dataset_index,shared_height_source_id,cv_process_group,target,component,variant,fold,model,observed,predicted,train_null,score_scale,alpha
130,zro2_20_supplement:m006,BASE:T13,Pl,ilr_z3,src_gkf_inbox,4,h_only,0.025253286401164,0.1617734335961618,-0.013760778787580108,1.0,10.0
130,zro2_20_supplement:m006,BASE:T13,Pl,ilr_z4,src_gkf_inbox,4,h_only,-1.627709417518276,-0.7212793972946254,-0.7847514056563589,1.0,10.0
140,zro2_60_pass:m001,BASE:T03,Pl,ilr_z1,src_gkf_inbox,4,h_only,0.6878409162066531,-0.1350356043412827,0.36211749810034555,1.0,10.0
140,zro2_60_pass:m001,BASE:T03,Pl,ilr_z2,src_gkf_inbox,4,h_only,-0.3867737094612926,-0.18783560308214353,-0.4722187495333898,1.0,10.0
140,zro2_60_pass:m001,BASE:T03,Pl,ilr_z3,src_gkf_inbox,4,h_only,1.2732868736711351,-0.2173804651527207,-0.013760778787580108,1.0,10.0
140,zro2_60_pass:m001,BASE:T03,Pl,ilr_z4,src_gkf_inbox,4,h_only,0.9323058834134388,-0.8583789353559699,-0.7847514056563589,1.0,10.0
141,zro2_60_pass:m001,BASE:T03,Pl,ilr_z1,src_gkf_inbox,4,h_only,-0.0839708606934258,-0.1350356043412827,0.36211749810034555,1.0,10.0
141,zro2_60_pass:m001,BASE:T03,Pl,ilr_z2,src_gkf_inbox,4,h_only,-0.4725933192029717,-0.18783560308214353,-0.4722187495333898,1.0,10.0
141,zro2_60_pass:m001,BASE:T03,Pl,ilr_z3,src_gkf_inbox,4,h_only,-0.0222776964640953,-0.2173804651527207,-0.013760778787580108,1.0,10.0
141,zro2_60_pass:m001,BASE:T03,Pl,ilr_z4,src_gkf_inbox,4,h_only,-0.9991192370373236,-0.8583789353559699,-0.7847514056563589,1.0,10.0
150,zro2_60_pass:m006,BASE:T08,Pl,ilr_z1,src_gkf_inbox,4,h_only,-0.0522625629574003,0.3278310772423022,0.36211749810034555,1.0,10.0
150,zro2_60_pass:m006,BASE:T08,Pl,ilr_z2,src_gkf_inbox,4,h_only,-0.2525456694938448,-0.45260611874364876,-0.4722187495333898,1.0,10.0
150,zro2_60_pass:m006,BASE:T08,Pl,ilr_z3,src_gkf_inbox,4,h_only,0.0433302917742516,-0.02780351577827945,-0.013760778787580108,1.0,10.0
150,zro2_60_pass:m006,BASE:T08,Pl,ilr_z4,src_gkf_inbox,4,h_only,-1.436898733826959,-0.7898291663252976,-0.7847514056563589,1.0,10.0
151,zro2_60_pass:m006,BASE:T08,Pl,ilr_z1,src_gkf_inbox,4,h_only,-1.203352751763411,0.3278310772423022,0.36211749810034555,1.0,10.0
151,zro2_60_pass:m006,BASE:T08,Pl,ilr_z2,src_gkf_inbox,4,h_only,-0.5620448925305433,-0.45260611874364876,-0.4722187495333898,1.0,10.0
151,zro2_60_pass:m006,BASE:T08,Pl,ilr_z3,src_gkf_inbox,4,h_only,-0.1624820293685994,-0.02780351577827945,-0.013760778787580108,1.0,10.0
151,zro2_60_pass:m006,BASE:T08,Pl,ilr_z4,src_gkf_inbox,4,h_only,-0.6339335500093093,-0.7898291663252976,-0.7847514056563589,1.0,10.0
160,zro2_60_pass:m011,BASE:T05,Pl,ilr_z1,src_gkf_inbox,4,h_only,2.687425245666613,0.7906977588258872,0.36211749810034555,1.0,10.0
160,zro2_60_pass:m011,BASE:T05,Pl,ilr_z2,src_gkf_inbox,4,h_only,-0.3107548375241632,-0.717376634405154,-0.4722187495333898,1.0,10.0
160,zro2_60_pass:m011,BASE:T05,Pl,ilr_z3,src_gkf_inbox,4,h_only,1.5045064236457322,0.1617734335961618,-0.013760778787580108,1.0,10.0
160,zro2_60_pass:m011,BASE:T05,Pl,ilr_z4,src_gkf_inbox,4,h_only,0.7299780961986548,-0.7212793972946254,-0.7847514056563589,1.0,10.0
161,zro2_60_pass:m011,BASE:T05,Pl,ilr_z1,src_gkf_inbox,4,h_only,1.280487393046402,0.7906977588258872,0.36211749810034555,1.0,10.0
161,zro2_60_pass:m011,BASE:T05,Pl,ilr_z2,src_gkf_inbox,4,h_only,-0.1572727872297372,-0.717376634405154,-0.4722187495333898,1.0,10.0
161,zro2_60_pass:m011,BASE:T05,Pl,ilr_z3,src_gkf_inbox,4,h_only,0.7039944571700516,0.1617734335961618,-0.013760778787580108,1.0,10.0
161,zro2_60_pass:m011,BASE:T05,Pl,ilr_z4,src_gkf_inbox,4,h_only,-0.9829254362997352,-0.7212793972946254,-0.7847514056563589,1.0,10.0
170,zro2_60_pass:m016,BASE:T10,Pl,ilr_z1,src_gkf_inbox,4,h_only,1.3054540541846795,-0.5979022859248677,0.36211749810034555,1.0,10.0
170,zro2_60_pass:m016,BASE:T10,Pl,ilr_z2,src_gkf_inbox,4,h_only,-0.0247410900691029,0.0769349125793618,-0.4722187495333898,1.0,10.0
170,zro2_60_pass:m016,BASE:T10,Pl,ilr_z3,src_gkf_inbox,4,h_only,0.8820898174263312,-0.406957414527162,-0.013760778787580108,1.0,10.0
170,zro2_60_pass:m016,BASE:T10,Pl,ilr_z4,src_gkf_inbox,4,h_only,-0.1210545807846844,-0.9269287043866421,-0.7847514056563589,1.0,10.0
171,zro2_60_pass:m016,BASE:T10,Pl,ilr_z1,src_gkf_inbox,4,h_only,-0.0164985263808695,-0.5979022859248677,0.36211749810034555,1.0,10.0
171,zro2_60_pass:m016,BASE:T10,Pl,ilr_z2,src_gkf_inbox,4,h_only,-0.0737937005648459,0.0769349125793618,-0.4722187495333898,1.0,10.0
171,zro2_60_pass:m016,BASE:T10,Pl,ilr_z3,src_gkf_inbox,4,h_only,-0.045522454633123,-0.406957414527162,-0.013760778787580108,1.0,10.0
171,zro2_60_pass:m016,BASE:T10,Pl,ilr_z4,src_gkf_inbox,4,h_only,-0.5390225028288831,-0.9269287043866421,-0.7847514056563589,1.0,10.0
180,zro2_60_pass:m021,BASE:T09,Pl,ilr_z1,src_gkf_inbox,4,h_only,0.164205299733581,1.2535644404094721,0.36211749810034555,1.0,10.0
180,zro2_60_pass:m021,BASE:T09,Pl,ilr_z2,src_gkf_inbox,4,h_only,-1.4995081502942065,-0.9821471500666592,-0.4722187495333898,1.0,10.0
180,zro2_60_pass:m021,BASE:T09,Pl,ilr_z3,src_gkf_inbox,4,h_only,-0.3456848176245672,0.35135038297060306,-0.013760778787580108,1.0,10.0
180,zro2_60_pass:m021,BASE:T09,Pl,ilr_z4,src_gkf_inbox,4,h_only,-1.462482733162149,-0.6527296282639532,-0.7847514056563589,1.0,10.0
181,zro2_60_pass:m021,BASE:T09,Pl,ilr_z1,src_gkf_inbox,4,h_only,0.0221585103145435,1.2535644404094721,0.36211749810034555,1.0,10.0
181,zro2_60_pass:m021,BASE:T09,Pl,ilr_z2,src_gkf_inbox,4,h_only,-0.6007342862334806,-0.9821471500666592,-0.4722187495333898,1.0,10.0
181,zro2_60_pass:m021,BASE:T09,Pl,ilr_z3,src_gkf_inbox,4,h_only,0.5852153702935383,0.35135038297060306,-0.013760778787580108,1.0,10.0
181,zro2_60_pass:m021,BASE:T09,Pl,ilr_z4,src_gkf_inbox,4,h_only,-1.0509394451797336,-0.6527296282639532,-0.7847514056563589,1.0,10.0
190,zro2_60_pass:m026,BASE:T07,Pl,ilr_z1,src_gkf_inbox,4,h_only,1.1374963330966654,-0.5979022859248677,0.36211749810034555,1.0,10.0
190,zro2_60_pass:m026,BASE:T07,Pl,ilr_z2,src_gkf_inbox,4,h_only,0.4656972323647224,0.0769349125793618,-0.4722187495333898,1.0,10.0
190,zro2_60_pass:m026,BASE:T07,Pl,ilr_z3,src_gkf_inbox,4,h_only,-0.1989828790428266,-0.406957414527162,-0.013760778787580108,1.0,10.0
190,zro2_60_pass:m026,BASE:T07,Pl,ilr_z4,src_gkf_inbox,4,h_only,-1.1389987265820636,-0.9269287043866421,-0.7847514056563589,1.0,10.0
191,zro2_60_pass:m026,BASE:T07,Pl,ilr_z1,src_gkf_inbox,4,h_only,-4.511523361514028,-0.5979022859248677,0.36211749810034555,1.0,10.0
191,zro2_60_pass:m026,BASE:T07,Pl,ilr_z2,src_gkf_inbox,4,h_only,-0.2083022863756323,0.0769349125793618,-0.4722187495333898,1.0,10.0
191,zro2_60_pass:m026,BASE:T07,Pl,ilr_z3,src_gkf_inbox,4,h_only,-1.682643458278135,-0.406957414527162,-0.013760778787580108,1.0,10.0
191,zro2_60_pass:m026,BASE:T07,Pl,ilr_z4,src_gkf_inbox,4,h_only,-1.7557073159184795,-0.9269287043866421,-0.7847514056563589,1.0,10.0
0,zro2_120_formal:m001,FQ:500:2:2:11|N4,Pl,ilr_z1,src_gkf_inbox,0,minus_h,-1.7610573920420678,0.38347979893624234,0.2898691660294434,1.0,100.0
0,zro2_120_formal:m001,FQ:500:2:2:11|N4,Pl,ilr_z2,src_gkf_inbox,0,minus_h,-0.1063306799927708,-0.4628187784135086,-0.48136389617908604,1.0,100.0
0,zro2_120_formal:m001,FQ:500:2:2:11|N4,Pl,ilr_z3,src_gkf_inbox,0,minus_h,-1.1676937470966031,-0.06514475205544544,0.019132284810903826,1.0,100.0
0,zro2_120_formal:m001,FQ:500:2:2:11|N4,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-1.6028149867022117,-0.8564407218221981,-0.7946243170027283,1.0,100.0
5,zro2_120_formal:m006,FQ:500:2:10:7|N2,Pl,ilr_z1,src_gkf_inbox,0,minus_h,3.691202884258958,0.6961100774599335,0.2898691660294434,1.0,100.0
5,zro2_120_formal:m006,FQ:500:2:10:7|N2,Pl,ilr_z2,src_gkf_inbox,0,minus_h,-1.940805301438366,-0.40008407054283335,-0.48136389617908604,1.0,100.0
5,zro2_120_formal:m006,FQ:500:2:10:7|N2,Pl,ilr_z3,src_gkf_inbox,0,minus_h,0.9850647038769604,0.18361557346345908,0.019132284810903826,1.0,100.0
5,zro2_120_formal:m006,FQ:500:2:10:7|N2,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-0.3372768585977879,-0.6700066101979768,-0.7946243170027283,1.0,100.0
13,zro2_120_formal:m014,FQ:500:10:10:9|N2,Pl,ilr_z1,src_gkf_inbox,0,minus_h,3.0600869399523143,0.5182298919672779,0.2898691660294434,1.0,100.0
13,zro2_120_formal:m014,FQ:500:10:10:9|N2,Pl,ilr_z2,src_gkf_inbox,0,minus_h,-1.614473056844414,-0.4322162958259677,-0.48136389617908604,1.0,100.0
13,zro2_120_formal:m014,FQ:500:10:10:9|N2,Pl,ilr_z3,src_gkf_inbox,0,minus_h,0.7468216377069951,0.1589447074990022,0.019132284810903826,1.0,100.0
13,zro2_120_formal:m014,FQ:500:10:10:9|N2,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-0.0535991796497234,-0.6623987085148294,-0.7946243170027283,1.0,100.0
28,zro2_120_formal:m029,FQ:1000:10:4:7|N4,Pl,ilr_z1,src_gkf_inbox,0,minus_h,-0.2516245196779825,0.36443769207411436,0.2898691660294434,1.0,100.0
28,zro2_120_formal:m029,FQ:1000:10:4:7|N4,Pl,ilr_z2,src_gkf_inbox,0,minus_h,-0.6824863239163869,-0.4846665358139933,-0.48136389617908604,1.0,100.0
28,zro2_120_formal:m029,FQ:1000:10:4:7|N4,Pl,ilr_z3,src_gkf_inbox,0,minus_h,0.7338116968139898,0.035092935578003415,0.019132284810903826,1.0,100.0
28,zro2_120_formal:m029,FQ:1000:10:4:7|N4,Pl,ilr_z4,src_gkf_inbox,0,minus_h,0.3999081358426423,-0.7790059913405605,-0.7946243170027283,1.0,100.0
50,zro2_120_formal:m051,FQ:2000:2:10:9|N3,Pl,ilr_z1,src_gkf_inbox,0,minus_h,3.878930932777051,0.5604457376854125,0.2898691660294434,1.0,100.0
50,zro2_120_formal:m051,FQ:2000:2:10:9|N3,Pl,ilr_z2,src_gkf_inbox,0,minus_h,-1.7718920514165597,-0.43917097210741557,-0.48136389617908604,1.0,100.0
50,zro2_120_formal:m051,FQ:2000:2:10:9|N3,Pl,ilr_z3,src_gkf_inbox,0,minus_h,0.9967898528898896,0.07678538709778508,0.019132284810903826,1.0,100.0
50,zro2_120_formal:m051,FQ:2000:2:10:9|N3,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-0.0635569546271787,-0.7995740187913303,-0.7946243170027283,1.0,100.0
72,zro2_120_formal:m073,FQ:4000:2:2:5|N5,Pl,ilr_z1,src_gkf_inbox,0,minus_h,0.2851278346107505,0.47795583021338006,0.2898691660294434,1.0,100.0
72,zro2_120_formal:m073,FQ:4000:2:2:5|N5,Pl,ilr_z2,src_gkf_inbox,0,minus_h,-0.5082702825940048,-0.49505487624944206,-0.48136389617908604,1.0,100.0
72,zro2_120_formal:m073,FQ:4000:2:2:5|N5,Pl,ilr_z3,src_gkf_inbox,0,minus_h,0.9801197172808804,0.010169778726113354,0.019132284810903826,1.0,100.0
72,zro2_120_formal:m073,FQ:4000:2:2:5|N5,Pl,ilr_z4,src_gkf_inbox,0,minus_h,1.0168348420468252,-0.9252171167120025,-0.7946243170027283,1.0,100.0
78,zro2_120_formal:m079,FQ:4000:10:10:7|N2,Pl,ilr_z1,src_gkf_inbox,0,minus_h,1.6133876801373908,0.6170665837048417,0.2898691660294434,1.0,100.0
78,zro2_120_formal:m079,FQ:4000:10:10:7|N2,Pl,ilr_z2,src_gkf_inbox,0,minus_h,-1.3796513513227322,-0.4459426901522947,-0.48136389617908604,1.0,100.0
78,zro2_120_formal:m079,FQ:4000:10:10:7|N2,Pl,ilr_z3,src_gkf_inbox,0,minus_h,0.1796138660899928,0.23958083957336695,0.019132284810903826,1.0,100.0
78,zro2_120_formal:m079,FQ:4000:10:10:7|N2,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-0.2516366674435345,-0.7199016606514277,-0.7946243170027283,1.0,100.0
128,zro2_20_supplement:m005,BASE:T06,Pl,ilr_z1,src_gkf_inbox,0,minus_h,-0.2025729204927113,-0.10975139151682034,0.2898691660294434,1.0,100.0
128,zro2_20_supplement:m005,BASE:T06,Pl,ilr_z2,src_gkf_inbox,0,minus_h,0.1414158584405125,-0.5611262848918439,-0.48136389617908604,1.0,100.0
128,zro2_20_supplement:m005,BASE:T06,Pl,ilr_z3,src_gkf_inbox,0,minus_h,-1.217483826762214,-0.19542662929048973,0.019132284810903826,1.0,100.0
128,zro2_20_supplement:m005,BASE:T06,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-2.0357849065883613,-0.8983968267393504,-0.7946243170027283,1.0,100.0
138,zro2_20_supplement:m010,BASE:T10,Pl,ilr_z1,src_gkf_inbox,0,minus_h,0.3535980312764513,0.4504214308969473,0.2898691660294434,1.0,100.0
138,zro2_20_supplement:m010,BASE:T10,Pl,ilr_z2,src_gkf_inbox,0,minus_h,0.1680977377995088,-0.48476214607711593,-0.48136389617908604,1.0,100.0
138,zro2_20_supplement:m010,BASE:T10,Pl,ilr_z3,src_gkf_inbox,0,minus_h,1.1492513118229006,-0.013230189798924347,0.019132284810903826,1.0,100.0
138,zro2_20_supplement:m010,BASE:T10,Pl,ilr_z4,src_gkf_inbox,0,minus_h,0.3878854626476209,-0.8767499796703454,-0.7946243170027283,1.0,100.0
148,zro2_60_pass:m005,BASE:T08,Pl,ilr_z1,src_gkf_inbox,0,minus_h,0.1642174725294053,-0.3572060487697502,0.2898691660294434,1.0,100.0
148,zro2_60_pass:m005,BASE:T08,Pl,ilr_z2,src_gkf_inbox,0,minus_h,-1.0846568296883292,-0.5735003279505889,-0.48136389617908604,1.0,100.0
148,zro2_60_pass:m005,BASE:T08,Pl,ilr_z3,src_gkf_inbox,0,minus_h,-0.0585897164249389,-0.09638734314753394,0.019132284810903826,1.0,100.0
148,zro2_60_pass:m005,BASE:T08,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-0.5955602669668637,-0.7620726466302228,-0.7946243170027283,1.0,100.0
149,zro2_60_pass:m005,BASE:T08,Pl,ilr_z1,src_gkf_inbox,0,minus_h,-1.1456178333389708,-0.25154240244171117,0.2898691660294434,1.0,100.0
149,zro2_60_pass:m005,BASE:T08,Pl,ilr_z2,src_gkf_inbox,0,minus_h,-0.5480851664681791,-0.546418857490495,-0.48136389617908604,1.0,100.0
149,zro2_60_pass:m005,BASE:T08,Pl,ilr_z3,src_gkf_inbox,0,minus_h,-0.5232799753761848,-0.011693367543630432,0.019132284810903826,1.0,100.0
149,zro2_60_pass:m005,BASE:T08,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-0.1355020213221319,-0.6961701285044136,-0.7946243170027283,1.0,100.0
158,zro2_60_pass:m010,BASE:T12,Pl,ilr_z1,src_gkf_inbox,0,minus_h,1.918278062773774,0.5345200309941763,0.2898691660294434,1.0,100.0
158,zro2_60_pass:m010,BASE:T12,Pl,ilr_z2,src_gkf_inbox,0,minus_h,-0.5748897410971575,-0.45844554696481876,-0.48136389617908604,1.0,100.0
158,zro2_60_pass:m010,BASE:T12,Pl,ilr_z3,src_gkf_inbox,0,minus_h,1.6314766779846064,0.17117308259997455,0.019132284810903826,1.0,100.0
158,zro2_60_pass:m010,BASE:T12,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-0.7112977970838272,-0.7100225040492782,-0.7946243170027283,1.0,100.0
159,zro2_60_pass:m010,BASE:T12,Pl,ilr_z1,src_gkf_inbox,0,minus_h,1.4117167627239788,0.7458473236502545,0.2898691660294434,1.0,100.0
159,zro2_60_pass:m010,BASE:T12,Pl,ilr_z2,src_gkf_inbox,0,minus_h,-0.2812695282973182,-0.40428260604463095,-0.48136389617908604,1.0,100.0
159,zro2_60_pass:m010,BASE:T12,Pl,ilr_z3,src_gkf_inbox,0,minus_h,0.5109705628363451,0.3405610338077815,0.019132284810903826,1.0,100.0
159,zro2_60_pass:m010,BASE:T12,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-1.0638751026033906,-0.5782174677976599,-0.7946243170027283,1.0,100.0
168,zro2_60_pass:m015,BASE:T10,Pl,ilr_z1,src_gkf_inbox,0,minus_h,0.3798273314539622,0.7674123698810645,0.2898691660294434,1.0,100.0
168,zro2_60_pass:m015,BASE:T10,Pl,ilr_z2,src_gkf_inbox,0,minus_h,0.1405350564302773,-0.4035177346968342,-0.48136389617908604,1.0,100.0
168,zro2_60_pass:m015,BASE:T10,Pl,ilr_z3,src_gkf_inbox,0,minus_h,-0.8734141257571413,0.24085173701278612,0.019132284810903826,1.0,100.0
168,zro2_60_pass:m015,BASE:T10,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-0.8277266389481224,-0.679042425292918,-0.7946243170027283,1.0,100.0
169,zro2_60_pass:m015,BASE:T10,Pl,ilr_z1,src_gkf_inbox,0,minus_h,-0.0903044279722172,0.6617487235530255,0.2898691660294434,1.0,100.0
169,zro2_60_pass:m015,BASE:T10,Pl,ilr_z2,src_gkf_inbox,0,minus_h,-0.1987183265929584,-0.4305992051569281,-0.48136389617908604,1.0,100.0
169,zro2_60_pass:m015,BASE:T10,Pl,ilr_z3,src_gkf_inbox,0,minus_h,-0.7119718535876758,0.15615776140888263,0.019132284810903826,1.0,100.0
169,zro2_60_pass:m015,BASE:T10,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-0.9728396112795556,-0.7449449434187272,-0.7946243170027283,1.0,100.0
178,zro2_60_pass:m020,BASE:T06,Pl,ilr_z1,src_gkf_inbox,0,minus_h,-0.5094179475787771,0.10157590113925785,0.2898691660294434,1.0,100.0
178,zro2_60_pass:m020,BASE:T06,Pl,ilr_z2,src_gkf_inbox,0,minus_h,-0.3004689083387473,-0.5069633439716561,-0.48136389617908604,1.0,100.0
178,zro2_60_pass:m020,BASE:T06,Pl,ilr_z3,src_gkf_inbox,0,minus_h,-0.643481954836589,-0.026038678082682738,0.019132284810903826,1.0,100.0
178,zro2_60_pass:m020,BASE:T06,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-1.863987301622592,-0.7665917904877322,-0.7946243170027283,1.0,100.0
179,zro2_60_pass:m020,BASE:T06,Pl,ilr_z1,src_gkf_inbox,0,minus_h,-0.8238911588599974,-0.004087745188781189,0.2898691660294434,1.0,100.0
179,zro2_60_pass:m020,BASE:T06,Pl,ilr_z2,src_gkf_inbox,0,minus_h,-0.2103805063433689,-0.53404481443175,-0.48136389617908604,1.0,100.0
179,zro2_60_pass:m020,BASE:T06,Pl,ilr_z3,src_gkf_inbox,0,minus_h,-0.8567134529598908,-0.11073265368658622,0.019132284810903826,1.0,100.0
179,zro2_60_pass:m020,BASE:T06,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-1.7610176800445978,-0.8324943086135412,-0.7946243170027283,1.0,100.0
188,zro2_60_pass:m025,BASE:T07,Pl,ilr_z1,src_gkf_inbox,0,minus_h,-0.5600500673241064,0.41568914523225375,0.2898691660294434,1.0,100.0
188,zro2_60_pass:m025,BASE:T07,Pl,ilr_z2,src_gkf_inbox,0,minus_h,0.4089178641829663,-0.46324901921896827,-0.48136389617908604,1.0,100.0
188,zro2_60_pass:m025,BASE:T07,Pl,ilr_z3,src_gkf_inbox,0,minus_h,-0.8334153098605733,-0.039451666346411646,0.019132284810903826,1.0,100.0
188,zro2_60_pass:m025,BASE:T07,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-1.535732163462657,-0.8549002372394616,-0.7946243170027283,1.0,100.0
189,zro2_60_pass:m025,BASE:T07,Pl,ilr_z1,src_gkf_inbox,0,minus_h,0.6017786641180181,0.732680084216371,0.2898691660294434,1.0,100.0
189,zro2_60_pass:m025,BASE:T07,Pl,ilr_z2,src_gkf_inbox,0,minus_h,0.3408069820378084,-0.38200460783868656,-0.48136389617908604,1.0,100.0
189,zro2_60_pass:m025,BASE:T07,Pl,ilr_z3,src_gkf_inbox,0,minus_h,-0.2793601554467712,0.21463026046529882,0.019132284810903826,1.0,100.0
189,zro2_60_pass:m025,BASE:T07,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-1.162588573653418,-0.6571926828620342,-0.7946243170027283,1.0,100.0
198,zro2_60_pass:m030,BASE:T04,Pl,ilr_z1,src_gkf_inbox,0,minus_h,0.2311600996990612,0.0868722350180676,0.2898691660294434,1.0,100.0
198,zro2_60_pass:m030,BASE:T04,Pl,ilr_z2,src_gkf_inbox,0,minus_h,0.2395243924105265,-0.4761808704580797,-0.48136389617908604,1.0,100.0
198,zro2_60_pass:m030,BASE:T04,Pl,ilr_z3,src_gkf_inbox,0,minus_h,-0.2290332372495823,-0.2526233410937239,0.019132284810903826,1.0,100.0
198,zro2_60_pass:m030,BASE:T04,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-1.001706798413054,-0.9686440527369564,-0.7946243170027283,1.0,100.0
199,zro2_60_pass:m030,BASE:T04,Pl,ilr_z1,src_gkf_inbox,0,minus_h,0.0292117295962826,0.19253588134610666,0.2898691660294434,1.0,100.0
199,zro2_60_pass:m030,BASE:T04,Pl,ilr_z2,src_gkf_inbox,0,minus_h,0.2216781958750436,-0.4490993999979858,-0.48136389617908604,1.0,100.0
199,zro2_60_pass:m030,BASE:T04,Pl,ilr_z3,src_gkf_inbox,0,minus_h,-0.7741680440966823,-0.16792936548982043,0.019132284810903826,1.0,100.0
199,zro2_60_pass:m030,BASE:T04,Pl,ilr_z4,src_gkf_inbox,0,minus_h,-1.198876184843114,-0.9027415346111474,-0.7946243170027283,1.0,100.0
4,zro2_120_formal:m005,FQ:500:2:8:7|N5,Pl,ilr_z1,src_gkf_inbox,1,minus_h,1.710265031614994,0.418034239764058,0.3753263151972945,1.0,100.0
4,zro2_120_formal:m005,FQ:500:2:8:7|N5,Pl,ilr_z2,src_gkf_inbox,1,minus_h,-0.7349798880860732,-0.47949546161012896,-0.5045134102189507,1.0,100.0
4,zro2_120_formal:m005,FQ:500:2:8:7|N5,Pl,ilr_z3,src_gkf_inbox,1,minus_h,-0.4504875561505053,0.002976170784803868,0.06241306918127711,1.0,100.0
4,zro2_120_formal:m005,FQ:500:2:8:7|N5,Pl,ilr_z4,src_gkf_inbox,1,minus_h,-0.7651652276805724,-0.8676251764567682,-0.7993485666898186,1.0,100.0
12,zro2_120_formal:m013,FQ:500:10:8:7|N5,Pl,ilr_z1,src_gkf_inbox,1,minus_h,-0.4550582648679613,0.3000952770725312,0.3753263151972945,1.0,100.0
12,zro2_120_formal:m013,FQ:500:10:8:7|N5,Pl,ilr_z2,src_gkf_inbox,1,minus_h,-0.4873426315596991,-0.49879849403993576,-0.5045134102189507,1.0,100.0
12,zro2_120_formal:m013,FQ:500:10:8:7|N5,Pl,ilr_z3,src_gkf_inbox,1,minus_h,0.6869775363330244,0.008803678929677379,0.06241306918127711,1.0,100.0
12,zro2_120_formal:m013,FQ:500:10:8:7|N5,Pl,ilr_z4,src_gkf_inbox,1,minus_h,0.6925344746327072,-0.8514633443437867,-0.7993485666898186,1.0,100.0
27,zro2_120_formal:m028,FQ:1000:10:4:9|N1,Pl,ilr_z1,src_gkf_inbox,1,minus_h,0.5180999427968471,0.7357228480700864,0.3753263151972945,1.0,100.0
27,zro2_120_formal:m028,FQ:1000:10:4:9|N1,Pl,ilr_z2,src_gkf_inbox,1,minus_h,-0.8482571589845281,-0.4821942797291308,-0.5045134102189507,1.0,100.0
27,zro2_120_formal:m028,FQ:1000:10:4:9|N1,Pl,ilr_z3,src_gkf_inbox,1,minus_h,-0.2447099531764281,0.21940281696321193,0.06241306918127711,1.0,100.0
27,zro2_120_formal:m028,FQ:1000:10:4:9|N1,Pl,ilr_z4,src_gkf_inbox,1,minus_h,-0.353784258747753,-0.6510244747623384,-0.7993485666898186,1.0,100.0
49,zro2_120_formal:m050,FQ:2000:2:6:9|N2,Pl,ilr_z1,src_gkf_inbox,1,minus_h,1.3394555938766302,0.758618938658373,0.3753263151972945,1.0,100.0
49,zro2_120_formal:m050,FQ:2000:2:6:9|N2,Pl,ilr_z2,src_gkf_inbox,1,minus_h,0.4084297996084903,-0.45778698149389657,-0.5045134102189507,1.0,100.0
49,zro2_120_formal:m050,FQ:2000:2:6:9|N2,Pl,ilr_z3,src_gkf_inbox,1,minus_h,0.6582155212294217,0.18393856989024193,0.06241306918127711,1.0,100.0
49,zro2_120_formal:m050,FQ:2000:2:6:9|N2,Pl,ilr_z4,src_gkf_inbox,1,minus_h,-0.3515721834181133,-0.738734882483982,-0.7993485666898186,1.0,100.0
54,zro2_120_formal:m055,FQ:2000:10:10:5|N4,Pl,ilr_z1,src_gkf_inbox,1,minus_h,0.5535428100215428,0.5069324592472683,0.3753263151972945,1.0,100.0
54,zro2_120_formal:m055,FQ:2000:10:10:5|N4,Pl,ilr_z2,src_gkf_inbox,1,minus_h,-1.861872604120544,-0.4735734340609426,-0.5045134102189507,1.0,100.0
54,zro2_120_formal:m055,FQ:2000:10:10:5|N4,Pl,ilr_z3,src_gkf_inbox,1,minus_h,1.1403946543962211,0.14039309384137263,0.06241306918127711,1.0,100.0
54,zro2_120_formal:m055,FQ:2000:10:10:5|N4,Pl,ilr_z4,src_gkf_inbox,1,minus_h,0.3106832658125398,-0.7987641350119101,-0.7993485666898186,1.0,100.0
77,zro2_120_formal:m078,FQ:4000:10:8:7|N1,Pl,ilr_z1,src_gkf_inbox,1,minus_h,2.563894703008945,0.8594636147598754,0.3753263151972945,1.0,100.0
77,zro2_120_formal:m078,FQ:4000:10:8:7|N1,Pl,ilr_z2,src_gkf_inbox,1,minus_h,-1.1400707101175642,-0.4470541965649291,-0.5045134102189507,1.0,100.0
77,zro2_120_formal:m078,FQ:4000:10:8:7|N1,Pl,ilr_z3,src_gkf_inbox,1,minus_h,2.029616806193767,0.3352129828257212,0.06241306918127711,1.0,100.0
77,zro2_120_formal:m078,FQ:4000:10:8:7|N1,Pl,ilr_z4,src_gkf_inbox,1,minus_h,0.5654209457793405,-0.6773456124055515,-0.7993485666898186,1.0,100.0
