job,vector,D_um,A_um,implausible_depth,all_finite,accepted,failure
domain_P10_13_w3.0_r0,"[4.605, -13.816, 1.0, 1.0]",18814.086011656218,357.3485249071267,True,True,True,
domain_P10_17_w0.874_r1,"[7.0498388140397275, -15.374162755832126, -0.25333269134111847, -0.42361516000465005]",2170.1983569912604,879.7717616398538,True,True,True,
domain_P10_19_w3.0_r3,"[11.142477859171096, -20.35305079264892, 0.1298614794159645, -0.886848979778604]",0.09934075379809842,0.009623463260585498,False,True,True,
domain_P10_19_w2.0_r0,"[11.142477859171096, -20.35305079264892, 0.1298614794159645, -0.886848979778604]",0.23374724070950856,0.016604038294422,False,True,True,
domain_P10_20_w0.874_r3,"[12.128937332532207, -18.196418592519155, 0.26416179643949067, -0.587239874016132]",-0.0,0.1775114066236025,False,True,True,
domain_P10_20_w0.874_r1,"[12.128937332532207, -18.196418592519155, 0.26416179643949067, -0.587239874016132]",0.20960759476190233,0.31167770985922844,False,True,True,
domain_P10_20_w0.874_r0,"[12.128937332532207, -18.196418592519155, 0.26416179643949067, -0.587239874016132]",0.2663556291594614,0.38387241265604033,False,True,True,
domain_P10_20_w2.0_r3,"[12.128937332532207, -18.196418592519155, 0.26416179643949067, -0.587239874016132]",0.3330664082318141,0.1812737420590099,False,True,True,
domain_P10_20_w2.0_r1,"[12.128937332532207, -18.196418592519155, 0.26416179643949067, -0.587239874016132]",1.0390902011691323,0.10677009200989952,False,True,True,
domain_P10_19_w3.0_r1,"[11.142477859171096, -20.35305079264892, 0.1298614794159645, -0.886848979778604]",0.33852364232809273,0.012060535342489579,False,True,True,
domain_P10_20_w3.0_r3,"[12.128937332532207, -18.196418592519155, 0.26416179643949067, -0.587239874016132]",0.5528826241191291,0.08112606531718292,False,True,True,
domain_P10_19_w3.0_r0,"[11.142477859171096, -20.35305079264892, 0.1298614794159645, -0.886848979778604]",0.4497762614298153,0.03430785675036148,False,True,True,
domain_P10_20_w2.0_r0,"[12.128937332532207, -18.196418592519155, 0.26416179643949067, -0.587239874016132]",1.2864307599256641,0.16754797256250745,False,True,True,
domain_P10_21_w0.874_r3,"[6.914586235114844, -15.73573804057767, 0.4530202366050209, 0.6113190695339876]",0.10492009663640679,1.9112395460966993,False,True,True,
domain_P10_20_w3.0_r1,"[12.128937332532207, -18.196418592519155, 0.26416179643949067, -0.587239874016132]",1.8592647527610846,0.06313290737767102,False,True,True,
domain_P10_20_w3.0_r0,"[12.128937332532207, -18.196418592519155, 0.26416179643949067, -0.587239874016132]",2.515232680749059,0.21571000636664978,False,True,True,
domain_P10_21_w2.0_r3,"[6.914586235114844, -15.73573804057767, 0.4530202366050209, 0.6113190695339876]",4.662252737323385,1.133717147379456,False,True,True,
domain_P10_17_w2.0_r1,"[7.0498388140397275, -15.374162755832126, -0.25333269134111847, -0.42361516000465005]",3297.902828088784,78.7448647704862,True,True,True,
domain_P10_17_w0.874_r0,"[7.0498388140397275, -15.374162755832126, -0.25333269134111847, -0.42361516000465005]",2356.769529336534,1026.3824753508195,True,True,True,
domain_P10_21_w3.0_r3,"[6.914586235114844, -15.73573804057767, 0.4530202366050209, 0.6113190695339876]",9.190096942725344,0.796110836206325,False,True,True,
domain_P10_17_w3.0_r1,"[7.0498388140397275, -15.374162755832126, -0.25333269134111847, -0.42361516000465005]",3841.4296338838894,131.01413784188293,True,True,True,
domain_P10_21_w2.0_r1,"[6.914586235114844, -15.73573804057767, 0.4530202366050209, 0.6113190695339876]",34.74678066719849,1.9507382234182051,False,True,True,
domain_P10_22_w0.874_r3,"[15.53556285600324, -15.274151975919615, -0.31414630854347814, -0.8735220597537661]",-0.0,1.8615218539716551,False,True,True,
domain_P10_22_w0.874_r1,"[15.53556285600324, -15.274151975919615, -0.31414630854347814, -0.8735220597537661]",-0.0,4.565599240095301,False,True,True,
domain_P10_22_w0.874_r0,"[15.53556285600324, -15.274151975919615, -0.31414630854347814, -0.8735220597537661]",-0.0,7.455420616244713,False,True,True,
domain_P10_22_w2.0_r3,"[15.53556285600324, -15.274151975919615, -0.31414630854347814, -0.8735220597537661]",1.8748611587316153,1.8368154483388595,False,True,True,
domain_P10_22_w2.0_r1,"[15.53556285600324, -15.274151975919615, -0.31414630854347814, -0.8735220597537661]",7.068655181652079,1.9894840047927373,False,True,True,
domain_P10_21_w3.0_r1,"[6.914586235114844, -15.73573804057767, 0.4530202366050209, 0.6113190695339876]",53.565974895784464,1.0842948402981738,False,True,True,
domain_P10_22_w3.0_r3,"[15.53556285600324, -15.274151975919615, -0.31414630854347814, -0.8735220597537661]",2.9246167623897583,1.7092044186073752,False,True,True,
domain_P10_22_w2.0_r0,"[15.53556285600324, -15.274151975919615, -0.31414630854347814, -0.8735220597537661]",9.316863929426084,4.513811673949142,False,True,True,
domain_P10_17_w2.0_r0,"[7.0498388140397275, -15.374162755832126, -0.25333269134111847, -0.42361516000465005]",4092.774420012257,73.3301701484436,True,True,True,
domain_P10_22_w3.0_r1,"[15.53556285600324, -15.274151975919615, -0.31414630854347814, -0.8735220597537661]",9.41209656295261,0.9528804941105721,False,True,True,
domain_P10_23_w0.874_r3,"[9.579378050577283, -22.40609718214904, -0.7041083959403172, 0.2996632734563198]",-0.0,0.0018619310342171552,False,True,True,
domain_P10_23_w0.874_r1,"[9.579378050577283, -22.40609718214904, -0.7041083959403172, 0.2996632734563198]",0.003088250290446964,0.002849972538851989,False,True,True,
domain_P10_23_w0.874_r0,"[9.579378050577283, -22.40609718214904, -0.7041083959403172, 0.2996632734563198]",0.0033598993964700278,0.0038511138260629747,False,True,True,
domain_P10_23_w2.0_r3,"[9.579378050577283, -22.40609718214904, -0.7041083959403172, 0.2996632734563198]",0.004035990971373958,0.0017538098915649359,False,True,True,
domain_P10_23_w2.0_r1,"[9.579378050577283, -22.40609718214904, -0.7041083959403172, 0.2996632734563198]",0.0119301710701526,0.0016212776413367471,False,True,True,
domain_P10_22_w3.0_r0,"[15.53556285600324, -15.274151975919615, -0.31414630854347814, -0.8735220597537661]",11.732920514148637,1.6280312583939676,False,True,True,
domain_P10_23_w2.0_r0,"[9.579378050577283, -22.40609718214904, -0.7041083959403172, 0.2996632734563198]",0.016521451048252433,0.0005541177361032059,False,True,True,
domain_P10_23_w3.0_r3,"[9.579378050577283, -22.40609718214904, -0.7041083959403172, 0.2996632734563198]",0.007150012795663598,0.0004326766831741555,False,True,True,
domain_P10_24_w0.874_r3,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",-0.0,0.5100499549438182,False,True,True,
domain_P10_24_w0.874_r1,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",1.021161195660302,0.6998491103883386,False,True,True,
domain_P10_24_w0.874_r0,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",1.370443833473904,1.2031144916336503,False,True,True,
domain_P10_24_w2.0_r3,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",1.1912198520362243,0.4126132439745969,False,True,True,
domain_P10_23_w3.0_r1,"[9.579378050577283, -22.40609718214904, -0.7041083959403172, 0.2996632734563198]",0.02439827856532993,0.0010476524384713645,False,True,True,
domain_P10_24_w2.0_r1,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",3.871559428189856,0.40913400288093466,False,True,True,
domain_P10_24_w3.0_r3,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",2.2699547704404113,0.1262212586724285,False,True,True,
domain_P10_23_w3.0_r0,"[9.579378050577283, -22.40609718214904, -0.7041083959403172, 0.2996632734563198]",0.03190401417416684,0.0018923557733259895,False,True,True,
domain_P10_24_w2.0_r0,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",5.340781202308038,0.36086080056009423,False,True,True,
domain_P10_25_w0.874_r3,"[8.233190335311821, -16.515742061909663, -0.8713669001915028, -0.619629011888978]",-0.0,1.5667483573697771,False,True,True,
domain_P10_21_w0.874_r1,"[6.914586235114844, -15.73573804057767, 0.4530202366050209, 0.6113190695339876]",49.54370542580148,232.91492910263736,False,True,True,
domain_P10_24_w3.0_r1,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",7.74043798031383,0.27417587792050035,False,True,True,
domain_P10_25_w2.0_r3,"[8.233190335311821, -16.515742061909663, -0.8713669001915028, -0.619629011888978]",3.496094864727899,1.2822250731802092,False,True,True,
domain_P10_25_w0.874_r1,"[8.233190335311821, -16.515742061909663, -0.8713669001915028, -0.619629011888978]",5.802319256084594,5.8280747985966155,False,True,True,
domain_P10_24_w3.0_r0,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",10.167605091630906,0.20707484299477386,False,True,True,
domain_P10_25_w3.0_r3,"[8.233190335311821, -16.515742061909663, -0.8713669001915028, -0.619629011888978]",6.5773714749057115,0.36116699586945444,False,True,True,
domain_P10_25_w2.0_r1,"[8.233190335311821, -16.515742061909663, -0.8713669001915028, -0.619629011888978]",15.65260919235042,1.1416140881196764,False,True,True,
domain_P10_17_w3.0_r0,"[7.0498388140397275, -15.374162755832126, -0.25333269134111847, -0.42361516000465005]",5084.98639312667,119.61842724256451,True,True,True,
domain_P10_26_w0.874_r3,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",-0.0,0.02641558243232737,False,True,True,
domain_P10_26_w0.874_r1,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",0.02413364613299295,0.049346419690665055,False,True,True,
domain_P10_26_w0.874_r0,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",0.03565271702292726,0.05573905699661817,False,True,True,
domain_P10_26_w2.0_r3,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",0.04656598475680011,0.027491212596559893,False,True,True,
domain_P10_26_w2.0_r1,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",0.1450563754798612,0.013534278665735344,False,True,True,
domain_P10_25_w3.0_r1,"[8.233190335311821, -16.515742061909663, -0.8713669001915028, -0.619629011888978]",27.431329940944302,0.6662263080571553,False,True,True,
domain_P10_26_w2.0_r0,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",0.17969725046422116,0.03072454412427023,False,True,True,
domain_P10_26_w3.0_r3,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",0.07618975997238533,0.015161268627100644,False,True,True,
domain_P10_25_w2.0_r0,"[8.233190335311821, -16.515742061909663, -0.8713669001915028, -0.619629011888978]",29.408596611852115,3.345207103429737,False,True,True,
domain_P10_27_w0.874_r3,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",0.016051718975013052,0.03369657034440806,False,True,True,
domain_P10_27_w0.874_r1,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",0.1032688973841,0.043597482670899024,False,True,True,
domain_P10_27_w0.874_r0,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",0.12764792814353698,0.07785160909241094,False,True,True,
domain_P10_27_w2.0_r3,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",0.11774154619463631,0.01759222500648858,False,True,True,
domain_P10_26_w3.0_r1,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",0.252005342062697,0.012330598596790195,False,True,True,
domain_P10_27_w2.0_r1,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",0.39340887228423427,0.013583831182511592,False,True,True,
domain_P10_25_w3.0_r0,"[8.233190335311821, -16.515742061909663, -0.8713669001915028, -0.619629011888978]",44.80356548289597,0.3489747423604687,False,True,True,
domain_P10_26_w3.0_r0,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",0.34028583345161667,0.027715991548909195,False,True,True,
domain_P10_27_w3.0_r3,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",0.2459762014118171,0.021697032893822625,False,True,True,
domain_P10_28_w0.874_r3,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",-0.0,0.8303550989209325,False,True,True,
domain_P10_27_w2.0_r0,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",0.5329011869316123,0.045682522314292116,False,True,True,
domain_P10_28_w0.874_r1,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",1.2365741399837085,1.4167625098224725,False,True,True,
domain_P10_28_w2.0_r3,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",1.6059498714625047,0.8353138737340925,False,True,True,
domain_P10_28_w0.874_r0,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",1.410901945617481,2.5985374375065846,False,True,True,
domain_P10_21_w0.874_r0,"[6.914586235114844, -15.73573804057767, 0.4530202366050209, 0.6113190695339876]",1274.8141925369382,808.4616477906054,True,True,True,
domain_P10_28_w2.0_r1,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",5.134699004993268,0.645053706204457,False,True,True,
domain_P10_27_w3.0_r1,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",0.8022099975901248,0.013582450923197648,False,True,True,
domain_P10_28_w3.0_r3,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",2.6461953923209003,0.33277354023425987,False,True,True,
domain_P10_29_w0.874_r3,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",-0.0,0.0006046914701886777,False,True,True,
domain_P10_28_w2.0_r0,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",6.989819769836118,0.4097598049515687,False,True,True,
domain_P10_29_w0.874_r1,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",0.0010545119600608947,0.0008966494279576222,False,True,True,
domain_P10_29_w0.874_r0,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",0.0012049521308236048,0.0012285417561487455,False,True,True,
domain_P10_29_w2.0_r3,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",0.0013133394261622923,0.0005440982574978264,False,True,True,
domain_P10_27_w3.0_r0,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",1.0522291961720625,0.029733545952362255,False,True,True,
domain_P10_29_w2.0_r1,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",0.004006789855223358,0.0005445943379684849,False,True,True,
domain_P10_29_w3.0_r3,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",0.0024483923754823208,0.00012823283564543524,False,True,True,
domain_P10_29_w2.0_r0,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",0.005623006056570487,0.00017619372651197523,False,True,True,
domain_P10_30_w0.874_r3,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",-0.0,0.5252616721303931,False,True,True,
domain_P10_30_w0.874_r1,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",-0.0,1.243215241316256,False,True,True,
domain_P10_28_w3.0_r1,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",9.333923586349112,0.33739175057274196,False,True,True,
domain_P10_30_w0.874_r0,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",0.01651989582417493,1.5086003383105864,False,True,True,
domain_P10_30_w2.0_r3,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",0.5840881748399545,0.5165417478423008,False,True,True,
domain_P10_28_w3.0_r0,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",12.855036156074021,1.0830074207772384,False,True,True,
domain_P10_30_w2.0_r1,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",2.0316008123072438,0.5165148427264804,False,True,True,
domain_P10_30_w3.0_r3,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",0.9204047869844528,0.4847463091704426,False,True,True,
domain_P10_29_w3.0_r1,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",0.008242386288762659,0.00033729919199952776,False,True,True,
domain_P10_30_w2.0_r0,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",2.5869134275523864,1.1791539540659497,False,True,True,
domain_P10_31_w0.874_r3,"[10.680480126670004, -26.172953068862892, 0.861834860542404, -0.9659608442324813]",-0.0,0.00010330847359890942,False,True,True,
domain_P10_31_w0.874_r1,"[10.680480126670004, -26.172953068862892, 0.861834860542404, -0.9659608442324813]",0.00017104525595811282,0.00015830177739811603,False,True,True,
domain_P10_31_w0.874_r0,"[10.680480126670004, -26.172953068862892, 0.861834860542404, -0.9659608442324813]",0.00018575371802442354,0.00021382147326014475,False,True,True,
domain_P10_31_w2.0_r3,"[10.680480126670004, -26.172953068862892, 0.861834860542404, -0.9659608442324813]",0.0002236071651801536,9.740527125392924e-05,False,True,True,
domain_P10_29_w3.0_r0,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",0.010741944518102342,0.0005275680324191391,False,True,True,
domain_P10_31_w2.0_r1,"[10.680480126670004, -26.172953068862892, 0.861834860542404, -0.9659608442324813]",0.0006613304201457899,8.97895359280602e-05,False,True,True,
domain_P10_31_w3.0_r3,"[10.680480126670004, -26.172953068862892, 0.861834860542404, -0.9659608442324813]",0.00039595387493199637,2.4136698724413713e-05,False,True,True,
domain_P10_30_w3.0_r1,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",2.8287422804771247,0.3003804619202326,False,True,True,
domain_P10_31_w2.0_r0,"[10.680480126670004, -26.172953068862892, 0.861834860542404, -0.9659608442324813]",0.000915415843654149,3.101192207951823e-05,False,True,True,
domain_P10_32_w0.874_r3,"[11.326346009482197, -22.042696101412034, 0.24314507143895292, 0.7384240602193903]",-0.0,0.0017009058866914333,False,True,True,
domain_P10_32_w0.874_r1,"[11.326346009482197, -22.042696101412034, 0.24314507143895292, 0.7384240602193903]",0.0024033871081589574,0.0028204387920909,False,True,True,
domain_P10_32_w0.874_r0,"[11.326346009482197, -22.042696101412034, 0.24314507143895292, 0.7384240602193903]",0.002761644114146758,0.00357035990418434,False,True,True,
domain_P10_32_w2.0_r3,"[11.326346009482197, -22.042696101412034, 0.24314507143895292, 0.7384240602193903]",0.0033894855659264565,0.0016926544175751071,False,True,True,
domain_P10_30_w3.0_r0,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",3.50614436993828,0.42158417642770324,False,True,True,
domain_P10_32_w2.0_r1,"[11.326346009482197, -22.042696101412034, 0.24314507143895292, 0.7384240602193903]",0.010539011208699586,0.001172085409397869,False,True,True,
domain_P10_32_w3.0_r3,"[11.326346009482197, -22.042696101412034, 0.24314507143895292, 0.7384240602193903]",0.005842581248625151,0.0005862834817423779,False,True,True,
domain_P10_31_w3.0_r1,"[10.680480126670004, -26.172953068862892, 0.861834860542404, -0.9659608442324813]",0.0013519117783515236,5.809977521406528e-05,False,True,True,
domain_P10_33_w0.874_r3,"[6.29529160210755, -24.33579976019588, -0.592484863865448, 0.27969363693657145]",1.6804565786365286e-05,0.00039301754594904396,False,True,True,
domain_P10_32_w2.0_r0,"[11.326346009482197, -22.042696101412034, 0.24314507143895292, 0.7384240602193903]",0.013578107673499321,0.0010623683498790942,False,True,True,
