descriptor,error,passed,reason,job,switch,waist_um,dataset_index,check
ilr_z4,3.5607500964192004e-05,True,,grid_1_P10_w3.0,P10,3.0,1,grid_to_direct_points
A2_8_16,0.00013255673057088746,True,,grid_1_P10_w3.0,P10,3.0,1,grid_to_direct_points
entropy_8_16,7.037382512609103e-05,True,,grid_1_P10_w3.0,P10,3.0,1,grid_to_direct_points
A2_16_32,0.00025873046013635825,True,,grid_1_P10_w3.0,P10,3.0,1,grid_to_direct_points
entropy_16_32,7.755319501712155e-05,True,,grid_1_P10_w3.0,P10,3.0,1,grid_to_direct_points
D,0.0005449221582559372,True,,grid_2_P11_w3.0,P11,3.0,2,grid_finest
A_med,0.0003038014411403075,True,,grid_2_P11_w3.0,P11,3.0,2,grid_finest
ilr_z1,0.00013658950724669224,True,,grid_2_P11_w3.0,P11,3.0,2,grid_finest
ilr_z2,0.00030073909325213904,True,,grid_2_P11_w3.0,P11,3.0,2,grid_finest
ilr_z3,1.7020363946109476e-06,True,,grid_2_P11_w3.0,P11,3.0,2,grid_finest
ilr_z4,8.9954975204809e-09,True,,grid_2_P11_w3.0,P11,3.0,2,grid_finest
A2_8_16,7.07377854070046e-08,True,,grid_2_P11_w3.0,P11,3.0,2,grid_finest
entropy_8_16,9.623150978854689e-08,True,,grid_2_P11_w3.0,P11,3.0,2,grid_finest
A2_16_32,1.4868371929543933e-05,True,,grid_2_P11_w3.0,P11,3.0,2,grid_finest
entropy_16_32,1.5467136398022996e-05,True,,grid_2_P11_w3.0,P11,3.0,2,grid_finest
D,0.00045536090241575115,True,,grid_2_P11_w3.0,P11,3.0,2,grid_to_direct_points
A_med,0.0007407973892877583,True,,grid_2_P11_w3.0,P11,3.0,2,grid_to_direct_points
ilr_z1,4.582539946082619e-06,True,,grid_2_P11_w3.0,P11,3.0,2,grid_to_direct_points
ilr_z2,6.782955807893191e-05,True,,grid_2_P11_w3.0,P11,3.0,2,grid_to_direct_points
ilr_z3,1.9547943549494824e-05,True,,grid_2_P11_w3.0,P11,3.0,2,grid_to_direct_points
ilr_z4,1.8268794101279628e-06,True,,grid_2_P11_w3.0,P11,3.0,2,grid_to_direct_points
A2_8_16,1.7233176996533928e-08,True,,grid_2_P11_w3.0,P11,3.0,2,grid_to_direct_points
entropy_8_16,1.5763256638878786e-07,True,,grid_2_P11_w3.0,P11,3.0,2,grid_to_direct_points
A2_16_32,5.309507198347774e-07,True,,grid_2_P11_w3.0,P11,3.0,2,grid_to_direct_points
entropy_16_32,2.3490249170809996e-07,True,,grid_2_P11_w3.0,P11,3.0,2,grid_to_direct_points
D,0.0006736699551109602,True,,grid_1_P11_w2.0,P11,2.0,1,grid_finest
A_med,0.0019205328175880927,True,,grid_1_P11_w2.0,P11,2.0,1,grid_finest
ilr_z1,0.0009346483585886198,True,,grid_1_P11_w2.0,P11,2.0,1,grid_finest
ilr_z2,0.001175885550595814,True,,grid_1_P11_w2.0,P11,2.0,1,grid_finest
ilr_z3,0.00015086552156262645,True,,grid_1_P11_w2.0,P11,2.0,1,grid_finest
ilr_z4,3.2902954559410266e-05,True,,grid_1_P11_w2.0,P11,2.0,1,grid_finest
A2_8_16,3.1197651697900675e-05,True,,grid_1_P11_w2.0,P11,2.0,1,grid_finest
entropy_8_16,3.446753676802916e-05,True,,grid_1_P11_w2.0,P11,2.0,1,grid_finest
A2_16_32,0.0001643957567890597,True,,grid_1_P11_w2.0,P11,2.0,1,grid_finest
entropy_16_32,8.588841069812059e-05,True,,grid_1_P11_w2.0,P11,2.0,1,grid_finest
D,0.00022464279444344532,True,,grid_1_P11_w2.0,P11,2.0,1,grid_to_direct_points
A_med,0.000723082277972642,True,,grid_1_P11_w2.0,P11,2.0,1,grid_to_direct_points
ilr_z1,0.00034567286083439475,True,,grid_1_P11_w2.0,P11,2.0,1,grid_to_direct_points
ilr_z2,0.0004243068019478724,True,,grid_1_P11_w2.0,P11,2.0,1,grid_to_direct_points
ilr_z3,5.953824509619121e-05,True,,grid_1_P11_w2.0,P11,2.0,1,grid_to_direct_points
ilr_z4,1.5893114267733627e-05,True,,grid_1_P11_w2.0,P11,2.0,1,grid_to_direct_points
A2_8_16,1.6223499710754652e-05,True,,grid_1_P11_w2.0,P11,2.0,1,grid_to_direct_points
entropy_8_16,1.5937747424615845e-05,True,,grid_1_P11_w2.0,P11,2.0,1,grid_to_direct_points
A2_16_32,7.618208590587372e-05,True,,grid_1_P11_w2.0,P11,2.0,1,grid_to_direct_points
entropy_16_32,3.871038252828418e-05,True,,grid_1_P11_w2.0,P11,2.0,1,grid_to_direct_points
D,0.00017759533959968578,True,,grid_0_P10_w3.0,P10,3.0,0,grid_finest
A_med,0.0014788697753196957,True,,grid_0_P10_w3.0,P10,3.0,0,grid_finest
ilr_z1,0.0002491424891908449,True,,grid_0_P10_w3.0,P10,3.0,0,grid_finest
ilr_z2,0.0003127900491871079,True,,grid_0_P10_w3.0,P10,3.0,0,grid_finest
ilr_z3,6.435943153358125e-05,True,,grid_0_P10_w3.0,P10,3.0,0,grid_finest
ilr_z4,1.1470923343206985e-05,True,,grid_0_P10_w3.0,P10,3.0,0,grid_finest
A2_8_16,1.359136260203897e-07,True,,grid_0_P10_w3.0,P10,3.0,0,grid_finest
entropy_8_16,1.6476557473388276e-06,True,,grid_0_P10_w3.0,P10,3.0,0,grid_finest
A2_16_32,1.4766504030983008e-05,True,,grid_0_P10_w3.0,P10,3.0,0,grid_finest
entropy_16_32,1.6163536257690625e-05,True,,grid_0_P10_w3.0,P10,3.0,0,grid_finest
D,8.913348786731559e-05,True,,grid_0_P10_w3.0,P10,3.0,0,grid_to_direct_points
A_med,0.0019309601162512354,True,,grid_0_P10_w3.0,P10,3.0,0,grid_to_direct_points
ilr_z1,8.911226011907862e-05,True,,grid_0_P10_w3.0,P10,3.0,0,grid_to_direct_points
ilr_z2,0.00010798429557524252,True,,grid_0_P10_w3.0,P10,3.0,0,grid_to_direct_points
ilr_z3,2.4790375159286813e-05,True,,grid_0_P10_w3.0,P10,3.0,0,grid_to_direct_points
ilr_z4,4.43907587155401e-06,True,,grid_0_P10_w3.0,P10,3.0,0,grid_to_direct_points
A2_8_16,5.132220348702532e-08,True,,grid_0_P10_w3.0,P10,3.0,0,grid_to_direct_points
entropy_8_16,1.4677036355714712e-06,True,,grid_0_P10_w3.0,P10,3.0,0,grid_to_direct_points
A2_16_32,1.1841245961541347e-07,True,,grid_0_P10_w3.0,P10,3.0,0,grid_to_direct_points
entropy_16_32,2.4934140548937833e-06,True,,grid_0_P10_w3.0,P10,3.0,0,grid_to_direct_points
D,0.0005730543662930776,True,,grid_0_P11_w2.0,P11,2.0,0,grid_finest
A_med,0.004420807931284415,True,,grid_0_P11_w2.0,P11,2.0,0,grid_finest
ilr_z1,0.00015838136314494643,True,,grid_0_P11_w2.0,P11,2.0,0,grid_finest
ilr_z2,0.0011962971201142157,True,,grid_0_P11_w2.0,P11,2.0,0,grid_finest
ilr_z3,0.00033867377388174715,True,,grid_0_P11_w2.0,P11,2.0,0,grid_finest
ilr_z4,6.0149826069867685e-05,True,,grid_0_P11_w2.0,P11,2.0,0,grid_finest
A2_8_16,5.962296786288235e-07,True,,grid_0_P11_w2.0,P11,2.0,0,grid_finest
entropy_8_16,7.790420130660003e-06,True,,grid_0_P11_w2.0,P11,2.0,0,grid_finest
A2_16_32,6.41968968404516e-05,True,,grid_0_P11_w2.0,P11,2.0,0,grid_finest
entropy_16_32,7.280988620209095e-05,True,,grid_0_P11_w2.0,P11,2.0,0,grid_finest
D,0.00019099200357889528,True,,grid_0_P11_w2.0,P11,2.0,0,grid_to_direct_points
A_med,0.0012469710350912458,True,,grid_0_P11_w2.0,P11,2.0,0,grid_to_direct_points
ilr_z1,0.00017701907430734136,True,,grid_0_P11_w2.0,P11,2.0,0,grid_to_direct_points
ilr_z2,0.0006993064730790925,True,,grid_0_P11_w2.0,P11,2.0,0,grid_to_direct_points
ilr_z3,0.00013764123006457962,True,,grid_0_P11_w2.0,P11,2.0,0,grid_to_direct_points
ilr_z4,2.562667027815324e-05,True,,grid_0_P11_w2.0,P11,2.0,0,grid_to_direct_points
A2_8_16,1.52097211381097e-07,True,,grid_0_P11_w2.0,P11,2.0,0,grid_to_direct_points
entropy_8_16,2.8665248710257885e-06,True,,grid_0_P11_w2.0,P11,2.0,0,grid_to_direct_points
A2_16_32,1.801590900307737e-05,True,,grid_0_P11_w2.0,P11,2.0,0,grid_to_direct_points
entropy_16_32,2.2873636846582057e-05,True,,grid_0_P11_w2.0,P11,2.0,0,grid_to_direct_points
D,0.0007217639396172712,True,,grid_1_P11_w3.0,P11,3.0,1,grid_finest
A_med,0.0028723228793595405,True,,grid_1_P11_w3.0,P11,3.0,1,grid_finest
ilr_z1,0.00021021375727490896,True,,grid_1_P11_w3.0,P11,3.0,1,grid_finest
ilr_z2,0.0004613244538050736,True,,grid_1_P11_w3.0,P11,3.0,1,grid_finest
ilr_z3,7.112718241975013e-05,True,,grid_1_P11_w3.0,P11,3.0,1,grid_finest
ilr_z4,7.2567540052997925e-06,True,,grid_1_P11_w3.0,P11,3.0,1,grid_finest
A2_8_16,0.0002397091496173509,True,,grid_1_P11_w3.0,P11,3.0,1,grid_finest
entropy_8_16,0.00014705959253369372,True,,grid_1_P11_w3.0,P11,3.0,1,grid_finest
A2_16_32,0.0006905901935690961,True,,grid_1_P11_w3.0,P11,3.0,1,grid_finest
entropy_16_32,0.00027266887735966083,True,,grid_1_P11_w3.0,P11,3.0,1,grid_finest
D,0.0002349582887597832,True,,grid_1_P11_w3.0,P11,3.0,1,grid_to_direct_points
A_med,0.0014522506466454032,True,,grid_1_P11_w3.0,P11,3.0,1,grid_to_direct_points
ilr_z1,2.1465564530091824e-05,True,,grid_1_P11_w3.0,P11,3.0,1,grid_to_direct_points
ilr_z2,8.571729134499405e-05,True,,grid_1_P11_w3.0,P11,3.0,1,grid_to_direct_points
ilr_z3,2.251275284259613e-05,True,,grid_1_P11_w3.0,P11,3.0,1,grid_to_direct_points
ilr_z4,9.07671880640698e-06,True,,grid_1_P11_w3.0,P11,3.0,1,grid_to_direct_points
A2_8_16,5.774735284957977e-05,True,,grid_1_P11_w3.0,P11,3.0,1,grid_to_direct_points
entropy_8_16,3.682076636785103e-05,True,,grid_1_P11_w3.0,P11,3.0,1,grid_to_direct_points
A2_16_32,0.0001719864583616948,True,,grid_1_P11_w3.0,P11,3.0,1,grid_to_direct_points
entropy_16_32,6.94577413734021e-05,True,,grid_1_P11_w3.0,P11,3.0,1,grid_to_direct_points
D,0.0002251544698848669,True,,grid_0_P11_w3.0,P11,3.0,0,grid_finest
A_med,0.0032971210263789946,True,,grid_0_P11_w3.0,P11,3.0,0,grid_finest
ilr_z1,0.00017434742054786996,True,,grid_0_P11_w3.0,P11,3.0,0,grid_finest
ilr_z2,2.4380285954065037e-06,True,,grid_0_P11_w3.0,P11,3.0,0,grid_finest
ilr_z3,0.00011609149092451843,True,,grid_0_P11_w3.0,P11,3.0,0,grid_finest
ilr_z4,2.0066415337725158e-05,True,,grid_0_P11_w3.0,P11,3.0,0,grid_finest
A2_8_16,2.193161241503816e-07,True,,grid_0_P11_w3.0,P11,3.0,0,grid_finest
entropy_8_16,1.0440002714551255e-06,True,,grid_0_P11_w3.0,P11,3.0,0,grid_finest
A2_16_32,3.4036229798029005e-05,True,,grid_0_P11_w3.0,P11,3.0,0,grid_finest
entropy_16_32,3.3193506885520474e-05,True,,grid_0_P11_w3.0,P11,3.0,0,grid_finest
D,7.50211281984678e-05,True,,grid_0_P11_w3.0,P11,3.0,0,grid_to_direct_points
A_med,0.00031967779310253957,True,,grid_0_P11_w3.0,P11,3.0,0,grid_to_direct_points
ilr_z1,1.5588120338669453e-05,True,,grid_0_P11_w3.0,P11,3.0,0,grid_to_direct_points
ilr_z2,3.915284482429458e-05,True,,grid_0_P11_w3.0,P11,3.0,0,grid_to_direct_points
ilr_z3,2.316579228710982e-05,True,,grid_0_P11_w3.0,P11,3.0,0,grid_to_direct_points
ilr_z4,4.238356805633808e-06,True,,grid_0_P11_w3.0,P11,3.0,0,grid_to_direct_points
A2_8_16,4.103978912262107e-08,True,,grid_0_P11_w3.0,P11,3.0,0,grid_to_direct_points
entropy_8_16,1.874288597658591e-07,True,,grid_0_P11_w3.0,P11,3.0,0,grid_to_direct_points
A2_16_32,6.69768400241022e-06,True,,grid_0_P11_w3.0,P11,3.0,0,grid_to_direct_points
entropy_16_32,6.5475520716062885e-06,True,,grid_0_P11_w3.0,P11,3.0,0,grid_to_direct_points
