run_id,experiment_id,model_id,information_track,seed,outer_fold,dataset_index,session_id,sample_id,component_id,target,observed,predicted,train_null,train_scale,physical_valid,band_valid,support_status,model_sha,data_sha,split_sha
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,51,zro2_120_formal,52,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,A_med,1.2356609171223523,1.4263984931670992,1.4263984931670992,1.6777605830969002,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,51,zro2_120_formal,52,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,ilr_z1,-2.014264137660998,-0.013699277343960266,-0.013699277343960266,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,51,zro2_120_formal,52,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,ilr_z2,-0.7375842381192994,-0.6196386449477542,-0.6196386449477542,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,51,zro2_120_formal,52,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,ilr_z3,-1.3279095498032416,0.24897808560582874,0.24897808560582874,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,51,zro2_120_formal,52,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,ilr_z4,-1.8953547595904563,-0.20221544785372486,-0.20221544785372486,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,51,zro2_120_formal,52,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,A2_8_16,0.12792012603282,0.43626077902089166,0.43626077902089166,0.278597548745413,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,51,zro2_120_formal,52,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,entropy_8_16,0.9174741956782942,0.7659906476034724,0.7659906476034724,0.1999736243272919,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,53,zro2_120_formal,54,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,A_med,1.111610184036637,1.4263984931670992,1.4263984931670992,1.6777605830969002,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,53,zro2_120_formal,54,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,ilr_z1,0.083833216034452,-0.013699277343960266,-0.013699277343960266,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,53,zro2_120_formal,54,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,ilr_z2,-0.7207427361215213,-0.6196386449477542,-0.6196386449477542,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,53,zro2_120_formal,54,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,ilr_z3,0.4868976702422813,0.24897808560582874,0.24897808560582874,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,53,zro2_120_formal,54,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,ilr_z4,-1.4875556741008025,-0.20221544785372486,-0.20221544785372486,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,53,zro2_120_formal,54,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,A2_8_16,0.1494548018772401,0.43626077902089166,0.43626077902089166,0.278597548745413,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,53,zro2_120_formal,54,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,entropy_8_16,0.9549473698303074,0.7659906476034724,0.7659906476034724,0.1999736243272919,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,60,zro2_120_formal,61,effd732dee5a24b3ab2fa3bf7285e7bf0f1bcb9877a430006059b7699750a021,A_med,3.1961779063795595,1.4263984931670992,1.4263984931670992,1.6777605830969002,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,60,zro2_120_formal,61,effd732dee5a24b3ab2fa3bf7285e7bf0f1bcb9877a430006059b7699750a021,ilr_z1,-1.6397884756590018,-0.013699277343960266,-0.013699277343960266,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,60,zro2_120_formal,61,effd732dee5a24b3ab2fa3bf7285e7bf0f1bcb9877a430006059b7699750a021,ilr_z2,-0.416880498199005,-0.6196386449477542,-0.6196386449477542,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,60,zro2_120_formal,61,effd732dee5a24b3ab2fa3bf7285e7bf0f1bcb9877a430006059b7699750a021,ilr_z3,-1.0615927163867105,0.24897808560582874,0.24897808560582874,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,60,zro2_120_formal,61,effd732dee5a24b3ab2fa3bf7285e7bf0f1bcb9877a430006059b7699750a021,ilr_z4,-0.5201323295491401,-0.20221544785372486,-0.20221544785372486,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,60,zro2_120_formal,61,effd732dee5a24b3ab2fa3bf7285e7bf0f1bcb9877a430006059b7699750a021,A2_8_16,0.404614653604061,0.43626077902089166,0.43626077902089166,0.278597548745413,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,60,zro2_120_formal,61,effd732dee5a24b3ab2fa3bf7285e7bf0f1bcb9877a430006059b7699750a021,entropy_8_16,0.8190005258447024,0.7659906476034724,0.7659906476034724,0.1999736243272919,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,63,zro2_120_formal,64,9204b6f9d2d9d6115cd61286c057d67be4f9c9208869ac4921cd29a650288373,A_med,1.5879288561494949,1.4263984931670992,1.4263984931670992,1.6777605830969002,True,True,IN_SUPPORT,,,
