h,c,phi,lambda_peak,class_code
8.0,0.6,12.0,,0
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,,0
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,,0
8.0,0.6,12.0,,0
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,,0
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,,0
8.0,0.6,12.0,,0
8.0,0.6,12.0,,0
8.0,0.6,12.0,,0
8.0,0.6,12.0,,0
8.0,0.6,12.0,,0
8.0,0.6,12.0,7.536507573664894,2
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,7.536507573664894,2
8.0,0.6,12.0,,0
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,,0
8.0,0.6,12.0,,0
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,18.63547485933348,1
8.0,0.6,12.0,,0
8.0,0.6,12.0,,0
8.0,0.6,12.0,,0
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,,0
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,,0
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,,0
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,,0
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,,0
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,,0
8.0,0.6,12.5,,0
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,7.536507573664894,2
8.0,0.6,12.5,,0
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,7.536507573664894,2
8.0,0.6,12.5,7.536507573664894,2
8.0,0.6,12.5,7.536507573664894,2
8.0,0.6,12.5,,0
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,,0
8.0,0.6,12.5,,0
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,,0
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,,0
8.0,0.6,12.5,,0
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,,0
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,,0
8.0,0.6,12.5,,0
8.0,0.6,12.5,,0
8.0,0.6,12.5,,0
8.0,0.6,12.5,,0
8.0,0.6,12.5,,0
8.0,0.6,12.5,7.536507573664894,2
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,7.536507573664894,2
8.0,0.6,12.5,,0
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,,0
8.0,0.6,12.5,,0
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,18.63547485933348,1
8.0,0.6,12.5,,0
8.0,0.6,12.5,,0
8.0,0.6,12.5,,0
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,14.860994818258504,3
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,,0
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,,0
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,,0
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,,0
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,14.860994818258504,3
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,,0
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,,0
8.0,0.6,13.0,,0
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,14.860994818258504,3
8.0,0.6,13.0,7.536507573664894,2
8.0,0.6,13.0,,0
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,7.536507573664894,2
8.0,0.6,13.0,7.536507573664894,2
8.0,0.6,13.0,7.536507573664894,2
8.0,0.6,13.0,,0
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,14.860994818258504,3
8.0,0.6,13.0,,0
8.0,0.6,13.0,,0
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,,0
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,,0
8.0,0.6,13.0,,0
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,,0
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,,0
8.0,0.6,13.0,,0
8.0,0.6,13.0,,0
8.0,0.6,13.0,,0
8.0,0.6,13.0,,0
8.0,0.6,13.0,,0
8.0,0.6,13.0,7.536507573664894,2
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,7.536507573664894,2
8.0,0.6,13.0,,0
8.0,0.6,13.0,14.860994818258504,3
8.0,0.6,13.0,,0
8.0,0.6,13.0,,0
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,18.63547485933348,1
8.0,0.6,13.0,,0
8.0,0.6,13.0,,0
8.0,0.6,13.0,,0
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,,0
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,,0
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,,0
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,,0
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,,0
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,,0
8.0,0.6,13.5,,0
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,,0
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,7.536507573664894,2
8.0,0.6,13.5,7.536507573664894,2
8.0,0.6,13.5,,0
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,,0
8.0,0.6,13.5,,0
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,,0
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,,0
8.0,0.6,13.5,,0
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,,0
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,,0
8.0,0.6,13.5,,0
8.0,0.6,13.5,,0
8.0,0.6,13.5,,0
8.0,0.6,13.5,,0
8.0,0.6,13.5,,0
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,,0
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,,0
8.0,0.6,13.5,,0
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,14.860994818258504,3
8.0,0.6,13.5,,0
8.0,0.6,13.5,,0
8.0,0.6,13.5,,0
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,,0
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,,0
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,,0
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,,0
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,,0
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,,0
8.0,0.6,14.0,,0
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,,0
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,,0
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,,0
8.0,0.6,14.0,,0
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,,0
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,,0
8.0,0.6,14.0,,0
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,,0
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,,0
8.0,0.6,14.0,,0
8.0,0.6,14.0,,0
8.0,0.6,14.0,,0
8.0,0.6,14.0,,0
8.0,0.6,14.0,,0
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,,0
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,,0
8.0,0.6,14.0,,0
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,14.860994818258504,3
8.0,0.6,14.0,,0
8.0,0.6,14.0,,0
8.0,0.6,14.0,,0
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,,0
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,,0
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,,0
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,,0
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,,0
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,,0
8.0,0.6,14.5,,0
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,,0
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,,0
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,,0
8.0,0.6,14.5,,0
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,,0
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,,0
8.0,0.6,14.5,,0
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,,0
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,,0
8.0,0.6,14.5,,0
8.0,0.6,14.5,,0
8.0,0.6,14.5,,0
8.0,0.6,14.5,,0
8.0,0.6,14.5,,0
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,,0
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,,0
8.0,0.6,14.5,,0
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,14.860994818258504,3
8.0,0.6,14.5,,0
8.0,0.6,14.5,,0
8.0,0.6,14.5,,0
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,,0
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,,0
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,,0
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,,0
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,,0
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,,0
8.0,0.6,15.0,,0
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,,0
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,,0
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,,0
8.0,0.6,15.0,,0
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,,0
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,,0
8.0,0.6,15.0,,0
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,,0
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,,0
8.0,0.6,15.0,,0
8.0,0.6,15.0,,0
8.0,0.6,15.0,,0
8.0,0.6,15.0,,0
8.0,0.6,15.0,,0
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,,0
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,,0
8.0,0.6,15.0,,0
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,14.860994818258504,3
8.0,0.6,15.0,,0
8.0,0.6,15.0,,0
8.0,0.6,15.0,,0
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,,0
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,,0
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,,0
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,,0
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,,0
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,,0
8.0,0.6,15.5,,0
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,,0
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,,0
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,,0
8.0,0.6,15.5,,0
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,,0
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,,0
8.0,0.6,15.5,,0
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,,0
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,,0
8.0,0.6,15.5,,0
8.0,0.6,15.5,,0
8.0,0.6,15.5,,0
8.0,0.6,15.5,,0
8.0,0.6,15.5,,0
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,,0
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,,0
8.0,0.6,15.5,,0
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,14.860994818258504,3
8.0,0.6,15.5,,0
8.0,0.6,15.5,,0
8.0,0.6,15.5,,0
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,,0
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,,0
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,,0
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,,0
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,,0
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,,0
8.0,0.7,0.0,,0
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,,0
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,,0
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,,0
8.0,0.7,0.0,,0
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,,0
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,,0
8.0,0.7,0.0,,0
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,,0
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,,0
8.0,0.7,0.0,,0
8.0,0.7,0.0,,0
8.0,0.7,0.0,,0
8.0,0.7,0.0,,0
8.0,0.7,0.0,,0
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,,0
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,,0
8.0,0.7,0.0,,0
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,14.860994818258504,3
8.0,0.7,0.0,,0
8.0,0.7,0.0,,0
8.0,0.7,0.0,,0
8.0,0.7,0.5,14.860994818258504,3
8.0,0.7,0.5,14.860994818258504,3
8.0,0.7,0.5,14.860994818258504,3
8.0,0.7,0.5,14.860994818258504,3
8.0,0.7,0.5,14.860994818258504,3
8.0,0.7,0.5,14.860994818258504,3
8.0,0.7,0.5,,0
8.0,0.7,0.5,14.860994818258504,3
8.0,0.7,0.5,14.860994818258504,3
8.0,0.7,0.5,,0
8.0,0.7,0.5,14.860994818258504,3
8.0,0.7,0.5,14.860994818258504,3
8.0,0.7,0.5,,0
8.0,0.7,0.5,14.860994818258504,3
8.0,0.7,0.5,14.860994818258504,3
8.0,0.7,0.5,,0
8.0,0.7,0.5,14.860994818258504,3
8.0,0.7,0.5,14.860994818258504,3
8.0,0.7,0.5,14.860994818258504,3
8.0,0.7,0.5,,0
8.0,0.7,0.5,14.860994818258504,3
