variant,fold,model,target,metric,score,n_train,n_test,alpha
proc_gkf,0,M0b_u_plus_logtau,p_8_16,R2,0.5515403315005455,80,21,10.0
proc_gkf,1,M0b_u_plus_logtau,p_8_16,R2,0.5383101459908011,81,20,10.0
proc_gkf,2,M0b_u_plus_logtau,p_8_16,R2,0.1387994147606434,81,20,3.1622776601683795
proc_gkf,3,M0b_u_plus_logtau,p_8_16,R2,-0.01329299710277887,81,20,3.1622776601683795
proc_gkf,4,M0b_u_plus_logtau,p_8_16,R2,0.5744500085872959,81,20,10.0
proc_gkf,0,M0b_u_plus_logtau,ilr_z2,R2,0.11330277734209127,80,21,10.0
proc_gkf,1,M0b_u_plus_logtau,ilr_z2,R2,0.3902430333435808,81,20,31.622776601683793
proc_gkf,2,M0b_u_plus_logtau,ilr_z2,R2,-0.9860520318242123,81,20,3.1622776601683795
proc_gkf,3,M0b_u_plus_logtau,ilr_z2,R2,0.23065789904487488,81,20,31.622776601683793
proc_gkf,4,M0b_u_plus_logtau,ilr_z2,R2,0.28701615235218003,81,20,31.622776601683793
proc_gkf,0,M0b_u_plus_logtau,ilr_z1_z4,Q2_Aitchison,0.4046072571959973,80,21,
proc_gkf,1,M0b_u_plus_logtau,ilr_z1_z4,Q2_Aitchison,0.03410821616021131,81,20,
proc_gkf,2,M0b_u_plus_logtau,ilr_z1_z4,Q2_Aitchison,0.2526358761183496,81,20,
proc_gkf,3,M0b_u_plus_logtau,ilr_z1_z4,Q2_Aitchison,-0.07982404735422377,81,20,
proc_gkf,4,M0b_u_plus_logtau,ilr_z1_z4,Q2_Aitchison,0.31038565789592065,81,20,
proc_gkf,0,M0b_u_plus_logtau,A2_8_16,R2,0.46304414444791087,80,21,0.31622776601683794
proc_gkf,1,M0b_u_plus_logtau,A2_8_16,R2,0.8582642757341736,81,20,0.31622776601683794
proc_gkf,2,M0b_u_plus_logtau,A2_8_16,R2,0.6121289831038943,81,20,1.0
proc_gkf,3,M0b_u_plus_logtau,A2_8_16,R2,0.3998157833771958,81,20,1.0
proc_gkf,4,M0b_u_plus_logtau,A2_8_16,R2,0.8634381986604348,81,20,0.001
proc_gkf,0,M0b_u_plus_logtau,angular_entropy_8_16,R2,0.5740060713020572,80,21,3.1622776601683795
proc_gkf,1,M0b_u_plus_logtau,angular_entropy_8_16,R2,0.7684876479098401,81,20,3.1622776601683795
proc_gkf,2,M0b_u_plus_logtau,angular_entropy_8_16,R2,0.5056826028588692,81,20,1.0
proc_gkf,3,M0b_u_plus_logtau,angular_entropy_8_16,R2,0.5422936783329665,81,20,3.1622776601683795
proc_gkf,4,M0b_u_plus_logtau,angular_entropy_8_16,R2,0.7953567857640129,81,20,0.001
proc_gkf,0,M0b_u_plus_logtau,lambda_star_4_32,R2,0.292324166942751,76,20,3.1622776601683795
proc_gkf,1,M0b_u_plus_logtau,lambda_star_4_32,R2,-0.025541396310111653,76,20,10.0
proc_gkf,2,M0b_u_plus_logtau,lambda_star_4_32,R2,0.16860150692311326,77,19,1.0
proc_gkf,3,M0b_u_plus_logtau,lambda_star_4_32,R2,0.039710222648247306,77,19,0.001
proc_gkf,4,M0b_u_plus_logtau,lambda_star_4_32,R2,-0.7201138515563821,78,18,10.0
proc_gkf,0,M1_u_plus_What,p_8_16,R2,0.5589943739395261,80,21,10.0
proc_gkf,1,M1_u_plus_What,p_8_16,R2,0.5356229948184936,81,20,10.0
proc_gkf,2,M1_u_plus_What,p_8_16,R2,0.11496748557478775,81,20,1.0
proc_gkf,3,M1_u_plus_What,p_8_16,R2,-0.034618384117873546,81,20,3.1622776601683795
proc_gkf,4,M1_u_plus_What,p_8_16,R2,0.571662757352238,81,20,10.0
proc_gkf,0,M1_u_plus_What,ilr_z2,R2,0.10341840241808686,80,21,10.0
proc_gkf,1,M1_u_plus_What,ilr_z2,R2,0.38719016127542094,81,20,31.622776601683793
proc_gkf,2,M1_u_plus_What,ilr_z2,R2,-1.0744864625188866,81,20,1.0
proc_gkf,3,M1_u_plus_What,ilr_z2,R2,0.23222476686903482,81,20,31.622776601683793
proc_gkf,4,M1_u_plus_What,ilr_z2,R2,0.28535928671623767,81,20,31.622776601683793
proc_gkf,0,M1_u_plus_What,ilr_z1_z4,Q2_Aitchison,0.4079200445955753,80,21,
proc_gkf,1,M1_u_plus_What,ilr_z1_z4,Q2_Aitchison,0.03843030983414686,81,20,
proc_gkf,2,M1_u_plus_What,ilr_z1_z4,Q2_Aitchison,0.24154538142180149,81,20,
proc_gkf,3,M1_u_plus_What,ilr_z1_z4,Q2_Aitchison,-0.0807214849263651,81,20,
proc_gkf,4,M1_u_plus_What,ilr_z1_z4,Q2_Aitchison,0.30263226274754573,81,20,
proc_gkf,0,M1_u_plus_What,A2_8_16,R2,0.4600305740362719,80,21,0.1
proc_gkf,1,M1_u_plus_What,A2_8_16,R2,0.8587332689321501,81,20,0.1
proc_gkf,2,M1_u_plus_What,A2_8_16,R2,0.6076167004710689,81,20,0.001
proc_gkf,3,M1_u_plus_What,A2_8_16,R2,0.3712943395155005,81,20,0.1
proc_gkf,4,M1_u_plus_What,A2_8_16,R2,0.8634298205745222,81,20,0.001
proc_gkf,0,M1_u_plus_What,angular_entropy_8_16,R2,0.5560465328323686,80,21,3.1622776601683795
proc_gkf,1,M1_u_plus_What,angular_entropy_8_16,R2,0.7718040997946366,81,20,0.31622776601683794
