single_line_id,s_um,W50_um,in_band,pooled_median_um
5,-51.50984530371446,6.644361538897589,0,5.776160178215543
5,-49.50984530371446,7.373980052778825,0,5.776160178215543
5,-47.50984530371446,7.252816232017517,0,5.776160178215543
5,-45.50984530371446,7.431372773416372,0,5.776160178215543
5,-43.50984530371446,7.165937550066193,0,5.776160178215543
5,-41.50984530371446,7.155728486248021,0,5.776160178215543
5,-39.50984530371446,6.771649283822256,0,5.776160178215543
5,-37.50984530371446,6.279530698077832,0,5.776160178215543
5,-35.50984530371446,6.504481253732598,0,5.776160178215543
5,-33.50984530371446,6.425249396686111,0,5.776160178215543
5,-31.509845303714457,6.130041569947965,0,5.776160178215543
5,-29.509845303714457,6.5567869103971645,0,5.776160178215543
5,-27.509845303714457,7.415075527166035,0,5.776160178215543
5,-25.509845303714457,6.948660744725956,0,5.776160178215543
5,-23.509845303714457,6.080791954688055,0,5.776160178215543
5,-21.509845303714457,6.304275885898882,0,5.776160178215543
5,-19.509845303714457,6.179251487013934,0,5.776160178215543
5,-17.509845303714457,5.857694367632861,0,5.776160178215543
5,-15.509845303714457,6.09977904760009,0,5.776160178215543
5,-13.509845303714457,5.963786424052184,0,5.776160178215543
5,-2.509845303714457,6.879924331516131,0,5.776160178215543
5,-0.5098453037144566,6.794161197967828,0,5.776160178215543
5,1.4901546962855434,6.25424441072696,0,5.776160178215543
5,3.4901546962855434,6.1311053912423885,0,5.776160178215543
5,5.490154696285543,6.000111619304239,0,5.776160178215543
5,7.490154696285543,7.132398559469463,0,5.776160178215543
5,9.490154696285543,7.033382668918011,0,5.776160178215543
5,11.490154696285543,6.477347305319549,0,5.776160178215543
5,13.490154696285543,6.19016890901226,0,5.776160178215543
5,15.490154696285543,6.94450369665886,0,5.776160178215543
5,17.490154696285543,7.428826178318999,0,5.776160178215543
5,19.490154696285543,7.639873051341784,0,5.776160178215543
5,21.490154696285543,7.042450953998555,0,5.776160178215543
5,23.490154696285543,6.215454354834568,0,5.776160178215543
5,25.490154696285543,5.846076899390416,0,5.776160178215543
5,27.490154696285543,6.485551873199418,0,5.776160178215543
5,29.490154696285543,5.922181724350407,0,5.776160178215543
5,31.490154696285543,6.829087797592679,0,5.776160178215543
5,33.49015469628554,6.520624231069569,0,5.776160178215543
5,35.49015469628554,6.590442631889309,0,5.776160178215543
5,37.49015469628554,6.237836968694294,0,5.776160178215543
5,39.49015469628554,5.909760322308031,0,5.776160178215543
5,41.49015469628554,6.335702909975669,0,5.776160178215543
5,43.49015469628554,7.066599217437586,0,5.776160178215543
5,45.49015469628554,6.271179500064592,0,5.776160178215543
5,47.49015469628554,5.468309662500067,0,5.776160178215543
5,49.49015469628554,6.176093615958687,0,5.776160178215543
5,51.49015469628554,5.103345885765927,0,5.776160178215543
5,53.49015469628554,5.407156194933389,0,5.776160178215543
5,55.49015469628554,6.032535207283296,0,5.776160178215543
5,57.49015469628554,6.142024630560165,0,5.776160178215543
5,59.49015469628554,6.74061406797569,0,5.776160178215543
5,61.49015469628554,5.884516803981245,0,5.776160178215543
5,63.49015469628554,6.412910189623856,0,5.776160178215543
5,65.49015469628554,6.960620313300851,0,5.776160178215543
5,67.49015469628554,7.382656113565172,0,5.776160178215543
5,69.49015469628554,5.910464289746173,0,5.776160178215543
5,71.49015469628554,7.551846094438967,0,5.776160178215543
5,73.49015469628554,7.5199554308594365,0,5.776160178215543
5,75.49015469628554,6.930501232462444,0,5.776160178215543
5,77.49015469628554,6.921569217825541,0,5.776160178215543
5,79.49015469628554,6.433550206847787,0,5.776160178215543
5,81.49015469628554,6.123353987537509,0,5.776160178215543
5,83.49015469628554,6.097716598390955,0,5.776160178215543
