dataset_index,model,target,fold,y_true,y_pred,abs_error,norm_abs_error
183,ridge,Sq_um,3,1.4687941425369615,1.1712289055808487,0.2975652369561128,0.35752021327536737
184,ridge,Sq_um,2,0.5030781956930406,0.979236343638346,0.4761581479453054,0.5634153218031468
185,ridge,Sq_um,2,0.4180659252723649,0.9338595344742928,0.515793609201928,0.6103140806610573
186,ridge,Sq_um,1,0.2257200179095587,1.3691425637782504,1.1434225458686917,1.4011029793033558
187,ridge,Sq_um,1,0.3684457950306881,1.2187740412614572,0.8503282462307691,1.0419572742241043
188,ridge,Sq_um,0,0.5573875190742591,1.179005352770886,0.6216178336966268,0.6608129801942596
189,ridge,Sq_um,0,0.2081682949326923,1.556091480877052,1.3479231859443597,1.4329143877354413
190,ridge,Sq_um,4,0.3491995902357769,1.27617112369093,0.9269715334551532,0.8740640997598991
191,ridge,Sq_um,4,2.413869221433437,1.260654057436517,1.15321516399692,1.0873947448971997
192,ridge,Sq_um,3,0.5532915454375014,0.2592595968598499,0.29403194857765147,0.3532750197589715
193,ridge,Sq_um,3,0.3638961475788436,0.4290170772011431,0.06512092962229954,0.07824182987708518
194,ridge,Sq_um,2,0.4070781301371654,0.8678021986314273,0.4607240684942619,0.5451529086150733
195,ridge,Sq_um,2,0.4013749991569463,0.8224253894673743,0.421050390310428,0.4982089294822688
196,ridge,Sq_um,1,0.4501590648022593,1.2089066804857758,0.7587476156835165,0.9297381346157003
197,ridge,Sq_um,1,0.285669987480468,1.6600122480361557,1.3743422605556876,1.6840625041061716
198,ridge,Sq_um,0,0.3901483414936136,1.3723477051289448,0.9821993636353312,1.0441304181525939
199,ridge,Sq_um,0,0.2630527913284857,1.4980430811643333,1.2349902898358476,1.3128606833627068
0,ridge,ilr_composition,4,,,1.5279528084581917,1.5279528084581917
1,ridge,ilr_composition,3,,,1.301209670883335,1.301209670883335
2,ridge,ilr_composition,2,,,1.145489909554309,1.145489909554309
3,ridge,ilr_composition,1,,,1.261988574647548,1.261988574647548
4,ridge,ilr_composition,0,,,1.4573909810052006,1.4573909810052006
5,ridge,ilr_composition,4,,,2.415434127013644,2.415434127013644
6,ridge,ilr_composition,3,,,3.305392464730934,3.305392464730934
7,ridge,ilr_composition,2,,,1.7594593883483873,1.7594593883483873
8,ridge,ilr_composition,1,,,2.882221154252448,2.882221154252448
9,ridge,ilr_composition,0,,,0.7981161484806235,0.7981161484806235
10,ridge,ilr_composition,4,,,2.2175422065653385,2.2175422065653385
11,ridge,ilr_composition,3,,,2.009623830728201,2.009623830728201
12,ridge,ilr_composition,2,,,1.8037293286729323,1.8037293286729323
13,ridge,ilr_composition,1,,,1.8437792751729112,1.8437792751729112
14,ridge,ilr_composition,0,,,1.601769951087206,1.601769951087206
15,ridge,ilr_composition,4,,,1.3128574507512725,1.3128574507512725
16,ridge,ilr_composition,3,,,2.8610858733131366,2.8610858733131366
17,ridge,ilr_composition,2,,,0.7393323625422954,0.7393323625422954
18,ridge,ilr_composition,1,,,1.2503229673645975,1.2503229673645975
19,ridge,ilr_composition,0,,,2.4982514147274495,2.4982514147274495
20,ridge,ilr_composition,4,,,0.44889628033013035,0.44889628033013035
21,ridge,ilr_composition,3,,,2.1362381949844034,2.1362381949844034
22,ridge,ilr_composition,2,,,1.7039283348875804,1.7039283348875804
23,ridge,ilr_composition,1,,,2.2903306988040275,2.2903306988040275
24,ridge,ilr_composition,0,,,0.9941171415610833,0.9941171415610833
25,ridge,ilr_composition,4,,,1.2326645011704525,1.2326645011704525
26,ridge,ilr_composition,3,,,1.0361545959032412,1.0361545959032412
27,ridge,ilr_composition,2,,,0.7600073031530125,0.7600073031530125
28,ridge,ilr_composition,1,,,1.3366161128034497,1.3366161128034497
29,ridge,ilr_composition,0,,,0.9059282721612907,0.9059282721612907
30,ridge,ilr_composition,4,,,0.8322702668734739,0.8322702668734739
31,ridge,ilr_composition,3,,,1.0098380724601688,1.0098380724601688
32,ridge,ilr_composition,2,,,1.6792581676907856,1.6792581676907856
33,ridge,ilr_composition,1,,,1.0493466288764335,1.0493466288764335
34,ridge,ilr_composition,0,,,1.4908329937327547,1.4908329937327547
35,ridge,ilr_composition,4,,,1.3102624583730953,1.3102624583730953
36,ridge,ilr_composition,3,,,1.1814777956145714,1.1814777956145714
37,ridge,ilr_composition,2,,,1.6129142326491046,1.6129142326491046
38,ridge,ilr_composition,1,,,0.6870230099718622,0.6870230099718622
39,ridge,ilr_composition,0,,,1.4672986920561877,1.4672986920561877
40,ridge,ilr_composition,4,,,1.4156005922229598,1.4156005922229598
41,ridge,ilr_composition,3,,,1.4758216401846962,1.4758216401846962
42,ridge,ilr_composition,2,,,1.5432078892402918,1.5432078892402918
43,ridge,ilr_composition,1,,,0.7186020678040648,0.7186020678040648
44,ridge,ilr_composition,0,,,1.4145269291171876,1.4145269291171876
45,ridge,ilr_composition,4,,,0.9919581645904023,0.9919581645904023
46,ridge,ilr_composition,3,,,0.6221109371423854,0.6221109371423854
47,ridge,ilr_composition,2,,,1.0250933785020664,1.0250933785020664
48,ridge,ilr_composition,1,,,1.817216814604282,1.817216814604282
49,ridge,ilr_composition,0,,,1.1282628759100735,1.1282628759100735
50,ridge,ilr_composition,4,,,2.6825479648116044,2.6825479648116044
51,ridge,ilr_composition,3,,,3.0501054049121863,3.0501054049121863
52,ridge,ilr_composition,2,,,0.9003407427730239,0.9003407427730239
53,ridge,ilr_composition,1,,,1.4146841017990346,1.4146841017990346
54,ridge,ilr_composition,0,,,1.3535117281490063,1.3535117281490063
55,ridge,ilr_composition,4,,,0.8260237652443524,0.8260237652443524
56,ridge,ilr_composition,3,,,0.49463589128188623,0.49463589128188623
57,ridge,ilr_composition,2,,,2.762350899889867,2.762350899889867
58,ridge,ilr_composition,1,,,1.6303350789503062,1.6303350789503062
59,ridge,ilr_composition,0,,,0.5437490844201376,0.5437490844201376
60,ridge,ilr_composition,4,,,1.3539404408327347,1.3539404408327347
61,ridge,ilr_composition,3,,,1.2295203792511373,1.2295203792511373
62,ridge,ilr_composition,2,,,0.802343304142363,0.802343304142363
63,ridge,ilr_composition,1,,,1.8464511951282092,1.8464511951282092
64,ridge,ilr_composition,0,,,0.8648224540299214,0.8648224540299214
65,ridge,ilr_composition,4,,,2.3135852620811694,2.3135852620811694
66,ridge,ilr_composition,3,,,1.0910668170360747,1.0910668170360747
67,ridge,ilr_composition,2,,,1.221355222599084,1.221355222599084
68,ridge,ilr_composition,1,,,1.7917676234302367,1.7917676234302367
69,ridge,ilr_composition,0,,,0.9013310361199558,0.9013310361199558
70,ridge,ilr_composition,4,,,2.121047862520228,2.121047862520228
71,ridge,ilr_composition,3,,,2.519273417175311,2.519273417175311
72,ridge,ilr_composition,2,,,2.0376626616706557,2.0376626616706557
73,ridge,ilr_composition,1,,,1.354528389894649,1.354528389894649
74,ridge,ilr_composition,0,,,0.7210037618925824,0.7210037618925824
75,ridge,ilr_composition,4,,,0.8029491169904396,0.8029491169904396
76,ridge,ilr_composition,3,,,0.34014921719718555,0.34014921719718555
77,ridge,ilr_composition,2,,,1.6800874468466969,1.6800874468466969
78,ridge,ilr_composition,1,,,1.0345740485851265,1.0345740485851265
79,ridge,ilr_composition,0,,,0.9430849484471044,0.9430849484471044
80,ridge,ilr_composition,4,,,0.9789501918673511,0.9789501918673511
81,ridge,ilr_composition,3,,,0.9727418626374645,0.9727418626374645
82,ridge,ilr_composition,2,,,2.3636201222340505,2.3636201222340505
83,ridge,ilr_composition,1,,,1.7882296387910255,1.7882296387910255
84,ridge,ilr_composition,0,,,1.45498465414182,1.45498465414182
85,ridge,ilr_composition,4,,,1.3925668813659897,1.3925668813659897
86,ridge,ilr_composition,3,,,1.8709043707047872,1.8709043707047872
87,ridge,ilr_composition,2,,,1.25198144797878,1.25198144797878
88,ridge,ilr_composition,1,,,1.4745429302970436,1.4745429302970436
89,ridge,ilr_composition,0,,,2.375257708598923,2.375257708598923
90,ridge,ilr_composition,4,,,2.0826788884180534,2.0826788884180534
91,ridge,ilr_composition,3,,,1.8828872212750918,1.8828872212750918
92,ridge,ilr_composition,2,,,1.3958230823551756,1.3958230823551756
93,ridge,ilr_composition,1,,,1.0769324135168559,1.0769324135168559
94,ridge,ilr_composition,0,,,0.8732538428561738,0.8732538428561738
95,ridge,ilr_composition,4,,,2.018447068758687,2.018447068758687
96,ridge,ilr_composition,3,,,1.8922705874911676,1.8922705874911676
97,ridge,ilr_composition,2,,,1.5754394486686787,1.5754394486686787
98,ridge,ilr_composition,1,,,3.3932489279133233,3.3932489279133233
99,ridge,ilr_composition,0,,,1.3366127073181346,1.3366127073181346
100,ridge,ilr_composition,4,,,0.9750178020960263,0.9750178020960263
101,ridge,ilr_composition,3,,,1.0903390474484538,1.0903390474484538
102,ridge,ilr_composition,2,,,0.9965024881130907,0.9965024881130907
103,ridge,ilr_composition,1,,,1.7375557550958092,1.7375557550958092
104,ridge,ilr_composition,0,,,0.4969030788703014,0.4969030788703014
105,ridge,ilr_composition,4,,,0.603670140363664,0.603670140363664
106,ridge,ilr_composition,3,,,0.8785310150502745,0.8785310150502745
107,ridge,ilr_composition,2,,,0.554029383240824,0.554029383240824
108,ridge,ilr_composition,1,,,1.1651690084735,1.1651690084735
109,ridge,ilr_composition,0,,,1.0968267787458355,1.0968267787458355
110,ridge,ilr_composition,4,,,2.972680914625096,2.972680914625096
111,ridge,ilr_composition,3,,,0.8105718110060022,0.8105718110060022
112,ridge,ilr_composition,2,,,1.428038678965255,1.428038678965255
113,ridge,ilr_composition,1,,,1.853937261284907,1.853937261284907
114,ridge,ilr_composition,0,,,2.666094785827751,2.666094785827751
115,ridge,ilr_composition,4,,,0.6550205799581087,0.6550205799581087
116,ridge,ilr_composition,3,,,1.6345980676898522,1.6345980676898522
117,ridge,ilr_composition,2,,,2.4646808182011646,2.4646808182011646
118,ridge,ilr_composition,1,,,1.3025402609185786,1.3025402609185786
119,ridge,ilr_composition,0,,,1.5875668690308247,1.5875668690308247
120,ridge,ilr_composition,4,,,1.6348025356938976,1.6348025356938976
121,ridge,ilr_composition,4,,,1.1771333927700265,1.1771333927700265
122,ridge,ilr_composition,3,,,1.0121908245842244,1.0121908245842244
123,ridge,ilr_composition,3,,,1.181208860521428,1.181208860521428
124,ridge,ilr_composition,2,,,1.4838633490797322,1.4838633490797322
125,ridge,ilr_composition,2,,,2.143839406184067,2.143839406184067
126,ridge,ilr_composition,1,,,0.8650346052710505,0.8650346052710505
127,ridge,ilr_composition,1,,,1.0880520890757839,1.0880520890757839
128,ridge,ilr_composition,0,,,1.5717825977674929,1.5717825977674929
129,ridge,ilr_composition,0,,,1.346402176893193,1.346402176893193
130,ridge,ilr_composition,4,,,1.2787670360120271,1.2787670360120271
131,ridge,ilr_composition,4,,,1.5588307668917216,1.5588307668917216
132,ridge,ilr_composition,3,,,1.3625883137487749,1.3625883137487749
133,ridge,ilr_composition,3,,,0.9897877743020266,0.9897877743020266
134,ridge,ilr_composition,2,,,2.2072378284695664,2.2072378284695664
135,ridge,ilr_composition,2,,,1.2888175346696715,1.2888175346696715
136,ridge,ilr_composition,1,,,1.1367988816334962,1.1367988816334962
137,ridge,ilr_composition,1,,,1.6766794254984383,1.6766794254984383
138,ridge,ilr_composition,0,,,1.9593797651444382,1.9593797651444382
139,ridge,ilr_composition,0,,,1.5556335108311345,1.5556335108311345
140,ridge,ilr_composition,4,,,2.8647946273817317,2.8647946273817317
141,ridge,ilr_composition,4,,,0.9619241630829497,0.9619241630829497
142,ridge,ilr_composition,3,,,0.6885458867547892,0.6885458867547892
143,ridge,ilr_composition,3,,,1.648912537905221,1.648912537905221
144,ridge,ilr_composition,2,,,1.1798231737715636,1.1798231737715636
145,ridge,ilr_composition,2,,,1.0302758326825328,1.0302758326825328
146,ridge,ilr_composition,1,,,0.5242469480397187,0.5242469480397187
147,ridge,ilr_composition,1,,,1.06885900724583,1.06885900724583
148,ridge,ilr_composition,0,,,1.0697247112744532,1.0697247112744532
149,ridge,ilr_composition,0,,,1.3623707745555942,1.3623707745555942
150,ridge,ilr_composition,4,,,1.0985767238019766,1.0985767238019766
151,ridge,ilr_composition,4,,,0.9789520742344267,0.9789520742344267
152,ridge,ilr_composition,3,,,1.0356411186177072,1.0356411186177072
153,ridge,ilr_composition,3,,,2.231757577357438,2.231757577357438
154,ridge,ilr_composition,2,,,1.8536871496518303,1.8536871496518303
155,ridge,ilr_composition,2,,,1.3372344143539563,1.3372344143539563
156,ridge,ilr_composition,1,,,1.009782763265884,1.009782763265884
157,ridge,ilr_composition,1,,,1.5532385705159073,1.5532385705159073
158,ridge,ilr_composition,0,,,1.3778314088571688,1.3778314088571688
159,ridge,ilr_composition,0,,,1.1723444309516262,1.1723444309516262
160,ridge,ilr_composition,4,,,1.7905637969337078,1.7905637969337078
161,ridge,ilr_composition,4,,,0.8854802202594846,0.8854802202594846
162,ridge,ilr_composition,3,,,2.4497359053053964,2.4497359053053964
163,ridge,ilr_composition,3,,,0.6699392086507188,0.6699392086507188
164,ridge,ilr_composition,2,,,1.0262043383154695,1.0262043383154695
165,ridge,ilr_composition,2,,,1.0624555485452407,1.0624555485452407
166,ridge,ilr_composition,1,,,0.9022793090770768,0.9022793090770768
167,ridge,ilr_composition,1,,,4.830050553231914,4.830050553231914
168,ridge,ilr_composition,0,,,1.1489703791752655,1.1489703791752655
169,ridge,ilr_composition,0,,,0.9174501578858696,0.9174501578858696
170,ridge,ilr_composition,4,,,1.071968952042006,1.071968952042006
171,ridge,ilr_composition,4,,,0.13912546921693758,0.13912546921693758
172,ridge,ilr_composition,3,,,1.8679957308182045,1.8679957308182045
173,ridge,ilr_composition,3,,,1.7028099396202359,1.7028099396202359
174,ridge,ilr_composition,2,,,1.7652488965974276,1.7652488965974276
175,ridge,ilr_composition,2,,,2.658643518708738,2.658643518708738
176,ridge,ilr_composition,1,,,1.6277849212675628,1.6277849212675628
177,ridge,ilr_composition,1,,,1.3432813677510218,1.3432813677510218
178,ridge,ilr_composition,0,,,1.3109941236747615,1.3109941236747615
179,ridge,ilr_composition,0,,,1.2614820317108961,1.2614820317108961
180,ridge,ilr_composition,4,,,1.1952700170963748,1.1952700170963748
181,ridge,ilr_composition,4,,,0.636136320755538,0.636136320755538
182,ridge,ilr_composition,3,,,2.019385366191548,2.019385366191548
183,ridge,ilr_composition,3,,,1.6331060079009687,1.6331060079009687
184,ridge,ilr_composition,2,,,2.095100203346381,2.095100203346381
185,ridge,ilr_composition,2,,,1.6112728918249448,1.6112728918249448
186,ridge,ilr_composition,1,,,1.7249676371401799,1.7249676371401799
187,ridge,ilr_composition,1,,,1.8873466583207077,1.8873466583207077
188,ridge,ilr_composition,0,,,1.054869443024369,1.054869443024369
189,ridge,ilr_composition,0,,,1.0145117226910851,1.0145117226910851
190,ridge,ilr_composition,4,,,1.4510017384539602,1.4510017384539602
191,ridge,ilr_composition,4,,,4.544689237746127,4.544689237746127
192,ridge,ilr_composition,3,,,0.8899323813314087,0.8899323813314087
193,ridge,ilr_composition,3,,,0.5043005719986965,0.5043005719986965
194,ridge,ilr_composition,2,,,1.1858415543392455,1.1858415543392455
195,ridge,ilr_composition,2,,,1.1896715929216553,1.1896715929216553
196,ridge,ilr_composition,1,,,1.1451980573614031,1.1451980573614031
197,ridge,ilr_composition,1,,,1.448683057078631,1.448683057078631
198,ridge,ilr_composition,0,,,1.0182066596431425,1.0182066596431425
199,ridge,ilr_composition,0,,,0.7669958520807114,0.7669958520807114
0,ridge,median_depth_um,4,13.5066,33.38055873677079,19.87395873677079,0.535274303380304
1,ridge,median_depth_um,3,8.6371,34.81457416899984,26.17747416899984,0.7124009089294747
2,ridge,median_depth_um,2,3.897,20.966295895605988,17.06929589560599,0.4646134973639783
3,ridge,median_depth_um,1,2.162,16.403218976253896,14.241218976253897,0.398057371711665
4,ridge,median_depth_um,0,4.774,29.977683946743248,25.203683946743247,0.6708888496135832
5,ridge,median_depth_um,4,0.7912,8.06037987053455,7.2691798705345505,0.1957841033526639
6,ridge,median_depth_um,3,6.1178,26.253108966635104,20.135308966635105,0.5479677801150784
7,ridge,median_depth_um,2,2.6327,25.2854817175638,22.6527817175638,0.6165918151040674
8,ridge,median_depth_um,1,57.0338,35.931897433302055,21.101902566697945,0.5898208494526604
9,ridge,median_depth_um,0,3.669,16.7511507619505,13.082150761950498,0.34822961173858585
10,ridge,median_depth_um,4,46.2398,28.40157764931228,17.838222350687722,0.4804448961968006
11,ridge,median_depth_um,3,17.7364,23.95002482800825,6.21362482800825,0.16909927774704606
12,ridge,median_depth_um,2,30.7015,30.88103344348617,0.1795334434861715,0.004886766365880434
13,ridge,median_depth_um,1,7.0837,7.998431294671832,0.9147312946718316,0.02556772250933095
14,ridge,median_depth_um,0,6.0985,14.711455999326876,8.612955999326877,0.22926553730679833
15,ridge,median_depth_um,4,46.0401,30.34706054799574,15.693039452004264,0.42266771667636527
16,ridge,median_depth_um,3,54.5754,34.53181510456201,20.043584895437995,0.5454715762693723
17,ridge,median_depth_um,2,5.3911,27.926193906988228,22.53509390698823,0.6133884407175058
18,ridge,median_depth_um,1,6.0179,29.95897988597729,23.941079885977288,0.6691789060502138
19,ridge,median_depth_um,0,63.1156,52.60334246395424,10.512257536045759,0.2798224410408373
20,ridge,median_depth_um,4,56.6237,36.02118024714188,20.60251975285812,0.554896966158337
21,ridge,median_depth_um,3,49.3129,34.39831371102402,14.914586288975983,0.4058896118081634
22,ridge,median_depth_um,2,63.9191,56.605523866790925,7.313576133209075,0.19907008503863977
23,ridge,median_depth_um,1,65.0842,58.27052784797122,6.813672152028772,0.19044945752635148
24,ridge,median_depth_um,0,16.0061,29.136560813368856,13.130460813368856,0.34951556163739117
25,ridge,median_depth_um,4,0.1715,1.240355793142463,1.068855793142463,0.028787975645223497
26,ridge,median_depth_um,3,48.2729,32.50020433539088,15.772695664609117,0.42924243397944417
27,ridge,median_depth_um,2,9.989,12.690338713341308,2.7013387133413076,0.07352842406893297
28,ridge,median_depth_um,1,39.5635,30.989471594798275,8.574028405201723,0.2396533061984784
29,ridge,median_depth_um,0,17.5765,17.326060941768425,0.2504390582315743,0.006666357665423778
30,ridge,median_depth_um,4,10.0665,12.01503046407255,1.948530464072551,0.05248065071414183
31,ridge,median_depth_um,3,48.3655,23.596737356588463,24.768762643411534,0.6740638499462596
32,ridge,median_depth_um,2,57.5403,43.00260515952116,14.537694840478842,0.39570520569532514
33,ridge,median_depth_um,1,55.1854,28.326197576907685,26.859202423092317,0.7507435663081191
34,ridge,median_depth_um,0,8.4134,13.37834952912603,4.964949529126031,0.13216041293896952
35,ridge,median_depth_um,4,54.874,36.30599860384824,18.568001396151764,0.500100364709954
36,ridge,median_depth_um,3,34.3416,20.54016232329796,13.80143767670204,0.37559608241575765
37,ridge,median_depth_um,2,53.7011,36.89504992435852,16.80605007564148,0.4574481425755805
38,ridge,median_depth_um,1,5.3225,25.52236760454764,20.19986760454764,0.5646080030787449
39,ridge,median_depth_um,0,57.6547,47.87630809981232,9.778391900187678,0.2602879050082432
40,ridge,median_depth_um,4,56.2835,44.02389730502329,12.259602694976707,0.33019341436648364
41,ridge,median_depth_um,3,39.7223,28.229247161197662,11.493052838802335,0.3127750689725955
42,ridge,median_depth_um,2,48.9606,40.692002195898944,8.268597804101056,0.225065062294013
43,ridge,median_depth_um,1,52.191,54.36490693302081,2.1739069330208096,0.06076303450897815
44,ridge,median_depth_um,0,49.5979,51.27569530852577,1.6777953085257664,0.04466069987238382
45,ridge,median_depth_um,4,52.3175,52.48588362906708,0.1683836290670797,0.004535152303741452
46,ridge,median_depth_um,3,45.2915,43.39966112010427,1.8918388798957295,0.05148501833618007
47,ridge,median_depth_um,2,51.0696,56.99113819163409,5.921538191634092,0.16117985099184487
48,ridge,median_depth_um,1,1.8695,12.49506361155704,10.62556361155704,0.2969959194661635
49,ridge,median_depth_um,0,1.8423,14.380547541125184,12.538247541125184,0.3337516248343036
50,ridge,median_depth_um,4,1.7472,12.323474745298864,10.576274745298864,0.2848555827065388
51,ridge,median_depth_um,3,32.7444,19.494173296796475,13.250226703203523,0.3605952769141607
52,ridge,median_depth_um,2,29.1019,21.092561933226303,8.009338066773697,0.21800820570062895
53,ridge,median_depth_um,1,41.7621,27.897175096795017,13.86492490320498,0.3875395480648068
54,ridge,median_depth_um,0,26.5716,19.999362539609173,6.572237460390827,0.17494429935345424
55,ridge,median_depth_um,4,41.6434,24.216592068034792,17.426807931965207,0.4693640859113864
56,ridge,median_depth_um,3,44.8735,28.559666843466463,16.313833156533537,0.44396909701094867
57,ridge,median_depth_um,2,43.4805,26.68753418488616,16.79296581511384,0.45709199876734447
58,ridge,median_depth_um,1,53.0235,32.61883461799613,20.40466538200387,0.5703323210014274
59,ridge,median_depth_um,0,1.3027,9.146386180629136,7.8436861806291365,0.20878858858774946
60,ridge,median_depth_um,4,46.7247,31.26668504157097,15.458014958429029,0.4163376958817144
61,ridge,median_depth_um,3,60.3441,48.401188462425125,11.942911537574872,0.3250176460763448
62,ridge,median_depth_um,2,58.8036,41.69076453621301,17.112835463786993,0.46579861192113475
63,ridge,median_depth_um,1,35.8151,25.688437673825906,10.126662326174095,0.28305109250056165
64,ridge,median_depth_um,0,34.5322,24.9962448906671,9.535955109332903,0.25383455715384806
65,ridge,median_depth_um,4,37.9908,44.32480057807272,6.334000578072718,0.17059649725272646
66,ridge,median_depth_um,3,58.7545,54.44611713847169,4.308382861528308,0.11724950416353351
67,ridge,median_depth_um,2,62.5775,69.80476721198322,7.227267211983218,0.1967208206056071
68,ridge,median_depth_um,1,6.6174,45.34825566054191,38.730855660541906,1.0825690296656465
69,ridge,median_depth_um,0,59.6402,58.828836044229874,0.8113639557701262,0.021597439170192564
70,ridge,median_depth_um,4,17.1843,36.753977740470745,19.569677740470745,0.5270789659297426
71,ridge,median_depth_um,3,48.4288,55.1140150774134,6.685215077413396,0.18193326318618974
72,ridge,median_depth_um,2,27.4222,36.473292539136914,9.051092539136913,0.24636398509301943
73,ridge,median_depth_um,1,16.8609,34.836315114268146,17.975415114268145,0.5024321659362532
74,ridge,median_depth_um,0,1.1292,6.488443345130758,5.359243345130758,0.142655994663773
75,ridge,median_depth_um,4,11.1144,17.623192512309252,6.5087925123092525,0.17530424733282748
76,ridge,median_depth_um,3,29.0964,17.683106923279155,11.413293076720844,0.3106044650924801
77,ridge,median_depth_um,2,4.4573,2.7195432169865086,1.7377567830134915,0.047300442939284496
78,ridge,median_depth_um,1,6.5035,2.961837303915459,3.5416626960845408,0.09899327765715606
79,ridge,median_depth_um,0,49.6996,38.1706454697252,11.528954530274795,0.30688557507732184
80,ridge,median_depth_um,4,50.5904,37.53219132392209,13.05820867607791,0.35170262981123446
81,ridge,median_depth_um,3,37.2541,20.82819886708928,16.42590113291072,0.4470189454309134
82,ridge,median_depth_um,2,45.0402,29.115072437425365,15.925127562574634,0.4334700891042588
83,ridge,median_depth_um,1,47.2083,39.23771637848284,7.970583621517164,0.22278637612970317
84,ridge,median_depth_um,0,19.0499,12.734689821194737,6.315210178805264,0.16810257186525795
85,ridge,median_depth_um,4,4.8342,5.906007107018418,1.0718071070184179,0.02886746471430793
86,ridge,median_depth_um,3,38.13,24.419170445783497,13.710829554216506,0.37313024830210856
87,ridge,median_depth_um,2,17.6588,16.5838684207145,1.0749315792855008,0.029258835486435306
88,ridge,median_depth_um,1,38.2797,28.265054722014792,10.014645277985206,0.2799200956481632
89,ridge,median_depth_um,0,41.9254,45.634787304275605,3.7093873042756016,0.09873900127438542
90,ridge,median_depth_um,4,47.3335,50.45155859196073,3.1180585919607324,0.08398007980275912
91,ridge,median_depth_um,3,25.7712,34.53258884594398,8.761388845943976,0.23843482136739408
92,ridge,median_depth_um,2,35.6122,40.13911536612575,4.526915366125749,0.12321925833319494
93,ridge,median_depth_um,1,45.2375,51.77335509259879,6.535855092598794,0.18268417221771635
94,ridge,median_depth_um,0,42.3406,45.142803967449154,2.8022039674491523,0.0745909764650697
95,ridge,median_depth_um,4,44.5562,52.28030743029667,7.724107430296677,0.2080368727110721
96,ridge,median_depth_um,3,29.3917,27.226355647893897,2.1653443521061035,0.0589282707195822
97,ridge,median_depth_um,2,9.6619,12.97619080850567,3.314290808505671,0.09021252272142648
98,ridge,median_depth_um,1,1.2564,1.055465017680838,0.20093498231916196,0.005616348648262616
99,ridge,median_depth_um,0,0.1551,3.28889119781422,3.13379119781422,0.08341739152392541
100,ridge,median_depth_um,4,3.7229,21.205317228439192,17.482417228439193,0.47086183619988364
101,ridge,median_depth_um,3,1.0191,12.01734383354444,10.99824383354444,0.2993092019903006
102,ridge,median_depth_um,2,2.3362,22.5392445990555,20.203044599055502,0.5499117987042411
103,ridge,median_depth_um,1,38.7258,27.716170235283627,11.009629764716372,0.30773098110273617
104,ridge,median_depth_um,0,45.4095,34.915484345828034,10.494015654171967,0.2793368661871391
105,ridge,median_depth_um,4,12.884,8.091581951977304,4.7924180480226966,0.12907635897503933
106,ridge,median_depth_um,3,4.3336,1.078540169198014,3.2550598308019856,0.08858408443505514
107,ridge,median_depth_um,2,15.7453,12.55054234909664,3.1947576509033606,0.08695891936577398
108,ridge,median_depth_um,1,2.5218,-5.720139380260463,8.241939380260462,0.2303710611418702
109,ridge,median_depth_um,0,41.7118,30.66307668554466,11.048723314455337,0.29410245303014665
110,ridge,median_depth_um,4,37.6478,22.649075551995637,14.99872444800436,0.40396741720332086
111,ridge,median_depth_um,3,19.062,10.144033715868002,8.917966284132,0.2426959623989109
112,ridge,median_depth_um,2,37.4686,30.82627335328876,6.642326646711243,0.18079917489489947
113,ridge,median_depth_um,1,46.7777,43.30567494514656,3.4720250548534395,0.09704683076332817
114,ridge,median_depth_um,0,45.0307,48.03641663378751,3.0057166337875074,0.08000821542466134
115,ridge,median_depth_um,4,41.4228,32.74465611901904,8.678143880980961,0.2337323671670712
116,ridge,median_depth_um,3,4.1486,11.704961234015029,7.556361234015029,0.20564087186404917
117,ridge,median_depth_um,2,6.4736,42.68643857286553,36.21283857286553,0.9856864443452144
118,ridge,median_depth_um,1,46.1205,50.92300105448145,4.8025010544814535,0.13423506446863478
119,ridge,median_depth_um,0,49.9109,55.86122963782046,5.9503296378204595,0.15838993275643
120,ridge,median_depth_um,4,8.9544,25.62932623442673,16.67492623442673,0.4491133166909758
121,ridge,median_depth_um,4,10.9478,31.60142872127473,20.65362872127473,0.5562735070794503
122,ridge,median_depth_um,3,17.1229,23.70007824362548,6.577178243625479,0.17899311937813972
123,ridge,median_depth_um,3,19.3299,29.828235563378158,10.49833556337816,0.28570456222449897
124,ridge,median_depth_um,2,47.4393,35.06882773259999,12.370472267400011,0.33671502441294904
125,ridge,median_depth_um,2,52.2079,41.11759289362564,11.090307106374361,0.3018698839745108
126,ridge,median_depth_um,1,49.354,38.86487458990605,10.489125410093948,0.29318232514070425
127,ridge,median_depth_um,1,52.27,44.62062484535697,7.649375154643032,0.2138082543615704
128,ridge,median_depth_um,0,40.7252,35.142648804881475,5.582551195118526,0.1486001553231648
129,ridge,median_depth_um,0,42.3187,40.749289596482285,1.5694104035177148,0.041775636546324886
130,ridge,median_depth_um,4,9.9757,26.008655121387218,16.032955121387218,0.4318228188654611
131,ridge,median_depth_um,4,11.856,31.98075760823521,20.124757608235207,0.5420291826164826
132,ridge,median_depth_um,3,32.688,29.10942433679697,3.5785756632030328,0.09738833237615385
133,ridge,median_depth_um,3,34.7831,35.237581656549644,0.4544816565496461,0.012368387535309394
134,ridge,median_depth_um,2,40.9119,37.39489403728515,3.5170059627148547,0.09573027795525847
135,ridge,median_depth_um,2,40.9057,43.4436591983108,2.5379591983107943,0.0690813555817379
136,ridge,median_depth_um,1,17.7978,39.267805887111805,21.470005887111807,0.6001097327629024
