dataset_index,session_id,sample_id,session_role,processing_order,design_group,shared_height_source_id,loco_total_pc1_deg,loco_total_pc123_deg,loco_DCT_8_16_pc1_deg,loco_DCT_8_16_pc123_deg,loco_DCT_16_32_pc1_deg,loco_DCT_16_32_pc123_deg,loco_DCT_32_64_pc1_deg,loco_DCT_32_64_pc123_deg,loco_DCT_64_inf_pc1_deg,loco_DCT_64_inf_pc123_deg,peak_to_valley_p98p2_um,R_max_minus_min_um,deepest_negative_residual_um,median_depth_um,Sq_um,Sa_um,Ssk_skewness,kurtosis_excess_fisher,grad_rms_um_per_um,aniso_gradx_over_y,lap_rms_um_per_px2,acf_e_fold_lag_um,pit_density_per_Mpx,pit_depth_um,rms_DCT_8_16_um,E_DCT_8_16_frac,rms_DCT_16_32_um,E_DCT_16_32_frac,rms_DCT_32_64_um,E_DCT_32_64_frac,rms_DCT_64_inf_um,E_DCT_64_inf_frac,band_PC1_score_audit_DCT_8_16,band_PC2_score_audit_DCT_8_16,band_PC1_score_audit_DCT_16_32,band_PC2_score_audit_DCT_16_32,band_PC1_score_audit_DCT_32_64,band_PC2_score_audit_DCT_32_64,band_PC1_score_audit_DCT_64_inf,band_PC2_score_audit_DCT_64_inf,D_morph_k5,D_morph_k10,D_proc_raw_k5,D_proc_phys_k5,repair_pixel_count,repair_fraction,valid_fraction,repair_largest_component_px,plane_rmse_um,plane_status,rank_Sq,rank_loco_total_pc1,rank_D_morph_k10,rank_pit_density,rank_E_DCT_8_16,rank_E_DCT_16_32,rank_E_DCT_32_64,rank_E_DCT_64_inf,spectral_rank_min,A_consensus
152,zro2_60_pass,13,pass_main,13,T02,zro2_60_pass:m007,12.510204094686959,19.283271501269482,0.17336482632628836,2.744343766027043,1.3747225378879566,2.114676455036903,2.2838865144543568,4.229804388681537,8.06106223832407,19.005167353498518,2.847910079956055,7.2820281982421875,1.7832508087158203,43.127,0.74713813784861,0.525515716522932,0.8213007433059636,1.4443704113937486,0.1586148729766022,1.1645350517527242,0.1084885466402201,29.25,1054.6875,1.7832508087158203,0.137200361595473,0.0337216410048039,0.1415909482627611,0.0359144458155214,0.2021573506060048,0.0732111558040693,0.6847922998088957,0.8400708693711075,-2.495106271872429,-0.13567453553315167,-3.285011036130777,-0.7903251051160944,-7.180927391763461,-14.740219905247859,69.28802228578785,-15.300824505916149,1.674971803871651,1.7316503496919573,0.7549695705203338,0.1534810261119767,0,0.0,1.0,0,0.384148031035008,PASS,94.0,6.5,97.0,46.0,186.0,188.0,114.0,8.0,8.0,46.0
153,zro2_60_pass,14,pass_main,14,T02,zro2_60_pass:m007,12.510204094686959,19.283271501269482,0.17336482632628836,2.744343766027043,1.3747225378879566,2.114676455036903,2.2838865144543568,4.229804388681537,8.06106223832407,19.005167353498518,20.560940427780153,27.19258451461792,21.498580565676093,0.0514,8.122106487674202,5.098638797499068,-1.01307701514202,-0.7312609777488039,1.4514020777523715,1.0524677455850466,0.7191233646037594,27.5,249960.9375,21.498580565676093,1.2410227711259076,0.0233465193491799,1.867497785439676,0.052866776757622,2.2898738163645964,0.0794851034917627,7.416695359258296,0.8338415329025077,7.45426627049234,-43.22977546412784,36.01148237068876,-18.84199106514086,-163.57282482367114,108.50152563104592,466.97673665396786,-843.8733574891309,222.25369703187565,244.86933023292005,0.8495614796064511,0.23022153916796523,284,0.01109375,1.0,98,0.384148031035008,PASS,4.0,6.5,1.0,1.0,193.0,176.0,109.0,9.0,9.0,4.0
154,zro2_60_pass,15,pass_main,15,T02,zro2_60_pass:m008,12.951873194939845,5.899769693967085,0.41009633047331645,5.255125095005445,3.4073383117652503,5.900019777659094,1.3492068773504358,11.728599011780574,4.367013827222925,4.493410427108663,22.666105413436892,25.05508804321289,2.924640655517578,26.9237,6.446011630432332,3.0396409533917903,2.3173858458552967,3.787291643266574,1.4684458866612442,1.355253487745371,0.8219597092341809,24.5,0.0,2.924640655517578,1.1259553429457343,0.0305112613993784,1.7946235295621065,0.0775112151763877,2.7535506135779766,0.1824752460633522,5.362889933873909,0.6921745036482521,-19.308570889026093,6.085453493536966,64.73407122512594,100.06277269506953,64.84684443843801,276.5652929397652,713.8779671636049,82.15930676666957,5.123129774423167,6.944401339543914,0.7549695705203338,0.1534810261119767,85,0.0033203125,1.0,24,0.3772504257249813,PASS,8.0,3.5,22.0,153.0,190.0,156.0,45.0,22.0,22.0,22.0
155,zro2_60_pass,16,pass_main,16,T02,zro2_60_pass:m008,12.951873194939845,5.899769693967085,0.41009633047331645,5.255125095005445,3.4073383117652503,5.900019777659094,1.3492068773504358,11.728599011780574,4.367013827222925,4.493410427108663,7.200751953125008,18.31328773498535,2.527576446533203,37.0013,2.361630752316216,1.571769714280963,2.6617498550426864,11.940027819357349,0.5955068068111553,0.9251581666443854,0.3988807922833569,24.0,0.0,2.527576446533203,0.4681308182125551,0.0392925735418071,0.785363786983623,0.110590482650361,0.8904476769400995,0.1421650426440693,1.9551868421285297,0.6854133214396341,0.3950431202163464,4.665726837993857,3.2149052805862257,32.860699463863,5.453586032327111,32.62158980435547,282.7283458071123,-15.874702861225394,2.892683710981298,3.0709726857130306,0.7549695705203338,0.15348102611197678,16,0.000625,1.0,13,0.3772504257249813,PASS,28.0,3.5,58.0,153.0,184.0,132.0,62.0,23.0,23.0,28.0
156,zro2_60_pass,17,pass_main,17,T12,zro2_60_pass:m009,0.10239036675000249,0.21740630704556005,0.03772181943214252,2.6452851121663703,0.18067966785797204,0.6005716119814337,0.04556411886768324,0.09229573070925705,0.08058127372723883,0.1768722636216386,1.6809862899780277,4.122406005859375,0.9775371551513672,28.7588,0.4045810005333248,0.2896730586886406,1.4032339125798798,4.62353312070096,0.2554415373939487,1.5809130596697096,0.1743639473804076,7.0,0.0,0.9775371551513672,0.2658340863047861,0.4317281492280492,0.1447501353501716,0.1280050161768299,0.1611691299748764,0.1586911673444966,0.1673516483678214,0.1710996104005163,-4.875199981493754,2.5295821517829884,8.111128846340437,-0.6439315710428083,-21.701511828789055,-1.7506484009723629,-19.696325622341167,-2.4272005092348587,0.9526421857993806,1.0038507613241872,0.7018796942337019,0.18727194365340782,0,0.0,1.0,0,0.7329992975040549,PASS,161.0,61.5,160.0,153.0,38.0,120.0,53.0,116.0,38.0,153.0
157,zro2_60_pass,18,pass_main,18,T12,zro2_60_pass:m009,0.10239036675000249,0.21740630704556005,0.03772181943214252,2.6452851121663703,0.18067966785797204,0.6005716119814337,0.04556411886768324,0.09229573070925705,0.08058127372723883,0.1768722636216386,6.052906799316407,12.752689838409424,2.593033790588379,16.2982,1.1441207921488272,0.7004296116903425,2.5873024990949665,11.50387099387639,0.628309022934433,2.0063765109711778,0.3500401718422075,11.25,156.25,2.593033790588379,0.5887216519889142,0.2647745635987923,0.5693389800401247,0.2476270487625105,0.3873941936898648,0.1146469374865398,0.5800727610755038,0.2570521191979761,-1.504463097260081,-2.2400275662796005,8.781801555581932,33.45993913706374,-16.57352564385792,0.4084252390730692,-61.336902537013785,32.04162875721199,1.5957086924271955,1.9837573706396328,0.7943653283672143,0.2247263323840894,0,0.0,1.0,0,0.7329992975040549,PASS,58.0,61.5,92.0,83.5,93.0,51.0,86.0,93.0,51.0,61.5
158,zro2_60_pass,19,pass_main,19,T12,zro2_60_pass:m010,0.09461232603383674,0.12147812070710169,0.03447674306830104,1.7895936509277253,0.040487524464614705,0.09070135422052494,0.04173293997426321,0.043816249154872,0.033643407212557284,0.07176534708502642,1.5171593856811525,5.128335952758789,1.2691650390625,23.4702,0.3969285962247079,0.3140857086330652,0.1985956278216336,1.780217441511903,0.2534255905254823,2.361032720692756,0.1211465910495711,21.25,0.0,1.2691650390625,0.2792931558247126,0.4951032875526955,0.1848390001384601,0.2168515070554091,0.0529279778915588,0.0177805760815741,0.0893551461641757,0.0506774043531067,-1.7336003564070421,-8.85268616205566,-2.611443084822857,5.066405823198077,-9.07505135437814,-7.5869300390260666,-20.891885481498093,-15.815503697547785,0.7447284930455146,0.792253920379121,0.7943653283672143,0.18727194365340794,0,0.0,1.0,0,0.4871751784258262,PASS,163.0,63.5,187.0,153.0,29.0,67.0,192.0,179.0,29.0,153.0
159,zro2_60_pass,20,pass_main,20,T12,zro2_60_pass:m010,0.09461232603383674,0.12147812070710169,0.03447674306830104,1.7895936509277253,0.040487524464614705,0.09070135422052494,0.04173293997426321,0.043816249154872,0.033643407212557284,0.07176534708502642,3.395617446899415,5.311851501464844,2.444474697113037,8.4816,0.8280642057353272,0.6594967224448919,-0.018274208038435,-0.1376714125969225,0.5968527917452126,3.199671774883134,0.2728288749553562,21.0,0.0,2.444474697113037,0.5246677165326944,0.4014585027694956,0.3072207695553187,0.1376490192133485,0.1542424431083471,0.034696028594964,0.3275738579042546,0.1564913895853312,-3.5681723299962007,7.077909011727568,6.127130587910285,4.38991024203255,-23.437254433298403,-19.052853769172472,-59.35821447283683,7.773194556016291,1.0342761235955151,1.2193797606491477,0.9431935618231048,0.4119982760374973,0,0.0,1.0,0,0.4871751784258262,PASS,85.0,63.5,135.0,153.0,45.0,112.0,171.0,121.0,45.0,85.0
160,zro2_60_pass,21,pass_main,21,T05,zro2_60_pass:m011,0.06504253591518505,0.07592273240230848,0.04256031572481194,0.9749556206315309,0.07180091093852842,0.10940627241250508,0.03971502517794648,0.04540423545039344,0.02574058684604641,0.025323576159121296,2.444052238464356,6.751466751098633,2.9012131690979004,9.4616,0.6724766275644843,0.5528934624232352,0.3622717250164791,0.8357783905590161,0.5173693338577141,3.2834980711373825,0.2174019546299853,21.0,507.8125,2.9012131690979004,0.4795927941934,0.5086170435721269,0.2329083333058525,0.1199542571957986,0.1199905421992576,0.0318375501560083,0.0732067525864254,0.0118508061720307,-4.250579100757518,0.9167194201539326,12.7158343949055,2.395334301585506,-21.206097160553973,-13.369051611310166,-20.32587864809706,-7.89021698788862,1.1249376144030065,1.3563256654483886,0.7943653283672143,0.3098886721548069,0,0.0,1.0,0,1.1021209481362473,PASS,111.0,86.5,119.0,62.0,28.0,124.0,173.0,198.0,28.0,86.5
161,zro2_60_pass,22,pass_main,22,T05,zro2_60_pass:m011,0.06504253591518505,0.07592273240230848,0.04256031572481194,0.9749556206315309,0.07180091093852842,0.10940627241250508,0.03971502517794648,0.04540423545039344,0.02574058684604641,0.025323576159121296,2.1710642242431644,5.281656265258789,1.9324121475219727,17.772,0.5462028958639663,0.4275731620937585,-0.0705925749026038,0.9615208450264464,0.3698048876421076,2.1970607988788986,0.1796299698149982,21.25,78.125,1.9324121475219729,0.3248745854536031,0.3537720188574028,0.2283271719938544,0.1747459819607236,0.1048107291575026,0.0368216705486866,0.2125544196670117,0.151437099438671,-0.7454000598603056,4.588070826427057,-0.6004639463243855,6.126460100484539,-12.782326434218191,-16.298185790721114,-28.003593213099496,-28.624262266810554,0.6453559255521129,0.7440255967606677,0.6844846922588214,0.2763488012172738,0,0.0,1.0,0,1.1021209481362473,PASS,135.0,86.5,190.0,93.5,57.0,86.0,167.0,124.0,57.0,93.5
162,zro2_60_pass,23,pass_main,23,T05,zro2_60_pass:m012,0.5103204724854179,0.5630518879164841,0.029433499768833152,1.1173518164876806,0.8735111691999723,0.787407119528206,0.14617023403381632,0.581495593026778,0.3302361974875833,0.6569253506447318,7.277928695678711,10.261444091796875,1.640066146850586,30.9608,1.9060737479409815,0.9118875435739756,2.362139425335959,4.521060217401621,0.6167244442421078,1.061363368990821,0.4049839754860058,14.25,39.0625,1.640066146850586,0.4725477502921666,0.0614627517244435,0.6837392314465517,0.1286771990986912,0.5682397980993329,0.0888758761030645,1.5767751628318756,0.6843214307134781,0.3206174309070404,-9.753003691442293,-55.09876561926084,19.486115427600772,-36.80151273475459,-21.029900442743532,-72.44342820892847,160.91436765343295,2.574786564721419,2.9088150535767543,0.7430760229804215,0.18727194365340782,0,0.0,1.0,0,0.3687050543451622,PASS,36.0,26.5,62.0,101.0,175.0,119.0,103.0,24.0,24.0,36.0
163,zro2_60_pass,24,pass_main,24,T05,zro2_60_pass:m012,0.5103204724854179,0.5630518879164841,0.029433499768833152,1.1173518164876806,0.8735111691999723,0.787407119528206,0.14617023403381632,0.581495593026778,0.3302361974875833,0.6569253506447318,1.9454061126708986,5.968536376953125,1.7421064376831055,25.3133,0.5229164547125157,0.4026016689091921,0.4910512571683681,3.296596824842255,0.3371249951450312,1.939944599335844,0.1822253513416833,21.25,39.0625,1.7421064376831057,0.3581133634847036,0.4690038837491598,0.2325770656707294,0.1978195263440609,0.1137482781437874,0.0473178547087694,0.218727560533156,0.1749614633651534,-4.046557921639634,-1.4081296480619134,2.183791842955973,7.829574199587748,-18.601294721400073,-12.781329476384345,-42.146993010658264,-2.25051715443832,0.701822622824172,0.7504084873915422,0.6608186004550898,0.18727194365340782,0,0.0,1.0,0,0.3687050543451622,PASS,140.0,26.5,189.0,101.0,34.0,74.0,154.0,114.0,34.0,101.0
164,zro2_60_pass,25,pass_main,25,T14,zro2_60_pass:m013,0.0930207102690766,0.17758326059446844,0.9941471802190082,1.1244540949229427,0.20674406713239699,0.5684784800522276,0.02034736557201209,0.06532457846008068,0.02151935158502459,0.033564245319802004,3.333142566680908,7.006834030151367,2.8317298889160156,11.0416,0.8538736724649331,0.7012429879792035,0.0084666220682014,-0.3917164390101533,0.5319751867646814,2.787988007289233,0.2694993071588383,21.25,0.0,2.831729888916016,0.7016801595897825,0.6752912886197252,0.2473461583633034,0.0839118107290999,0.1194812726331406,0.0195799885390821,0.327944123851529,0.1475069424071194,-111.81998742336688,-6.626585687465614,13.070052239261917,-2.723401723784216,-0.8395148388335157,-8.088360925877737,-30.40814163721468,-12.342319037869569,1.2580650098693724,1.3365978788202884,1.3216372009101796,0.07490877746136305,0,0.0,1.0,0,1.031818931490603,PASS,82.0,65.5,121.0,153.0,15.0,150.0,190.0,126.0,15.0,82.0
165,zro2_60_pass,26,pass_main,26,T14,zro2_60_pass:m013,0.0930207102690766,0.17758326059446844,0.9941471802190082,1.1244540949229427,0.20674406713239699,0.5684784800522276,0.02034736557201209,0.06532457846008068,0.02151935158502459,0.033564245319802004,3.526892757415772,5.433222770690918,2.6663095951080322,7.957,0.9876146045801188,0.8427245493605733,0.070149920722382,-0.9518668983777236,0.6170499428251253,4.144784641743956,0.2439810713070918,21.0,0.0,2.666309595108032,0.8692058761782175,0.7745871718659427,0.2643186731620974,0.071627646902753,0.1650016414203853,0.0279126790564132,0.2592032559572891,0.0688820237353945,-139.45956180870309,-5.460116671809282,12.563681904285941,-2.662180432540843,-13.692387243817144,-14.453101040612152,-35.865125608071615,15.72256993108261,1.2191989382666413,1.5245385315825626,1.3216372009101796,0.07490877746136328,0,0.0,1.0,0,1.031818931490603,PASS,68.0,65.5,111.0,153.0,7.0,163.0,180.0,169.0,7.0,68.0
166,zro2_60_pass,27,pass_main,27,T14,zro2_60_pass:m014,3.005845973997325,1.704975602178137,1.8929295281299168,4.60074881194793,0.11015476385583514,0.23351133852972544,0.2350782148561942,2.371423630348982,0.8874395576681997,0.8835287928616101,4.8847156131267555,9.791553497314453,3.6446454524993896,2.3888,1.3386709428656671,1.0687823590349037,0.7246070754595186,0.1784187759866702,0.9673738911837008,2.13147759455873,0.8042267142069677,21.25,0.0,3.6446454524993896,1.0915479804676949,0.6648719139209976,0.3506932673914948,0.068628922969516,0.3072632546788041,0.0526833738636178,0.3961577540572153,0.0875767144965904,153.27621481130944,20.142100258126934,-6.386173624383967,8.09174870694997,-6.060105221177507,-1.341560705101412,-31.204186692394785,32.02779246828779,3.1166848637182207,3.317048502582993,1.7288371069976574,0.11236316619204469,0,0.0,1.0,0,0.4391797089524638,PASS,52.0,11.5,49.0,153.0,16.0,166.0,145.0,154.0,16.0,49.0
167,zro2_60_pass,28,pass_main,28,T14,zro2_60_pass:m014,3.005845973997325,1.704975602178137,1.8929295281299168,4.60074881194793,0.11015476385583514,0.23351133852972544,0.2350782148561942,2.371423630348982,0.8874395576681997,0.8835287928616101,12.28053197860718,16.265209197998047,10.399405479431152,15.4212,3.737893220079373,3.1761189994215964,-0.3835243214739112,-1.1361266143469302,0.4954036363766936,2.621678923439363,0.2065820452478754,26.5,0.0,10.399405479431152,0.6295411940767188,0.0283657666172531,0.3466171957630196,0.0085989698688193,0.9598571233749872,0.0659415882086313,3.5361950283116825,0.8949909356740358,86.01949437655811,3.4261791139758975,11.917927127299238,3.1259721855668943,-35.60135067948549,30.75110954413569,-568.5816488111627,3.291692862265675,5.372701681876716,7.728950008404136,1.3216372009101796,0.07490877746136317,0,0.0,1.0,0,0.4391797089524638,PASS,15.0,11.5,21.0,153.0,192.0,200.0,124.0,2.0,2.0,15.0
168,zro2_60_pass,29,pass_main,29,T10,zro2_60_pass:m015,0.03603339903328263,0.04861057459432471,0.022515554702913408,0.07257900900694045,0.0035332577288154907,0.004377432868123417,0.019237362724505942,0.03767605112198755,0.016476983185694707,0.03601843609556611,1.3582407951354982,3.349895477294922,1.427882194519043,12.6613,0.328165775392003,0.2572022185474634,-0.1547460361179441,0.8422431619282165,0.220714938450132,1.1370148656102042,0.1742919395009286,6.5,1523.4375,1.427882194519043,0.1434609277838161,0.1911088054234856,0.0887490634273036,0.0731376471257845,0.113071691008125,0.1187192657284488,0.2033319619958564,0.3839058500624202,-5.371205014562185,2.8956758089832664,0.6363738706938977,-1.5302256653834991,-11.05973303360785,-13.52543904812559,-35.790933466225226,-1.4958794312542023,0.8137507391845614,1.1206629958426082,0.6608186004550898,0.8013969546680231,0,0.0,1.0,0,0.4585803850136391,PASS,179.0,110.5,142.0,40.0,118.0,160.0,81.0,60.0,60.0,110.5
169,zro2_60_pass,30,pass_main,30,T10,zro2_60_pass:m015,0.03603339903328263,0.04861057459432471,0.022515554702913408,0.07257900900694045,0.0035332577288154907,0.004377432868123417,0.019237362724505942,0.03767605112198755,0.016476983185694707,0.03601843609556611,0.9483475494384767,3.2178878784179688,0.8480424880981445,19.7162,0.2405211040104266,0.1836627659201622,0.535800648973968,4.049643342924058,0.1409113619176522,1.1326988601167698,0.1306219636274843,11.5,429.6875,0.8480424880981445,0.1032417460393486,0.1842486457068263,0.0749913370187626,0.0972110907536359,0.0822212509075313,0.1168588968875428,0.1635848751209945,0.4625726129177478,-6.326182606105129,2.1823227075926637,1.9636122655722812,-0.2007385975064037,-6.627612811549721,-12.715637767695728,-8.736666515101259,-19.224962921624943,0.7880160509422245,0.8935591033681012,0.6608186004550898,1.0181830454646605,0,0.0,1.0,0,0.4585803850136391,PASS,194.0,110.5,177.0,66.0,123.0,141.0,84.0,46.0,46.0,110.5
170,zro2_60_pass,31,pass_main,31,T10,zro2_60_pass:m016,0.022076744632549206,0.03268337290245323,0.0111891437226867,0.03262603412610916,0.0057719633689581485,0.01816315195188892,0.012283797625999515,0.012550989524923364,0.011603261982061047,0.029869815019541723,1.0279835987091066,2.234805107116699,1.035484790802002,6.387,0.2484152955951933,0.1962284490652382,0.1041411441922491,0.3573265720859653,0.1935302216245607,1.204601928745491,0.1307335791902903,3.0,351.5625,1.035484790802002,0.143495178304756,0.3336706062957273,0.1123714913902682,0.2046235541176886,0.0627302333798131,0.0637671695907369,0.0683665976717255,0.0757410408020594,-3.0676876096700685,2.007405727738946,1.7109005776239017,-0.7726840557837386,-10.305666647867362,-5.910489262102277,-11.68863826208283,-13.851876144928333,0.6590242541687166,0.6775715548978103,0.9224785942258465,0.9939169636772892,0,0.0,1.0,0,0.4445519051885325,PASS,191.0,136.5,196.0,70.0,63.0,70.0,129.0,161.0,63.0,136.5
171,zro2_60_pass,32,pass_main,32,T10,zro2_60_pass:m016,0.022076744632549206,0.03268337290245323,0.0111891437226867,0.03262603412610916,0.0057719633689581485,0.01816315195188892,0.012283797625999515,0.012550989524923364,0.011603261982061047,0.029869815019541723,0.7899955368041993,1.8400211334228516,0.6075105667114258,25.5787,0.1821291303333456,0.1393391743302345,0.5616878098514148,1.219050370999164,0.1140860141732938,1.2428187889253657,0.0986573680606805,6.5,39.0625,0.6075105667114258,0.0818533161546842,0.2019824938181761,0.0788687322414273,0.1875214239303186,0.0670265169318048,0.1354361112893581,0.0986013146038212,0.2930937670173686,-2.8646862546675695,2.238075895091132,1.0848293079033304,3.566461477072479,-10.026737475029313,-9.191294592887207,-13.275759980885756,-14.79724619510467,0.6093272542052567,0.6495551309908179,0.6608186004550898,1.2938509188168836,0,0.0,1.0,0,0.4445519051885325,PASS,200.0,136.5,199.0,101.0,117.0,80.0,68.0,78.0,68.0,136.5
172,zro2_60_pass,33,pass_main,33,T01,zro2_60_pass:m017,0.030861942676946252,0.06963270825257813,0.2585680980838809,1.7617207223718785,0.016597912379121522,0.05121310057659272,0.009823363759374731,0.017125168058177147,0.012848028082198284,0.029432468387434386,2.105464682579041,4.239663600921631,2.36582088470459,3.1857,0.5516713388976374,0.4586391127947717,0.033036368036031,-0.5249201274863164,0.4374730456379946,1.7921704016526416,0.3564372662611875,21.0,78.125,2.36582088470459,0.4739562064838618,0.7381006476645735,0.0925611598399448,0.0281511883649072,0.0578866876094535,0.0110102341514889,0.1460476099100457,0.0700854820954358,68.2025368639363,7.1642717834087035,4.352751317367344,-1.4770780171916822,-8.048509423912515,-6.392986972392549,-26.042926271180097,-5.35323414050297,1.077318324795213,1.1963237802597044,1.046787375851009,0.07444380155473639,0,0.0,1.0,0,0.3424332859491952,PASS,131.0,119.5,138.0,93.5,8.0,195.0,197.0,165.0,8.0,119.5
173,zro2_60_pass,34,pass_main,34,T01,zro2_60_pass:m017,0.030861942676946252,0.06963270825257813,0.2585680980838809,1.7617207223718785,0.016597912379121522,0.05121310057659272,0.009823363759374731,0.017125168058177147,0.012848028082198284,0.029432468387434386,1.814936637878418,6.690923601388931,1.244394063949585,5.0919,0.5272852483833238,0.4357403850481387,0.783339902349928,4.762098500328386,0.3716401115265165,2.1090220764578675,0.2507595388814446,21.25,0.0,1.244394063949585,0.44669925461458,0.7176938300929088,0.1376042473372624,0.0681039710029015,0.0640839230965176,0.014770899330532,0.1392954030507285,0.0697882528258692,19.117497483293903,0.047190414140354645,2.6544319851752887,-4.636086491203258,-8.064665372355723,-7.381934497363956,-11.50702614502383,-10.095575176844436,0.8922325621597039,0.9763711564907163,1.046787375851009,0.07444380155473616,0,0.0,1.0,0,0.3424332859491952,PASS,139.0,119.5,167.0,153.0,11.0,167.0,194.0,166.0,11.0,139.0
174,zro2_60_pass,35,pass_main,35,T01,zro2_60_pass:m018,0.021118815876100715,0.09218834538674939,0.44399671960581494,1.7315514258280675,0.2760773062414511,0.2715883163767378,0.10935149499535878,0.11272904348305557,0.012638191074437253,0.028725688089455217,1.5732368588447572,7.3089210987091064,2.364469826221466,1.2932,0.4298765819112178,0.3261447167133156,1.0095598379619912,9.371464827612822,0.4011815547944831,1.4098093890142749,0.3754331186429469,21.0,1796.875,2.364469826221466,0.3082075095402807,0.514042300318115,0.148370433301997,0.1191261636660421,0.0691810578480451,0.0258992282480963,0.0792930609526369,0.0340237980953084,-38.09643804278732,-0.08229571719062787,1.8452132089334161,1.7373397045594803,-9.078949087011308,-10.100373536857688,-26.37147170452612,-12.422816504031042,1.6235501967090977,1.7056157365910916,1.2379196391319045,0.11166570233210435,0,0.0,1.0,0,0.3648635631456726,PASS,157.0,144.5,99.0,36.0,27.0,125.0,185.0,188.0,27.0,99.0
175,zro2_60_pass,36,pass_main,36,T01,zro2_60_pass:m018,0.021118815876100715,0.09218834538674939,0.44399671960581494,1.7315514258280675,0.2760773062414511,0.2715883163767378,0.10935149499535878,0.11272904348305557,0.012638191074437253,0.028725688089455217,3.2922457885742187,9.599451065063477,5.516633033752441,7.1437,0.7598801944158817,0.4742088459897786,-2.7168988336541293,14.346236362381454,0.3264374377967204,1.8502892289307,0.2351851320687867,9.0,26601.5625,5.516633033752441,0.3762265420732509,0.2451368558924023,0.4331535227357202,0.3249327238603693,0.4131041099345582,0.2955485147396441,0.2445954621376338,0.1036111611298244,-38.858080769906,3.7287892707026686,31.30462759398906,-5.710387272894787,-49.294185723504846,-11.283367192539838,-1.1616013395486655,-20.851914870672992,9.952969108066586,13.88646547019037,1.046787375851009,0.07444380155473627,0,0.0,1.0,0,0.3648635631456726,PASS,92.0,144.5,12.0,11.0,98.0,25.0,13.0,142.0,13.0,13.0
176,zro2_60_pass,37,pass_main,37,T06,zro2_60_pass:m019,0.07474930192178522,0.07036242490914962,0.032542363032791295,0.48767774426600163,0.21129413817205783,0.37009313231781826,0.053030964983565874,0.3646045838078903,0.03466364000563722,0.057425559845547106,2.324493389129639,12.728652186691761,1.202681541442871,11.4691,1.0405235109006818,0.4129015817694016,6.855064582386801,56.29377586934911,0.4524056241609686,0.8583118270009751,0.2764226107770484,6.25,0.0,1.202681541442871,0.4222865492229612,0.1647064859298403,0.5386084346265168,0.267943055203621,0.5825560854016,0.3134524662574038,0.4438131627718308,0.1819267502452992,-4.247107271433924,1.9790264984962345,18.097022089401445,-2.9121414105288115,-13.510523312995947,-17.15163140842804,-38.709493440379624,6.712317099439658,1.310109322100283,2.567077401810516,1.1117142571676888,0.25016765935342855,0,0.0,1.0,0,0.3808113741387237,PASS,64.0,78.5,79.0,153.0,137.0,45.0,8.0,113.0,8.0,78.5
177,zro2_60_pass,38,pass_main,38,T06,zro2_60_pass:m019,0.07474930192178522,0.07036242490914962,0.032542363032791295,0.48767774426600163,0.21129413817205783,0.37009313231781826,0.053030964983565874,0.3646045838078903,0.03466364000563722,0.057425559845547106,2.0394792556762695,3.734954833984375,2.254749298095703,21.2453,0.4938035106255476,0.3798998399078846,-0.684191798785477,0.4286043621440325,0.2684486604883172,1.5646446364468656,0.1814188667238878,26.5,5429.6875,2.254749298095703,0.2018708833773438,0.1671240765756263,0.1154206021993444,0.0546334121569261,0.1232586294581566,0.0623054909478361,0.3676468499642736,0.5543108151210132,2.0800225668213175,-0.3407537714567973,0.35774037398257885,-0.763290376999628,-5.572068043999336,-3.357035113802062,-21.07846536796942,-31.51656833694412,2.1504130654089946,3.577466816791266,1.1117142571676888,0.170534473457752,37,0.0014453125,1.0,37,0.3808113741387237,PASS,147.0,78.5,44.0,26.0,136.0,175.0,132.0,35.0,35.0,44.0
178,zro2_60_pass,39,pass_main,39,T06,zro2_60_pass:m020,0.10467703107516724,0.12287900851165966,0.020956153925668783,0.20587535038884883,0.02381354637406912,0.06893276442032709,0.013544199012808393,0.11047077781507875,0.07468868611813746,0.17304555766679494,2.591527366638185,5.737758636474609,2.149876594543457,29.0683,0.6114627492972692,0.4230597177892923,0.1058033801159288,3.044997170056761,0.2390561116890829,1.138950957059491,0.1762984154969848,25.75,27421.875,2.149876594543457,0.1992149576853282,0.1061460598250467,0.173811023881721,0.080800607578551,0.1333530631164593,0.047562643277947,0.5101558532579258,0.6960905508119863,-2.30299167528574,1.7086386706704833,-2.9203779845986104,-1.7934844774108647,-8.091179974661403,-8.919813521367624,-17.541438530271655,-38.12896341319129,10.696200172238528,13.697545364666876,1.1117142571676888,0.1705344734577519,0,0.0,1.0,0,0.3521529661775186,PASS,118.0,59.5,13.0,10.0,155.0,154.0,153.0,21.0,21.0,21.0
