stratum_spec,stratum,target_id,model,fold,n_train_local,n_test,MAE_global,MAE_local,MAE_dummy,Skill_global,Skill_local,delta_skill
sq_q4,Q2,rms_DCT_16_32_um,ridge,1,41,7,0.28490450847562715,0.39668801661308534,0.34391863575881254,0.1715932815125829,-0.15343565415652427,-0.3250289356691072
sq_q4,Q2,rms_DCT_32_64_um,ridge,1,41,7,0.3949848541310127,0.6336561244064275,0.39830816501613064,0.008343567059398205,-0.5908690307183779,-0.5992125977777761
sq_q4,Q2,rms_DCT_64_inf_um,ridge,1,41,7,1.024325826683207,1.3650924516222456,0.9658512446137362,-0.060542016584402614,-0.41335682822272934,-0.35281481163832673
sq_q4,Q2,median_depth_um,extratrees,1,41,7,3.7234504690187324,5.619866916122483,15.355211149825779,0.7575122586926473,0.6340091411777007,-0.12350311751494658
sq_q4,Q2,rms_DCT_8_16_um,extratrees,1,41,7,0.300976609089607,0.35841826190418186,0.44537629275990104,0.32421951059738785,0.19524620476958698,-0.12897330582780087
sq_q4,Q2,rms_DCT_16_32_um,extratrees,1,41,7,0.22754209138747644,0.310848900438771,0.34391863575881254,0.33838394396560134,0.09615569463712659,-0.24222824932847475
sq_q4,Q2,rms_DCT_32_64_um,extratrees,1,41,7,0.35745808893941644,0.50334464835699,0.39830816501613064,0.10255897233505085,-0.26370657838913636,-0.3662655507241872
sq_q4,Q2,rms_DCT_64_inf_um,extratrees,1,41,7,0.8864639824615954,1.2002770865917545,0.9658512446137362,0.0821940879559454,-0.24271423087700228,-0.3249083188329477
sq_q4,Q3,median_depth_um,ridge,1,41,11,12.339497274204966,12.2714873483518,16.930308869179605,0.27115935275887837,0.27517640444876057,0.004017051689882201
sq_q4,Q3,rms_DCT_8_16_um,ridge,1,41,11,0.28060102203248655,0.26665572274980265,0.2817268955368115,0.003996329502654272,0.053495683322289045,0.04949935381963477
sq_q4,Q3,rms_DCT_16_32_um,ridge,1,41,11,0.2996815524914688,0.2762433789896241,0.3060521031865053,0.020815248870073466,0.09739754730166328,0.07658229843158981
sq_q4,Q3,rms_DCT_32_64_um,ridge,1,41,11,0.35979934289538135,0.28881810514106826,0.29139553583557515,-0.23474555594566215,0.008845127593036461,0.24359068353869862
sq_q4,Q3,rms_DCT_64_inf_um,ridge,1,41,11,0.6337517604693795,0.3350758143012916,0.3426867200886212,-0.8493618903746454,0.022209514816802445,0.8715714051914478
sq_q4,Q3,median_depth_um,extratrees,1,41,11,4.191793916051413,8.130221212813892,16.930308869179605,0.7524088929244364,0.5197830544241064,-0.23262583850032992
sq_q4,Q3,rms_DCT_8_16_um,extratrees,1,41,11,0.2675773283889878,0.23106597646631472,0.2817268955368115,0.05022441013614509,0.17982279957320313,0.12959838943705804
sq_q4,Q3,rms_DCT_16_32_um,extratrees,1,41,11,0.3277325657868098,0.26744364742896365,0.3060521031865053,-0.07083912305968587,0.12614994425970016,0.19698906731938604
sq_q4,Q3,rms_DCT_32_64_um,extratrees,1,41,11,0.3451840301249582,0.2437450995295163,0.29139553583557515,-0.1845892873243402,0.16352493585538797,0.3481142231797282
sq_q4,Q3,rms_DCT_64_inf_um,extratrees,1,41,11,0.3702093703250243,0.3127897485887294,0.3426867200886212,-0.08031431807245282,0.08724286570591433,0.16755718377836715
sq_q4,Q4,median_depth_um,ridge,1,47,14,11.352213048776619,12.89711129752284,19.422932826747722,0.41552528909829456,0.33598538322894456,-0.07953990586935
sq_q4,Q4,rms_DCT_8_16_um,ridge,1,47,14,0.34614005478277005,0.3466985339891555,0.34360516828283183,-0.007377323550185055,-0.009002675139558436,-0.0016253515893733805
sq_q4,Q4,rms_DCT_16_32_um,ridge,1,47,14,0.32954982139583006,0.3370636705129574,0.3707644391106747,0.1111611939206012,0.09089536385569463,-0.020265830064906565
sq_q4,Q4,rms_DCT_32_64_um,ridge,1,47,14,0.43006425558998,0.43749722223731247,0.4483559887734291,0.04079734327512807,0.024219073254319712,-0.01657827002080836
sq_q4,Q4,rms_DCT_64_inf_um,ridge,1,47,14,0.7051093830743117,0.5434878115661246,0.4329210728155032,-0.6287250202181918,-0.2553969896442101,0.3733280305739817
sq_q4,Q4,median_depth_um,extratrees,1,47,14,3.799229866802721,4.345379110046348,19.422932826747722,0.80439463490443,0.776275851396539,-0.028118783507890988
sq_q4,Q4,rms_DCT_8_16_um,extratrees,1,47,14,0.27075044332369286,0.25951446012206475,0.34360516828283183,0.21203035252126956,0.24473062666958922,0.032700274148319664
sq_q4,Q4,rms_DCT_16_32_um,extratrees,1,47,14,0.3194563664926115,0.2514757618733291,0.3707644391106747,0.138384556893137,0.3217371048946187,0.1833525480014817
sq_q4,Q4,rms_DCT_32_64_um,extratrees,1,47,14,0.3929384486707495,0.32223113031310435,0.4483559887734291,0.1236016502295102,0.2813051718242138,0.15770352159470358
sq_q4,Q4,rms_DCT_64_inf_um,extratrees,1,47,14,0.5019556625617643,0.398984781980288,0.4329210728155032,-0.15946229943785006,0.07838909437812869,0.23785139381597875
consensus_half,lower,median_depth_um,ridge,1,92,21,10.834018030634871,10.623393512986482,18.395515165631473,0.4110511212604594,0.4225008966949577,0.011449775434498322
consensus_half,lower,Sq_um,ridge,1,92,21,0.9216714828628703,0.8619253703185847,1.0081021840835318,0.08573605194520628,0.14500198102222817,0.059265929077021884
consensus_half,lower,rms_DCT_8_16_um,ridge,1,92,21,0.3074067053636187,0.28858339943345673,0.3342783607075136,0.08038706210901592,0.13669733564967124,0.05631027354065532
consensus_half,lower,rms_DCT_16_32_um,ridge,1,92,21,0.39861674301270905,0.3852683319006066,0.477310875366654,0.16486976604816472,0.19283563022808448,0.027965864179919753
consensus_half,lower,rms_DCT_32_64_um,ridge,1,92,21,0.4674059588289638,0.42853228654476316,0.5198511999327903,0.10088510156484576,0.17566356180351883,0.07477846023867307
consensus_half,lower,rms_DCT_64_inf_um,ridge,1,92,21,0.6682473174466086,0.6558499437584862,0.6587284275860357,-0.014450400896551141,0.004369758017120917,0.018820158913672058
consensus_half,lower,median_depth_um,extratrees,1,92,21,3.335721317868475,4.000084690362793,18.395515165631473,0.8186665995578837,0.7825510917010798,-0.03611550785680384
consensus_half,lower,Sq_um,extratrees,1,92,21,0.6597791279832464,0.564634605532339,1.0081021840835318,0.3455235606070497,0.4399034002236095,0.09437983961655982
consensus_half,lower,rms_DCT_8_16_um,extratrees,1,92,21,0.2079995558643156,0.20503648880044717,0.3342783607075136,0.37776541854496304,0.38662948936784547,0.00886407082288243
consensus_half,lower,rms_DCT_16_32_um,extratrees,1,92,21,0.2994482261431605,0.2715775425356671,0.477310875366654,0.3726348139184247,0.43102586479503435,0.058391050876609674
consensus_half,lower,rms_DCT_32_64_um,extratrees,1,92,21,0.34003443327143607,0.28783606168492754,0.5198511999327903,0.34590045513908996,0.4463106717419507,0.10041021660286076
consensus_half,lower,rms_DCT_64_inf_um,extratrees,1,92,21,0.39587360842867314,0.40909790158850595,0.6587284275860357,0.39903366569530874,0.3789581799472679,-0.020075485748040856
consensus_half,upper,median_depth_um,ridge,1,68,19,11.07640071429251,12.47932580081399,18.35692368421052,0.3966090993874024,0.3201842522476722,-0.07642484713973019
consensus_half,upper,Sq_um,ridge,1,68,19,1.2740843481781166,1.4048439182892434,0.9850066756248075,-0.29347788162952493,-0.4262278145456482,-0.13274993291612325
consensus_half,upper,rms_DCT_8_16_um,ridge,1,68,19,0.36436957196477937,0.3810194914672291,0.39660542376369157,0.08127940231629105,0.03929833371554958,-0.04198106860074147
consensus_half,upper,rms_DCT_16_32_um,ridge,1,68,19,0.34129727731497855,0.39406795129471217,0.3529082625408353,0.032900859680249694,-0.11662999459842416,-0.14953085427867385
consensus_half,upper,rms_DCT_32_64_um,ridge,1,68,19,0.44894894983821104,0.5896851023285942,0.42627353998811696,-0.05319450475562282,-0.3833490634793626,-0.3301545587237398
consensus_half,upper,rms_DCT_64_inf_um,ridge,1,68,19,0.9729278542678342,1.037464703222434,0.7256863930920199,-0.34070014751463473,-0.4296322944708699,-0.08893214695623519
consensus_half,upper,median_depth_um,extratrees,1,68,19,6.088333679131917,9.05152287483711,18.35692368421052,0.6683358397154137,0.5069150457588565,-0.16142079395655717
consensus_half,upper,Sq_um,extratrees,1,68,19,1.3864863606684497,1.277645566346653,0.9850066756248075,-0.40759082651797907,-0.2970933070440558,0.11049751947392328
consensus_half,upper,rms_DCT_8_16_um,extratrees,1,68,19,0.3614926907991391,0.38137746454544996,0.39660542376369157,0.08853316384667897,0.03839574122242673,-0.05013742262425225
consensus_half,upper,rms_DCT_16_32_um,extratrees,1,68,19,0.40641278339447073,0.42994305286347023,0.3529082625408353,-0.15161028100736074,-0.21828559571829564,-0.06667531471093491
consensus_half,upper,rms_DCT_32_64_um,extratrees,1,68,19,0.5585175732492238,0.5460131917656195,0.42627353998811696,-0.310232798556517,-0.28089862622212114,0.029334172334395836
consensus_half,upper,rms_DCT_64_inf_um,extratrees,1,68,19,1.008682435608778,0.8917771945263788,0.7256863930920199,-0.38997016508875504,-0.22887407427701079,0.16109609081174425
depth_q4,Q1,Sq_um,ridge,2,34,13,1.820991683454344,1.8009385657316936,1.8268374387188748,0.0031999318278862487,0.014176889764939138,0.01097695793705289
depth_q4,Q1,rms_DCT_8_16_um,ridge,2,34,13,0.35997425336285477,0.3380585168438402,0.37572699617742394,0.0419260339949874,0.10025491837641642,0.058328884381429025
depth_q4,Q1,rms_DCT_16_32_um,ridge,2,34,13,0.6386041766256751,0.6764894500828569,0.6535634063993029,0.02288871994232833,-0.03507853019167828,-0.05796725013400661
depth_q4,Q1,rms_DCT_32_64_um,ridge,2,34,13,0.9598099409835067,0.9801621091195553,0.9825836479252883,0.023177372216470316,0.0024644607213299974,-0.020712911495140318
depth_q4,Q1,rms_DCT_64_inf_um,ridge,2,34,13,1.3289149779457918,1.367258713665593,1.3735710783040493,0.03251094978892133,0.004595586452104339,-0.02791536333681699
depth_q4,Q1,Sq_um,extratrees,2,34,13,1.7252681981633875,1.8281851211471958,1.8268374387188748,0.05559840104148284,-0.0007377133836636851,-0.05633611442514652
depth_q4,Q1,rms_DCT_8_16_um,extratrees,2,34,13,0.32280921149514696,0.3465730425655128,0.37572699617742394,0.14084105007266612,0.07759344925575751,-0.06324760081690861
depth_q4,Q1,rms_DCT_16_32_um,extratrees,2,34,13,0.6332624156571642,0.7105072673637071,0.6535634063993029,0.031062006445531476,-0.08712828840605802,-0.1181902948515895
depth_q4,Q1,rms_DCT_32_64_um,extratrees,2,34,13,1.0435506236869625,1.0405566551134782,0.9825836479252883,-0.062047618938504856,-0.05900058209863257,0.003047036839872286
depth_q4,Q1,rms_DCT_64_inf_um,extratrees,2,34,13,1.196337354259299,1.3619445749863948,1.3735710783040493,0.1290313452606917,0.008464435151044225,-0.12056691010964748
depth_q4,Q2,Sq_um,ridge,2,29,8,1.3812968714554004,1.4253341758136402,1.4822214329418752,0.06809007024420255,0.03837972914433352,-0.02971034109986903
depth_q4,Q2,rms_DCT_8_16_um,ridge,2,29,8,0.30423278290473776,0.329257742087925,0.33393578346960967,0.08894824105478072,0.014008805325022577,-0.07493943572975814
depth_q4,Q2,rms_DCT_16_32_um,ridge,2,29,8,0.412832429775992,0.4526163632422915,0.5334858374261979,0.2261604698492058,0.15158691854700612,-0.07457355130219967
depth_q4,Q2,rms_DCT_32_64_um,ridge,2,29,8,0.6046772931157144,0.6905879269304678,0.7105148391632888,0.14895895231718181,0.028045736886068706,-0.12091321543111311
depth_q4,Q2,rms_DCT_64_inf_um,ridge,2,29,8,1.0407840889671929,1.2244490466487288,1.271956283709297,0.1817453930633186,0.03734974045021966,-0.14439565261309895
depth_q4,Q2,Sq_um,extratrees,2,29,8,1.1566267845427527,1.401361090963236,1.4822214329418752,0.21966667136427154,0.05455348315814712,-0.16511318820612442
depth_q4,Q2,rms_DCT_8_16_um,extratrees,2,29,8,0.24604590544408425,0.2448758086488296,0.33393578346960967,0.2631939503827506,0.26669790788948233,0.003503957506731714
depth_q4,Q2,rms_DCT_16_32_um,extratrees,2,29,8,0.3943864605336095,0.3367364646594957,0.5334858374261979,0.26073677525100436,0.3687996174667344,0.10806284221573004
depth_q4,Q2,rms_DCT_32_64_um,extratrees,2,29,8,0.5648737464520835,0.6320719772233914,0.7105148391632888,0.20497966359536424,0.11040284821112645,-0.09457681538423779
depth_q4,Q2,rms_DCT_64_inf_um,extratrees,2,29,8,0.8764011074867626,1.041586317692008,1.271956283709297,0.3109817383573992,0.18111468842740486,-0.12986704992999432
depth_q4,Q3,Sq_um,ridge,2,47,3,0.46099036029010637,0.4760776941518916,0.70014270307489,0.3415765696542623,0.32002762856621747,-0.021548941088044837
depth_q4,Q3,rms_DCT_8_16_um,ridge,2,47,3,0.25017477267331945,0.2674696696089324,0.34373519305432243,0.27218749278959364,0.2218728980518947,-0.05031459473769895
depth_q4,Q3,rms_DCT_16_32_um,ridge,2,47,3,0.30882918497156514,0.35866022995560926,0.38405077827613326,0.1958636658470293,0.06611247719505509,-0.12975118865197421
depth_q4,Q3,rms_DCT_32_64_um,ridge,2,47,3,0.3253058370645948,0.35386673646458117,0.44726127417911377,0.2726715773422398,0.20881427278931175,-0.06385730455292804
depth_q4,Q3,rms_DCT_64_inf_um,ridge,2,47,3,0.11105431769972313,0.19417277728165536,0.3011401762925527,0.6312205197361787,0.35520799757711596,-0.2760125221590627
depth_q4,Q3,Sq_um,extratrees,2,47,3,0.2690347581424979,0.5536380046160893,0.70014270307489,0.6157429664539104,0.20924976839061626,-0.4064931980632941
depth_q4,Q3,rms_DCT_8_16_um,extratrees,2,47,3,0.10567010632783068,0.25916797368689254,0.34373519305432243,0.69258281240021,0.24602432650550643,-0.4465584858947036
depth_q4,Q3,rms_DCT_16_32_um,extratrees,2,47,3,0.17555122410750498,0.30493833019398847,0.38405077827613326,0.5428957991037234,0.20599476047738352,-0.3369010386263399
depth_q4,Q3,rms_DCT_32_64_um,extratrees,2,47,3,0.2638798048879366,0.35639822816436667,0.44726127417911377,0.4100097188779612,0.20315428869068453,-0.2068554301872767
depth_q4,Q3,rms_DCT_64_inf_um,extratrees,2,47,3,0.18389972942760466,0.3273205310036187,0.3011401762925527,0.38932183778444385,-0.0869374356931778,-0.47625927347762165
depth_q4,Q4,Sq_um,ridge,2,50,16,0.8039620638489576,0.9399807590730009,1.1319040097627344,0.2897259335467137,0.1695578856814579,-0.12016804786525581
depth_q4,Q4,rms_DCT_8_16_um,ridge,2,50,16,0.24349576821347754,0.271936401185234,0.3035846326741619,0.19793117962323836,0.10424846346849193,-0.09368271615474644
depth_q4,Q4,rms_DCT_16_32_um,ridge,2,50,16,0.302096151283424,0.3086200660348307,0.4346702542569352,0.3049992532848732,0.2899903708331413,-0.01500888245173193
depth_q4,Q4,rms_DCT_32_64_um,ridge,2,50,16,0.36559535758072553,0.3727559992749899,0.5607203446304345,0.3479898471997017,0.33521941401881916,-0.012770433180882557
depth_q4,Q4,rms_DCT_64_inf_um,ridge,2,50,16,0.562541351618812,0.67357854351423,0.8529507167686528,0.3404761370622178,0.2102960578237889,-0.1301800792384289
depth_q4,Q4,Sq_um,extratrees,2,50,16,0.9461589861272907,0.8601858727469341,1.1319040097627344,0.16409962508603437,0.24005404581326362,0.07595442072722924
depth_q4,Q4,rms_DCT_8_16_um,extratrees,2,50,16,0.21724111977255678,0.24506308382719252,0.3035846326741619,0.2844133187541078,0.19276848215759557,-0.09164483659651224
depth_q4,Q4,rms_DCT_16_32_um,extratrees,2,50,16,0.3063371872305818,0.32373511556634116,0.4346702542569352,0.2952423492740206,0.255216770883567,-0.04002557839045362
depth_q4,Q4,rms_DCT_32_64_um,extratrees,2,50,16,0.412325218082649,0.41631000042477556,0.5607203446304345,0.2646508691344013,0.25754432773584923,-0.0071065413985520465
depth_q4,Q4,rms_DCT_64_inf_um,extratrees,2,50,16,0.6784391733846782,0.5934527244104777,0.8529507167686528,0.20459745206041913,0.30423562259407666,0.09963817053365753
sq_q4,Q1,median_depth_um,ridge,2,36,8,10.706593844478164,14.96573709307394,20.291033333333335,0.4723485162833092,0.2624457883823591,-0.2099027279009501
sq_q4,Q1,rms_DCT_8_16_um,ridge,2,36,8,0.23069892548487989,0.2724464976571018,0.30155334343763784,0.23496478979484725,0.09652304115989818,-0.13844174863494907
sq_q4,Q1,rms_DCT_16_32_um,ridge,2,36,8,0.5004431548633123,0.5192812195365059,0.6275771532158182,0.20257907366615957,0.1725619441759224,-0.03001712949023716
sq_q4,Q1,rms_DCT_32_64_um,ridge,2,36,8,0.5603604930378101,0.6390934103045726,0.6514371847902807,0.1398088624335917,0.01894852608034958,-0.12086033635324211
sq_q4,Q1,rms_DCT_64_inf_um,ridge,2,36,8,0.6333224797745978,0.8667746208817511,0.8751029281008881,0.27628801202961595,0.00951694589482266,-0.2667710661347933
sq_q4,Q1,median_depth_um,extratrees,2,36,8,3.7977714529167197,10.66223412125,20.291033333333335,0.8128349901886028,0.4745346899738966,-0.33830030021470625
sq_q4,Q1,rms_DCT_8_16_um,extratrees,2,36,8,0.2119978518211305,0.2255285400428898,0.30155334343763784,0.29698059585609493,0.2521106300068936,-0.04486996584920133
sq_q4,Q1,rms_DCT_16_32_um,extratrees,2,36,8,0.5103787696251261,0.39581626184633406,0.6275771532158182,0.18674737120391738,0.36929465991854493,0.18254728871462755
sq_q4,Q1,rms_DCT_32_64_um,extratrees,2,36,8,0.6139082830155608,0.4221111260946589,0.6514371847902807,0.057609394506397016,0.35203096177177773,0.2944215672653807
sq_q4,Q1,rms_DCT_64_inf_um,extratrees,2,36,8,0.5932729489573466,0.7918018998049432,0.8751029281008881,0.32205352089857264,0.09518997779692195,-0.2268635431016507
sq_q4,Q2,median_depth_um,ridge,2,33,6,9.0520751915815,6.5996761296253865,16.519018686868687,0.4520210090459439,0.6004801341576297,0.1484591251116858
sq_q4,Q2,rms_DCT_8_16_um,ridge,2,33,6,0.2471537538913715,0.23725115354563045,0.3198631068853722,0.22731397097339257,0.2582728409792724,0.030958870005879824
sq_q4,Q2,rms_DCT_16_32_um,ridge,2,33,6,0.3257172466210548,0.38947869259165335,0.3833862698650379,0.15042015788485097,-0.01589108219436275,-0.16631124007921372
sq_q4,Q2,rms_DCT_32_64_um,ridge,2,33,6,0.46345418464253524,0.5871572812478026,0.5888179790859326,0.21290755190255772,0.0028203925442426003,-0.21008715935831512
sq_q4,Q2,rms_DCT_64_inf_um,ridge,2,33,6,0.8855862262843136,1.163447551229827,1.211483458442251,0.26900675356887027,0.03965048542568583,-0.22935626814318444
sq_q4,Q2,median_depth_um,extratrees,2,33,6,1.4427577358730694,8.35816664000003,16.519018686868687,0.9126608085370139,0.49402765391602155,-0.4186331546209924
sq_q4,Q2,rms_DCT_8_16_um,extratrees,2,33,6,0.264353888337743,0.19546707682321451,0.3198631068853722,0.1735405470425877,0.3889039635531861,0.21536341651059843
sq_q4,Q2,rms_DCT_16_32_um,extratrees,2,33,6,0.3504060070609569,0.37904897439461677,0.3833862698650379,0.0860235887312576,0.011313121546966065,-0.07471046718429153
sq_q4,Q2,rms_DCT_32_64_um,extratrees,2,33,6,0.48179031384252813,0.5507425289173185,0.5888179790859326,0.18176697900691097,0.0646642112180772,-0.11710276778883377
sq_q4,Q2,rms_DCT_64_inf_um,extratrees,2,33,6,0.8741525160505637,1.1282347011846499,1.211483458442251,0.27844453016753024,0.06871637963975497,-0.20972815052777527
sq_q4,Q3,median_depth_um,ridge,2,45,13,8.974325170939252,9.336971882145065,20.93512923076923,0.5713269752474557,0.554004573880436,-0.01732240136701968
sq_q4,Q3,rms_DCT_8_16_um,ridge,2,45,13,0.36402062312060585,0.35380285488267177,0.3500300464692172,-0.0399696448705269,-0.010778527305044916,0.029191117565481983
sq_q4,Q3,rms_DCT_16_32_um,ridge,2,45,13,0.5803775685657497,0.6302077195058444,0.5752713305739794,-0.008876225392069559,-0.09549648315874193,-0.08662025776667237
sq_q4,Q3,rms_DCT_32_64_um,ridge,2,45,13,0.89325628026513,0.989120349247879,0.9549583830698594,0.06461234740552624,-0.035773251257505745,-0.10038559866303198
sq_q4,Q3,rms_DCT_64_inf_um,ridge,2,45,13,1.2666665422429568,1.4099149508619913,1.4232729271043496,0.11003257483440554,0.009385393333894987,-0.10064718150051055
sq_q4,Q3,median_depth_um,extratrees,2,45,13,4.569690782136753,7.1525173284615295,20.93512923076923,0.7817213960437135,0.6583485466166038,-0.12337284942710969
sq_q4,Q3,rms_DCT_8_16_um,extratrees,2,45,13,0.3002469696796867,0.32275774668171164,0.3500300464692172,0.1422251526453132,0.07791416783388616,-0.06431098481142705
sq_q4,Q3,rms_DCT_16_32_um,extratrees,2,45,13,0.5757680916097364,0.5685779690068773,0.5752713305739794,-0.0008635247566768367,0.011635138431848824,0.01249866318852566
sq_q4,Q3,rms_DCT_32_64_um,extratrees,2,45,13,0.9834351017301325,1.030893462876866,0.9549583830698594,-0.0298198530586542,-0.07951663774383744,-0.04969678468518324
sq_q4,Q3,rms_DCT_64_inf_um,extratrees,2,45,13,1.2068892741122286,1.6391693928878592,1.4232729271043496,0.1520324379613921,-0.15169013733911973,-0.30372257530051183
sq_q4,Q4,median_depth_um,ridge,2,46,13,12.041610530795236,12.91128477863236,16.52267107023411,0.27120678735241466,0.21857157818191564,-0.05263520917049902
sq_q4,Q4,rms_DCT_8_16_um,ridge,2,46,13,0.28455401066118996,0.2892096032412436,0.31069098684751134,0.08412531194266515,0.06914067197195806,-0.014984639970707092
sq_q4,Q4,rms_DCT_16_32_um,ridge,2,46,13,0.29706019998489375,0.3306638273772711,0.3800791269225194,0.21842537792018601,0.1300131894780998,-0.0884121884420862
sq_q4,Q4,rms_DCT_32_64_um,ridge,2,46,13,0.40495770112248536,0.48909434732587076,0.5252823728184525,0.22906664666920695,0.06889251832002552,-0.16017412834918143
sq_q4,Q4,rms_DCT_64_inf_um,ridge,2,46,13,0.6222484429978388,0.6574982677748,0.7096430579537051,0.12315292029752745,0.07348030759191448,-0.04967261270561296
sq_q4,Q4,median_depth_um,extratrees,2,46,13,4.109303652912112,7.2209870098412825,16.52267107023411,0.7512930182145249,0.5629649117175721,-0.18832810649695275
sq_q4,Q4,rms_DCT_8_16_um,extratrees,2,46,13,0.21326449830019653,0.22322736995804263,0.31069098684751134,0.313580028619022,0.2815132095621309,-0.03206681905689113
sq_q4,Q4,rms_DCT_16_32_um,extratrees,2,46,13,0.2419307973485008,0.2905463154659584,0.3800791269225194,0.36347255028866843,0.23556361061314635,-0.12790893967552208
sq_q4,Q4,rms_DCT_32_64_um,extratrees,2,46,13,0.3759481933739997,0.36195519332353343,0.5252823728184525,0.28429314816559714,0.3109321537263311,0.026639005560733953
sq_q4,Q4,rms_DCT_64_inf_um,extratrees,2,46,13,0.6376662443293484,0.5498885010927202,0.7096430579537051,0.10142678465974964,0.2251195936752287,0.12369280901547908
consensus_half,lower,median_depth_um,ridge,2,87,20,12.043666802843001,13.121017932149973,18.311100000000003,0.3422750788951511,0.28343911986991654,-0.05883595902523453
consensus_half,lower,Sq_um,ridge,2,87,20,0.9283547904483644,0.9738559233051729,1.1656872707495078,0.20359875779422776,0.16456501864431627,-0.039033739149911484
consensus_half,lower,rms_DCT_8_16_um,ridge,2,87,20,0.26119169689675586,0.2688254487598777,0.3051047339194499,0.1439277472315046,0.11890764424897537,-0.025020102982529213
consensus_half,lower,rms_DCT_16_32_um,ridge,2,87,20,0.3926523266889024,0.41348436361596647,0.46413494993429677,0.15401258460607958,0.1091290072542489,-0.044883577351830684
consensus_half,lower,rms_DCT_32_64_um,ridge,2,87,20,0.46368387402522215,0.5126462767545401,0.5782251494863427,0.19809113381331045,0.1134140789103667,-0.08467705490294375
consensus_half,lower,rms_DCT_64_inf_um,ridge,2,87,20,0.6216995154787387,0.6598435946876376,0.8082930899456221,0.2308489046707507,0.18365800364317275,-0.04719090102757795
consensus_half,lower,median_depth_um,extratrees,2,87,20,3.7855805382262213,5.6708911724404825,18.311100000000003,0.7932630733147533,0.6903030854268459,-0.10295998788790739
consensus_half,lower,Sq_um,extratrees,2,87,20,0.9749760882828216,1.0409820895926243,1.1656872707495078,0.16360407053605697,0.10697996305364232,-0.05662410748241464
consensus_half,lower,rms_DCT_8_16_um,extratrees,2,87,20,0.1995492175333855,0.19233844328925417,0.3051047339194499,0.34596485944374733,0.36959862661444953,0.023633767170702202
consensus_half,lower,rms_DCT_16_32_um,extratrees,2,87,20,0.35658889133376614,0.351143442347822,0.46413494993429677,0.23171290723905824,0.24344537639854502,0.01173246915948678
consensus_half,lower,rms_DCT_32_64_um,extratrees,2,87,20,0.4840379129348267,0.4642947288152367,0.5782251494863427,0.16289024549552333,0.19703470312959293,0.03414445763406959
consensus_half,lower,rms_DCT_64_inf_um,extratrees,2,87,20,0.7149662249050706,0.8135638919836049,0.8082930899456221,0.11546166384625423,-0.006520904488169554,-0.12198256833442378
consensus_half,upper,median_depth_um,ridge,2,73,20,8.614951498550132,8.283478624361404,18.16483582191781,0.5257346896493678,0.5439827419542925,0.018248052304924767
consensus_half,upper,Sq_um,ridge,2,73,20,1.5201267575018012,1.5438730478445426,1.6241229663533,0.06403222601118996,0.04941123312167994,-0.01462099288951002
consensus_half,upper,rms_DCT_8_16_um,ridge,2,73,20,0.32680751142277487,0.33513455050583896,0.3565798421095143,0.08349414961487267,0.06014162628152431,-0.023352523333348363
consensus_half,upper,rms_DCT_16_32_um,ridge,2,73,20,0.47557465880065725,0.47268397841966914,0.5572269849401005,0.14653333084401954,0.1517209482048314,0.005187617360811858
consensus_half,upper,rms_DCT_32_64_um,ridge,2,73,20,0.7433356664846126,0.7475061519854975,0.8433254268522875,0.11856604483145583,0.11362075874367439,-0.004945286087781442
consensus_half,upper,rms_DCT_64_inf_um,ridge,2,73,20,1.1251000847229116,1.1887429027530152,1.3428724984441007,0.16216909198267737,0.11477604602794789,-0.047393045954729485
consensus_half,upper,median_depth_um,extratrees,2,73,20,3.807701746484148,6.025996510523839,18.16483582191781,0.7903806131905827,0.6682603371921021,-0.12212027599848063
consensus_half,upper,Sq_um,extratrees,2,73,20,1.4063813569636887,1.5162518345744773,1.6241229663533,0.13406719435691128,0.06641808164379903,-0.06764911271311225
consensus_half,upper,rms_DCT_8_16_um,extratrees,2,73,20,0.29833854388331366,0.28813822231067715,0.3565798421095143,0.16333312023934698,0.19193911633910332,0.028605996099756337
consensus_half,upper,rms_DCT_16_32_um,extratrees,2,73,20,0.48418869645742557,0.46809874433965765,0.5572269849401005,0.13107457186504745,0.15994961301097743,0.02887504114592998
consensus_half,upper,rms_DCT_32_64_um,extratrees,2,73,20,0.7896616362418422,0.7647913162959381,0.8433254268522875,0.06363354987498182,0.0931243243186417,0.029490774443659884
consensus_half,upper,rms_DCT_64_inf_um,extratrees,2,73,20,0.9835497964800621,1.2278811044460491,1.3428724984441007,0.2675776757513185,0.08563090995703959,-0.18194676579427893
depth_q4,Q1,Sq_um,ridge,3,33,12,0.9370910272889909,0.9605949684638189,0.48614076152714625,-0.9276125382805684,-0.9759605539890095,-0.04834801570844105
depth_q4,Q1,rms_DCT_8_16_um,ridge,3,33,12,0.24649045050338977,0.27254404746732885,0.20036498593661578,-0.23020721086151008,-0.36023789881904045,-0.13003068795753037
depth_q4,Q1,rms_DCT_16_32_um,ridge,3,33,12,0.3248847643275447,0.4051791385418158,0.31057651864441266,-0.046069953213410564,-0.3046032594811723,-0.2585333062677617
depth_q4,Q1,rms_DCT_32_64_um,ridge,3,33,12,0.38927368396973433,0.4980625107061289,0.2872988480935165,-0.35494342059813877,-0.7336042730808592,-0.3786608524827204
depth_q4,Q1,rms_DCT_64_inf_um,ridge,3,33,12,0.8393159747557789,0.7811655191971917,0.35593289539898226,-1.3580736301851206,-1.1946988583944895,0.1633747717906311
