i,j,D_proc_raw,D_proc_phys,D_morph_total_um,D_over_sentinel_total,D_morph_DCT_8_16_um,D_over_sentinel_DCT_8_16,D_morph_DCT_16_32_um,D_over_sentinel_DCT_16_32,D_morph_DCT_32_64_um,D_over_sentinel_DCT_32_64,D_morph_DCT_64_inf_um,D_over_sentinel_DCT_64_inf,D_morph_desc,type_raw_D_morph_total_um,type_raw_D_morph_DCT_8_16_um,type_raw_D_morph_DCT_16_32_um,type_raw_D_morph_DCT_32_64_um,type_raw_D_morph_DCT_64_inf_um,type_raw_D_morph_desc,type_phys_D_morph_total_um,type_phys_D_morph_DCT_8_16_um,type_phys_D_morph_DCT_16_32_um,type_phys_D_morph_DCT_32_64_um,type_phys_D_morph_DCT_64_inf_um,type_phys_D_morph_desc
17,182,2.5086741390440013,0.4337825781587776,2.988180221833261,10.401258347940862,1.3711798410228588,9.107631951868674,2.1723630489703396,17.147482746403288,0.736114750785281,8.415418018473392,0.8066340937679223,10.799938616356044,93.9065737336856,III,III,IV,III,III,IV,I,I,II,I,I,II
18,23,3.728502943100707,0.6787827481635679,6.858383341556185,23.872662185340012,1.1108348694652121,7.378372149086003,2.6042778280357215,20.55678913533798,3.3768667332535167,38.60504781719048,5.206843693369742,69.71387982211033,19.174914165456325,IV,III,IV,IV,IV,III,II,I,II,II,II,I
18,34,1.631236651085126,0.33364266470638687,3.0464526659508664,10.604093083745825,1.5023923354671926,9.979169784567663,1.6305393128574384,12.870613292657302,1.0388205679892857,11.876014325880293,1.5914208750064547,21.307365874622082,8.888202575933471,I,II,I,I,I,I,I,II,I,I,I,I
18,37,1.0483467179064272,1.1066504727285913,12.613514507443808,43.905123964354985,2.6952705859261408,17.90248935471587,3.8444224384230212,30.345833521699017,6.983825884557992,79.84056035297884,9.225621854607866,123.52087581875035,31.79493094456846,II,II,II,II,II,I,IV,IV,IV,IV,IV,III
18,129,3.660053006025052,0.5524791275203565,1.1546839385750152,4.019224097523919,0.4903346724290959,3.256894242547317,0.39963094089465556,3.154474878021911,0.22136861878221922,2.5307324180599817,0.8925166989739264,11.94981173925487,58.411185110989926,III,III,III,III,III,IV,I,I,I,I,I,II
18,149,2.5172264180060004,0.4702947137129794,2.676392217207981,9.315986595520611,1.0099924085410967,6.708557736898893,1.0636688711461844,8.396038417478389,1.4136771144536016,16.161452882971073,1.5850689852316913,21.22232109385307,42.77350168768221,III,III,III,III,III,IV,I,I,I,I,I,II
18,153,2.5475307307230763,0.7567763501573044,8.062509116705376,28.063983438064692,1.3559580950411387,9.006526279280223,1.914727945715255,15.113847765349664,2.253967093451347,25.767823931040077,7.3258824939659934,98.08546633070225,298.54512268725364,IV,III,IV,III,IV,IV,II,I,II,I,II,II
18,154,2.6318423293742117,0.7462405800831463,6.2981200680213325,21.9224976643648,1.2022383118566085,7.985490841710358,1.836319523495524,14.494933229944168,2.777359472099723,31.75135523415612,5.135760583817479,68.76215558214159,15.40407559695096,IV,III,III,IV,IV,III,II,I,I,II,II,I
18,178,2.0556464506468815,0.4696866057617654,0.9088537215684727,3.163538226192263,0.46050534299302043,3.0587622792943003,0.43942423105337447,3.4685820235760008,0.2599227925837908,2.9714918085639495,0.512587305367747,6.862977248625649,32.70351018011566,III,III,III,III,III,IV,I,I,I,I,I,II
18,179,2.5316177522671626,0.48401831633847686,1.0083991212145198,3.5100358743268645,0.46399815022437635,3.0819621556272874,0.4348463132740197,3.43244636652128,0.23987507115661913,2.7423020579882715,0.6801437635671804,9.106372955934482,46.08560649524431,III,III,III,III,III,IV,I,I,I,I,I,II
18,182,2.4073715890532292,0.39093051580979776,2.9601268515301133,10.303610170658411,1.4199771989027956,9.431753093747885,2.1482655071295915,16.957269520699228,0.8033053893408039,9.183555472273465,0.6503273666713678,8.70716436963298,93.9536397489957,III,IV,IV,III,III,IV,I,II,II,I,I,II
19,20,1.496449129107732,3.0391313778555493,9.572650159535113,33.320482699231874,1.5507500310593192,10.300370607623119,1.6529228727758387,13.047297253326665,2.927571227826218,33.46860748915949,8.772809244677093,117.4582156488576,21.261738760761563,II,II,I,II,II,I,IV,IV,III,IV,IV,III
19,28,1.7073097706470297,4.426566684714815,8.99933009772697,31.324870106874428,1.3266828750478352,8.812074814175471,1.6033257079700043,12.655803516503223,2.8983152500618985,33.1341470233649,8.210072445301302,109.92379212600093,24.1755432381158,II,I,I,II,II,I,IV,III,III,IV,IV,III
19,32,1.5112968236388922,4.140466568049898,9.077974553685586,31.598615745802782,1.3442054463695907,8.928462997311149,1.739861637895917,13.733545795252821,2.828733676984048,32.338675905297514,8.287544862433093,110.96106212977143,23.82251564330472,II,I,I,II,II,I,IV,III,III,IV,IV,III
19,33,1.7116520052686897,3.7162843519146183,9.096718870278023,31.663860966960804,1.3144676532086057,8.730939035050291,1.6303753730640635,12.869319238802134,2.7273793013345813,31.17997145306132,8.37034498837549,112.0696642636427,23.250266444891274,II,I,I,II,II,I,IV,III,III,IV,IV,III
19,35,1.66148566213161,4.047706968221223,9.126051375606995,31.765961557711588,1.40004653967097,9.29936994209203,1.6819619803825019,13.27651658058977,2.7130408961360533,31.016051801491855,8.383044657554288,112.23969879186153,24.87921938248998,II,II,I,II,II,I,IV,IV,III,IV,IV,III
19,39,0.813848645779886,3.050667575687525,9.467519911844994,32.95454531084467,1.6134770401724252,10.71701508805649,2.078516808315077,16.406710252959492,2.9255004254318577,33.444933642434364,8.544058649486493,114.39549810988859,20.540250504701806,II,II,II,II,II,I,IV,IV,IV,IV,IV,III
19,40,1.4285143821974777,2.5464138912307313,9.08763909539275,31.632256084620433,1.3370201926380856,8.880737203429492,1.6540332466993803,13.056061956678166,2.685481395250848,30.700985814725424,8.367568719829924,112.03249309755105,22.300101275125066,II,I,I,II,II,I,IV,III,III,IV,IV,III
19,58,1.4766896337739173,3.371315602139141,8.220543847736225,28.614070763249767,1.7852387687851796,11.857888488335455,1.8033955144521578,14.235048549397268,3.7554888515702096,42.93353518043892,6.764315268163372,90.5667021047872,17.852104075130136,II,II,I,II,II,I,IV,IV,III,IV,IV,III
19,61,1.2358926399738104,3.469170181607288,9.063518390946003,31.54829673148241,1.5369119300814762,10.208455362920446,1.860578425832839,14.686420149901197,3.2697126396645264,37.38003977465364,8.029575730219998,107.50714068714811,20.579222525758446,II,II,II,II,II,I,IV,IV,IV,IV,IV,III
19,62,1.2883843356787867,3.5347836978776415,9.764774957986772,33.98923073830288,1.6313410843983231,10.835671397837135,2.0611698580104267,16.269782619619065,3.381007034038849,38.652380603000864,8.70961168123892,116.61207015227026,18.76256205633594,II,II,II,II,II,I,IV,IV,IV,IV,IV,III
20,37,1.8367767707269023,0.726284598949682,12.785000581526148,44.50203272727767,2.7872634846688507,18.513523326240072,4.117087781750871,32.4981092531761,7.120423832556787,81.40217670647432,9.209439229234603,123.30420835820905,30.04184571839826,IV,IV,IV,IV,IV,III,II,II,II,II,II,I
20,43,1.6281379547979526,0.6473129860439607,5.0933846147507555,17.729054243906305,1.4826166714805824,9.847816140205802,2.2953568390148686,18.11833054907741,2.4637729739940566,28.166368703600693,3.388579932734655,45.36933853019034,9.764596216898457,II,II,II,II,I,I,II,II,II,II,I,I
20,44,1.7174510126143787,0.7898804724868699,6.104357572477915,21.248049128910544,1.515406976451318,10.065615454583273,1.9231451709493272,15.180288880955205,2.9224044959143316,33.40954032771282,4.664593572533149,62.45375027267453,13.115970497296365,II,II,II,II,II,I,II,II,II,II,II,I
21,23,2.489655397506566,0.4394351982945286,7.008746216084547,24.39604531078919,1.1504688911424141,7.641628704797227,2.426230461085223,19.151377570142508,3.420611278897908,39.1051446257832,5.449452193067924,72.96213937968422,17.307104640622498,IV,III,IV,IV,IV,III,II,I,II,II,II,I
21,34,1.7116520052686897,0.5365608582068861,3.426690538720467,11.927625151675016,1.5440530729054291,10.255888163936376,2.0160851790047736,15.913908054479965,1.4790830859672943,16.9091876493304,1.513813320908982,20.268286536302686,7.038533747292232,I,II,II,I,I,I,I,II,II,I,I,I
21,37,1.6052838242746865,0.841014667829867,12.64196325827381,44.004148382258904,2.7493092974284603,18.261424543807617,4.112471967756142,32.46167446347889,7.125770670085303,81.46330287305545,9.01787588342647,120.73938697035081,30.17284023485443,II,II,II,II,II,I,II,II,II,II,II,I
21,44,1.7174510126143787,0.9942395014246761,5.937315186094935,20.666607955071303,1.4742385573231043,9.792167145147554,1.7886956364119382,14.119015501795776,3.127375156698363,35.75280785520118,4.3842900080803355,58.70079547765051,13.314710759734604,II,II,I,II,II,I,IV,IV,III,IV,IV,III
21,57,1.1622811795068462,0.8186764370322371,4.226615879582299,14.712005447273143,0.9536006910479848,6.333993443656445,1.9045486773965206,15.033498015362321,2.3742451792185375,27.14286820112556,2.689464868026143,36.00896082863233,7.828290058054636,I,I,II,I,I,I,I,I,II,I,I,I
21,129,2.4323760684599423,0.5575671367480239,1.7568813073069698,6.115352825927226,0.6358577807153052,4.223485838419991,0.9513181058357106,7.509201012183867,0.6617296810196036,7.565032320124473,1.1211965708240175,15.011582370893604,58.45046962184973,III,III,III,III,III,IV,I,I,I,I,I,II
21,149,2.7550895856867195,0.6497921643274087,2.8137071866780032,9.793952570284034,1.1167542329590068,7.417689664176214,1.436345780279225,11.337752452050413,1.4104164655760154,16.124176462023005,1.4592577519972398,19.537847790929355,42.41575473275675,III,III,III,III,III,IV,I,I,I,I,I,II
21,154,2.723826197073424,0.8478615108164517,6.446692942910296,22.439650158690707,1.2180123504404925,8.090264944653281,1.9088720739712053,15.067624616901323,2.8338679137742178,32.39737157570625,5.257041990541086,70.38597951673604,13.963077441818832,IV,III,IV,IV,IV,III,II,I,II,II,II,I
21,178,1.409369481026829,0.581316866568748,1.5200392459130943,5.290952928552485,0.6367851234012463,4.229645421301918,0.893561468064184,7.053300719575346,0.6798101234870493,7.771731725563906,0.7535516634034938,10.089223567274864,32.813559306543674,I,I,I,I,I,II,I,I,I,I,I,II
21,179,1.556599998958389,0.5606890703232157,1.6409366232305962,5.711772545080283,0.6302069860499595,4.185952207522122,0.9350239945578765,7.380583932208645,0.7050111969865783,8.059835676458201,0.9166923271326367,12.273496669191688,46.1470354658735,I,I,I,I,I,II,I,I,I,I,I,II
21,182,2.2536608734950314,0.59487764058354,3.2527003879956395,11.322000198245723,1.4560997611925117,9.67168588203025,2.329542688108721,18.38817552631813,1.084343814408593,12.39644561430069,0.8974129052307521,12.015366527274963,93.80310818813835,III,IV,IV,III,III,IV,I,II,II,I,I,II
22,23,1.5883771044348967,2.500617185737001,9.448163824843391,32.88717063911709,1.610232723714073,10.69546573373108,4.447397663571906,35.10540042496129,5.430338424919844,62.08076631901213,5.979188325477533,80.05472046085985,6.763834304073188,II,II,II,II,II,I,IV,IV,IV,IV,IV,III
22,40,1.7285580201241686,1.270241989171586,6.591338577510308,22.943132714188504,1.3656943807604565,9.07119650287659,3.2519940443662936,25.66951771418141,3.7082965512484636,42.394022918203774,4.017521914550095,53.79017624252532,16.071467939997703,II,I,II,II,II,I,IV,III,IV,IV,IV,III
22,43,1.0483467179064272,1.4005487961086132,6.452430918185534,22.45962290424192,1.917859466263116,12.738779867928766,3.0283001355409453,23.903796536095516,3.124874533902163,35.72422021161152,4.15698705415127,55.657460254509544,6.476246392155955,II,II,II,II,II,I,IV,IV,IV,IV,IV,III
22,44,1.182300986137486,1.9824809188271317,8.94289054185686,31.128415288868872,1.962514226288574,13.035385103101639,3.5625875790839863,28.12117848987009,4.2104549647949625,48.134803084582856,6.621610374261989,88.65604136493509,5.638444407178654,II,II,II,II,II,I,IV,IV,IV,IV,IV,III
22,45,1.2898598441081222,2.514597229982945,6.531527486662263,22.734942256518913,1.428272632835968,9.486852911353152,3.1760008404937743,25.069667632554598,3.75768652086664,42.95865939616221,3.9142308828987726,52.407223538104525,17.139191468213347,II,II,II,II,II,I,IV,IV,IV,IV,IV,III
22,46,1.376896361368263,2.7633284676969043,6.861258908617814,23.882671459776105,1.5328825743133185,10.181691631248206,3.4527652663485244,27.25429934934428,3.914520439165103,44.751617600774594,4.036231017370101,54.04067044254025,14.358823671406682,II,II,II,II,II,I,IV,IV,IV,IV,IV,III
22,47,1.6102964774623485,2.514597229982945,6.467437492585658,22.511857791586674,1.4163941694091022,9.407953944340242,3.137496093966384,24.765731567610935,3.7582626639928525,42.96524598506072,3.83811374085864,51.38809916927714,16.591633089334376,II,II,II,II,II,I,IV,IV,IV,IV,IV,III
22,70,1.6942184838205614,2.210574910156524,7.680925652415841,26.735767634888415,1.7827546887406684,11.84138876590115,3.5364349287633874,27.9147433268536,3.7253668607188093,42.589174271636665,5.301893956969426,70.98649775417655,10.747723104476533,II,II,II,II,II,I,IV,IV,IV,IV,IV,III
22,71,1.2491327402630077,0.7943653283672143,6.641289858349077,23.117003143093164,1.4999939019320832,9.963238942204562,3.231909627676704,25.510981971815717,3.8695129137802446,44.237082143243576,3.921112412553777,52.4993596112446,16.577941280921028,II,II,II,II,II,I,II,II,II,II,II,I
23,32,3.1759008031294673,0.671134252129186,6.87318572067189,23.92418630969559,1.0768870782319462,7.152884595315654,2.77428318216606,21.898721312893613,3.31447320369708,37.891751918276285,5.183196509421792,69.39727017585228,20.430960662033602,IV,III,IV,IV,IV,III,II,I,II,II,II,I
23,35,2.65361628961821,0.7080613465271216,6.758235801806937,23.524068607806882,1.0926364702419529,7.2574949911232824,2.588029011259461,20.42852958615606,3.2748330376625154,37.43857723709148,5.155367351030963,69.02466851583334,21.26575453237494,IV,III,IV,IV,IV,III,II,I,II,II,II,I
23,36,2.720175519254177,0.8107929550364604,6.7128196632948205,23.365984103271682,1.4050931554320458,9.332890504150535,2.840784386882401,22.423646583109832,3.1844786444716644,36.40562688839196,4.918043455708539,65.8471639676384,18.992281392330366,IV,IV,IV,IV,IV,III,II,II,II,II,II,I
23,37,3.8030416625461774,0.5890381348060758,15.807968532022931,55.02438020850561,2.9215511220622834,19.405486831299356,5.05047739791496,39.86579226842161,7.748090619393345,88.57779488544274,12.333622569911734,165.13356886533242,16.987813763331175,IV,IV,IV,IV,IV,III,II,II,II,II,II,I
23,38,3.619709530924448,0.43866467386703484,6.762487255026565,23.538867067072637,1.1085474644239393,7.36317877866333,2.7003236070318013,21.314923618881494,2.999023078746369,34.28546001527075,5.255467114622506,70.36489366953413,17.683972208584585,IV,III,IV,IV,IV,III,II,I,II,II,II,I
23,41,2.0970355482641097,0.6215541670849265,6.783137099621828,23.610745050505773,1.1716730894309586,7.782470940125339,2.5710978755576184,20.294884172944872,3.2496779276292203,37.15099875017073,5.1949446080324755,69.55456422632021,19.298107987663926,IV,III,IV,IV,IV,III,II,I,II,II,II,I
23,42,1.5972575265836635,0.5130460144419924,7.3883506598602935,25.71737253894265,1.2152790913648823,8.072110128672913,3.121012641819802,24.635619931151897,3.5073412266788395,40.09665955537575,5.510672764226054,73.78181513561164,16.074964106705913,II,I,II,II,II,I,II,I,II,II,II,I
23,44,2.045919012443241,0.5977950213658569,9.219666349367701,32.091816578170636,1.5214899016292276,10.10601937685056,2.9207839020805553,23.055120363347065,4.119809111336489,47.098520701054255,7.478364572657092,100.1270327642084,6.391808351916885,IV,IV,IV,IV,IV,III,II,II,II,II,II,I
23,45,0.9997145829283874,0.26478844278907143,7.04750744576521,24.530965407256836,1.0693689700266353,7.102947920008922,2.44492122590207,19.298912563138213,3.1928990135929496,36.501890311927305,5.646203400599156,75.5964204997711,19.4598126017814,II,I,II,II,II,I,II,I,II,II,II,I
23,46,1.3843552303833917,0.3642433606824857,7.2658472896514,25.290962782018944,1.2164222958591573,8.079703505900374,2.5947273953312333,20.481403080461693,3.5962843235549773,41.11347566899362,5.577098409717245,74.67118108158304,16.88044902216917,II,I,II,II,II,I,II,I,II,II,II,I
23,47,0.26478844278907143,0.26478844278907143,7.052483657343645,24.54828660557116,1.071704268985595,7.118459410755402,2.531260163899369,19.98042638761299,3.240117681376595,37.04170401250985,5.5855077630770555,74.78377302480845,19.02310833100733,II,I,II,II,II,I,II,I,II,II,II,I
23,68,3.5284611602412568,0.8194697851388378,6.811834645865698,23.71063547553889,1.101984440491949,7.3195859510300965,2.583875950365638,20.395747524218788,3.2196680415595673,36.80791944671502,5.253794383789817,70.34249765323095,19.030546508449998,IV,III,IV,IV,IV,III,II,I,II,II,II,I
23,71,1.4915233061940132,2.623757341012158,6.937096029544507,24.146645326331797,1.1695033948015512,7.768059424187468,2.5928178388708156,20.466330053660847,3.357217189450176,38.38041011661321,5.315917105111271,71.17425220233352,19.025236597527442,II,I,II,II,II,I,IV,III,IV,IV,IV,III
23,125,3.7026310224883647,0.8467296706313912,6.63932970013506,23.110180223967387,1.0312419120784775,6.849700898130045,2.5640831475995194,20.239513627635134,3.2987514517485663,37.71201755690348,5.006241154167504,67.02803362938461,19.725180182441598,IV,III,IV,IV,IV,III,II,I,II,II,II,I
23,141,4.093160372725954,0.8555115243614864,6.768149993831247,23.558577929501233,1.0987545536662255,7.298132441012815,2.6105532629198067,20.60632409288204,3.331682621289036,38.08849358489318,5.116288520084589,68.50144617911269,20.04330603702278,IV,III,IV,IV,IV,III,II,I,II,II,II,I
23,142,3.817139730651337,0.7998126304285164,6.66507151139971,23.199782326059907,1.131173599010308,7.513465779785204,2.600635035462099,20.528034861122848,3.467435392750653,39.64044770318394,4.880064926750514,65.33867345793253,18.026606738838268,IV,III,IV,IV,IV,III,II,I,II,II,II,I
23,143,3.64149860019123,0.7545702380413011,6.784170442215194,23.61434190962324,1.086867564334755,7.219176843353165,2.6238392413017544,20.711196565824128,3.35949356334219,38.406434099758776,5.11549527200932,68.49082546448305,20.96407025195225,IV,III,IV,IV,IV,III,II,I,II,II,II,I
23,181,2.69385678068368,0.8563987825068822,6.673630139183422,23.229573199458983,1.2113885817842804,8.04626863924516,2.564193911715891,20.24038794087449,3.290123247947013,37.613378123770005,5.011689197650064,67.10097690768822,18.6673102161201,IV,III,IV,IV,IV,III,II,I,II,II,II,I
24,37,1.7085517853227046,3.5727123840224495,12.679586564304802,44.135107593846186,2.6744017650553986,17.763874758676874,3.855809561465396,30.435717436817555,6.958378942107264,79.54964557673442,9.336775723111792,125.009103214651,32.28914540845284,II,II,II,II,II,II,IV,IV,IV,IV,IV,IV
24,191,0.47339580232335243,1.0084057258529617,2.6532250497778387,9.235346314231595,0.31167398993397916,2.0701967053217363,0.502897859797683,3.969609213419119,0.6230307828529505,7.122618410364752,2.5012137976560775,33.48848714649093,147.3012966119009,I,I,I,I,I,II,III,III,III,III,III,IV
