dataset_index,session_id,measurement_id,sample_id,shared_height_source_id,roi_within_measurement,session_role,design_group,processing_order,x_position_um,y_position_um,compressor_steps,pulse_duration_fs,pulse_duration_calibration_id,pulse_duration_calibration_version,frequency_kHz,hatch_spacing_um,pass_count,velocity_mm_s,valid_fraction,repair_fraction,median_depth_um,residual_Sq_um,plane_rmse_um,plane_status,measured_power_W,nominal_software_power_W,power_measurement_source,power_measurement_version,constant_power_assumption,pulse_energy_proxy_uJ,scan_spacing_um,areal_pulse_density_per_mm2,areal_dose_proxy_J_per_mm2,quad_key,base_condition_group,cv_process_group,phase1_global_loco_rank,phase1_global_loco_angle_deg,p_8_16,log10_tau,W_hat_um,in_box,W_hat_lookup_um,bridge_coverage,eta_h,band_energy_fraction_4_32,lambda_star_valid,lambda_star_4_32_um,lambda_peak_valid,lambda_peak_4_32_um,peak_energy_share_in_window,lambda_star_centroid_um,r_W,r_h,r_h_peak,d_int,d_int_peak,abs_lambda_star_minus_What_um,abs_lambda_star_minus_h_um,abs_lambda_star_minus_2h_um
101,zro2_120_formal,102,102,zro2_120_formal:m102,single,formal,,102,-5700.0,13400.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,8.0,3,9,1.0,0.0,1.0191,0.538,0.2557428063733719,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,4.5,83333.33333333333,222.22083333333336,6000:2:8:9,F102,FQ:6000:2:8:9|N3,136,0.00880150503145,0.7185930341121279,3.7781512503836434,5.706069419730796,False,,out_of_box,0.7132586774663495,0.8853083491290127,True,8.511669002229823,True,7.536507573664894,0.7272508490834446,9.610481137827264,1.4916868997067672,1.0639586252787279,0.9420634467081117,0.06395862527872787,0.05793655329188829,2.8055995824990267,0.5116690022298229,7.488330997770177
102,zro2_120_formal,103,103,zro2_120_formal:m103,single,formal,,103,-5700.0,12800.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,8.0,5,11,1.0,0.0,2.3362,0.3524,0.2019995411055723,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,5.5,113636.36363636365,303.02840909090907,6000:2:8:11,F103,FQ:6000:2:8:11|N5,126,0.0109706427468504,0.601803283500144,3.7781512503836434,5.893625946414224,False,,out_of_box,0.736703243301778,0.8531562104089495,True,9.481548599701247,True,7.536507573664894,0.5807875610915965,11.584507037349123,1.6087801780956206,1.1851935749626559,0.9420634467081117,0.18519357496265587,0.05793655329188829,3.5879226532870225,1.481548599701247,6.518451400298753
103,zro2_120_formal,104,104,zro2_120_formal:m104,single,formal,,104,-5700.0,12200.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,10,2.0,4,7,1.0,0.001171875,38.7258,0.5216,0.2060648978947149,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,533.33,0.7,2857142.8571428573,1523.8,6000:10:2:7,F104,FQ:6000:10:2:7|N4,134,0.0088153600517654,0.288802327913061,3.7781512503836434,5.777152836641599,False,,out_of_box,2.8885764183207994,0.7158802803390201,True,13.609312030239314,False,,0.1550091190254012,18.16332870734325,2.3557126520735676,6.804656015119657,,3.804656015119657,,7.8321591935977155,11.609312030239314,9.609312030239314
104,zro2_120_formal,105,105,zro2_120_formal:m105,single,formal,,105,-5700.0,11600.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,10,2.0,5,3,1.0,0.0,45.4095,0.347,0.2210973175485457,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,533.33,0.3,8333333.333333333,4444.416666666667,6000:10:2:3,F105,FQ:6000:10:2:3|N5,159,0.0006223933755516,0.2809072300379764,3.7781512503836434,5.935039957425666,False,,out_of_box,2.967519978712833,0.6578832215241797,True,13.368551279930763,False,,0.16625539205152437,23.15556632839245,2.252478732380666,6.6842756399653815,,3.6842756399653815,,7.4335113225050975,11.368551279930763,9.368551279930763
105,zro2_120_formal,106,106,zro2_120_formal:m106,single,formal,,106,-5700.0,11000.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,10,4.0,1,5,1.0,0.0,12.884,0.3911,0.1997940189790435,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,533.33,0.5,500000.0,266.665,6000:10:4:5,F106,FQ:6000:10:4:5|N1,156,0.0011113853943823,0.38517167379767,3.7781512503836434,5.482996275127984,False,,out_of_box,1.370749068781996,0.8131870796762795,True,9.923667066821595,True,7.536507573664894,0.4677050853328886,14.55148814911651,1.809898560726262,2.480916766705399,1.8841268934162234,0.48091676670539885,0.11587310658377659,4.440670791693611,5.923667066821595,1.9236670668215954
106,zro2_120_formal,107,107,zro2_120_formal:m107,single,formal,,107,-5700.0,10400.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,10,8.0,1,7,1.0,0.0,4.3336,0.6842,0.2354338863960754,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,533.33,0.7,178571.42857142858,95.2375,6000:10:8:7,F107,FQ:6000:10:8:7|N1,114,0.0174911315273658,0.5887985800874521,3.7781512503836434,5.457352732151044,False,,out_of_box,0.6821690915188805,0.8987214689303232,True,8.721706806647767,True,7.536507573664894,0.6851294624494345,9.940776437184116,1.598157061621718,1.0902133508309708,0.9420634467081117,0.09021335083097082,0.05793655329188829,3.2643540744967225,0.7217068066477665,7.2782931933522335
107,zro2_120_formal,108,108,zro2_120_formal:m108,single,formal,,108,-5700.0,9800.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,10,8.0,3,7,1.0,0.0,15.7453,0.4831,0.2335971190493372,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,533.33,0.7,535714.2857142857,285.71250000000003,6000:10:8:7,F108,FQ:6000:10:8:7|N3,113,0.0181398256931095,0.4382392988791131,3.7781512503836434,5.6705528018114135,False,,out_of_box,0.7088191002264267,0.893505936727414,True,11.396275240407011,True,7.536507573664894,0.3902880961466057,13.642676111918206,2.0097291461189744,1.4245344050508764,0.9420634467081117,0.42453440505087636,0.05793655329188829,5.725722438595597,3.396275240407011,4.603724759592989
108,zro2_120_formal,109,109,zro2_120_formal:m109,single,formal,,109,-5700.0,9200.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,10,10.0,1,7,1.0,0.0,2.5218,1.7863,0.1878952950239282,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,533.33,0.7,142857.14285714287,76.19,6000:10:10:7,F109,FQ:6000:10:10:7|N1,106,0.0210531936762262,0.862282315458722,3.7781512503836434,5.457352732151044,False,,out_of_box,0.5457352732151044,0.944881355764322,True,9.589196565195923,True,9.450672659117906,0.8618448313429505,9.579713189452407,1.7571150401737532,0.9589196565195923,0.9450672659117906,0.04108034348040768,0.05493273408820942,4.131843833044879,0.4108034348040768,10.410803434804077
109,zro2_120_formal,110,110,zro2_120_formal:m110,single,formal,,110,-5700.0,8600.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,50,4.0,4,9,1.0,0.00140625,41.7118,2.461,0.1965103213940689,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,106.666,0.18,5555555.555555556,592.588888888889,6000:50:4:9,F110,FQ:6000:50:4:9|N4,23,0.4377278613174052,0.0991078420127404,3.7781512503836434,5.445708489183043,False,,out_of_box,1.3614271222957608,0.37860964125750085,True,15.837031466066849,True,18.63547485933348,0.3072415197406017,41.33143312375381,2.9081673206570584,3.959257866516712,4.65886871483337,0.9592578665167122,1.6588687148333703,10.391322976883806,11.837031466066849,7.837031466066849
110,zro2_120_formal,111,111,zro2_120_formal:m111,single,formal,,111,-5700.0,8000.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,50,6.0,3,5,1.0,0.0,37.6478,1.5684,0.2150505488878077,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,106.666,0.1,5000000.0,533.33,6000:50:6:5,F111,FQ:6000:50:6:5|N3,64,0.0661738328501366,0.0642190844752444,3.7781512503836434,5.39039554030674,False,,out_of_box,0.89839925671779,0.4729677314137873,True,21.490409338954535,False,,0.11687982590035309,36.80768952789172,3.9867963636916386,3.5817348898257557,,0.5817348898257557,,16.100013798647794,15.490409338954535,9.490409338954535
111,zro2_120_formal,112,112,zro2_120_formal:m112,single,formal,,112,-5700.0,7400.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,50,10.0,2,11,1.0,0.0,19.062,1.7889,0.1991207631831202,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,106.666,0.22,909090.9090909092,96.96909090909092,6000:50:10:11,F112,FQ:6000:50:10:11|N2,140,0.0085236181085022,0.7266631810506489,3.7781512503836434,5.2068648765457315,False,,out_of_box,0.5206864876545731,0.9119561170223747,True,10.907401723940959,True,9.450672659117906,0.5955287033400437,11.82016136474098,2.094811749979001,1.090740172394096,0.9450672659117906,0.09074017239409593,0.05493273408820942,5.700536847395227,0.9074017239409589,9.092598276059041
112,zro2_120_formal,113,113,zro2_120_formal:m113,single,formal,,113,-5700.0,6800.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,100,2.0,2,11,1.0,0.0,37.4686,0.3491,0.2115452903964934,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,53.333,0.11,9090909.090909092,484.8454545454546,6000:100:2:11,F113,FQ:6000:100:2:11|N2,131,0.009596484081542,0.3052054575064726,3.7781512503836434,4.824613870943713,False,,out_of_box,2.4123069354718565,0.7817016004974376,True,13.437000009044512,False,,0.16791712744449125,17.90880683913438,2.7850933501578194,6.718500004522256,,3.718500004522256,,8.6123861381008,11.437000009044512,9.437000009044512
113,zro2_120_formal,114,114,zro2_120_formal:m114,single,formal,,114,-5700.0,6200.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,100,2.0,4,9,1.0,0.0030078125,46.7777,2.3364,0.2328648386841992,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,53.333,0.09,22222222.222222224,1185.177777777778,6000:100:2:9,F114,FQ:6000:100:2:9|N4,51,0.0924290242851608,0.2271096637382734,3.7781512503836434,5.063457483581024,False,,out_of_box,2.531728741790512,0.7442941388741443,True,15.869271615579134,False,,0.15805500683517615,20.068181213504847,3.1340781801836965,7.934635807789567,,4.934635807789567,,10.80581413199811,13.869271615579134,11.869271615579134
114,zro2_120_formal,115,115,zro2_120_formal:m115,single,formal,,115,-5700.0,5600.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,100,2.0,5,5,1.0,0.0,45.0307,0.5744,0.1784790847593706,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,53.333,0.05,50000000.0,2666.65,6000:100:2:5,F115,FQ:6000:100:2:5|N5,137,0.008685555253875,0.3514071077266884,3.7781512503836434,5.221344604365091,False,,out_of_box,2.6106723021825453,0.7825867882611474,True,14.127633526381745,False,,0.1589135039601911,17.656117662839172,2.705746239114522,7.063816763190872,,4.063816763190872,,8.906288922016653,12.127633526381745,10.127633526381745
115,zro2_120_formal,116,116,zro2_120_formal:m116,single,formal,,116,-5700.0,5000.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,100,8.0,4,5,1.0,0.0015234375,41.4228,0.65,0.2279146811871039,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,53.333,0.05,10000000.0,533.33,6000:100:8:5,F116,FQ:6000:100:8:5|N4,125,0.0120482060594877,0.3150711584553891,3.7781512503836434,5.114744569534906,False,,out_of_box,0.6393430711918633,0.8364736504361933,True,14.865795379314315,False,,0.1399895878299832,17.853179779651946,2.906458998531395,1.8582244224142894,,0.14177557758571058,,9.751050809779409,6.865795379314315,1.1342046206856846
116,zro2_120_formal,117,117,zro2_120_formal:m117,single,formal,,117,-5700.0,4400.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,100,10.0,1,9,1.0,0.0,4.1486,2.0789,0.2303790192743735,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,53.333,0.09,1111111.111111111,59.25888888888889,6000:100:10:9,F117,FQ:6000:100:10:9|N1,37,0.1541458759709913,0.4175459733737742,3.7781512503836434,4.743657379090469,False,,out_of_box,0.4743657379090469,0.6391819963358836,True,12.203966917286273,True,9.450672659117906,0.3719702095892828,20.92821988335545,2.572691478748032,1.2203966917286273,0.9450672659117906,0.2203966917286273,0.05493273408820942,7.460309538195804,2.203966917286273,7.796033082713727
117,zro2_120_formal,118,118,zro2_120_formal:m118,single,formal,,118,-5700.0,3800.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,200,2.0,1,3,1.0,0.0,6.4736,2.3091,0.2032669725583032,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,26.6665,0.015,33333333.33333333,888.8833333333333,6000:200:2:3,F118,FQ:6000:200:2:3|N1,30,0.2434694933666389,0.0616984687884991,3.7781512503836434,4.056085996817254,False,,out_of_box,2.028042998408627,0.20699311006841642,True,17.573736183729324,False,,0.11135746901210616,69.33366092908894,4.33268333006725,8.786868091864662,,5.786868091864662,,13.51765018691207,15.573736183729324,13.573736183729324
118,zro2_120_formal,119,119,zro2_120_formal:m119,single,formal,,119,-5700.0,3200.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,200,4.0,3,9,1.0,0.000546875,46.1205,2.9279,0.2151287307458654,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,26.6665,0.045,16666666.666666666,444.4416666666667,6000:200:4:9,F119,FQ:6000:200:4:9|N3,18,0.769031103672448,0.0719830564106308,3.7781512503836434,4.1923554375468015,False,,out_of_box,1.0480888593867004,0.21399743065400956,True,15.294713112168576,False,,0.15498361665768623,55.08768297392386,3.648238642933012,3.823678278042144,,0.8236782780421441,,11.102357674621775,11.294713112168576,7.294713112168576
119,zro2_120_formal,120,120,zro2_120_formal:m120,single,formal,,120,-5700.0,2600.0,116200,6000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,200,6.0,5,3,1.0,0.0,49.9109,1.0269,0.2307341881914067,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,26.6665,0.015,55555555.55555555,1481.4722222222222,6000:200:6:3,F120,FQ:6000:200:6:3|N5,52,0.0911337390843734,0.0469328911353738,3.7781512503836434,4.482486136137995,False,,out_of_box,0.7470810226896658,0.22222678539191118,True,18.54512750314173,False,,0.1322512887155543,60.91170625342127,4.137241463756044,3.0908545838569554,,0.09085458385695544,,14.062641367003737,12.545127503141732,6.545127503141732
120,zro2_20_supplement,1,1,zro2_20_supplement:m001,slot_1,pass_supplement,S01,1,-4100.0,-8000.0,29400,223,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,5,10.0,5,20,1.0,0.0,8.9544,0.5974,0.3810564490281424,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,1066.66,4.0,125000.0,133.3325,223:5:10:20,T01,BASE:T01,70,0.0504050293352575,0.6385208994142718,2.3483048630481607,6.182949527272972,True,5.7885445801327,exact_match,0.6182949527272972,0.8029750413330333,True,10.003348406161974,True,9.450672659117906,0.6695023292665669,12.396808399147355,1.6178926193780547,1.0003348406161974,0.9450672659117906,0.0003348406161973738,0.05493273408820942,3.8203988788890024,0.0033484061619741823,9.996651593838026
121,zro2_20_supplement,1,2,zro2_20_supplement:m001,slot_2,pass_supplement,S01,2,-4100.0,-8500.0,29400,223,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,5,10.0,6,20,1.0,0.0,10.9478,0.4707,0.3810564490281424,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,1066.66,4.0,150000.0,159.99900000000002,223:5:10:20,T01,BASE:T01,70,0.0504050293352575,0.4811787196938457,2.3483048630481607,6.289549562103157,False,,out_of_box,0.6289549562103157,0.5721859608096957,True,10.873118185811675,True,9.450672659117906,0.38603141244240613,21.668792741654936,1.7287594411094556,1.0873118185811674,0.9450672659117906,0.08731181858116743,0.05493273408820942,4.583568623708518,0.8731181858116752,9.126881814188325
122,zro2_20_supplement,2,3,zro2_20_supplement:m002,slot_1,pass_supplement,S09,3,-4100.0,-9000.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,10,10.0,5,20,1.0,0.0,17.1229,0.7383,0.3681602278194375,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,533.33,2.0,250000.0,133.3325,4000:10:10:20,T14,BASE:T14,55,0.0861683649911741,0.4406507189391591,3.6020599913279625,5.769737201992342,True,,in_box_pred,0.5769737201992342,0.582629898870143,True,11.266255756141158,True,9.450672659117906,0.35751095285793905,24.211557865522284,1.9526462578314345,1.1266255756141157,0.9450672659117906,0.1266255756141157,0.05493273408820942,5.496518554148816,1.2662557561411578,8.733744243858842
123,zro2_20_supplement,2,4,zro2_20_supplement:m002,slot_2,pass_supplement,S09,4,-4100.0,-9500.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,10,10.0,6,20,1.0,0.0,19.3299,0.7088,0.3681602278194375,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,533.33,2.0,300000.0,159.99900000000002,4000:10:10:20,T14,BASE:T14,55,0.0861683649911741,0.2878314041029171,3.6020599913279625,5.876337236822526,False,,out_of_box,0.5876337236822526,0.3834489384798885,True,11.149167534739046,True,9.450672659117906,0.4277814723974333,39.88901964875021,1.897298790967222,1.1149167534739046,0.9450672659117906,0.11491675347390462,0.05493273408820942,5.27283029791652,1.1491675347390462,8.850832465260954
124,zro2_20_supplement,3,5,zro2_20_supplement:m003,slot_1,pass_supplement,S05,5,-4100.0,-10000.0,43800,1000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,40,6.0,5,25,1.0,0.0,47.4393,1.679,0.3290134929697962,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,133.3325,0.625,1333333.3333333333,177.77666666666667,1000:40:6:25,T08,BASE:T08,25,0.3844151958514678,0.0216273774759846,3.0,5.656348633957955,True,,in_box_pred,0.9427247723263258,0.08110260664333925,False,,False,,0.19519226930395894,88.0610817399769,,,,,,,,
125,zro2_20_supplement,3,6,zro2_20_supplement:m003,slot_2,pass_supplement,S05,6,-4100.0,-10500.0,43800,1000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,40,6.0,6,25,1.0,0.000546875,52.2079,0.5863,0.3290134929697962,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,133.3325,0.625,1600000.0,213.332,1000:40:6:25,T08,BASE:T08,25,0.3844151958514678,0.2068033665429163,3.0,5.76294866878814,False,,out_of_box,0.9604914447980234,0.4665791264563099,True,10.93926046506227,False,,0.1937677534338879,35.57130531304234,1.8982054315890045,1.8232100775103783,,0.17678992248962166,,5.17631179627413,4.9392604650622705,1.0607395349377295
126,zro2_20_supplement,4,7,zro2_20_supplement:m004,slot_1,pass_supplement,S02,7,-4100.0,-11000.0,29400,223,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,20,4.0,5,25,1.0,0.003828125,49.354,0.9146,0.3901249490530792,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,266.665,1.25,1000000.0,266.665,223:20:4:25,T02,BASE:T02,36,0.155829972695355,0.0358979214122202,2.3483048630481607,6.004165368150014,True,,in_box_pred,1.5010413420375035,0.11166896497627316,True,12.950437243891914,False,,0.13234729829766448,85.34574457243495,2.1569088207645692,3.2376093109729784,,0.23760931097297844,,6.9462718757419,8.950437243891914,4.950437243891914
127,zro2_20_supplement,4,8,zro2_20_supplement:m004,slot_2,pass_supplement,S02,8,-4100.0,-11500.0,29400,223,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,20,4.0,6,25,1.0,0.0,52.27,0.7817,0.3901249490530792,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,266.665,1.25,1200000.0,319.99800000000005,223:20:4:25,T02,BASE:T02,36,0.155829972695355,0.0193368950472122,2.3483048630481607,6.110765402980198,False,,out_of_box,1.5276913507450496,0.06199691494695908,False,,False,,0.13461467522222012,98.4805550259192,,,,,,,,
128,zro2_20_supplement,5,9,zro2_20_supplement:m005,slot_1,pass_supplement,S03,9,-4100.0,-12000.0,36140,500,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,20,6.0,5,15,1.0,0.0001953125,40.7252,0.8845,0.3276729412678661,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,266.665,0.75,1111111.111111111,296.2944444444444,500:20:6:15,T06,BASE:T06,31,0.2426105574970191,0.0803054078882494,2.6989700043360187,6.027502197468055,True,,exact_match,1.0045836995780093,0.18856493683147843,True,10.626113959029189,False,,0.16584105410128283,65.4402035800712,1.7629382140238539,1.7710189931715314,,0.22898100682846856,,4.598611761561133,4.626113959029189,1.3738860409708114
129,zro2_20_supplement,5,10,zro2_20_supplement:m005,slot_2,pass_supplement,S03,10,-4100.0,-12500.0,36140,500,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,20,6.0,6,15,1.0,0.0002734375,42.3187,0.9099,0.3276729412678661,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,266.665,0.75,1333333.3333333333,355.55333333333334,500:20:6:15,T06,BASE:T06,31,0.2426105574970191,0.0576252109113285,2.6989700043360187,6.134102232298241,False,,out_of_box,1.0223503720497067,0.129277606448696,True,12.493358120220181,False,,0.1928660986966221,85.70025083402423,2.0367052336425346,2.08222635337003,,0.08222635337003004,,6.3592558879219405,6.493358120220181,0.4933581202201811
130,zro2_20_supplement,6,11,zro2_20_supplement:m006,slot_1,pass_supplement,S08,11,-4100.0,-13000.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,5,8.0,5,10,1.0,0.0,9.9757,0.4954,0.3458211702053543,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,1066.66,2.0,312500.0,333.33125,4000:5:8:10,T13,BASE:T13,77,0.0377861210111794,0.2186092713118247,3.6020599913279625,5.936180017437248,True,,in_box_pred,0.742022502179656,0.48325781674765433,True,10.525656126642762,True,7.536507573664894,0.3051991566460607,23.82590537652864,1.7731362754707816,1.3157070158303452,0.9420634467081117,0.3157070158303452,0.05793655329188829,4.589476109205513,2.5256561266427617,5.474343873357238
131,zro2_20_supplement,6,12,zro2_20_supplement:m006,slot_2,pass_supplement,S08,12,-4100.0,-13500.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,5,8.0,6,10,1.0,0.0,11.856,0.5506,0.3458211702053543,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,1066.66,2.0,375000.0,399.99750000000006,4000:5:8:10,T13,BASE:T13,77,0.0377861210111794,0.1629661230210303,3.6020599913279625,6.0427800522674335,False,,out_of_box,0.7553475065334292,0.3617822135511086,True,11.51949906895808,True,7.536507573664894,0.41492952544354667,32.890047778260694,1.9063244019010117,1.43993738361976,0.9420634467081117,0.43993738361976,0.05793655329188829,5.476719016690646,3.51949906895808,4.48050093104192
132,zro2_20_supplement,7,13,zro2_20_supplement:m007,slot_1,pass_supplement,S07,13,-4100.0,-14000.0,58400,2000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,10,8.0,5,5,1.0,0.0,32.688,0.3301,0.3269288545985341,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,533.33,0.5,1250000.0,666.6625,2000:10:8:5,T12,BASE:T12,66,0.0638757645603337,0.3514324181582739,3.3010299956639813,6.052099220703988,True,,in_box_pred,0.7565124025879985,0.6613146464145596,True,9.773721145239106,True,7.536507573664894,0.3259654389815622,17.889771767871753,1.6149307519287852,1.2217151431548883,0.9420634467081117,0.22171514315488827,0.05793655329188829,3.7216219245351185,1.7737211452391062,6.226278854760894
133,zro2_20_supplement,7,14,zro2_20_supplement:m007,slot_2,pass_supplement,S07,14,-4100.0,-14500.0,58400,2000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,10,8.0,6,5,1.0,0.0,34.7831,0.3217,0.3269288545985341,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,533.33,0.5,1500000.0,799.9950000000001,2000:10:8:5,T12,BASE:T12,66,0.0638757645603337,0.4003815440220855,3.3010299956639813,6.158699255534172,False,,out_of_box,0.7698374069417715,0.7526889811753793,True,12.00234860790508,True,14.860994818258504,0.3044566732663797,17.23088215305412,1.9488447332640637,1.500293575988135,1.857624352282313,0.49970642401186494,0.14237564771768696,5.8436493523709085,4.0023486079050805,3.9976513920949195
134,zro2_20_supplement,8,15,zro2_20_supplement:m008,slot_1,pass_supplement,S10,15,-4100.0,-15000.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,20,2.0,5,15,1.0,0.0006640625,40.9119,0.481,0.4013066487953626,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,266.665,0.75,3333333.333333333,888.8833333333333,4000:20:2:15,T15,BASE:T15,62,0.0695502594501677,0.1717238418083919,3.6020599913279625,5.757395858314291,True,,in_box_pred,2.8786979291571453,0.47239356852110537,True,10.280225900836875,False,,0.17455941702125863,31.935949608407544,1.78556871089403,5.1401129504184375,,2.1401129504184375,,4.5228300425225845,8.280225900836875,6.280225900836875
135,zro2_20_supplement,8,16,zro2_20_supplement:m008,slot_2,pass_supplement,S10,16,-4100.0,-15500.0,87300,4000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,20,2.0,6,15,1.0,0.0,40.9057,0.3612,0.4013066487953626,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,266.665,0.75,4000000.0,1066.66,4000:20:2:15,T15,BASE:T15,62,0.0695502594501677,0.2134341511893796,3.6020599913279625,5.863995893144476,False,,out_of_box,2.931997946572238,0.45052647046027505,True,12.892716257873298,False,,0.16778287812158063,30.363477169871462,2.1986230026091955,6.446358128936649,,3.446358128936649,,7.028720364728822,10.892716257873298,8.892716257873298
136,zro2_20_supplement,9,17,zro2_20_supplement:m009,slot_1,pass_supplement,S04,17,-4100.0,-16000.0,43800,1000,compressor_steps_to_fs_v1,现有数据基础说明_v2.md-§8,2,2.0,5,10,1.0,0.0,17.7978,0.6845,0.3321911887741586,PASS,5.3333,10.0,experiment_background_v2_s11_no_independent_record,PENDING_REGISTRATION,True,2666.65,5.0,500000.0,1333.325,1000:2:2:10,T07,BASE:T07,34,0.1716862390532369,0.0563523977609129,3.0,6.139185970542546,True,,in_box_pred,3.069592985271273,0.1765123095139679,True,11.169791350259981,False,,0.1454247053130225,49.220455735069976,1.8194254749498748,5.5848956751299905,,2.5848956751299905,,5.030605379717435,9.169791350259981,7.169791350259981
