subset,scale,rank,cluster_id,loco_angle_deg,members
formal N=5,DCT_32_64,3,zro2_120_formal:m020,12.628847771621265,"zro2_120_formal:s20(po20,N5,d63.1)"
formal N=5,DCT_32_64,4,zro2_120_formal:m043,2.585195478555404,"zro2_120_formal:s43(po43,N5,d49.0)"
formal N=5,DCT_32_64,5,zro2_120_formal:m040,2.33049795101926,"zro2_120_formal:s40(po40,N5,d57.7)"
formal N=5,DCT_64_inf,1,zro2_120_formal:m020,85.1504604317243,"zro2_120_formal:s20(po20,N5,d63.1)"
formal N=5,DCT_64_inf,2,zro2_120_formal:m024,4.796612367496261,"zro2_120_formal:s24(po24,N5,d65.1)"
formal N=5,DCT_64_inf,3,zro2_120_formal:m068,3.15548938613484,"zro2_120_formal:s68(po68,N5,d62.6)"
formal N=5,DCT_64_inf,4,zro2_120_formal:m084,0.8471945929051515,"zro2_120_formal:s84(po84,N5,d47.2)"
formal N=5,DCT_64_inf,5,zro2_120_formal:m043,0.5927311872842237,"zro2_120_formal:s43(po43,N5,d49.0)"
depth Q1,total,1,zro2_60_pass:m007,86.63905856815165,"zro2_60_pass:s14(po14,N1,d0.1)"
depth Q1,total,2,zro2_60_pass:m005,1.4886476412528005,"zro2_60_pass:s10(po10,N1,d4.0)"
depth Q1,total,3,zro2_60_pass:m022,0.608090989894703,"zro2_60_pass:s43(po43,N1,d6.8)"
depth Q1,total,4,zro2_120_formal:m079,0.518261557091101,"zro2_120_formal:s79(po79,N2,d6.5)"
depth Q1,total,5,zro2_60_pass:m014,0.4611632214850832,"zro2_60_pass:s27(po27,N1,d2.4)"
depth Q1,G2,1,zro2_60_pass:m007,85.27839911463857,"zro2_60_pass:s14(po14,N1,d0.1)"
depth Q1,G2,2,zro2_60_pass:m005,1.431393522826797,"zro2_60_pass:s10(po10,N1,d4.0)"
depth Q1,G2,3,zro2_60_pass:m022,0.5585102658406932,"zro2_60_pass:s43(po43,N1,d6.8)"
depth Q1,G2,4,zro2_120_formal:m079,0.4464221255551619,"zro2_120_formal:s79(po79,N2,d6.5)"
depth Q1,G2,5,zro2_60_pass:m014,0.3691043136939352,"zro2_60_pass:s27(po27,N1,d2.4)"
depth Q1,G4,1,zro2_60_pass:m007,80.58632055660357,"zro2_60_pass:s14(po14,N1,d0.1)"
depth Q1,G4,2,zro2_60_pass:m005,1.3599342406271673,"zro2_60_pass:s10(po10,N1,d4.0)"
depth Q1,G4,3,zro2_60_pass:m022,0.4867558601101192,"zro2_60_pass:s43(po43,N1,d6.8)"
depth Q1,G4,4,zro2_120_formal:m079,0.32418075156378556,"zro2_120_formal:s79(po79,N2,d6.5)"
depth Q1,G4,5,zro2_120_formal:m117,0.2769474383231942,"zro2_120_formal:s117(po117,N1,d4.1)"
depth Q1,G8,1,zro2_60_pass:m007,81.95723263402176,"zro2_60_pass:s14(po14,N1,d0.1)"
depth Q1,G8,2,zro2_60_pass:m005,1.2576334955214121,"zro2_60_pass:s10(po10,N1,d4.0)"
depth Q1,G8,3,zro2_60_pass:m022,0.3768243782566195,"zro2_60_pass:s43(po43,N1,d6.8)"
depth Q1,G8,4,zro2_120_formal:m117,0.23280996586026356,"zro2_120_formal:s117(po117,N1,d4.1)"
depth Q1,G8,5,zro2_120_formal:m079,0.22902259372155143,"zro2_120_formal:s79(po79,N2,d6.5)"
depth Q1,G16,1,zro2_60_pass:m007,83.56621008211744,"zro2_60_pass:s14(po14,N1,d0.1)"
depth Q1,G16,2,zro2_60_pass:m005,1.0807158591710935,"zro2_60_pass:s10(po10,N1,d4.0)"
depth Q1,G16,3,zro2_60_pass:m022,0.27322468606131156,"zro2_60_pass:s43(po43,N1,d6.8)"
depth Q1,G16,4,zro2_120_formal:m117,0.2620722629824983,"zro2_120_formal:s117(po117,N1,d4.1)"
depth Q1,G16,5,zro2_120_formal:m079,0.22297450340272063,"zro2_120_formal:s79(po79,N2,d6.5)"
depth Q1,DCT_8_16,1,zro2_120_formal:m079,14.196823702659115,"zro2_120_formal:s79(po79,N2,d6.5)"
depth Q1,DCT_8_16,2,zro2_60_pass:m022,4.711288246311003,"zro2_60_pass:s43(po43,N1,d6.8)"
depth Q1,DCT_8_16,3,zro2_120_formal:m117,4.464918633007325,"zro2_120_formal:s117(po117,N1,d4.1)"
depth Q1,DCT_8_16,4,zro2_120_formal:m109,4.156597333564301,"zro2_120_formal:s109(po109,N1,d2.5)"
depth Q1,DCT_8_16,5,zro2_120_formal:m086,2.5722490726796976,"zro2_120_formal:s86(po86,N1,d4.8)"
depth Q1,DCT_16_32,1,zro2_60_pass:m022,62.51661223671913,"zro2_60_pass:s43(po43,N1,d6.8)"
depth Q1,DCT_16_32,2,zro2_60_pass:m007,20.61781460410474,"zro2_60_pass:s14(po14,N1,d0.1)"
depth Q1,DCT_16_32,3,zro2_120_formal:m086,3.2715885013723733,"zro2_120_formal:s86(po86,N1,d4.8)"
depth Q1,DCT_16_32,4,zro2_120_formal:m015,2.659645843059609,"zro2_120_formal:s15(po15,N1,d6.1)"
depth Q1,DCT_16_32,5,zro2_120_formal:m079,2.4430716590957005,"zro2_120_formal:s79(po79,N2,d6.5)"
depth Q1,DCT_32_64,1,zro2_60_pass:m007,69.90039264105792,"zro2_60_pass:s14(po14,N1,d0.1)"
depth Q1,DCT_32_64,2,zro2_60_pass:m005,6.15568867059126,"zro2_60_pass:s10(po10,N1,d4.0)"
depth Q1,DCT_32_64,3,zro2_120_formal:m118,4.9943320969346585,"zro2_120_formal:s118(po118,N1,d6.5)"
depth Q1,DCT_32_64,4,zro2_120_formal:m117,1.8957199057134317,"zro2_120_formal:s117(po117,N1,d4.1)"
depth Q1,DCT_32_64,5,zro2_120_formal:m079,1.1879619668828267,"zro2_120_formal:s79(po79,N2,d6.5)"
depth Q1,DCT_64_inf,1,zro2_60_pass:m007,82.79103417483334,"zro2_60_pass:s14(po14,N1,d0.1)"
depth Q1,DCT_64_inf,2,zro2_60_pass:m005,1.118348884539385,"zro2_60_pass:s10(po10,N1,d4.0)"
depth Q1,DCT_64_inf,3,zro2_60_pass:m022,0.19581562617734888,"zro2_60_pass:s43(po43,N1,d6.8)"
depth Q1,DCT_64_inf,4,zro2_120_formal:m117,0.18892658016516387,"zro2_120_formal:s117(po117,N1,d4.1)"
depth Q1,DCT_64_inf,5,zro2_120_formal:m079,0.17170835477372617,"zro2_120_formal:s79(po79,N2,d6.5)"
depth Q2,total,1,zro2_60_pass:m014,37.18322043302728,"zro2_60_pass:s28(po28,N4,d15.4)"
depth Q2,total,2,zro2_120_formal:m035,15.551953151531281,"zro2_120_formal:s35(po35,N1,d8.4)"
depth Q2,total,3,zro2_120_formal:m071,11.519215187159134,"zro2_120_formal:s71(po71,N2,d17.2)"
depth Q2,total,4,zro2_60_pass:m026,9.415191863631403,"zro2_60_pass:s52(po52,N3,d10.4)"
depth Q2,total,5,zro2_60_pass:m004,2.854565384734315,"zro2_60_pass:s8(po8,N1,d18.3)"
depth Q2,G2,1,zro2_60_pass:m014,35.25209390115022,"zro2_60_pass:s28(po28,N4,d15.4)"
depth Q2,G2,2,zro2_120_formal:m035,13.520647799079653,"zro2_120_formal:s35(po35,N1,d8.4)"
depth Q2,G2,3,zro2_120_formal:m071,10.714246910968916,"zro2_120_formal:s71(po71,N2,d17.2)"
depth Q2,G2,4,zro2_60_pass:m026,9.521449456105708,"zro2_60_pass:s52(po52,N3,d10.4)"
depth Q2,G2,5,zro2_60_pass:m004,2.671684633383615,"zro2_60_pass:s8(po8,N1,d18.3)"
depth Q2,G4,1,zro2_60_pass:m014,32.50095588538928,"zro2_60_pass:s28(po28,N4,d15.4)"
depth Q2,G4,2,zro2_120_formal:m035,11.091291721137923,"zro2_120_formal:s35(po35,N1,d8.4)"
depth Q2,G4,3,zro2_120_formal:m071,9.607117757092256,"zro2_120_formal:s71(po71,N2,d17.2)"
depth Q2,G4,4,zro2_60_pass:m026,9.591281597829406,"zro2_60_pass:s52(po52,N3,d10.4)"
depth Q2,G4,5,zro2_60_pass:m004,2.4438641913621377,"zro2_60_pass:s8(po8,N1,d18.3)"
depth Q2,G8,1,zro2_60_pass:m014,29.651915816430336,"zro2_60_pass:s28(po28,N4,d15.4)"
depth Q2,G8,2,zro2_60_pass:m026,9.423313964236945,"zro2_60_pass:s52(po52,N3,d10.4)"
depth Q2,G8,3,zro2_120_formal:m035,8.174526564532169,"zro2_120_formal:s35(po35,N1,d8.4)"
depth Q2,G8,4,zro2_120_formal:m071,7.980586534475657,"zro2_120_formal:s71(po71,N2,d17.2)"
depth Q2,G8,5,zro2_60_pass:m004,2.0366242365849927,"zro2_60_pass:s8(po8,N1,d18.3)"
depth Q2,G16,1,zro2_60_pass:m014,26.912981973806474,"zro2_60_pass:s28(po28,N4,d15.4)"
depth Q2,G16,2,zro2_60_pass:m026,8.613202046913845,"zro2_60_pass:s52(po52,N3,d10.4)"
depth Q2,G16,3,zro2_120_formal:m071,6.773519942595141,"zro2_120_formal:s71(po71,N2,d17.2)"
depth Q2,G16,4,zro2_120_formal:m035,6.208463869976711,"zro2_120_formal:s35(po35,N1,d8.4)"
depth Q2,G16,5,zro2_60_pass:m004,1.43911026657229,"zro2_60_pass:s8(po8,N1,d18.3)"
depth Q2,DCT_8_16,1,zro2_120_formal:m112,8.256294799839,"zro2_120_formal:s112(po112,N2,d19.1)"
depth Q2,DCT_8_16,2,zro2_120_formal:m071,4.015643812620268,"zro2_120_formal:s71(po71,N2,d17.2)"
depth Q2,DCT_8_16,3,zro2_60_pass:m022,3.652989331935745,"zro2_60_pass:s44(po44,N2,d22.4)"
depth Q2,DCT_8_16,4,zro2_60_pass:m013,3.6438998638052693,"zro2_60_pass:s25(po25,N3,d11.0)|zro2_60_pass:s26(po26,N2,d8.0)"
depth Q2,DCT_8_16,5,zro2_120_formal:m014,3.212980725878366,"zro2_120_formal:s14(po14,N2,d7.1)"
depth Q2,DCT_16_32,1,zro2_120_formal:m035,75.04577923350105,"zro2_120_formal:s35(po35,N1,d8.4)"
depth Q2,DCT_16_32,2,zro2_120_formal:m071,13.736319016054956,"zro2_120_formal:s71(po71,N2,d17.2)"
depth Q2,DCT_16_32,3,zro2_120_formal:m088,1.952996985095294,"zro2_120_formal:s88(po88,N1,d17.7)"
depth Q2,DCT_16_32,4,zro2_60_pass:m010,1.6626521453271537,"zro2_60_pass:s19(po19,N3,d23.5)|zro2_60_pass:s20(po20,N1,d8.5)"
depth Q2,DCT_16_32,5,zro2_60_pass:m018,1.5911267421025694,"zro2_60_pass:s36(po36,N4,d7.1)"
depth Q2,DCT_32_64,1,zro2_120_formal:m035,44.317700153254535,"zro2_120_formal:s35(po35,N1,d8.4)"
depth Q2,DCT_32_64,2,zro2_60_pass:m014,20.80598518744529,"zro2_60_pass:s28(po28,N4,d15.4)"
depth Q2,DCT_32_64,3,zro2_60_pass:m004,17.719492914113392,"zro2_60_pass:s8(po8,N1,d18.3)"
depth Q2,DCT_32_64,4,zro2_60_pass:m026,4.623053892125889,"zro2_60_pass:s52(po52,N3,d10.4)"
depth Q2,DCT_32_64,5,zro2_60_pass:m009,2.793708889757049,"zro2_60_pass:s18(po18,N2,d16.3)"
depth Q2,DCT_64_inf,1,zro2_60_pass:m014,28.95225514384083,"zro2_60_pass:s28(po28,N4,d15.4)"
depth Q2,DCT_64_inf,2,zro2_60_pass:m026,9.596117282535499,"zro2_60_pass:s52(po52,N3,d10.4)"
depth Q2,DCT_64_inf,3,zro2_120_formal:m071,6.602815654382161,"zro2_120_formal:s71(po71,N2,d17.2)"
depth Q2,DCT_64_inf,4,zro2_120_formal:m035,6.355250466329324,"zro2_120_formal:s35(po35,N1,d8.4)"
depth Q2,DCT_64_inf,5,zro2_60_pass:m004,1.4001935402700072,"zro2_60_pass:s8(po8,N1,d18.3)"
depth Q3,total,1,zro2_120_formal:m066,33.23231044139238,"zro2_120_formal:s66(po66,N1,d38.0)"
depth Q3,total,2,zro2_60_pass:m008,6.943093307217109,"zro2_60_pass:s15(po15,N2,d26.9)|zro2_60_pass:s16(po16,N3,d37.0)"
depth Q3,total,3,zro2_120_formal:m058,1.8184346986909807,"zro2_120_formal:s58(po58,N3,d43.5)"
depth Q3,total,4,zro2_120_formal:m110,0.3575217251570536,"zro2_120_formal:s110(po110,N4,d41.7)"
depth Q3,total,5,zro2_60_pass:m012,0.3421366290095418,"zro2_60_pass:s23(po23,N4,d31.0)"
depth Q3,G2,1,zro2_120_formal:m066,31.85246576441164,"zro2_120_formal:s66(po66,N1,d38.0)"
depth Q3,G2,2,zro2_60_pass:m008,6.77226135397683,"zro2_60_pass:s15(po15,N2,d26.9)|zro2_60_pass:s16(po16,N3,d37.0)"
depth Q3,G2,3,zro2_120_formal:m058,1.7976152061317094,"zro2_120_formal:s58(po58,N3,d43.5)"
depth Q3,G2,4,zro2_120_formal:m110,0.3449003442135504,"zro2_120_formal:s110(po110,N4,d41.7)"
depth Q3,G2,5,zro2_60_pass:m012,0.3350670336529563,"zro2_60_pass:s23(po23,N4,d31.0)"
depth Q3,G4,1,zro2_120_formal:m066,30.075765935382968,"zro2_120_formal:s66(po66,N1,d38.0)"
depth Q3,G4,2,zro2_60_pass:m008,6.511059456215436,"zro2_60_pass:s15(po15,N2,d26.9)|zro2_60_pass:s16(po16,N3,d37.0)"
depth Q3,G4,3,zro2_120_formal:m058,1.7514263404376818,"zro2_120_formal:s58(po58,N3,d43.5)"
depth Q3,G4,4,zro2_120_formal:m110,0.32816740693768837,"zro2_120_formal:s110(po110,N4,d41.7)"
depth Q3,G4,5,zro2_60_pass:m012,0.32674971434103933,"zro2_60_pass:s23(po23,N4,d31.0)"
depth Q3,G8,1,zro2_120_formal:m066,27.160077714263128,"zro2_120_formal:s66(po66,N1,d38.0)"
depth Q3,G8,2,zro2_60_pass:m008,5.963050670578878,"zro2_60_pass:s15(po15,N2,d26.9)|zro2_60_pass:s16(po16,N3,d37.0)"
depth Q3,G8,3,zro2_120_formal:m058,1.6038376702265438,"zro2_120_formal:s58(po58,N3,d43.5)"
depth Q3,G8,4,zro2_20_supplement:m005,0.3246841076888338,"zro2_20_supplement:s9(po9,N5,d40.7)|zro2_20_supplement:s10(po10,N6,d42.3)"
depth Q3,G8,5,zro2_60_pass:m012,0.3146317294884403,"zro2_60_pass:s23(po23,N4,d31.0)"
depth Q3,G16,1,zro2_120_formal:m066,23.03949515687622,"zro2_120_formal:s66(po66,N1,d38.0)"
depth Q3,G16,2,zro2_60_pass:m008,4.975531963385383,"zro2_60_pass:s15(po15,N2,d26.9)|zro2_60_pass:s16(po16,N3,d37.0)"
depth Q3,G16,3,zro2_120_formal:m058,1.236712102264151,"zro2_120_formal:s58(po58,N3,d43.5)"
depth Q3,G16,4,zro2_20_supplement:m005,0.33677652702846095,"zro2_20_supplement:s9(po9,N5,d40.7)|zro2_20_supplement:s10(po10,N6,d42.3)"
depth Q3,G16,5,zro2_60_pass:m012,0.2945510160859783,"zro2_60_pass:s23(po23,N4,d31.0)"
depth Q3,DCT_8_16,1,zro2_120_formal:m066,65.44351183853856,"zro2_120_formal:s66(po66,N1,d38.0)"
depth Q3,DCT_8_16,2,zro2_60_pass:m008,7.9646712851849655,"zro2_60_pass:s15(po15,N2,d26.9)|zro2_60_pass:s16(po16,N3,d37.0)"
depth Q3,DCT_8_16,3,zro2_120_formal:m037,2.6942090305470203,"zro2_120_formal:s37(po37,N3,d34.3)"
depth Q3,DCT_8_16,4,zro2_120_formal:m065,2.5526766102750558,"zro2_120_formal:s65(po65,N2,d34.5)"
depth Q3,DCT_8_16,5,zro2_120_formal:m064,1.9080347217539109,"zro2_120_formal:s64(po64,N2,d35.8)"
depth Q3,DCT_16_32,1,zro2_120_formal:m066,60.183892876518804,"zro2_120_formal:s66(po66,N1,d38.0)"
depth Q3,DCT_16_32,2,zro2_120_formal:m058,12.784268161701055,"zro2_120_formal:s58(po58,N3,d43.5)"
depth Q3,DCT_16_32,3,zro2_60_pass:m008,6.138846293250968,"zro2_60_pass:s15(po15,N2,d26.9)|zro2_60_pass:s16(po16,N3,d37.0)"
depth Q3,DCT_16_32,4,zro2_120_formal:m064,2.9454067179874532,"zro2_120_formal:s64(po64,N2,d35.8)"
depth Q3,DCT_16_32,5,zro2_120_formal:m013,1.3456888843372197,"zro2_120_formal:s13(po13,N5,d30.7)"
depth Q3,DCT_32_64,1,zro2_120_formal:m066,32.374860432477426,"zro2_120_formal:s66(po66,N1,d38.0)"
depth Q3,DCT_32_64,2,zro2_60_pass:m008,16.228029143990003,"zro2_60_pass:s15(po15,N2,d26.9)|zro2_60_pass:s16(po16,N3,d37.0)"
depth Q3,DCT_32_64,3,zro2_120_formal:m058,6.290871114682931,"zro2_120_formal:s58(po58,N3,d43.5)"
depth Q3,DCT_32_64,4,zro2_120_formal:m111,1.4371876955572649,"zro2_120_formal:s111(po111,N3,d37.6)"
depth Q3,DCT_32_64,5,zro2_120_formal:m110,1.3623664931770711,"zro2_120_formal:s110(po110,N4,d41.7)"
depth Q3,DCT_64_inf,1,zro2_120_formal:m066,23.279699691298802,"zro2_120_formal:s66(po66,N1,d38.0)"
depth Q3,DCT_64_inf,2,zro2_60_pass:m008,4.976717431346437,"zro2_60_pass:s15(po15,N2,d26.9)|zro2_60_pass:s16(po16,N3,d37.0)"
depth Q3,DCT_64_inf,3,zro2_120_formal:m058,1.1170767662886993,"zro2_120_formal:s58(po58,N3,d43.5)"
depth Q3,DCT_64_inf,4,zro2_20_supplement:m005,0.33724942222105764,"zro2_20_supplement:s9(po9,N5,d40.7)|zro2_20_supplement:s10(po10,N6,d42.3)"
depth Q3,DCT_64_inf,5,zro2_60_pass:m012,0.29116551426128473,"zro2_60_pass:s23(po23,N4,d31.0)"
depth Q4,total,1,zro2_120_formal:m038,84.80298068435764,"zro2_120_formal:s38(po38,N2,d53.7)"
depth Q4,total,2,zro2_120_formal:m024,6.539537018394479,"zro2_120_formal:s24(po24,N5,d65.1)"
depth Q4,total,3,zro2_120_formal:m045,5.480127603286238,"zro2_120_formal:s45(po45,N3,d49.6)"
depth Q4,total,4,zro2_120_formal:m044,3.148652708009798,"zro2_120_formal:s44(po44,N3,d52.2)"
depth Q4,total,5,zro2_120_formal:m083,2.092445701027817,"zro2_120_formal:s83(po83,N3,d45.0)"
depth Q4,G2,1,zro2_120_formal:m038,84.51593698559762,"zro2_120_formal:s38(po38,N2,d53.7)"
depth Q4,G2,2,zro2_120_formal:m024,6.7199678279946875,"zro2_120_formal:s24(po24,N5,d65.1)"
depth Q4,G2,3,zro2_120_formal:m045,5.508045265918394,"zro2_120_formal:s45(po45,N3,d49.6)"
depth Q4,G2,4,zro2_120_formal:m044,3.1238744783338563,"zro2_120_formal:s44(po44,N3,d52.2)"
depth Q4,G2,5,zro2_120_formal:m083,2.0873568116024694,"zro2_120_formal:s83(po83,N3,d45.0)"
depth Q4,G4,1,zro2_120_formal:m038,84.12744885610977,"zro2_120_formal:s38(po38,N2,d53.7)"
depth Q4,G4,2,zro2_120_formal:m024,6.961189394335384,"zro2_120_formal:s24(po24,N5,d65.1)"
depth Q4,G4,3,zro2_120_formal:m045,5.542307980076915,"zro2_120_formal:s45(po45,N3,d49.6)"
depth Q4,G4,4,zro2_120_formal:m044,3.0519799399380103,"zro2_120_formal:s44(po44,N3,d52.2)"
depth Q4,G4,5,zro2_120_formal:m083,2.0771158186934096,"zro2_120_formal:s83(po83,N3,d45.0)"
depth Q4,G8,1,zro2_120_formal:m038,83.31763115353401,"zro2_120_formal:s38(po38,N2,d53.7)"
depth Q4,G8,2,zro2_120_formal:m024,7.382160629281461,"zro2_120_formal:s24(po24,N5,d65.1)"
depth Q4,G8,3,zro2_120_formal:m045,5.57909793065824,"zro2_120_formal:s45(po45,N3,d49.6)"
depth Q4,G8,4,zro2_120_formal:m044,2.81850052784489,"zro2_120_formal:s44(po44,N3,d52.2)"
depth Q4,G8,5,zro2_120_formal:m083,2.0420559459577436,"zro2_120_formal:s83(po83,N3,d45.0)"
depth Q4,G16,1,zro2_120_formal:m038,80.5464816289601,"zro2_120_formal:s38(po38,N2,d53.7)"
depth Q4,G16,2,zro2_120_formal:m024,8.385174835909703,"zro2_120_formal:s24(po24,N5,d65.1)"
depth Q4,G16,3,zro2_120_formal:m045,5.389535461325659,"zro2_120_formal:s45(po45,N3,d49.6)"
depth Q4,G16,4,zro2_120_formal:m020,2.640398297954098,"zro2_120_formal:s20(po20,N5,d63.1)"
depth Q4,G16,5,zro2_120_formal:m044,2.460561082341619,"zro2_120_formal:s44(po44,N3,d52.2)"
depth Q4,DCT_8_16,1,zro2_120_formal:m038,81.23896344319773,"zro2_120_formal:s38(po38,N2,d53.7)"
depth Q4,DCT_8_16,2,zro2_120_formal:m083,3.457102358136105,"zro2_120_formal:s83(po83,N3,d45.0)"
depth Q4,DCT_8_16,3,zro2_120_formal:m023,2.6047911411877607,"zro2_120_formal:s23(po23,N4,d63.9)"
depth Q4,DCT_8_16,4,zro2_120_formal:m114,2.1812448113274145,"zro2_120_formal:s114(po114,N4,d46.8)"
depth Q4,DCT_8_16,5,zro2_120_formal:m024,1.3945222370531027,"zro2_120_formal:s24(po24,N5,d65.1)"
depth Q4,DCT_16_32,1,zro2_120_formal:m038,61.6312930418228,"zro2_120_formal:s38(po38,N2,d53.7)"
depth Q4,DCT_16_32,2,zro2_120_formal:m023,14.067885971689048,"zro2_120_formal:s23(po23,N4,d63.9)"
depth Q4,DCT_16_32,3,zro2_120_formal:m024,12.462178825117988,"zro2_120_formal:s24(po24,N5,d65.1)"
depth Q4,DCT_16_32,4,zro2_120_formal:m044,10.97732680859276,"zro2_120_formal:s44(po44,N3,d52.2)"
depth Q4,DCT_16_32,5,zro2_120_formal:m063,2.6722913959133883,"zro2_120_formal:s63(po63,N4,d58.8)"
depth Q4,DCT_32_64,1,zro2_120_formal:m038,80.70186034548061,"zro2_120_formal:s38(po38,N2,d53.7)"
depth Q4,DCT_32_64,2,zro2_120_formal:m083,4.0538717059655704,"zro2_120_formal:s83(po83,N3,d45.0)"
depth Q4,DCT_32_64,3,zro2_120_formal:m045,3.5730093292636975,"zro2_120_formal:s45(po45,N3,d49.6)"
depth Q4,DCT_32_64,4,zro2_120_formal:m020,3.3595410517833995,"zro2_120_formal:s20(po20,N5,d63.1)"
depth Q4,DCT_32_64,5,zro2_120_formal:m023,3.3053398303906345,"zro2_120_formal:s23(po23,N4,d63.9)"
depth Q4,DCT_64_inf,1,zro2_120_formal:m038,86.43497093875749,"zro2_120_formal:s38(po38,N2,d53.7)"
depth Q4,DCT_64_inf,2,zro2_120_formal:m024,10.424804287801514,"zro2_120_formal:s24(po24,N5,d65.1)"
depth Q4,DCT_64_inf,3,zro2_120_formal:m045,6.896477541150868,"zro2_120_formal:s45(po45,N3,d49.6)"
depth Q4,DCT_64_inf,4,zro2_120_formal:m020,4.70354234503277,"zro2_120_formal:s20(po20,N5,d63.1)"
depth Q4,DCT_64_inf,5,zro2_120_formal:m044,3.3303593929566015,"zro2_120_formal:s44(po44,N3,d52.2)"
60pass N=1,total,1,zro2_60_pass:m007,77.95853986012476,"zro2_60_pass:s14(po14,N1,d0.1)"
60pass N=1,total,2,zro2_60_pass:m005,2.381491438823335,"zro2_60_pass:s10(po10,N1,d4.0)"
60pass N=1,total,3,zro2_60_pass:m004,0.9104781565595493,"zro2_60_pass:s8(po8,N1,d18.3)"
60pass N=1,total,4,zro2_60_pass:m014,0.8798138068644568,"zro2_60_pass:s27(po27,N1,d2.4)"
60pass N=1,total,5,zro2_60_pass:m019,0.7842332153747098,"zro2_60_pass:s37(po37,N1,d11.5)"
60pass N=1,G2,1,zro2_60_pass:m007,75.67616228730533,"zro2_60_pass:s14(po14,N1,d0.1)"
60pass N=1,G2,2,zro2_60_pass:m005,2.2755082771218573,"zro2_60_pass:s10(po10,N1,d4.0)"
60pass N=1,G2,3,zro2_60_pass:m004,0.8545759456633911,"zro2_60_pass:s8(po8,N1,d18.3)"
60pass N=1,G2,4,zro2_60_pass:m019,0.7386651366610392,"zro2_60_pass:s37(po37,N1,d11.5)"
60pass N=1,G2,5,zro2_60_pass:m014,0.7339674067254524,"zro2_60_pass:s27(po27,N1,d2.4)"
60pass N=1,G4,1,zro2_60_pass:m007,74.53870038350367,"zro2_60_pass:s14(po14,N1,d0.1)"
60pass N=1,G4,2,zro2_60_pass:m005,2.1395891327825276,"zro2_60_pass:s10(po10,N1,d4.0)"
60pass N=1,G4,3,zro2_60_pass:m004,0.7882952335300301,"zro2_60_pass:s8(po8,N1,d18.3)"
60pass N=1,G4,4,zro2_60_pass:m019,0.6730228265769052,"zro2_60_pass:s37(po37,N1,d11.5)"
60pass N=1,G4,5,zro2_60_pass:m014,0.5207314848648676,"zro2_60_pass:s27(po27,N1,d2.4)"
60pass N=1,G8,1,zro2_60_pass:m007,74.48672667888758,"zro2_60_pass:s14(po14,N1,d0.1)"
60pass N=1,G8,2,zro2_60_pass:m005,1.9400593085990714,"zro2_60_pass:s10(po10,N1,d4.0)"
60pass N=1,G8,3,zro2_60_pass:m004,0.6721213486929664,"zro2_60_pass:s8(po8,N1,d18.3)"
60pass N=1,G8,4,zro2_60_pass:m019,0.5442018458357423,"zro2_60_pass:s37(po37,N1,d11.5)"
60pass N=1,G8,5,zro2_60_pass:m014,0.34767590455311825,"zro2_60_pass:s27(po27,N1,d2.4)"
60pass N=1,G16,1,zro2_60_pass:m007,71.46247650817149,"zro2_60_pass:s14(po14,N1,d0.1)"
60pass N=1,G16,2,zro2_60_pass:m005,1.6455990257732156,"zro2_60_pass:s10(po10,N1,d4.0)"
60pass N=1,G16,3,zro2_60_pass:m004,0.5139515893700791,"zro2_60_pass:s8(po8,N1,d18.3)"
60pass N=1,G16,4,zro2_60_pass:m019,0.36366259320069544,"zro2_60_pass:s37(po37,N1,d11.5)"
60pass N=1,G16,5,zro2_60_pass:m014,0.29060491839031155,"zro2_60_pass:s27(po27,N1,d2.4)"
60pass N=1,DCT_8_16,1,zro2_60_pass:m022,76.63229542554147,"zro2_60_pass:s43(po43,N1,d6.8)"
60pass N=1,DCT_8_16,2,zro2_60_pass:m014,23.350670067905668,"zro2_60_pass:s27(po27,N1,d2.4)"
60pass N=1,DCT_8_16,3,zro2_60_pass:m007,4.841413632649737,"zro2_60_pass:s14(po14,N1,d0.1)"
60pass N=1,DCT_8_16,4,zro2_60_pass:m005,3.6032660913710095,"zro2_60_pass:s10(po10,N1,d4.0)"
60pass N=1,DCT_8_16,5,zro2_60_pass:m018,1.516617768739761,"zro2_60_pass:s35(po35,N1,d1.3)"
60pass N=1,DCT_16_32,1,zro2_60_pass:m022,56.25061053459055,"zro2_60_pass:s43(po43,N1,d6.8)"
60pass N=1,DCT_16_32,2,zro2_60_pass:m007,27.717206652407487,"zro2_60_pass:s14(po14,N1,d0.1)"
60pass N=1,DCT_16_32,3,zro2_60_pass:m019,1.5596141102090042,"zro2_60_pass:s37(po37,N1,d11.5)"
60pass N=1,DCT_16_32,4,zro2_60_pass:m005,0.525157170763529,"zro2_60_pass:s10(po10,N1,d4.0)"
60pass N=1,DCT_16_32,5,zro2_60_pass:m011,0.5205307343083262,"zro2_60_pass:s21(po21,N1,d9.5)"
60pass N=1,DCT_32_64,1,zro2_60_pass:m007,72.53821999882281,"zro2_60_pass:s14(po14,N1,d0.1)"
60pass N=1,DCT_32_64,2,zro2_60_pass:m005,3.8457003299608497,"zro2_60_pass:s10(po10,N1,d4.0)"
60pass N=1,DCT_32_64,3,zro2_60_pass:m022,2.327435440244588,"zro2_60_pass:s43(po43,N1,d6.8)"
60pass N=1,DCT_32_64,4,zro2_60_pass:m019,2.007030312501663,"zro2_60_pass:s37(po37,N1,d11.5)"
