run_id,experiment_id,model_id,variant,seed,model_sha,outer_fold,dataset_index,session_id,sample_id,component_id,selected_alpha,information_track,physical_valid,band_valid,support_status,risk
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C1,17,e518bddb3d9ba699f77c4dee8cd1c6f80643d42774b8ce50fbf27353345316d5,2,106,zro2_120_formal,107,e29ed08b013b66b938382bc561703ae8b895cd02313b3ff67a6519c6bef1be82,0.001,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.514748313747447
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C1,17,e518bddb3d9ba699f77c4dee8cd1c6f80643d42774b8ce50fbf27353345316d5,2,107,zro2_120_formal,108,e29ed08b013b66b938382bc561703ae8b895cd02313b3ff67a6519c6bef1be82,0.001,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.8686602982634688
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C1,17,e518bddb3d9ba699f77c4dee8cd1c6f80643d42774b8ce50fbf27353345316d5,2,111,zro2_120_formal,112,0f06b9d9a003e06bd9303307516e78c675a42cbcdeba2c3cbbfe145587fa0664,0.001,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.799197925690062
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C1,17,e518bddb3d9ba699f77c4dee8cd1c6f80643d42774b8ce50fbf27353345316d5,2,113,zro2_120_formal,114,79b084fe655b9290a759644a3b54967388aea9f801c7c8088d2f2fe2ffd2ec9a,0.001,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.2675054447505362
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C1,17,e518bddb3d9ba699f77c4dee8cd1c6f80643d42774b8ce50fbf27353345316d5,2,144,zro2_60_pass,5,2282a691149bdb2299e5997fdb0464cdb01fb8dc4c6321b154bc3e66598f5484,0.001,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.20999735098756078
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C1,17,e518bddb3d9ba699f77c4dee8cd1c6f80643d42774b8ce50fbf27353345316d5,2,145,zro2_60_pass,6,2282a691149bdb2299e5997fdb0464cdb01fb8dc4c6321b154bc3e66598f5484,0.001,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.4526151639956648
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C1,17,e518bddb3d9ba699f77c4dee8cd1c6f80643d42774b8ce50fbf27353345316d5,2,146,zro2_60_pass,7,2282a691149bdb2299e5997fdb0464cdb01fb8dc4c6321b154bc3e66598f5484,0.001,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.43369467896466896
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C1,17,e518bddb3d9ba699f77c4dee8cd1c6f80643d42774b8ce50fbf27353345316d5,2,147,zro2_60_pass,8,2282a691149bdb2299e5997fdb0464cdb01fb8dc4c6321b154bc3e66598f5484,0.001,PROCESS_ONLY,NOT_APPLICABLE,True,OOS,0.644389633913805
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C1,17,e518bddb3d9ba699f77c4dee8cd1c6f80643d42774b8ce50fbf27353345316d5,2,180,zro2_60_pass,41,8a8473e9b2ce9f38abfa999c0e58f70d83edb9b52cced02647e66c88c0e8faa0,0.001,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5904917156326478
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C1,17,e518bddb3d9ba699f77c4dee8cd1c6f80643d42774b8ce50fbf27353345316d5,2,181,zro2_60_pass,42,8a8473e9b2ce9f38abfa999c0e58f70d83edb9b52cced02647e66c88c0e8faa0,0.001,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.1980674914960473
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C1,17,e518bddb3d9ba699f77c4dee8cd1c6f80643d42774b8ce50fbf27353345316d5,2,182,zro2_60_pass,43,8a8473e9b2ce9f38abfa999c0e58f70d83edb9b52cced02647e66c88c0e8faa0,0.001,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.7048922219205519
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C1,17,e518bddb3d9ba699f77c4dee8cd1c6f80643d42774b8ce50fbf27353345316d5,2,183,zro2_60_pass,44,8a8473e9b2ce9f38abfa999c0e58f70d83edb9b52cced02647e66c88c0e8faa0,0.001,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.698473747888627
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C1,17,e518bddb3d9ba699f77c4dee8cd1c6f80643d42774b8ce50fbf27353345316d5,2,192,zro2_60_pass,53,d0df1d7856526ff46e44dab7ece16ff8ecaf11df5adb1ff1426e78164cf4fdb0,0.001,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.4373927064839382
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C1,17,e518bddb3d9ba699f77c4dee8cd1c6f80643d42774b8ce50fbf27353345316d5,2,193,zro2_60_pass,54,d0df1d7856526ff46e44dab7ece16ff8ecaf11df5adb1ff1426e78164cf4fdb0,0.001,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.1949190741855671
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C1,17,e518bddb3d9ba699f77c4dee8cd1c6f80643d42774b8ce50fbf27353345316d5,2,194,zro2_60_pass,55,d0df1d7856526ff46e44dab7ece16ff8ecaf11df5adb1ff1426e78164cf4fdb0,0.001,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.3226499524138
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C1,17,e518bddb3d9ba699f77c4dee8cd1c6f80643d42774b8ce50fbf27353345316d5,2,195,zro2_60_pass,56,d0df1d7856526ff46e44dab7ece16ff8ecaf11df5adb1ff1426e78164cf4fdb0,0.001,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5672978664754749
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,7,zro2_120_formal,8,b81f1a89267dc027a918d7fdd21883843b646707941bd3c6b1588ddfa55e2354,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.8522234180525672
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,11,zro2_120_formal,12,96862a41ec960ce1e9ac06b48dad2308ccd05ed8299c6010ee55bc2d7729a83b,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.9691581507988403
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,14,zro2_120_formal,15,5d358d88eb01d2343e2814639067c269c27e39a1913ae399dbdce8aae7ccfc5a,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.8895992879486875
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,21,zro2_120_formal,22,3e82fb2a6944aaa8f9f1da3121bc0805ed614903c8e64509a2e7f66c19e70db5,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5256003710135914
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,23,zro2_120_formal,24,1cc20ba113bb8c81584260fdfdb122fb5f8380ab4610533dedf6e7951b5dd601,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,4.493221716994229
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,30,zro2_120_formal,31,4f7fcbe1719005d11d07758bb4161ee87609b38be4446916dc57c94322330ae2,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5163041800457534
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,31,zro2_120_formal,32,cc255d9703401474177cd4c742d77bceb1d9a5aa17481d0048411b58ddf9c519,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5448918357122601
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,39,zro2_120_formal,40,fa5882873103aa52140e4b087c0124ec6f5e29a6267b8238115a0afb2f7a75eb,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.21713149521301997
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,57,zro2_120_formal,58,f0e4294642b1a1d56a09f022ec59ba54f596ca071c05c95e9a89b119c00e9ae1,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.4881462115969593
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,58,zro2_120_formal,59,dcd7753890fd5e4806443cbb1eb645812b56676ad786ed6852a88a3ae37ecc00,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.4510873961752296
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,61,zro2_120_formal,62,27f9c2a5e9e9837f62e328ff7681122675461e3fa07ddc90e774eb32d77dfefe,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.16152966890459228
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,62,zro2_120_formal,63,8cb487efdeec8957db1548e3c5027ee452ca503d6299e7f8b3a632b250e0bbeb,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.3912154354718534
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,68,zro2_120_formal,69,490f0a2476932f3c7f1932dc7c133abf7735511d7855876732c3cf2717a5b4d2,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.3306741872559338
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,69,zro2_120_formal,70,a66b6dc7b4704a9101a0e60a1255a3abc6f7232965acf4b58eede6695289d371,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.9058327570232817
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,72,zro2_120_formal,73,667b6d7862b280420085ba92043a58aa349ba085b9a5909efe1a2454f039b81c,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.6279874694512271
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,77,zro2_120_formal,78,c0b782de4cab74d31dbb6310a3fb14d80c1a612738376b38f73168275f3d5835,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.2213606960448544
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,82,zro2_120_formal,83,311de2710d82b7b2af003a68d0d7e82ea572a37f529862ef628537ec86267771,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,2.9122298671931266
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,96,zro2_120_formal,97,584ec920fea64939745a3279fa08a18784d72ad5b54faa9e3860724e211e900e,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.1541237081035278
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,99,zro2_120_formal,100,5bafa2031158613ec5ac194a73c6ba6733b719e1c6b5709ddab17673dd22324b,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.8645126204975018
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,100,zro2_120_formal,101,5bafa2031158613ec5ac194a73c6ba6733b719e1c6b5709ddab17673dd22324b,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.2046830984902245
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,106,zro2_120_formal,107,e29ed08b013b66b938382bc561703ae8b895cd02313b3ff67a6519c6bef1be82,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5516566388936377
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,107,zro2_120_formal,108,e29ed08b013b66b938382bc561703ae8b895cd02313b3ff67a6519c6bef1be82,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5401007471588964
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,111,zro2_120_formal,112,0f06b9d9a003e06bd9303307516e78c675a42cbcdeba2c3cbbfe145587fa0664,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.6292094950150849
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,113,zro2_120_formal,114,79b084fe655b9290a759644a3b54967388aea9f801c7c8088d2f2fe2ffd2ec9a,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5278025448504448
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,144,zro2_60_pass,5,2282a691149bdb2299e5997fdb0464cdb01fb8dc4c6321b154bc3e66598f5484,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.16740784757038643
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,145,zro2_60_pass,6,2282a691149bdb2299e5997fdb0464cdb01fb8dc4c6321b154bc3e66598f5484,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.17749019783012743
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,146,zro2_60_pass,7,2282a691149bdb2299e5997fdb0464cdb01fb8dc4c6321b154bc3e66598f5484,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.1650318000683492
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,147,zro2_60_pass,8,2282a691149bdb2299e5997fdb0464cdb01fb8dc4c6321b154bc3e66598f5484,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,OOS,0.14149457336974156
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,180,zro2_60_pass,41,8a8473e9b2ce9f38abfa999c0e58f70d83edb9b52cced02647e66c88c0e8faa0,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.48721481455754173
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,181,zro2_60_pass,42,8a8473e9b2ce9f38abfa999c0e58f70d83edb9b52cced02647e66c88c0e8faa0,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.35775132716745667
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,182,zro2_60_pass,43,8a8473e9b2ce9f38abfa999c0e58f70d83edb9b52cced02647e66c88c0e8faa0,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.6662830524438282
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,183,zro2_60_pass,44,8a8473e9b2ce9f38abfa999c0e58f70d83edb9b52cced02647e66c88c0e8faa0,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.6348815768069267
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,192,zro2_60_pass,53,d0df1d7856526ff46e44dab7ece16ff8ecaf11df5adb1ff1426e78164cf4fdb0,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.28588500569741254
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,193,zro2_60_pass,54,d0df1d7856526ff46e44dab7ece16ff8ecaf11df5adb1ff1426e78164cf4fdb0,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.25302153200102034
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,194,zro2_60_pass,55,d0df1d7856526ff46e44dab7ece16ff8ecaf11df5adb1ff1426e78164cf4fdb0,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.3121969132631497
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C2,17,9501e57f942e550084154be636b5e7839f5f47a31bdd361145d0d82f0f79cecd,2,195,zro2_60_pass,56,d0df1d7856526ff46e44dab7ece16ff8ecaf11df5adb1ff1426e78164cf4fdb0,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.4412251496575048
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,7,zro2_120_formal,8,b81f1a89267dc027a918d7fdd21883843b646707941bd3c6b1588ddfa55e2354,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5232723045317836
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,11,zro2_120_formal,12,96862a41ec960ce1e9ac06b48dad2308ccd05ed8299c6010ee55bc2d7729a83b,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.9403391451916372
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,14,zro2_120_formal,15,5d358d88eb01d2343e2814639067c269c27e39a1913ae399dbdce8aae7ccfc5a,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.7133933590611151
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,21,zro2_120_formal,22,3e82fb2a6944aaa8f9f1da3121bc0805ed614903c8e64509a2e7f66c19e70db5,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.4018695434118699
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,23,zro2_120_formal,24,1cc20ba113bb8c81584260fdfdb122fb5f8380ab4610533dedf6e7951b5dd601,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,3.645911585622791
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,30,zro2_120_formal,31,4f7fcbe1719005d11d07758bb4161ee87609b38be4446916dc57c94322330ae2,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.38520733911556587
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,31,zro2_120_formal,32,cc255d9703401474177cd4c742d77bceb1d9a5aa17481d0048411b58ddf9c519,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.7469663167018936
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,39,zro2_120_formal,40,fa5882873103aa52140e4b087c0124ec6f5e29a6267b8238115a0afb2f7a75eb,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.14028976859556727
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,57,zro2_120_formal,58,f0e4294642b1a1d56a09f022ec59ba54f596ca071c05c95e9a89b119c00e9ae1,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.3166469390386704
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,58,zro2_120_formal,59,dcd7753890fd5e4806443cbb1eb645812b56676ad786ed6852a88a3ae37ecc00,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.33108054918145075
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,61,zro2_120_formal,62,27f9c2a5e9e9837f62e328ff7681122675461e3fa07ddc90e774eb32d77dfefe,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.11887932448307391
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,62,zro2_120_formal,63,8cb487efdeec8957db1548e3c5027ee452ca503d6299e7f8b3a632b250e0bbeb,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.23062415077079482
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,68,zro2_120_formal,69,490f0a2476932f3c7f1932dc7c133abf7735511d7855876732c3cf2717a5b4d2,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5201622409261318
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,69,zro2_120_formal,70,a66b6dc7b4704a9101a0e60a1255a3abc6f7232965acf4b58eede6695289d371,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.49217501376063716
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,72,zro2_120_formal,73,667b6d7862b280420085ba92043a58aa349ba085b9a5909efe1a2454f039b81c,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.381912517151288
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,77,zro2_120_formal,78,c0b782de4cab74d31dbb6310a3fb14d80c1a612738376b38f73168275f3d5835,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,1.1534471266264612
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,82,zro2_120_formal,83,311de2710d82b7b2af003a68d0d7e82ea572a37f529862ef628537ec86267771,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,2.5326535539853734
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,96,zro2_120_formal,97,584ec920fea64939745a3279fa08a18784d72ad5b54faa9e3860724e211e900e,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.7240669340402537
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,99,zro2_120_formal,100,5bafa2031158613ec5ac194a73c6ba6733b719e1c6b5709ddab17673dd22324b,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.7976118935412746
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,100,zro2_120_formal,101,5bafa2031158613ec5ac194a73c6ba6733b719e1c6b5709ddab17673dd22324b,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.08256787176371778
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,106,zro2_120_formal,107,e29ed08b013b66b938382bc561703ae8b895cd02313b3ff67a6519c6bef1be82,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.5035612521015024
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,C3,17,d58f6189421b0caa1a92fbb6e9b102922b927f976ca60257e1eaeed3d5714653,2,107,zro2_120_formal,108,e29ed08b013b66b938382bc561703ae8b895cd02313b3ff67a6519c6bef1be82,10.0,PROCESS_ONLY,NOT_APPLICABLE,True,IN_SUPPORT,0.4043041392830989
