加工顺序,xi_um,median_depth_um
68,9.62054103,0.1028266661
68,9.938468205,0.1028266661
94,-10.4269025,0.009497689613
94,-10.11414421,0.009497689613
94,-9.801385931,0.0004143283155
94,-9.488627647,-0.01723904579
94,-9.175869364,-0.01568309457
94,-8.863111081,-0.01235025903
94,-8.550352798,-0.01187324817
94,-8.237594515,0.00111820105
94,-7.924836232,0.0008625846559
94,-7.612077949,0.01999801866
94,-7.299319666,0.003105499274
94,-6.986561382,0.01666932888
94,-6.673803099,0.02143127362
94,-6.361044816,0.01225359072
94,-6.048286533,0.01618352307
94,-5.73552825,0.03239313088
94,-5.422769967,0.024492992
94,-5.110011684,0.06269065751
94,-4.797253401,0.09537405931
94,-4.484495117,0.1764575454
94,-4.171736834,0.366153646
94,-3.858978551,1.04754342
94,-3.546220268,1.761466154
94,-3.233461985,2.467852281
94,-2.920703702,3.305575867
94,-2.607945419,4.040257404
94,-2.295187136,4.692732539
94,-1.982428853,5.254909339
94,-1.669670569,5.769569657
94,-1.356912286,6.309799388
94,-1.044154003,6.575617431
94,-0.73139572,6.790959613
94,-0.4186374369,6.882609444
94,-0.1058791538,6.921109979
94,0.2068791293,7.00055225
94,0.5196374125,6.792551097
94,0.8323956956,6.296022597
94,1.145153979,6.190233137
94,1.457912262,5.779515259
94,1.770670545,5.169985984
94,2.083428828,4.558708218
94,2.396187111,4.089372865
94,2.708945394,3.438181683
94,3.021703677,2.94318925
94,3.334461961,2.357987446
94,3.647220244,1.805576151
94,3.959978527,1.231493774
94,4.27273681,0.7260218115
94,4.585495093,0.2729956157
94,4.898253376,0.1285064279
94,5.211011659,0.09486879034
94,5.523769942,0.05532687951
94,5.836528226,0.04930615256
94,6.149286509,0.05234546543
94,6.462044792,0.06117968302
94,6.774803075,0.0443821352
94,7.087561358,0.02236746416
94,7.400319641,0.02782402269
94,7.713077924,0.03462333129
94,8.025836207,0.01387238681
94,8.33859449,0.01179306982
94,8.651352774,-0.006365459811
94,8.964111057,0.01006161524
94,9.27686934,0.01006161524
95,-11.50841,0.02603220198
95,-11.18177641,0.02603220198
95,-10.85514281,0.02558592994
95,-10.52850922,0.02548441691
95,-10.20187562,0.005541491349
95,-9.875242031,-0.001380912062
95,-9.548608437,0.01538926332
95,-9.221974843,0.02556891247
95,-8.895341249,0.008898658082
95,-8.568707655,0.02365668007
95,-8.242074061,0.03496195636
95,-7.915440467,0.0494598555
95,-7.588806873,0.03471407042
95,-7.262173279,0.03202534685
95,-6.935539685,0.02486787307
95,-6.608906091,0.02584033372
95,-6.282272497,0.03436436873
95,-5.955638903,0.03780375475
95,-5.629005309,0.04173084686
95,-5.302371715,0.04787932491
95,-4.975738121,0.03085171964
95,-4.649104527,0.02815137754
95,-4.322470933,0.02723615837
95,-3.995837339,0.06971397842
95,-3.669203745,0.1579759039
95,-3.342570151,0.3078311321
95,-3.015936556,0.5236729083
95,-2.689302962,0.8570809083
95,-2.362669368,1.187440185
95,-2.036035774,1.426701176
95,-1.70940218,1.721797628
95,-1.382768586,1.942650926
95,-1.056134992,2.223007334
95,-0.7295013984,2.400419913
95,-0.4028678044,2.540737288
95,-0.07623421034,2.54838647
95,0.2503993837,2.509487742
95,0.5770329777,2.492188917
95,0.9036665717,2.317358395
95,1.230300166,2.100400483
95,1.55693376,1.899949632
95,1.883567354,1.612308965
95,2.210200948,1.276786391
95,2.536834542,0.9968821192
95,2.863468136,0.6867116235
95,3.19010173,0.3521277727
95,3.516735324,0.1413362551
95,3.843368918,0.09289700073
95,4.170002512,0.0872785797
95,4.496636106,0.0776073604
95,4.8232697,0.05052599196
95,5.149903294,0.05204655334
95,5.476536888,0.01850197014
95,5.803170482,0.05274996573
95,6.129804076,0.04361611485
95,6.45643767,0.03941208417
95,6.783071264,0.04989177053
95,7.109704858,0.05243951397
95,7.436338452,0.04458350958
95,7.762972046,0.0315291236
95,8.08960564,0.03657587809
95,8.416239234,0.0353228517
95,8.742872828,0.03657587809
95,9.069506422,0.03657587809
101,-11.86605901,-0.03968920061
101,-11.54359734,-0.03968920061
101,-11.22113566,-0.03968920061
101,-10.89867399,-0.01466778713
101,-10.57621231,-0.02354883824
101,-10.25375063,-0.01470917381
101,-9.931288958,0.005625010969
101,-9.608827282,-0.01741437926
101,-9.286365606,-0.002058705675
101,-8.963903931,-0.000405231199
101,-8.641442255,-0.003347738779
101,-8.318980579,-0.01860412851
101,-7.996518903,-0.03136234524
101,-7.674057227,-0.03972265633
101,-7.351595552,-0.03703747304
101,-7.029133876,-0.03962135126
101,-6.7066722,-0.04994671275
101,-6.384210524,-0.04472182273
101,-6.061748848,-0.01529484483
101,-5.739287173,0.01340111622
101,-5.416825497,0.06483787517
101,-5.094363821,0.1298317531
101,-4.771902145,0.2421244383
101,-4.449440469,0.5877086965
101,-4.126978793,1.224308168
101,-3.804517118,1.897367625
101,-3.482055442,2.838173739
101,-3.159593766,3.947343467
101,-2.83713209,4.903387122
101,-2.514670414,5.791309349
101,-2.192208739,6.772464438
101,-1.869747063,7.618097933
101,-1.547285387,8.218873722
101,-1.224823711,8.537258007
101,-0.9023620353,8.690865993
101,-0.5799003595,8.735735825
101,-0.2574386837,9.040367453
101,0.06502299209,9.037475797
101,0.3874846679,8.489326973
101,0.7099463437,8.309553211
101,1.03240802,8.073945749
101,1.354869695,7.688984136
101,1.677331371,7.143297924
101,1.999793047,6.321068349
101,2.322254723,5.570042816
101,2.644716399,4.989993404
101,2.967178074,4.180029143
101,3.28963975,3.448674637
101,3.612101426,2.662015262
101,3.934563102,2.0732703
101,4.257024778,1.35300839
101,4.579486453,0.7812361445
101,4.901948129,0.3343304493
101,5.224409805,0.1790042304
101,5.546871481,0.1085679248
101,5.869333157,0.07325892992
101,6.191794832,0.0344860352
101,6.514256508,0.01658278729
101,6.836718184,0.005880842782
101,7.15917986,-0.01651746565
101,7.481641536,-0.02679593605
101,7.804103212,-0.02603990534
101,8.126564887,-0.02603990534
101,8.449026563,-0.02603990534
104,-10.41587492,0.1278802726
104,-10.09891495,0.1278802726
104,-9.781954983,0.1278802726
104,-9.464995013,0.1278802726
104,-9.148035044,0.1177956568
104,-8.831075074,0.096325697
104,-8.514115105,0.08036949203
104,-8.197155135,0.09255051384
104,-7.880195165,0.09133266916
104,-7.563235196,0.0920201591
104,-7.246275226,0.1189883815
104,-6.929315257,0.1117163523
104,-6.612355287,0.1135858636
104,-6.295395318,0.1224907878
104,-5.978435348,0.1049173606
104,-5.661475378,0.1039383577
104,-5.344515409,0.1040632892
104,-5.027555439,0.1328503854
104,-4.71059547,0.2676540159
104,-4.3936355,0.545812199
104,-4.07667553,0.9580911189
104,-3.759715561,1.441956614
104,-3.442755591,1.9709561
104,-3.125795622,2.773140393
104,-2.808835652,3.708146208
104,-2.491875682,4.739548596
104,-2.174915713,5.766983855
104,-1.857955743,6.862682792
104,-1.540995774,7.871556152
104,-1.224035804,8.79946577
104,-0.9070758345,9.545859795
104,-0.5901158649,10.08067179
104,-0.2731558953,10.38830225
104,0.04380407429,10.67197932
104,0.3607640439,10.70030467
104,0.6777240135,10.65189184
104,0.9946839831,10.57210697
104,1.311643953,10.35098997
104,1.628603922,10.10105417
104,1.945563892,8.976433995
104,2.262523861,7.361186204
104,2.579483831,5.564662075
104,2.896443801,3.609731652
104,3.21340377,2.113189205
104,3.53036374,1.113325598
104,3.847323709,0.6273207722
104,4.164283679,0.2531610134
104,4.481243649,0.1647081598
104,4.798203618,0.1386917595
104,5.115163588,0.1048173044
104,5.432123557,0.09463292064
104,5.749083527,0.1216073141
104,6.066043497,0.1211975421
104,6.383003466,0.1017428512
104,6.699963436,0.0741823236
104,7.016923405,0.107249648
104,7.333883375,0.08692874124
104,7.650843344,0.08022547121
104,7.967803314,0.06925509569
104,8.284763284,0.04718928598
104,8.601723253,0.0612360609
104,8.918683223,0.06419344694
104,9.235643192,0.06419344694
104,9.552603162,0.06419344694
116,-10.89012344,0.05259638982
116,-10.57586857,0.05259638982
116,-10.26161369,0.05259638982
116,-9.947358816,0.05259638982
116,-9.63310394,0.05606235049
116,-9.318849064,0.06357700936
116,-9.004594188,0.07212349944
116,-8.690339312,0.09876145997
116,-8.376084435,0.06963271609
116,-8.061829559,0.1056210202
116,-7.747574683,0.04835246796
116,-7.433319807,0.1008191158
