tag,target,canonical,differentiable,abs_error,passed,both_undefined
real_11,ilr_z3,-1.1914683288795629,-1.1914683288795636,6.661338147750939e-16,True,False
real_11,ilr_z4,-1.8476478954747517,-1.8476478954747526,8.881784197001252e-16,True,False
real_11,A2_8_16,0.814635835404978,0.8146358354049779,1.1102230246251565e-16,True,False
real_11,entropy_8_16,0.41376291424474265,0.4137629142447435,8.326672684688674e-16,True,False
real_11,A2_16_32,0.3546470817431268,0.3546470817431267,1.1102230246251565e-16,True,False
real_11,entropy_16_32,0.6910102390670603,0.6910102390670599,3.3306690738754696e-16,True,False
real_12,D,30.701452255249023,30.701452255249023,0.0,True,False
real_12,A_med,1.188968102091062,1.188968102091062,0.0,True,False
real_12,ilr_z1,-0.45505826486796114,-0.45505826486796047,6.661338147750939e-16,True,False
real_12,ilr_z2,-0.48734263155969915,-0.4873426315596989,2.220446049250313e-16,True,False
real_12,ilr_z3,0.6869775363330244,0.6869775363330244,0.0,True,False
real_12,ilr_z4,0.6925344746327072,0.6925344746327072,0.0,True,False
real_12,A2_8_16,0.5767620748559564,0.5767620748559561,3.3306690738754696e-16,True,False
real_12,entropy_8_16,0.8460415028747486,0.8460415028747489,3.3306690738754696e-16,True,False
real_12,A2_16_32,0.4679651508591732,0.4679651508591732,0.0,True,False
real_12,entropy_16_32,0.7682458269695638,0.7682458269695638,0.0,True,False
real_13,D,7.083702087402344,7.083702087402344,0.0,True,False
real_13,A_med,1.3308509546385214,1.3308509546385212,2.220446049250313e-16,True,False
real_13,ilr_z1,3.0600869399523143,3.060086939952315,8.881784197001252e-16,True,False
real_13,ilr_z2,-1.614473056844414,-1.6144730568444123,1.5543122344752192e-15,True,False
real_13,ilr_z3,0.7468216377069951,0.7468216377069953,2.220446049250313e-16,True,False
real_13,ilr_z4,-0.0535991796497234,-0.05359917964972384,4.440892098500626e-16,True,False
real_13,A2_8_16,0.9553992553647613,0.9553992553647614,1.1102230246251565e-16,True,False
real_13,entropy_8_16,0.3072768389189138,0.307276838918913,7.771561172376096e-16,True,False
real_13,A2_16_32,0.34760691548583983,0.34760691548583983,0.0,True,False
real_13,entropy_16_32,0.756633739150059,0.7566337391500592,1.1102230246251565e-16,True,False
real_14,D,6.098482370376587,6.098482370376587,0.0,True,False
real_14,A_med,1.69238254747746,1.69238254747746,0.0,True,False
real_14,ilr_z1,-0.5660781431101538,-0.5660781431101538,0.0,True,False
real_14,ilr_z2,-0.7364016366033703,-0.7364016366033701,2.220446049250313e-16,True,False
real_14,ilr_z3,0.39701586960949725,0.3970158696094975,2.220446049250313e-16,True,False
real_14,ilr_z4,-0.502038541508528,-0.5020385415085282,2.220446049250313e-16,True,False
real_14,A2_8_16,0.11743184301900414,0.11743184301900417,2.7755575615628914e-17,True,False
real_14,entropy_8_16,0.8807898326788057,0.8807898326788057,0.0,True,False
real_14,A2_16_32,0.21508428006852992,0.21508428006852995,2.7755575615628914e-17,True,False
