dataset_index,kernel_group,level,param,n_phases,valid,invalid_phases,min_field_um,min_margin_um,q_raw
177,500:20:2:15#L2,L2,1.0,16,True,0,0.24594571766395878,0.24594571766395878,"[0.5625, 0.0, 0.4375, 0.0, 0.0]"
177,500:20:2:15#L2,L2,1.4142135623730951,16,True,0,0.2559015707061194,0.2559015707061194,"[0.625, 0.0, 0.375, 0.0, 0.0]"
177,500:20:2:15#L2,L2,2.0,16,True,0,0.26327402007565825,0.26327402007565825,"[0.625, 0.0, 0.375, 0.0, 0.0]"
177,500:20:2:15#L2,L2,2.82842712474619,16,True,0,0.26866109787980585,0.26866109787980585,"[0.625, 0.0, 0.375, 0.0, 0.0]"
177,500:20:2:15#L2,L2,4.0,16,True,0,0.2725601494598555,0.2725601494598555,"[0.5625, 0.0625, 0.375, 0.0, 0.0]"
177,500:20:2:15#L2,L2,5.656854249492381,16,True,0,0.2753631314498479,0.2753631314498479,"[0.375, 0.1875, 0.4375, 0.0, 0.0]"
177,500:20:2:15#L2,L2,7.999999999999999,16,True,0,0.2773684790324022,0.2773684790324022,"[0.25, 0.1875, 0.5625, 0.0, 0.0]"
177,500:20:2:15#L2,L2,11.31370849898476,16,True,0,0.2787982773827016,0.2787982773827016,"[0.25, 0.1875, 0.5625, 0.0, 0.0]"
177,500:20:2:15#L2,L2,16.0,16,True,0,0.2798152469201831,0.2798152469201831,"[0.1875, 0.125, 0.6875, 0.0, 0.0]"
177,500:20:2:15#L2,L2,22.627416997969522,16,True,0,0.2805373446780561,0.2805373446780561,"[0.3125, 0.0, 0.6875, 0.0, 0.0]"
177,500:20:2:15#L2,L2,32.00000000000001,16,True,0,0.28104944678799276,0.28104944678799276,"[0.25, 0.0, 0.75, 0.0, 0.0]"
177,500:20:2:15#L2,L2,45.25483399593905,16,True,0,0.28141231074962103,0.28141231074962103,"[0.1875, 0.0, 0.8125, 0.0, 0.0]"
177,500:20:2:15#L2,L2,64.0,16,True,0,0.28166927162061484,0.28166927162061484,"[0.1875, 0.0, 0.8125, 0.0, 0.0]"
177,500:20:2:15#L2,L3a,0.0,16,True,0,0.28229092107739745,0.28229092107739745,"[0.125, 0.0, 0.875, 0.0, 0.0]"
177,500:20:2:15#L2,L3a,0.1,16,True,0,0.0,0.0,"[0.125, 0.125, 0.0, 0.75, 0.0]"
177,500:20:2:15#L2,L3a,0.2,16,True,0,0.0,0.0,"[0.0, 0.1875, 0.0, 0.8125, 0.0]"
177,500:20:2:15#L2,L3a,0.3,16,True,0,0.0,0.0,"[0.0, 0.0625, 0.0, 0.9375, 0.0]"
177,500:20:2:15#L2,L3a,0.4,16,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
177,500:20:2:15#L2,L3a,0.5,16,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
177,500:20:2:15#L2,L3a,0.6,16,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
177,500:20:2:15#L2,L3a,0.7,16,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
