session_id,measurement_id,cag_data_name,width_px,height_px,dx_um,dy_um,fov_width_um,fov_height_um,valid_pixels,invalid_pixels,valid_fraction,invalid_component_count,invalid_component_max_area_um2,q01,q05,q50,q95,q99,selected_valid_pixels,selected_valid_fraction,q50_minus_q05,negative_tail_amplitude,robust_range_q99_q01,iqr_proxy_q95_q05,median_absolute_deviation,edge_energy,candidate_modified_fraction,status
zro2_120_formal,42,42,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,6.741,8.842,47.76,52.58,53.218,3145728,1.0,38.918,41.019,46.477000000000004,43.738,2.553999999999995,0.036000000000001364,0.10224660237630208,PASS
zro2_120_formal,43,43,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,3.667,5.499,53.513,58.279,59.09,3145728,1.0,48.013999999999996,49.846,55.423,52.78,2.6410000000000053,0.036999999999999034,0.10760879516601562,PASS
zro2_120_formal,44,44,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,4.5,10.554,57.802,62.78,63.719,3145728,1.0,47.248,53.302,59.219,52.226,2.738999999999997,0.03999999999999915,0.09732659657796223,PASS
zro2_120_formal,45,45,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,3.543,8.907,55.947,61.207,62.072,3145728,1.0,47.040000000000006,52.404,58.529,52.3,2.679000000000002,0.03999999999999915,0.09860070546468098,PASS
zro2_120_formal,46,46,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,5.553,8.351,58.682,63.631,64.649,3145728,1.0,50.331,53.129000000000005,59.096000000000004,55.28,2.7579999999999956,0.0379999999999967,0.10369332631429036,PASS
zro2_120_formal,47,47,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,4.052,6.695,49.902,54.8,55.509,3145728,1.0,43.207,45.85,51.457,48.105,2.5459999999999994,0.03800000000000381,0.0997161865234375,PASS
zro2_120_formal,48,48,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,1.924,4.592,53.077,57.917,58.774,3145728,1.0,48.485,51.153,56.85,53.325,2.6169999999999973,0.036000000000001364,0.10353787740071614,PASS
zro2_120_formal,49,49,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,11.301,14.922,19.036,24.065,25.017,3145728,1.0,4.114000000000001,7.735000000000001,13.716,9.143,2.293000000000003,0.03200000000000003,0.006071408589680989,PASS
zro2_120_formal,50,50,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,11.27327,14.797,18.978,23.919,24.858,3145728,1.0,4.181000000000001,7.704730000000001,13.58473,9.122,2.222999999999999,0.03500000000000014,0.006264686584472656,PASS
zro2_120_formal,51,51,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,13.723270000000001,16.067,20.292,25.004,25.942,3145728,1.0,4.225000000000001,6.56873,12.218729999999999,8.937000000000001,2.288999999999998,0.036999999999999034,0.003406524658203125,PASS
