加工顺序,xi_um,median_depth_um
101,-9.940544145,0.07832423952
101,-9.617806864,0.03755686521
101,-9.295069584,0.05870138533
101,-8.972332303,0.06014384592
101,-8.649595022,0.03512719786
101,-8.326857742,0.02641123209
101,-8.004120461,0.01354712551
101,-7.681383181,0.02246139445
101,-7.3586459,0.0253343962
101,-7.035908619,0.01331741419
101,-6.713171339,0.01255781733
101,-6.390434058,0.00224207898
101,-6.067696777,0.03524540507
101,-5.744959497,0.07745589055
101,-5.422222216,0.1000731393
101,-5.099484936,0.1792655872
101,-4.776747655,0.3066937328
101,-4.454010374,0.6499676569
101,-4.131273094,1.333963419
101,-3.808535813,2.1279741
101,-3.485798532,3.191818364
101,-3.163061252,4.329444254
101,-2.840323971,5.339303197
101,-2.517586691,6.360515072
101,-2.19484941,7.202346459
101,-1.872112129,8.102063603
101,-1.549374849,8.91483683
101,-1.226637568,9.278218994
101,-0.9039002874,9.624166895
101,-0.5811630067,9.745076306
101,-0.2584257261,9.765414138
101,0.06431155451,9.751461081
101,0.3870488351,9.477718825
101,0.7097861158,9.319002435
101,1.032523396,8.908397636
101,1.355260677,8.460283091
101,1.677997958,7.882685103
101,2.000735238,7.076501521
101,2.323472519,6.171819057
101,2.6462098,5.426869994
101,2.96894708,4.639496174
101,3.291684361,3.656531189
101,3.614421641,2.829058487
101,3.937158922,2.190343413
101,4.259896203,1.580641171
101,4.582633483,0.8389482826
101,4.905370764,0.3613656232
101,5.228108045,0.1935521219
101,5.550845325,0.1315210671
101,5.873582606,0.1041796309
101,6.196319886,0.09219045031
101,6.519057167,0.06535683714
101,6.841794448,0.05303501399
101,7.164531728,0.02931761092
101,7.487269009,0.01588752419
101,7.81000629,0.01137258483
101,8.13274357,0.01137258483
101,8.455480851,0.01137258483
104,-10.40599549,0.08423511949
104,-10.08918732,0.08423511949
104,-9.772379152,0.08423511949
104,-9.455570985,0.08423511949
104,-9.138762818,0.07939986216
104,-8.82195465,0.07939986216
