dataset_index,band,orientation_bin,orientation_center_deg,power_fraction
152,16_32,21,107.5,0.04200172705818367
152,16_32,22,112.5,0.0
152,16_32,23,117.5,0.002078104922549573
152,16_32,24,122.49999999999999,0.04978043450042866
152,16_32,25,127.5,0.0030693546938011258
152,16_32,26,132.5,0.0
152,16_32,27,137.5,0.12373920952370826
152,16_32,28,142.5,0.01101366561066899
152,16_32,29,147.5,0.01219854777788567
152,16_32,30,152.5,0.010427813151482135
152,16_32,31,157.5,0.0
152,16_32,32,162.5,0.05852423784503882
152,16_32,33,167.5,0.0011277735559468674
152,16_32,34,172.5,0.0
152,16_32,35,177.5,0.0
152,32_64,0,2.5,0.24561503596428383
152,32_64,1,7.499999999999999,0.0
152,32_64,2,12.499999999999998,0.0
152,32_64,3,17.5,0.0
152,32_64,4,22.5,0.0
152,32_64,5,27.5,0.050988707620794875
152,32_64,6,32.5,0.0
152,32_64,7,37.49999999999999,0.0
152,32_64,8,42.5,0.0
152,32_64,9,47.5,0.3328725572041431
152,32_64,10,52.5,0.0
152,32_64,11,57.49999999999999,0.0
152,32_64,12,62.50000000000001,0.0027991263656779054
152,32_64,13,67.5,0.0
152,32_64,14,72.5,0.0
152,32_64,15,77.5,0.0
152,32_64,16,82.49999999999999,0.0
152,32_64,17,87.50000000000001,0.0
152,32_64,18,92.5,0.0041227580016247505
152,32_64,19,97.5,0.0
152,32_64,20,102.5,0.0
152,32_64,21,107.5,0.0
152,32_64,22,112.5,0.0
152,32_64,23,117.5,0.02183511446812649
152,32_64,24,122.49999999999999,0.0
152,32_64,25,127.5,0.0
152,32_64,26,132.5,0.0
152,32_64,27,137.5,0.24095286307970015
152,32_64,28,142.5,0.0
152,32_64,29,147.5,0.0
152,32_64,30,152.5,0.1008138372956489
152,32_64,31,157.5,0.0
152,32_64,32,162.5,0.0
152,32_64,33,167.5,0.0
152,32_64,34,172.5,0.0
152,32_64,35,177.5,0.0
152,64_inf,0,2.5,0.9567034654091132
152,64_inf,1,7.499999999999999,0.0
152,64_inf,2,12.499999999999998,0.0
152,64_inf,3,17.5,0.0
152,64_inf,4,22.5,0.0
152,64_inf,5,27.5,0.0
152,64_inf,6,32.5,0.0
152,64_inf,7,37.49999999999999,0.0
152,64_inf,8,42.5,0.0
152,64_inf,9,47.5,0.0
152,64_inf,10,52.5,0.0
152,64_inf,11,57.49999999999999,0.0
152,64_inf,12,62.50000000000001,0.0
152,64_inf,13,67.5,0.0
152,64_inf,14,72.5,0.0
152,64_inf,15,77.5,0.0
152,64_inf,16,82.49999999999999,0.0
152,64_inf,17,87.50000000000001,0.0
152,64_inf,18,92.5,0.04329653459088676
152,64_inf,19,97.5,0.0
152,64_inf,20,102.5,0.0
152,64_inf,21,107.5,0.0
152,64_inf,22,112.5,0.0
152,64_inf,23,117.5,0.0
152,64_inf,24,122.49999999999999,0.0
152,64_inf,25,127.5,0.0
152,64_inf,26,132.5,0.0
152,64_inf,27,137.5,0.0
152,64_inf,28,142.5,0.0
152,64_inf,29,147.5,0.0
152,64_inf,30,152.5,0.0
152,64_inf,31,157.5,0.0
152,64_inf,32,162.5,0.0
152,64_inf,33,167.5,0.0
152,64_inf,34,172.5,0.0
152,64_inf,35,177.5,0.0
153,8_16,0,2.5,0.016572791666089902
153,8_16,1,7.499999999999999,0.0192818938221301
153,8_16,2,12.499999999999998,0.056837272885146374
153,8_16,3,17.5,0.07046465571966927
153,8_16,4,22.5,0.138058740441212
153,8_16,5,27.5,0.1078786968594187
153,8_16,6,32.5,0.1114196269462308
153,8_16,7,37.49999999999999,0.061437975487726885
153,8_16,8,42.5,0.0013331894681100163
153,8_16,9,47.5,0.02371551423627922
153,8_16,10,52.5,0.004018870116628299
153,8_16,11,57.49999999999999,0.005312543842919492
153,8_16,12,62.50000000000001,0.004747420080388164
153,8_16,13,67.5,0.010817579982928855
153,8_16,14,72.5,0.0032577615463228026
153,8_16,15,77.5,0.005206177359013571
153,8_16,16,82.49999999999999,0.010260019931589672
153,8_16,17,87.50000000000001,0.0
153,8_16,18,92.5,0.012935841695435688
153,8_16,19,97.5,0.010024339567945849
153,8_16,20,102.5,0.018850063570555936
153,8_16,21,107.5,0.006758325289780086
153,8_16,22,112.5,0.019524129374678862
153,8_16,23,117.5,0.01612036291745211
153,8_16,24,122.49999999999999,0.035815505303166136
153,8_16,25,127.5,0.053757012899283835
153,8_16,26,132.5,0.008336870461743183
153,8_16,27,137.5,0.030609036077618064
153,8_16,28,142.5,0.003751137953053133
153,8_16,29,147.5,0.01829750017128661
153,8_16,30,152.5,0.008145234053484251
153,8_16,31,157.5,0.033811762787436514
153,8_16,32,162.5,0.017992854926874982
153,8_16,33,167.5,0.023693668596446154
153,8_16,34,172.5,0.0309556239619545
153,8_16,35,177.5,0.0
153,16_32,0,2.5,0.07097302373271451
153,16_32,1,7.499999999999999,0.0
153,16_32,2,12.499999999999998,0.05256004089807584
153,16_32,3,17.5,0.09164994309904441
153,16_32,4,22.5,0.0
153,16_32,5,27.5,0.06255553074742454
153,16_32,6,32.5,0.10165206069068754
153,16_32,7,37.49999999999999,0.032999298800434625
153,16_32,8,42.5,0.0
153,16_32,9,47.5,0.1586332990799474
153,16_32,10,52.5,0.0035572449601792987
153,16_32,11,57.49999999999999,0.008322272161659981
153,16_32,12,62.50000000000001,0.0016582354424539755
153,16_32,13,67.5,0.0
153,16_32,14,72.5,0.0008841830934398581
153,16_32,15,77.5,0.003601762719014258
153,16_32,16,82.49999999999999,0.0
153,16_32,17,87.50000000000001,0.0
153,16_32,18,92.5,0.006516088832256342
153,16_32,19,97.5,0.0
153,16_32,20,102.5,0.0040846026579526365
153,16_32,21,107.5,0.026244493731561666
153,16_32,22,112.5,0.0
153,16_32,23,117.5,0.008368518162330429
153,16_32,24,122.49999999999999,0.08763819368973037
153,16_32,25,127.5,0.018132440020861902
153,16_32,26,132.5,0.0
153,16_32,27,137.5,0.1803221824556789
153,16_32,28,142.5,0.01848845032077551
153,16_32,29,147.5,0.027939532793622667
153,16_32,30,152.5,0.011874015575947618
153,16_32,31,157.5,0.0
153,16_32,32,162.5,0.015441807827503769
153,16_32,33,167.5,0.005902778506701936
153,16_32,34,172.5,0.0
153,16_32,35,177.5,0.0
153,32_64,0,2.5,0.14983502104336902
153,32_64,1,7.499999999999999,0.0
153,32_64,2,12.499999999999998,0.0
153,32_64,3,17.5,0.0
153,32_64,4,22.5,0.0
153,32_64,5,27.5,0.11815766514650537
153,32_64,6,32.5,0.0
153,32_64,7,37.49999999999999,0.0
153,32_64,8,42.5,0.0
153,32_64,9,47.5,0.2921033134167935
153,32_64,10,52.5,0.0
153,32_64,11,57.49999999999999,0.0
153,32_64,12,62.50000000000001,0.04490601899313849
153,32_64,13,67.5,0.0
153,32_64,14,72.5,0.0
153,32_64,15,77.5,0.0
153,32_64,16,82.49999999999999,0.0
153,32_64,17,87.50000000000001,0.0
153,32_64,18,92.5,0.027699388365487836
153,32_64,19,97.5,0.0
153,32_64,20,102.5,0.0
153,32_64,21,107.5,0.0
153,32_64,22,112.5,0.0
153,32_64,23,117.5,0.04971042209632894
153,32_64,24,122.49999999999999,0.0
153,32_64,25,127.5,0.0
153,32_64,26,132.5,0.0
153,32_64,27,137.5,0.24782427487050426
153,32_64,28,142.5,0.0
153,32_64,29,147.5,0.0
153,32_64,30,152.5,0.0697638960678726
153,32_64,31,157.5,0.0
153,32_64,32,162.5,0.0
153,32_64,33,167.5,0.0
153,32_64,34,172.5,0.0
153,32_64,35,177.5,0.0
153,64_inf,0,2.5,0.9672173583846775
153,64_inf,1,7.499999999999999,0.0
153,64_inf,2,12.499999999999998,0.0
153,64_inf,3,17.5,0.0
153,64_inf,4,22.5,0.0
153,64_inf,5,27.5,0.0
153,64_inf,6,32.5,0.0
153,64_inf,7,37.49999999999999,0.0
153,64_inf,8,42.5,0.0
153,64_inf,9,47.5,0.0
153,64_inf,10,52.5,0.0
153,64_inf,11,57.49999999999999,0.0
153,64_inf,12,62.50000000000001,0.0
153,64_inf,13,67.5,0.0
153,64_inf,14,72.5,0.0
153,64_inf,15,77.5,0.0
153,64_inf,16,82.49999999999999,0.0
153,64_inf,17,87.50000000000001,0.0
153,64_inf,18,92.5,0.03278264161532255
153,64_inf,19,97.5,0.0
153,64_inf,20,102.5,0.0
153,64_inf,21,107.5,0.0
153,64_inf,22,112.5,0.0
153,64_inf,23,117.5,0.0
153,64_inf,24,122.49999999999999,0.0
153,64_inf,25,127.5,0.0
153,64_inf,26,132.5,0.0
153,64_inf,27,137.5,0.0
153,64_inf,28,142.5,0.0
153,64_inf,29,147.5,0.0
153,64_inf,30,152.5,0.0
153,64_inf,31,157.5,0.0
153,64_inf,32,162.5,0.0
153,64_inf,33,167.5,0.0
153,64_inf,34,172.5,0.0
153,64_inf,35,177.5,0.0
154,8_16,0,2.5,0.22428291671480738
154,8_16,1,7.499999999999999,0.24824166686480173
154,8_16,2,12.499999999999998,0.1914026994459155
154,8_16,3,17.5,0.03484038152913677
154,8_16,4,22.5,0.025897265179957506
154,8_16,5,27.5,0.012930486507671717
154,8_16,6,32.5,0.014828913293890678
154,8_16,7,37.49999999999999,0.007326678557833277
154,8_16,8,42.5,0.0007737698147918167
154,8_16,9,47.5,0.006451434338616665
154,8_16,10,52.5,0.005679412577389757
154,8_16,11,57.49999999999999,0.0032357251655521
154,8_16,12,62.50000000000001,0.008037203059765166
154,8_16,13,67.5,0.008468939893345002
154,8_16,14,72.5,0.004620448489324129
154,8_16,15,77.5,0.006202675675015054
154,8_16,16,82.49999999999999,0.005816785223946118
154,8_16,17,87.50000000000001,0.0
154,8_16,18,92.5,0.009590020321317278
154,8_16,19,97.5,0.005343116019609112
154,8_16,20,102.5,0.0008103346724187137
154,8_16,21,107.5,0.011123879557954543
154,8_16,22,112.5,0.0072200398571272495
154,8_16,23,117.5,0.005050594106780147
154,8_16,24,122.49999999999999,0.006016432498194629
154,8_16,25,127.5,0.004853480986174679
154,8_16,26,132.5,0.0002344535493790674
154,8_16,27,137.5,0.01268643646715958
154,8_16,28,142.5,0.006708368217335475
154,8_16,29,147.5,0.009308706307888166
154,8_16,30,152.5,0.007523907330254643
154,8_16,31,157.5,0.021007288234735123
154,8_16,32,162.5,0.010725167115400659
154,8_16,33,167.5,0.04319248506639233
154,8_16,34,172.5,0.029567887360118218
154,8_16,35,177.5,0.0
154,16_32,0,2.5,0.5034594506333109
154,16_32,1,7.499999999999999,0.0
154,16_32,2,12.499999999999998,0.08243087576974334
154,16_32,3,17.5,0.1962658605114637
154,16_32,4,22.5,0.0
154,16_32,5,27.5,0.005512310321808177
154,16_32,6,32.5,0.006339231659559249
154,16_32,7,37.49999999999999,0.0017124812550574349
154,16_32,8,42.5,0.0
154,16_32,9,47.5,0.019843463310752724
154,16_32,10,52.5,0.005029911289937373
154,16_32,11,57.49999999999999,0.011176521644558653
154,16_32,12,62.50000000000001,0.0032704319003813414
154,16_32,13,67.5,0.0
154,16_32,14,72.5,0.013246010974278391
154,16_32,15,77.5,0.006214197313852125
154,16_32,16,82.49999999999999,0.0
154,16_32,17,87.50000000000001,0.0
154,16_32,18,92.5,0.01398473305742172
154,16_32,19,97.5,0.0
154,16_32,20,102.5,0.00010287889310841188
154,16_32,21,107.5,0.006096604340788206
154,16_32,22,112.5,0.0
154,16_32,23,117.5,0.0029420033976138788
154,16_32,24,122.49999999999999,0.005195274363002372
154,16_32,25,127.5,0.0018209065530565194
154,16_32,26,132.5,0.0
154,16_32,27,137.5,0.018129559022338572
154,16_32,28,142.5,0.002804985554662665
154,16_32,29,147.5,0.0066373084246345
154,16_32,30,152.5,0.006362852516282777
154,16_32,31,157.5,0.0
154,16_32,32,162.5,0.0662561517638561
154,16_32,33,167.5,0.015165995528530873
154,16_32,34,172.5,0.0
154,16_32,35,177.5,0.0
154,32_64,0,2.5,0.002644841455302909
154,32_64,1,7.499999999999999,0.0
154,32_64,2,12.499999999999998,0.0
154,32_64,3,17.5,0.0
154,32_64,4,22.5,0.0
154,32_64,5,27.5,0.006928958682170457
154,32_64,6,32.5,0.0
154,32_64,7,37.49999999999999,0.0
154,32_64,8,42.5,0.0
154,32_64,9,47.5,0.5203454548674925
154,32_64,10,52.5,0.0
154,32_64,11,57.49999999999999,0.0
154,32_64,12,62.50000000000001,0.003995843687230515
154,32_64,13,67.5,0.0
154,32_64,14,72.5,0.0
154,32_64,15,77.5,0.0
154,32_64,16,82.49999999999999,0.0
154,32_64,17,87.50000000000001,0.0
154,32_64,18,92.5,0.0002094438815271965
154,32_64,19,97.5,0.0
154,32_64,20,102.5,0.0
154,32_64,21,107.5,0.0
154,32_64,22,112.5,0.0
154,32_64,23,117.5,0.004930065722447954
154,32_64,24,122.49999999999999,0.0
154,32_64,25,127.5,0.0
154,32_64,26,132.5,0.0
154,32_64,27,137.5,0.45539956421403954
154,32_64,28,142.5,0.0
154,32_64,29,147.5,0.0
154,32_64,30,152.5,0.005545827489788866
154,32_64,31,157.5,0.0
154,32_64,32,162.5,0.0
154,32_64,33,167.5,0.0
154,32_64,34,172.5,0.0
154,32_64,35,177.5,0.0
154,64_inf,0,2.5,0.808819075322836
154,64_inf,1,7.499999999999999,0.0
154,64_inf,2,12.499999999999998,0.0
154,64_inf,3,17.5,0.0
154,64_inf,4,22.5,0.0
154,64_inf,5,27.5,0.0
154,64_inf,6,32.5,0.0
154,64_inf,7,37.49999999999999,0.0
154,64_inf,8,42.5,0.0
154,64_inf,9,47.5,0.0
154,64_inf,10,52.5,0.0
154,64_inf,11,57.49999999999999,0.0
154,64_inf,12,62.50000000000001,0.0
154,64_inf,13,67.5,0.0
154,64_inf,14,72.5,0.0
154,64_inf,15,77.5,0.0
154,64_inf,16,82.49999999999999,0.0
154,64_inf,17,87.50000000000001,0.0
154,64_inf,18,92.5,0.19118092467716394
154,64_inf,19,97.5,0.0
154,64_inf,20,102.5,0.0
154,64_inf,21,107.5,0.0
154,64_inf,22,112.5,0.0
154,64_inf,23,117.5,0.0
154,64_inf,24,122.49999999999999,0.0
154,64_inf,25,127.5,0.0
154,64_inf,26,132.5,0.0
154,64_inf,27,137.5,0.0
154,64_inf,28,142.5,0.0
154,64_inf,29,147.5,0.0
154,64_inf,30,152.5,0.0
154,64_inf,31,157.5,0.0
154,64_inf,32,162.5,0.0
154,64_inf,33,167.5,0.0
154,64_inf,34,172.5,0.0
154,64_inf,35,177.5,0.0
155,8_16,0,2.5,0.10156261975707136
155,8_16,1,7.499999999999999,0.03517588552425534
155,8_16,2,12.499999999999998,0.012765378410844743
155,8_16,3,17.5,0.0068508337396288674
155,8_16,4,22.5,0.04040970192547287
155,8_16,5,27.5,0.010959072849447488
155,8_16,6,32.5,0.010070551146962349
155,8_16,7,37.49999999999999,0.010427688017113688
155,8_16,8,42.5,0.0008668405943101225
155,8_16,9,47.5,0.024646728563018916
155,8_16,10,52.5,0.007355662832270062
155,8_16,11,57.49999999999999,0.004357427015080383
155,8_16,12,62.50000000000001,0.008024259562437443
155,8_16,13,67.5,0.01402931687764722
155,8_16,14,72.5,0.016851267997801792
155,8_16,15,77.5,0.013218976532088778
155,8_16,16,82.49999999999999,0.018634284018607408
155,8_16,17,87.50000000000001,0.0
155,8_16,18,92.5,0.01636065289832811
155,8_16,19,97.5,0.029658488095936394
155,8_16,20,102.5,0.04057681128910513
155,8_16,21,107.5,0.027002801914067006
155,8_16,22,112.5,0.04288083743831649
155,8_16,23,117.5,0.034083204849646526
155,8_16,24,122.49999999999999,0.04463253126228757
155,8_16,25,127.5,0.06114631532322546
155,8_16,26,132.5,0.010987667320347536
155,8_16,27,137.5,0.059167562286203915
155,8_16,28,142.5,0.03428046550765573
155,8_16,29,147.5,0.05190527639970701
155,8_16,30,152.5,0.04073604692823274
155,8_16,31,157.5,0.06930862131903043
155,8_16,32,162.5,0.03859901033855739
155,8_16,33,167.5,0.024608492250401456
155,8_16,34,172.5,0.037858719214892284
155,8_16,35,177.5,0.0
155,16_32,0,2.5,0.2718591973625624
155,16_32,1,7.499999999999999,0.0
155,16_32,2,12.499999999999998,0.01130076278267072
155,16_32,3,17.5,0.06682395851081405
155,16_32,4,22.5,0.0
155,16_32,5,27.5,0.044384324265649554
155,16_32,6,32.5,0.012624528033981688
155,16_32,7,37.49999999999999,0.014942855757382063
155,16_32,8,42.5,0.0
155,16_32,9,47.5,0.02912300477987143
155,16_32,10,52.5,0.03670874463756848
155,16_32,11,57.49999999999999,0.004142744512165464
155,16_32,12,62.50000000000001,0.01669782319371704
155,16_32,13,67.5,0.0
155,16_32,14,72.5,0.031017212329246577
155,16_32,15,77.5,0.02059199320436996
155,16_32,16,82.49999999999999,0.0
155,16_32,17,87.50000000000001,0.0
155,16_32,18,92.5,0.07863655832445342
155,16_32,19,97.5,0.0
155,16_32,20,102.5,0.06677854782858392
155,16_32,21,107.5,0.0012402292589536847
155,16_32,22,112.5,0.0
155,16_32,23,117.5,0.04681359805871154
155,16_32,24,122.49999999999999,0.014840836840424724
155,16_32,25,127.5,0.04017319418065962
155,16_32,26,132.5,0.0
155,16_32,27,137.5,0.09341612150359759
155,16_32,28,142.5,0.030418562762009813
155,16_32,29,147.5,0.01151412170248037
155,16_32,30,152.5,0.04467692938529707
155,16_32,31,157.5,0.0
155,16_32,32,162.5,0.0026048439283365477
155,16_32,33,167.5,0.008669306856492257
155,16_32,34,172.5,0.0
155,16_32,35,177.5,0.0
155,32_64,0,2.5,0.06717161642086468
155,32_64,1,7.499999999999999,0.0
155,32_64,2,12.499999999999998,0.0
155,32_64,3,17.5,0.0
155,32_64,4,22.5,0.0
155,32_64,5,27.5,0.026223545205323287
155,32_64,6,32.5,0.0
155,32_64,7,37.49999999999999,0.0
155,32_64,8,42.5,0.0
155,32_64,9,47.5,0.3794825628865474
155,32_64,10,52.5,0.0
155,32_64,11,57.49999999999999,0.0
155,32_64,12,62.50000000000001,0.046528684568337926
155,32_64,13,67.5,0.0
155,32_64,14,72.5,0.0
155,32_64,15,77.5,0.0
155,32_64,16,82.49999999999999,0.0
155,32_64,17,87.50000000000001,0.0
155,32_64,18,92.5,0.08220894441617965
155,32_64,19,97.5,0.0
155,32_64,20,102.5,0.0
155,32_64,21,107.5,0.0
155,32_64,22,112.5,0.0
155,32_64,23,117.5,0.06827655743313306
155,32_64,24,122.49999999999999,0.0
155,32_64,25,127.5,0.0
155,32_64,26,132.5,0.0
155,32_64,27,137.5,0.3189871714195225
155,32_64,28,142.5,0.0
155,32_64,29,147.5,0.0
155,32_64,30,152.5,0.011120917650091518
155,32_64,31,157.5,0.0
155,32_64,32,162.5,0.0
155,32_64,33,167.5,0.0
155,32_64,34,172.5,0.0
155,32_64,35,177.5,0.0
155,64_inf,0,2.5,0.8031881571811567
155,64_inf,1,7.499999999999999,0.0
155,64_inf,2,12.499999999999998,0.0
155,64_inf,3,17.5,0.0
155,64_inf,4,22.5,0.0
155,64_inf,5,27.5,0.0
155,64_inf,6,32.5,0.0
155,64_inf,7,37.49999999999999,0.0
155,64_inf,8,42.5,0.0
155,64_inf,9,47.5,0.0
155,64_inf,10,52.5,0.0
155,64_inf,11,57.49999999999999,0.0
155,64_inf,12,62.50000000000001,0.0
155,64_inf,13,67.5,0.0
155,64_inf,14,72.5,0.0
155,64_inf,15,77.5,0.0
155,64_inf,16,82.49999999999999,0.0
155,64_inf,17,87.50000000000001,0.0
155,64_inf,18,92.5,0.19681184281884334
155,64_inf,19,97.5,0.0
155,64_inf,20,102.5,0.0
155,64_inf,21,107.5,0.0
155,64_inf,22,112.5,0.0
155,64_inf,23,117.5,0.0
155,64_inf,24,122.49999999999999,0.0
155,64_inf,25,127.5,0.0
155,64_inf,26,132.5,0.0
155,64_inf,27,137.5,0.0
155,64_inf,28,142.5,0.0
155,64_inf,29,147.5,0.0
155,64_inf,30,152.5,0.0
155,64_inf,31,157.5,0.0
155,64_inf,32,162.5,0.0
155,64_inf,33,167.5,0.0
155,64_inf,34,172.5,0.0
155,64_inf,35,177.5,0.0
156,8_16,0,2.5,0.45616206767326317
156,8_16,1,7.499999999999999,0.03153752065186963
156,8_16,2,12.499999999999998,0.03250205936880555
156,8_16,3,17.5,0.009599454745024305
156,8_16,4,22.5,0.03182646305014564
156,8_16,5,27.5,0.005397833447836571
156,8_16,6,32.5,0.030119556801094398
156,8_16,7,37.49999999999999,0.024106719461374552
156,8_16,8,42.5,0.0013555986232600466
156,8_16,9,47.5,0.017033600239988955
156,8_16,10,52.5,0.010065499247204448
156,8_16,11,57.49999999999999,0.015211452846999743
156,8_16,12,62.50000000000001,0.010151036193128156
156,8_16,13,67.5,0.019385607356500942
156,8_16,14,72.5,0.02205247432725568
156,8_16,15,77.5,0.010569989850662716
156,8_16,16,82.49999999999999,0.015057808598112378
156,8_16,17,87.50000000000001,0.0
156,8_16,18,92.5,0.03893675567665845
156,8_16,19,97.5,0.003982594657380274
156,8_16,20,102.5,0.01517690580854891
156,8_16,21,107.5,0.0019095206948916534
156,8_16,22,112.5,0.014566519323821315
156,8_16,23,117.5,0.024127629089059594
156,8_16,24,122.49999999999999,0.01728992375464205
156,8_16,25,127.5,0.006933801306849355
156,8_16,26,132.5,0.0009448670144456827
156,8_16,27,137.5,0.020071414615707883
156,8_16,28,142.5,0.0046320372404176895
156,8_16,29,147.5,0.008628817103402575
156,8_16,30,152.5,0.01401377431013506
156,8_16,31,157.5,0.010194589906729468
156,8_16,32,162.5,0.01027562688232751
156,8_16,33,167.5,0.02103609929547055
156,8_16,34,172.5,0.045144380836985076
156,8_16,35,177.5,0.0
156,16_32,0,2.5,0.43017205098453454
156,16_32,1,7.499999999999999,0.0
156,16_32,2,12.499999999999998,0.023105089391727937
156,16_32,3,17.5,0.04771881897713306
156,16_32,4,22.5,0.0
156,16_32,5,27.5,0.004645285574588237
156,16_32,6,32.5,0.003445968415484491
156,16_32,7,37.49999999999999,0.005573728201762948
156,16_32,8,42.5,0.0
156,16_32,9,47.5,0.03182114445949527
156,16_32,10,52.5,0.012785769369173777
156,16_32,11,57.49999999999999,0.004989876741181517
156,16_32,12,62.50000000000001,0.0068126909759193156
156,16_32,13,67.5,0.0
156,16_32,14,72.5,0.00038030126380942015
156,16_32,15,77.5,0.009780596794741058
156,16_32,16,82.49999999999999,0.0
156,16_32,17,87.50000000000001,0.0
156,16_32,18,92.5,0.082255823964767
156,16_32,19,97.5,0.0
156,16_32,20,102.5,0.04827005152443341
156,16_32,21,107.5,0.08375977515912299
156,16_32,22,112.5,0.0
156,16_32,23,117.5,0.0006524237585066226
156,16_32,24,122.49999999999999,0.006231606908661468
156,16_32,25,127.5,0.0025770320039825707
156,16_32,26,132.5,0.0
156,16_32,27,137.5,0.03993478872220778
156,16_32,28,142.5,0.016339014363709277
156,16_32,29,147.5,0.011362233989579302
156,16_32,30,152.5,0.022347589315362522
156,16_32,31,157.5,0.0
156,16_32,32,162.5,0.0306186442494533
156,16_32,33,167.5,0.07441969489066223
156,16_32,34,172.5,0.0
156,16_32,35,177.5,0.0
156,32_64,0,2.5,0.03235135086239705
156,32_64,1,7.499999999999999,0.0
156,32_64,2,12.499999999999998,0.0
156,32_64,3,17.5,0.0
156,32_64,4,22.5,0.0
156,32_64,5,27.5,0.09710618729281789
156,32_64,6,32.5,0.0
156,32_64,7,37.49999999999999,0.0
156,32_64,8,42.5,0.0
156,32_64,9,47.5,0.4183612134285651
156,32_64,10,52.5,0.0
156,32_64,11,57.49999999999999,0.0
156,32_64,12,62.50000000000001,0.03821471582749974
156,32_64,13,67.5,0.0
156,32_64,14,72.5,0.0
156,32_64,15,77.5,0.0
156,32_64,16,82.49999999999999,0.0
156,32_64,17,87.50000000000001,0.0
156,32_64,18,92.5,0.1972007742492639
156,32_64,19,97.5,0.0
156,32_64,20,102.5,0.0
156,32_64,21,107.5,0.0
156,32_64,22,112.5,0.0
156,32_64,23,117.5,0.06290185227155468
156,32_64,24,122.49999999999999,0.0
156,32_64,25,127.5,0.0
156,32_64,26,132.5,0.0
156,32_64,27,137.5,0.12998771518427524
156,32_64,28,142.5,0.0
156,32_64,29,147.5,0.0
156,32_64,30,152.5,0.023876190883626455
156,32_64,31,157.5,0.0
156,32_64,32,162.5,0.0
156,32_64,33,167.5,0.0
156,32_64,34,172.5,0.0
156,32_64,35,177.5,0.0
156,64_inf,0,2.5,0.3230304147620063
156,64_inf,1,7.499999999999999,0.0
156,64_inf,2,12.499999999999998,0.0
156,64_inf,3,17.5,0.0
156,64_inf,4,22.5,0.0
156,64_inf,5,27.5,0.0
156,64_inf,6,32.5,0.0
156,64_inf,7,37.49999999999999,0.0
156,64_inf,8,42.5,0.0
156,64_inf,9,47.5,0.0
156,64_inf,10,52.5,0.0
156,64_inf,11,57.49999999999999,0.0
156,64_inf,12,62.50000000000001,0.0
156,64_inf,13,67.5,0.0
156,64_inf,14,72.5,0.0
156,64_inf,15,77.5,0.0
156,64_inf,16,82.49999999999999,0.0
156,64_inf,17,87.50000000000001,0.0
156,64_inf,18,92.5,0.6769695852379937
156,64_inf,19,97.5,0.0
156,64_inf,20,102.5,0.0
156,64_inf,21,107.5,0.0
156,64_inf,22,112.5,0.0
156,64_inf,23,117.5,0.0
156,64_inf,24,122.49999999999999,0.0
156,64_inf,25,127.5,0.0
156,64_inf,26,132.5,0.0
156,64_inf,27,137.5,0.0
156,64_inf,28,142.5,0.0
156,64_inf,29,147.5,0.0
156,64_inf,30,152.5,0.0
156,64_inf,31,157.5,0.0
156,64_inf,32,162.5,0.0
156,64_inf,33,167.5,0.0
156,64_inf,34,172.5,0.0
156,64_inf,35,177.5,0.0
157,8_16,0,2.5,0.599296695087204
157,8_16,1,7.499999999999999,0.08177897938989072
157,8_16,2,12.499999999999998,0.06588791184520255
157,8_16,3,17.5,0.009972058551422447
157,8_16,4,22.5,0.0062483298777048476
157,8_16,5,27.5,0.006027305907334417
157,8_16,6,32.5,0.003395223784676501
157,8_16,7,37.49999999999999,0.0020468014656182414
157,8_16,8,42.5,0.0018697764373611797
157,8_16,9,47.5,0.006071526031602179
157,8_16,10,52.5,0.005146118052100352
157,8_16,11,57.49999999999999,0.008908497681749047
157,8_16,12,62.50000000000001,0.0019522494722264384
157,8_16,13,67.5,0.004744004957785525
157,8_16,14,72.5,0.003406946953963009
157,8_16,15,77.5,0.0029299654992973596
157,8_16,16,82.49999999999999,0.005656649104566541
157,8_16,17,87.50000000000001,0.0
157,8_16,18,92.5,0.0047482278090542175
157,8_16,19,97.5,0.008791670681202488
157,8_16,20,102.5,0.0026067822401851346
157,8_16,21,107.5,0.00552032009266271
157,8_16,22,112.5,0.0008172109003902456
157,8_16,23,117.5,0.00032614812560004074
157,8_16,24,122.49999999999999,0.002639917544687507
157,8_16,25,127.5,0.003868974199057897
157,8_16,26,132.5,1.4895000882773254e-05
157,8_16,27,137.5,0.003243098112366788
157,8_16,28,142.5,0.001811457642890224
157,8_16,29,147.5,0.0042031478560762125
157,8_16,30,152.5,0.0042509497787384465
157,8_16,31,157.5,0.01089012708633793
157,8_16,32,162.5,0.003935903553796457
157,8_16,33,167.5,0.09539567945056979
157,8_16,34,172.5,0.03159644982579578
157,8_16,35,177.5,0.0
157,16_32,0,2.5,0.7862188775196489
157,16_32,1,7.499999999999999,0.0
157,16_32,2,12.499999999999998,0.041903700234940604
157,16_32,3,17.5,0.008535382156158147
157,16_32,4,22.5,0.0
157,16_32,5,27.5,0.008611773418872358
157,16_32,6,32.5,0.0022436052112668496
157,16_32,7,37.49999999999999,0.006758853512291874
157,16_32,8,42.5,0.0
157,16_32,9,47.5,0.020344239904447066
157,16_32,10,52.5,0.000554797418722869
157,16_32,11,57.49999999999999,0.010193646362450749
157,16_32,12,62.50000000000001,0.003072242671871542
157,16_32,13,67.5,0.0
157,16_32,14,72.5,0.004878741818385994
