registration_method,evidence_level,session_id,measurement_id,sample_id,roi_within_measurement,theta_session_deg,d4_transform_session,center_x_um,center_y_um,delta_u_um,delta_v_um,left_evidence,right_evidence,top_evidence,bottom_evidence,joint_evidence_total,x_pair_evidence,y_pair_evidence,outer_reference_scale_um,bootstrap_u_mad_um,bootstrap_v_mad_um,bootstrap_u_ci_span_um,bootstrap_v_ci_span_um,bootstrap_u_q025_um,bootstrap_u_q975_um,bootstrap_v_q025_um,bootstrap_v_q975_um,bootstrap_replicates,u_multimodal,v_multimodal,center_search_boundary_hit,initialization,status,warning,qa_v2_status,qa_v2_region_score,qa_v2_edge_score,qa_v2_weight_sensitivity_span_um,qa_v3_status,qa_v4_status,qa_v5_vs_v2_center_shift_um,qa_v5_vs_v3_center_shift_um,qa_v5_vs_v4_center_shift_um,paired_center_separation_um,slot_assignment_conflict
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,5,10,slot_2,-0.4500000000025324,identity,201.31818385370784,13.120728849845387,-1.75,1.0,2.133227801036622,10.45760219637565,50.109883381212306,11.125531556953106,73.82624493557768,12.590829997412271,61.23541493816541,0.4260632346344826,1.0,1.0,6.15625,5.5,-5.0,1.15625,-2.25,3.25,256,False,False,False,fixed-domain_component,REVIEW,bootstrap CI span above review threshold,PASS,11.88726276627299,2.7174636080573094,1.0,STOP,REVIEW,4.376916094709207,1.3986796803223616,1.6007810593582161,400.3760585143817,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,6,11,slot_1,-0.4500000000025324,identity,-206.3034211175498,26.268806450265085,-4.5,1.875,16.904142932136885,73.25027605760266,95.117256608595,27.261863640753415,212.533539239088,90.15441898973955,122.37912024934842,0.4331000172339534,0.75,0.875,2.25,2.5,-5.5,-3.25,0.25,2.75,256,False,False,False,fixed-domain_component,PASS,,PASS,77.90730590988225,7.272781944399314,2.0,PASS,PASS,1.4878424749467611,2.501685631607847,1.3287682265918397,399.79124591743175,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,6,12,slot_2,-0.4500000000025324,identity,193.487824799882,23.44086893557862,-1.75,2.75,38.391510059517486,86.82790254700555,115.9117692361199,31.066656870097447,272.19783871274035,125.21941260652304,146.97842610621734,0.3883820548845177,1.0,0.0,2.3125,0.75,-2.75,-0.4375,2.5,3.25,256,False,False,False,fixed-domain_component,PASS,,REVIEW,114.49436085588626,7.073941442629681,4.242640687119285,PASS,PASS,5.375731199461789,2.6777895227247814,0.7905694150420853,399.79124591743175,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,7,14,slot_1,-0.4500000000025324,identity,-216.96778834393402,13.693044004793183,-18.5,2.75,0.0,32.87840199847137,17.031743975304238,11.287466245159276,61.19761221893488,32.87840199847137,28.319210220463514,0.4597297833715052,0.25,0.0,3.75,2.5,-19.25,-15.5,1.75,4.25,256,False,False,False,fixed-domain_component,PASS,,REVIEW,5.628024096653529,2.4538512640078265,4.272001872658765,STOP,PASS,6.557524573865906,2.772423385340188,1.0307764064044045,400.415102571197,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,7,13,slot_2,-0.4500000000025324,identity,183.44731422726298,8.286903345897022,-3.75,2.75,30.851212158846,128.7648342618258,190.43824760161596,49.30672324803343,399.3610172703212,159.6160464206718,239.74497084964938,0.23173752339015063,1.0,0.25,5.5,1.25,-5.25,0.25,2.0,3.25,256,False,False,False,fixed-domain_component,PASS,,PASS,144.14669241264383,6.674327680361764,1.5,REVIEW,PASS,4.280839359417494,5.630463346655115,1.0606601717798072,400.415102571197,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,8,16,slot_1,-0.4500000000025324,identity,-198.10067989249035,-2.8100453680892707,-12.375,0.75,10.982377509707838,125.34287094745775,166.45916031320453,56.018430619054215,358.8028393894243,136.3252484571656,222.47759093225875,0.23718808226100063,0.875,0.25,3.5,1.75,-14.5,-11.0,-0.25,1.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,102.62711387083401,6.424997599735402,3.5355339059327378,PASS,PASS,2.7250203463420113,2.4546068417047042,1.1524430571616349,399.62620761791413,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,8,15,slot_2,-0.4500000000025324,identity,201.52552772542379,-4.255887601429653,-20.0,-0.75,5.603373295974189,106.56859330277692,141.90511012125097,47.97646081488881,302.0535375348909,112.17196659875111,189.88157093613978,0.21791417981728006,0.0,0.5,1.25,3.5,-20.0,-18.75,-2.0,1.5,256,False,False,False,fixed-domain_component,PASS,,PASS,107.10002952503628,4.364416788110723,1.8027756377319946,STOP,PASS,6.697455567581883,11.007949939650713,1.0000000000000235,399.62620761791413,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,9,18,slot_1,-0.4500000000025324,identity,-210.70166899011988,1.221458953995791,-1.25,0.0,10.372605586911886,28.14138158032317,34.026949019857916,23.861530395901283,96.40246658299426,38.51398716723506,57.8884794157592,0.5375834888504409,1.5,1.0,4.0,3.5,-3.0,1.0,-2.0,1.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,26.703999691972637,4.2237128658555205,5.0,PASS,PASS,6.26602474803198,2.478674258684048,1.9525624189766686,404.9684949985008,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,9,17,slot_2,-0.4500000000025324,identity,194.26682600838086,-1.332737337905078,0.0,0.75,64.21683784345957,93.8532170155245,105.13310527286893,47.13070247144266,310.33386260329564,158.07005485898407,152.26380774431158,0.27783447621767676,0.5,1.0,1.5,3.5,-1.0,0.5,-1.25,2.25,256,False,False,False,fixed-domain_component,PASS,,REVIEW,84.57256432317175,6.001557885079082,4.123105625617661,PASS,PASS,4.855316240699659,1.8801404728634936,0.707106781186538,404.9684949985008,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,10,20,slot_1,-0.4500000000025324,identity,-205.26979604629133,-5.3715481289617415,1.0,0.75,6.792335627372242,8.074890485455589,10.580429343054716,8.91510269696446,34.36275815284701,14.86722611282783,19.495532040019178,0.9283776148248877,0.75,1.0,2.25,4.5,0.0,2.25,-2.0,2.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,9.16531900889959,2.4731859607236624,5.0,REVIEW,STOP,11.302346918285911,0.8692861267967814,2.462214450449027,394.99890751994707,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,10,19,slot_2,-0.4500000000025324,identity,189.72911147365573,-8.022267712554468,-1.0,0.0,40.59067471368001,65.94176046891714,88.64689375243064,48.1925689068903,243.37189784191807,106.53243518259714,136.83946265932093,0.2737463062408416,1.25,0.75,3.5,3.75,-3.25,0.25,-2.5,1.25,256,False,False,False,fixed-domain_component,PASS,,REVIEW,74.73476089688904,5.047990939461027,4.123105625617661,PASS,PASS,3.0426518912731186,1.3257967727974262,2.015564437074647,394.99890751994707,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,11,22,slot_1,-0.4500000000025324,identity,-209.03764519597124,-2.586507663213234,0.0,0.0,11.477004254960743,16.81232664640541,20.540986158662264,12.256030383783333,61.086347443811746,28.289330901366153,32.7970165424456,0.9476983956716902,1.0,0.875,3.5,4.25,-2.25,1.25,-3.0,1.25,256,False,False,False,fixed-domain_component,PASS,,PASS,19.078225800197256,4.37601125500737,1.0,PASS,PASS,5.0990195135927845,1.051899478835446,1.4577379737113298,400.534858028096,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,11,21,slot_2,-0.4500000000025324,identity,191.49721283212477,-5.418725126688147,0.0,0.0,12.631672543547314,13.314621110563989,16.523740430718153,12.88067022698596,55.35070431181541,25.9462936541113,29.404410657704112,0.6170012619660711,0.25,0.75,2.25,5.25,-0.5,1.75,-3.25,2.0,256,False,False,False,fixed-domain_component,PASS,,REVIEW,14.262676777989261,2.8155780759492286,4.47213595499958,PASS,PASS,6.32455532033676,1.1673649354817306,1.677050983124849,400.534858028096,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,12,24,slot_1,-0.4500000000025324,identity,-205.45557686539928,-8.664701687925564,-0.75,0.75,10.545854730058174,24.265828490134787,31.1738020139467,15.158982077817148,81.14446731195682,34.81168322019296,46.33278409176385,0.8745659847110242,1.5,0.75,3.65625,4.25,-2.65625,1.0,-3.0,1.25,256,False,False,False,fixed-domain_component,PASS,,REVIEW,29.980319338243262,5.128586311668651,4.123105625617661,PASS,PASS,3.9513976000140145,1.243572943572837,1.2747548783981681,398.8679122835031,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,12,23,slot_2,-0.4500000000025324,identity,193.41233541810377,-11.29256929031135,-1.5,1.0,63.783773728337955,107.8016057038175,137.2567585181227,56.74984960425958,365.5919875545377,171.58537943215546,194.00660812238226,0.23823862741024338,0.5,1.0,2.75,4.5,-2.0,0.75,-1.75,2.75,256,False,False,False,fixed-domain_component,PASS,,PASS,100.36991689152623,5.986390331979542,2.23606797749979,PASS,PASS,0.704521561595193,1.0886639183426217,0.7905694150420891,398.8679122835031,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,13,25,slot_1,-0.4500000000025324,identity,-205.68622299651165,8.634924583830138,0.0,-1.0,12.230474992984163,11.70852667273942,23.409183444327393,13.12334482626005,60.47152993631103,23.939001665723584,36.53252827058744,0.7938114633028306,0.25,0.5,4.75,3.0,-2.25,2.5,-3.0,0.0,256,False,False,False,fixed-domain_component,PASS,,REVIEW,14.814544073525362,3.367619807063946,5.656854249492381,PASS,PASS,4.248176083440013,0.7295086056374841,1.0307764064044023,399.80584458676833,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,13,26,slot_2,-0.4500000000025324,identity,194.11962159025666,6.085470519057104,0.75,0.0,7.849296441694079,7.606497080334657,18.417816318591733,12.367314057000375,46.240923897620846,15.455793522028737,30.785130375592107,0.7522276718428006,0.5,0.5,5.5625,1.90625,-1.8125,3.75,-1.0,0.90625,256,False,False,False,fixed-domain_component,PASS,,PASS,10.03428370851626,2.700719598525635,2.23606797749979,REVIEW,PASS,1.9480260756042045,1.0667781978270994,0.559016994374953,399.80584458676833,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,14,27,slot_1,-0.4500000000025324,identity,-207.65962982554277,0.7629744247930086,-0.25,3.75,3.514827448445763,1.1486053930308695,7.481114958527814,5.841540349980868,17.986088149985314,4.663432841476633,13.322655308508683,0.7344857199782414,0.5,0.25,8.0,2.5625,-1.5,6.5,2.1875,4.75,256,True,False,False,fixed-domain_component,STOP,bootstrap centre distribution is multimodal; bootstrap CI span above review threshold,REVIEW,3.8572473274176517,1.9772208106093228,4.0,STOP,STOP,5.044614528697864,6.006676881274911,0.5590169943749326,406.6902020026457,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,14,28,slot_2,-0.4500000000025324,identity,199.03057217710295,18.150598262844404,15.5,-9.25,11.186277333335736,10.896349832822978,0.0,12.032472665296467,34.11509983145518,22.082627166158716,12.032472665296467,0.9049173497400257,1.0,5.0,6.0,15.90625,13.0,19.0,-20.0,-4.09375,256,False,False,False,fixed-domain_component,STOP,bootstrap CI span above hard maximum; bootstrap MAD above hard maximum; bootstrap CI span above review threshold; bootstrap MAD above review threshold,PASS,26.22889006350542,2.811129278708319,0.0,STOP,STOP,4.843494719376574,3.993062743549876,2.6925824035672465,406.6902020026457,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,15,29,slot_1,-0.4500000000025324,identity,-206.96023811584453,-7.621140802132453,0.0,-0.75,11.594089634483478,15.877225929386576,25.159916887037575,18.748855311036003,71.38008776194363,27.471315563870053,43.90877219807358,0.702206031753418,0.25,0.75,1.5,2.25,-0.75,0.75,-2.0,0.25,256,False,False,False,fixed-domain_component,PASS,,PASS,17.11692810948778,4.802255465506344,2.23606797749979,PASS,PASS,1.0364975228460245,1.3592340725935916,1.5811388300841867,398.29601897388875,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,15,30,slot_2,-0.4500000000025324,identity,191.3357808580442,-10.69908032065534,-0.75,-0.875,49.812287553581584,67.76851121292526,100.11243887207607,51.9879043599764,269.6811419985593,117.58079876650685,152.10034323205247,0.23095082230577385,0.0,0.625,1.75,3.65625,-1.5,0.25,-3.0,0.65625,256,False,False,False,fixed-domain_component,PASS,,PASS,66.99709888381662,5.520840543119717,2.0,PASS,PASS,2.1447450695459724,1.3050946549796598,0.6373774391991065,398.29601897388875,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,16,31,slot_1,-0.4500000000025324,identity,-199.5487501636264,4.283733195444398,-1.0,-1.0,15.316801064595804,15.505154084366898,30.14304134288456,30.398314171805193,91.36331066365246,30.8219551489627,60.541355514689755,0.32183459998756236,0.25,0.5,1.5,2.0,-1.75,-0.25,-2.0,0.0,256,False,False,False,fixed-domain_component,PASS,,REVIEW,15.288020955941043,2.7101502568882196,3.8078865529319543,PASS,PASS,7.3930634003319105,0.5755609706535777,0.5590169943749447,400.0802236542329,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,16,32,slot_2,-0.4500000000025324,identity,200.53147349060652,0.06188177785521979,-0.75,0.0,50.822991099285275,70.59122463842675,96.93716173891876,41.246022256237836,259.5973997328686,121.41421573771203,138.18318399515658,0.27733592304486543,0.0,0.0,1.25,0.75,-1.0,0.25,0.0,0.75,256,False,False,False,fixed-domain_component,PASS,,REVIEW,78.26409324493773,6.047249506764104,4.272001872658765,PASS,PASS,4.185148637949801,2.3437903270720937,1.802775637732005,400.0802236542329,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,17,33,slot_1,-0.4500000000025324,identity,-210.26229055387006,3.108934672613726,0.0,0.0,2.7506483565448696,3.5712018511808177,35.5584132409376,40.659301668916015,82.5395651175793,6.321850207725687,76.21771490985361,0.2985297025630417,4.5,0.0,12.40625,1.25,-6.15625,6.25,-0.75,0.5,256,True,False,False,fixed-domain_component,STOP,bootstrap CI span above hard maximum; bootstrap MAD above hard maximum; bootstrap centre distribution is multimodal; bootstrap CI span above review threshold; bootstrap MAD above review threshold,PASS,8.777573096243913,2.976776473051049,2.5,STOP,STOP,8.631338250816034,0.4668588509025261,5.273755777432224,399.4438744323927,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,17,34,slot_2,-0.4500000000025324,identity,189.18158387852262,-0.38869283001563765,-1.0,-0.75,13.35741250811331,7.3704733155146895,70.39503488389943,59.72856551126068,150.85148621878812,20.727885823628,130.1236003951601,0.20717926788480412,2.25,0.25,8.75,1.25,-4.75,4.0,-1.0,0.25,256,True,False,False,fixed-domain_component,STOP,bootstrap centre distribution is multimodal; bootstrap CI span above review threshold; bootstrap MAD above review threshold,REVIEW,18.28757948147868,3.2011440959383535,3.605551275463989,REVIEW,PASS,8.467565966376938,0.15537600735403262,3.5794552658190915,399.4438744323927,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,18,35,slot_1,-0.4500000000025324,identity,-199.06075375902552,2.6454887813002923,-1.25,-2.75,5.112545119606876,5.325529749582969,20.85805665627926,28.320862447136818,59.616993972605925,10.438074869189846,49.17891910341608,0.27772493728142916,0.5,0.25,7.0,2.875,-4.5,2.5,-3.25,-0.375,256,False,False,False,fixed-domain_component,REVIEW,bootstrap CI span above review threshold,PASS,3.900772020647321,2.1753205164789295,2.23606797749979,STOP,PASS,13.774011943440035,0.6330377575040638,0.5590169943749612,400.46918092105244,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,18,36,slot_2,-0.4500000000025324,identity,201.40842716202692,-1.6590686914495678,-0.25,-1.0,27.942343253358715,27.26624377621222,68.12298404253706,46.12660655042417,169.45817762253216,55.208587029570936,114.24959059296123,0.2518823459593662,0.5,0.25,3.5,2.0,-1.75,1.75,-1.75,0.25,256,False,False,False,fixed-domain_component,PASS,,REVIEW,25.361208093538,3.4364381978802774,4.0,PASS,PASS,5.032884315991983,2.638626753568624,1.5811388300841962,400.46918092105244,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,19,38,slot_1,-0.4500000000025324,identity,-194.38978748247038,2.728501968309185,-0.25,0.25,45.26774859122644,46.16992070803329,76.30534963941271,28.626525696496305,196.36954463516875,91.43766929925974,104.93187533590901,0.34868181493675937,0.375,0.75,2.25,4.0,-2.0,0.25,-2.5,1.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,44.7584170298803,4.774527854937534,3.905124837953327,REVIEW,PASS,6.643838079932163,4.692378637349786,1.5206906325745557,398.365463248496,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,19,37,slot_2,-0.4500000000025324,identity,203.97567576602563,-0.1744991249142731,-0.25,1.5,39.85468686671055,45.592898210992644,77.13001167550391,16.928199489080463,179.50579624228757,85.4475850777032,94.05821116458438,0.21727122988915673,0.5,1.5,2.5,5.5,-1.75,0.75,-2.0,3.5,256,False,False,False,fixed-domain_component,PASS,,PASS,41.32997752754785,3.3347578365670034,1.118033988749895,REVIEW,PASS,0.9122733693718669,4.093902982968838,1.7677669529663662,398.365463248496,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,20,40,slot_1,-0.4500000000025324,identity,-190.72622067800103,-5.146537001937471,-0.75,2.0,58.8688408095534,98.84574071890876,135.03370640080908,39.30184585004115,332.05013377931243,157.71458152846216,174.33555225085024,0.2850052125218958,0.25,0.25,2.25,2.0,-1.75,0.5,0.75,2.75,256,False,False,False,fixed-domain_component,PASS,,PASS,91.83880748155357,7.483933725668806,0.5,PASS,PASS,3.26145385006257,2.3411420243774788,1.8027756377319937,400.5459489014646,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,20,39,slot_2,-0.4500000000025324,identity,209.81972822346358,-8.374962038945608,-0.25,1.25,81.10820179286875,119.13659766311122,173.3629786044654,55.560481046484,429.1682591069294,200.24479945597997,228.9234596509494,0.2008750424675139,0.25,0.25,1.5,1.75,-0.75,0.75,0.0,1.75,256,False,False,False,fixed-domain_component,PASS,,PASS,112.42412089038132,6.680036623695073,2.9154759474226504,PASS,PASS,1.9137333734145718,1.9974563298485863,0.7905694150420826,400.5459489014646,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,21,42,slot_1,-0.4500000000025324,identity,-211.59670557881827,-5.361461264940508,-2.125,2.75,33.63540347560716,88.668127331952,118.34940031710377,39.321154382129464,279.9740855067924,122.30353080755916,157.67055469923324,0.3121384019859925,0.875,0.25,3.75,2.5,-3.5,0.25,1.0,3.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,87.12489507913608,5.18519010906258,3.605551275463989,PASS,PASS,10.466558783515625,1.2797999186755122,1.0077822185373309,406.84570849049203,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,21,41,slot_2,-0.4500000000025324,identity,195.24900291167378,-7.734919871785086,0.0,2.5,76.34743921266673,132.63454811223352,155.94677096746526,48.584157307232,413.5129155995975,208.98198732490025,204.53092827469726,0.2127344065842723,0.25,0.75,1.75,4.25,-1.0,0.75,-0.75,3.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,110.39366920294653,6.016770089975654,3.3541019662496847,PASS,PASS,2.0568039171652064,1.672990532612747,1.0307764064044185,406.84570849049203,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,22,44,slot_1,-0.4500000000025324,identity,-208.04948887724717,-5.228215178399266,1.75,5.75,40.07281140996272,85.3133112797891,106.18462781559148,11.099275935597515,242.67002644094083,125.38612268975183,117.283903751189,0.24201678023067866,0.75,0.5,3.90625,2.75,-1.15625,2.75,3.75,6.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,57.663941137906264,4.147228003783867,5.0,REVIEW,PASS,4.554508622299623,8.121438239588866,0.5590169943749572,390.5484114459722,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,22,43,slot_2,-0.4500000000025324,identity,182.498922568725,-5.54111385088348,0.0,2.0,12.758730815220522,22.530504724391605,38.93049972257399,20.323433270993245,94.54316853317937,35.28923553961213,59.25393299356723,0.20249109982212085,1.0,1.0,16.90625,4.25,-3.15625,13.75,-0.75,3.5,256,False,False,False,fixed-domain_component,STOP,bootstrap CI span above hard maximum; bootstrap CI span above review threshold,REVIEW,25.1517661573519,1.638119910131212,3.0413812651491097,STOP,STOP,14.96914607416245,6.482937034985561,14.108951059522425,390.5484114459722,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,23,46,slot_1,-0.4500000000025324,identity,-198.8120482832996,-2.2636436291597164,1.0,-0.625,6.765830166851305,8.864071835396889,28.61507730473029,25.02201732600082,69.2669966329793,15.629902002248194,53.63709463073111,0.5621161928525117,0.75,1.125,2.25,3.75,0.0,2.25,-1.75,2.0,256,False,False,False,fixed-domain_component,PASS,,PASS,9.658403352000512,3.59382506520547,2.0,PASS,PASS,1.4574309910129764,2.3644855267274156,2.1830311495716224,399.13252380468674,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,23,45,slot_2,-0.4500000000025324,identity,200.32047552138715,-4.239268019991374,-6.25,-4.25,10.7608808730633,5.715236142123862,23.545193116469814,23.501528987867978,63.52283911952495,16.476117015187164,47.04672210433779,0.5725237215502565,0.75,0.75,4.0,3.0,-7.75,-3.75,-5.5,-2.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,6.411375774037586,2.525965597734078,3.1622776601683795,PASS,PASS,18.796254509220176,1.5031639478263539,1.7677669529663704,399.13252380468674,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,24,48,slot_1,-0.4500000000025324,identity,-198.54922237600903,-8.500088159689088,0.25,0.0,3.8695072995336357,4.509695807442789,18.120669017343744,23.089338373582894,49.58921049790306,8.379203106976425,41.210007390926634,0.5621351445609984,0.5,0.0,3.25,1.5,-0.25,3.0,-0.75,0.75,256,False,False,False,fixed-domain_component,PASS,,PASS,4.825920860998855,3.010893374335326,1.0,PASS,PASS,12.411882970115009,1.3895989572543432,1.34629120178364,400.7838841347582,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,24,47,slot_2,-0.4500000000025324,identity,202.23466175874916,58.000971859136634,1.0,4.75,0.9841805903983194,0.673434446073082,0.0,0.0,1.6576150364714013,1.6576150364714013,0.0,0.7931358249839167,0.5,7.375,5.125,40.0,-0.90625,4.21875,-20.0,20.0,256,False,False,False,fixed-domain_component,STOP,joint evidence below hard minimum; axis-pair evidence below hard minimum; bootstrap CI span above hard maximum; bootstrap MAD above hard maximum; joint evidence below review threshold; bootstrap CI span above review threshold; bootstrap MAD above review threshold,REVIEW,0.4807638970265816,0.6817072976651286,4.0,STOP,STOP,18.742036665425104,11.972758669225792,11.750000000000005,400.7838841347582,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,25,49,slot_1,-0.4500000000025324,identity,-206.56889364173622,-8.12241949862642,0.0,-1.75,33.64996131638223,44.253017920059236,92.55869562819538,45.79088918670233,216.25256405133916,77.90297923644147,138.3495848148977,0.2710878165864491,0.25,0.5,1.0,7.75,-0.25,0.75,-2.75,5.0,256,False,False,False,fixed-domain_component,REVIEW,bootstrap CI span above review threshold,PASS,36.0334460085234,4.7626368280709235,3.0,PASS,PASS,7.018196527181283,1.9255488347573892,1.7499999999999993,399.690323500581,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,25,50,slot_2,-0.4500000000025324,identity,193.12142985884475,-9.438456528241963,-1.0,-0.875,12.466278372929661,12.74714315818725,53.1713179950558,50.2767163453092,128.6614558714819,25.21342153111691,103.448034340365,0.19467924813872972,0.25,0.625,2.25,1.5,-2.0,0.25,-1.5,0.0,256,False,False,False,fixed-domain_component,PASS,,PASS,11.813110066302029,2.4811396481035306,2.5,PASS,PASS,1.6343527724365676,1.28678300701102,0.8003905296791162,399.690323500581,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,26,51,slot_1,-0.4500000000025324,identity,-214.7795763283937,-25.329283247011077,0.0,-1.5,17.906779581313735,21.98459183714791,63.36370518345355,45.76041396403282,149.01549056594803,39.891371418461645,109.12411914748637,0.2724971962314954,0.0,0.5,1.75,2.25,-1.0,0.75,-2.75,-0.5,256,False,False,False,fixed-domain_component,PASS,,PASS,17.28085761765838,3.628420601379864,1.4142135623730951,PASS,PASS,3.5439066529648002,1.230827405071947,1.7677669529663682,395.5687121467877,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,26,52,slot_2,-0.4500000000025324,identity,180.78913581839402,-18.481758902669373,20.0,-20.0,0.5692014909066998,0.6991981189985672,0.0,0.4024905756345769,1.670890185539844,1.268399609905267,0.4024905756345769,6.529081731325181,0.0,0.0,0.0,39.5,20.0,20.0,-20.0,19.5,256,False,False,False,fixed-domain_component,STOP,joint evidence below hard minimum; axis-pair evidence below hard minimum; bootstrap CI span above hard maximum; joint evidence below review threshold; bootstrap CI span above review threshold,PASS,7.612509554591076,1.8859019438973639,0.0,STOP,STOP,8.487316621750127,2.764706694600546,0.0,395.5687121467877,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,27,53,slot_1,-0.4500000000025324,identity,-180.89863790596328,-22.128783649061578,0.25,-1.0,8.249506173585047,24.596491647702386,54.558428656223356,39.73386098499935,127.13828746251014,32.84599782128743,94.29228964122271,0.2903162462221836,1.5,1.25,4.0,3.5,-1.5,2.5,-3.0,0.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,21.64612505656021,3.0896132818173494,4.6097722286464435,PASS,PASS,7.62707679262943,2.345679173800084,2.828427124746191,394.18230193163055,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,27,54,slot_2,-0.4500000000025324,identity,213.28366402566726,-24.203402701475994,-0.25,0.0,9.767843146786952,9.637015570378416,41.01774658588806,50.755994986034224,111.17860028908765,19.404858717165368,91.77374157192229,0.14605033974614906,0.25,0.25,2.8125,2.5,-1.90625,0.90625,-1.75,0.75,256,False,False,False,fixed-domain_component,PASS,,PASS,6.911923558436977,1.7762515013989917,2.5,STOP,PASS,11.249992460755102,0.664047537906702,0.7905694150420967,394.18230193163055,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,28,55,slot_1,-0.4500000000025324,identity,-206.67270177696457,-19.433284821433976,-0.25,0.0,15.562020706741855,16.405746360723906,45.80272556149656,46.40892836261919,124.17942099158151,31.96776706746576,92.21165392411575,0.2348154611868904,0.25,0.375,3.75,1.75,-0.75,3.0,-1.0,0.75,256,False,False,False,fixed-domain_component,PASS,,REVIEW,11.589138927939553,2.42901237911901,3.5,PASS,PASS,13.584937197990953,0.0881851271343641,0.9999999999999987,404.9105082548665,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,28,56,slot_2,-0.4500000000025324,identity,198.2378064779019,-22.613727325516585,0.5,-0.25,7.917864743868366,13.031269447134651,42.926678880557105,32.73070600033567,96.6065190718958,20.94913419100302,75.65738488089278,0.3257886376233372,1.375,0.875,6.75,2.25,-3.25,3.5,-1.5,0.75,256,False,False,False,fixed-domain_component,REVIEW,bootstrap CI span above review threshold,REVIEW,17.759851251288374,3.059976303969234,3.640054944640259,PASS,REVIEW,6.0073476387834805,1.6811475846510502,3.473110997362465,404.9105082548665,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,29,57,slot_1,-0.4500000000025324,identity,-191.8560710018813,0.7501599232318836,0.0,-1.5,30.807588972809327,44.54566084637807,91.88454163025261,44.674977212783716,211.91276866222373,75.3532498191874,136.55951884303633,0.24369391932090428,0.5,0.5,3.0,2.25,-1.0,2.0,-2.75,-0.5,256,False,False,False,fixed-domain_component,PASS,,PASS,37.543776932798146,4.61460308608064,1.5,PASS,PASS,4.47737558036719,2.5452658140345954,2.499999999999988,398.7344015761844,False
