target_id,family,input_set,model,cv_variant,fold,n_train,n_test,R2,MAE,RMSE,spearman_rho,band,pc_index,theta_boot_q50_deg,target_flag
DCT_32_64_PC2,D,C,extratrees,src_gss,3,162,38,-1.4641469258036248,23.271877408882517,39.96187777605741,-0.11040595251121565,32_64,2.0,43.76149519218794,unstable_pc
DCT_32_64_PC3,D,C,dummy,src_gss,3,162,38,-0.08198673195072059,10.418221802060422,21.770934010160296,,32_64,3.0,68.08232961073901,unstable_pc
DCT_32_64_PC3,D,C,ridge,src_gss,3,162,38,0.016264402914949905,11.191392726804528,20.758945430544223,0.022212495896706423,32_64,3.0,68.08232961073901,unstable_pc
DCT_32_64_PC3,D,C,extratrees,src_gss,3,162,38,-1.0680987293095896,18.334628626857604,30.09897648732256,0.08961593172119488,32_64,3.0,68.08232961073901,unstable_pc
DCT_64_inf_PC1,D,C,dummy,src_gss,3,162,38,-0.15350612375522976,69.43187960124452,139.28920045268492,,64_inf,1.0,15.53039971118676,stable
DCT_64_inf_PC1,D,C,ridge,src_gss,3,162,38,-0.46456869579374316,74.77607159430951,156.9503782908992,-0.04387788598314914,64_inf,1.0,15.53039971118676,stable
DCT_64_inf_PC1,D,C,extratrees,src_gss,3,162,38,-0.3498355522432315,71.55700976672918,150.6773329729633,-0.14213808950651058,64_inf,1.0,15.53039971118676,stable
DCT_64_inf_PC2,D,C,dummy,src_gss,3,162,38,-0.0005486384754891382,43.51222398363862,101.24634831387792,,64_inf,2.0,28.546526860297465,stable
DCT_64_inf_PC2,D,C,ridge,src_gss,3,162,38,0.07619047191926276,45.38390386414604,97.28625467790911,0.42991574570521934,64_inf,2.0,28.546526860297465,stable
DCT_64_inf_PC2,D,C,extratrees,src_gss,3,162,38,0.24776399592899445,46.94476867155821,87.78843838907716,0.6627639785534523,64_inf,2.0,28.546526860297465,stable
DCT_64_inf_PC3,D,C,dummy,src_gss,3,162,38,-0.05751438676893761,47.20304629173228,129.57673212942981,,64_inf,3.0,54.96589343214206,unstable_pc
DCT_64_inf_PC3,D,C,ridge,src_gss,3,162,38,-0.07104706573459585,46.448664896486754,130.40317294961474,0.26140715614399823,64_inf,3.0,54.96589343214206,unstable_pc
DCT_64_inf_PC3,D,C,extratrees,src_gss,3,162,38,-0.31324799510763346,61.76279114991511,144.39669533088474,0.1003392056023635,64_inf,3.0,54.96589343214206,unstable_pc
median_depth_um,A,A,dummy,src_gss,4,164,36,-0.024295236374673124,19.609786720867206,21.13862543768401,,,,,
median_depth_um,A,A,ridge,src_gss,4,164,36,0.6653072179848285,9.913428886241997,12.083349581108735,0.8610038610038611,,,,
median_depth_um,A,A,extratrees,src_gss,4,164,36,0.9207642359452157,4.341397411183859,5.879288773296589,0.9454311454311454,,,,
Sq_um,B,A,dummy,src_gss,4,164,36,-0.0033064720730227037,0.9247410320994565,1.3546233601061963,,,,,
Sq_um,B,A,ridge,src_gss,4,164,36,0.36616636905727096,0.7826170689905454,1.0766868111554424,0.6061776061776062,,,,
Sq_um,B,A,extratrees,src_gss,4,164,36,-0.2653983820219228,0.9735048260611452,1.5213018421092017,0.6244530244530245,,,,
Sa_um,B,A,dummy,src_gss,4,164,36,-0.0004980829533720588,0.5532902472205459,0.8620257472951753,,,,,
Sa_um,B,A,ridge,src_gss,4,164,36,0.42777398770891617,0.4306909266098617,0.6519224025586989,0.7148005148005149,,,,
Sa_um,B,A,extratrees,src_gss,4,164,36,0.035405353902538184,0.5511152074391737,0.8464172989130702,0.6851994851994853,,,,
Ssk_skewness,B,A,dummy,src_gss,4,164,36,-0.0027206232091816496,1.5565253323017996,1.9633663268764772,,,,,
Ssk_skewness,B,A,ridge,src_gss,4,164,36,0.11779477180500553,1.3879858421729347,1.8416036974136094,0.3106821106821107,,,,
Ssk_skewness,B,A,extratrees,src_gss,4,164,36,0.13393476256412007,1.3485822968246723,1.824679816330749,0.32689832689832693,,,,
kurtosis_excess_fisher,B,A,dummy,src_gss,4,164,36,-0.007503058151748121,10.261354879038008,12.927156729330962,,,,,
kurtosis_excess_fisher,B,A,ridge,src_gss,4,164,36,0.16224318827062822,8.905427427813663,11.78796429088517,0.5402831402831403,,,,
kurtosis_excess_fisher,B,A,extratrees,src_gss,4,164,36,-0.3721665347535743,11.061976566187631,15.086317357678828,0.30862290862290864,,,,
grad_rms_um_per_um,B,A,dummy,src_gss,4,164,36,-0.001946812601913761,0.30302735567392386,0.3937634382889892,,,,,
grad_rms_um_per_um,B,A,ridge,src_gss,4,164,36,0.301696628897102,0.2621882157501827,0.3287268089080085,0.5485199485199486,,,,
grad_rms_um_per_um,B,A,extratrees,src_gss,4,164,36,0.0794653276127334,0.2706784212041334,0.37742714341264,0.5454311454311455,,,,
lap_rms_um_per_px2,B,A,dummy,src_gss,4,164,36,-0.00016123160953229743,0.15912003637699215,0.19699762011868255,,,,,
lap_rms_um_per_px2,B,A,ridge,src_gss,4,164,36,0.09794215974913145,0.1542648838741497,0.18708680751991044,0.3178893178893179,,,,
lap_rms_um_per_px2,B,A,extratrees,src_gss,4,164,36,-0.04610682551285428,0.1516113637174753,0.20147167137173616,0.3348777348777349,,,,
acf_e_fold_lag_um,B,A,dummy,src_gss,4,164,36,-0.0018397068412783213,7.571138211382114,8.134368264439527,,,,,
acf_e_fold_lag_um,B,A,ridge,src_gss,4,164,36,0.21475072189468358,6.499063140169343,7.201591497361045,0.5208656887649832,,,,
acf_e_fold_lag_um,B,A,extratrees,src_gss,4,164,36,0.385691588644107,5.024042487874777,6.369684782574143,0.6443845303885289,,,,
aniso_gradx_over_y,B,A,dummy,src_gss,4,164,36,-0.008613656476686549,0.5308275035262568,0.7506261594379228,,,,,
aniso_gradx_over_y,B,A,ridge,src_gss,4,164,36,0.3781163510997435,0.38701063655225,0.589407750758532,0.7776061776061777,,,,
aniso_gradx_over_y,B,A,extratrees,src_gss,4,164,36,0.5257393881662851,0.35810875317650176,0.5147185286645104,0.5884169884169885,,,,
pit_density_per_Mpx,B,A,dummy,src_gss,4,164,36,-0.02640995429677595,7121.271066226287,10792.638379299226,,,,,
pit_density_per_Mpx,B,A,ridge,src_gss,4,164,36,-0.05561472558269798,6026.6184510696585,10945.104642168237,0.31339333063152897,,,,
pit_density_per_Mpx,B,A,extratrees,src_gss,4,164,36,-1.286777367194618,8426.537751726717,16109.391670737507,0.24939337510071613,,,,
pit_depth_um,B,A,dummy,src_gss,4,164,36,-0.008744920023530334,1.5819644179866528,2.2295272015368863,,,,,
pit_depth_um,B,A,ridge,src_gss,4,164,36,0.246619970269487,1.3621824758444596,1.9267667671564883,0.6066924066924068,,,,
pit_depth_um,B,A,extratrees,src_gss,4,164,36,-0.46084309272747315,1.5690697794225603,2.6830198190620673,0.5966537966537967,,,,
peak_to_valley_p98p2_um,B,A,dummy,src_gss,4,164,36,-0.0005521122697200731,3.8812473068368667,6.584215264839491,,,,,
peak_to_valley_p98p2_um,B,A,ridge,src_gss,4,164,36,0.2533764576412585,3.37104915597136,5.687678042203515,0.636036036036036,,,,
peak_to_valley_p98p2_um,B,A,extratrees,src_gss,4,164,36,-0.1020352718954245,4.098250681294002,6.910061491963557,0.6110682110682111,,,,
deepest_negative_residual_um,B,A,dummy,src_gss,4,164,36,-0.008744920023530334,1.5819644179866528,2.2295272015368863,,,,,
deepest_negative_residual_um,B,A,ridge,src_gss,4,164,36,0.246619970269487,1.3621824758444596,1.9267667671564883,0.6066924066924068,,,,
deepest_negative_residual_um,B,A,extratrees,src_gss,4,164,36,-0.46084309272747315,1.56906977942256,2.6830198190620673,0.5966537966537967,,,,
rms_DCT_8_16_um,C,A,dummy,src_gss,4,164,36,-0.006118541389839249,0.3197079447597874,0.3911427272809923,,,,,
rms_DCT_8_16_um,C,A,ridge,src_gss,4,164,36,0.3533477712204224,0.25938492473088615,0.3135783515328041,0.645045045045045,,,,
rms_DCT_8_16_um,C,A,extratrees,src_gss,4,164,36,0.4054053983684016,0.22085342670230912,0.30069150880512296,0.7413127413127413,,,,
E_DCT_8_16_frac,C,A,dummy,src_gss,4,164,36,-0.010967534276865365,0.15164174434216798,0.19909367023158522,,,,,
E_DCT_8_16_frac,C,A,ridge,src_gss,4,164,36,0.4775952286792947,0.11474152012331487,0.14311739268370374,0.6615186615186617,,,,
E_DCT_8_16_frac,C,A,extratrees,src_gss,4,164,36,0.7504541453272806,0.08782652178731529,0.09891542656727915,0.7104247104247106,,,,
rms_DCT_16_32_um,C,A,dummy,src_gss,4,164,36,-0.005136960197908547,0.4203647790725921,0.6275519336048695,,,,,
rms_DCT_16_32_um,C,A,ridge,src_gss,4,164,36,0.4301424322442401,0.3377580191426512,0.4725200167500554,0.7722007722007721,,,,
rms_DCT_16_32_um,C,A,extratrees,src_gss,4,164,36,0.17762081828650722,0.3580433002697295,0.5676401478611488,0.7817245817245818,,,,
E_DCT_16_32_frac,C,A,dummy,src_gss,4,164,36,-0.008767610922125968,0.1093031957923894,0.12620542238915095,,,,,
E_DCT_16_32_frac,C,A,ridge,src_gss,4,164,36,0.18489419117619532,0.09769988762793527,0.11344606693707959,0.5513513513513514,,,,
E_DCT_16_32_frac,C,A,extratrees,src_gss,4,164,36,0.4400481281402746,0.07637123767633597,0.0940281302503994,0.7335907335907337,,,,
rms_DCT_32_64_um,C,A,dummy,src_gss,4,164,36,-0.0007879832633137518,0.4860399250365147,0.7658882374877932,,,,,
rms_DCT_32_64_um,C,A,ridge,src_gss,4,164,36,0.30390780296553066,0.4175588243840882,0.6387453351123347,0.692921492921493,,,,
rms_DCT_32_64_um,C,A,extratrees,src_gss,4,164,36,0.13327131471974363,0.43294647651991175,0.7127478956978194,0.794851994851995,,,,
E_DCT_32_64_frac,C,A,dummy,src_gss,4,164,36,-0.02933129057312356,0.09117428730822119,0.11213795763261056,,,,,
E_DCT_32_64_frac,C,A,ridge,src_gss,4,164,36,0.28306143180274634,0.07538089709284924,0.09358710790141406,0.6882882882882883,,,,
E_DCT_32_64_frac,C,A,extratrees,src_gss,4,164,36,0.3458263774400824,0.0629981901930922,0.08939671673812731,0.6844272844272846,,,,
rms_DCT_64_inf_um,C,A,dummy,src_gss,4,164,36,-0.02625154276761843,0.6186129286477028,0.9416021491295669,,,,,
rms_DCT_64_inf_um,C,A,ridge,src_gss,4,164,36,0.2633410716938164,0.5638424649199323,0.7977627575492067,0.5428571428571429,,,,
rms_DCT_64_inf_um,C,A,extratrees,src_gss,4,164,36,-0.9609635805079297,0.8003738886943638,1.301593267477035,0.4164736164736165,,,,
E_DCT_64_inf_frac,C,A,dummy,src_gss,4,164,36,-0.0008969681719739331,0.21013193006485015,0.25057168253414386,,,,,
E_DCT_64_inf_frac,C,A,ridge,src_gss,4,164,36,0.24503296528123109,0.17889889236615403,0.21762124809001007,0.4571428571428572,,,,
E_DCT_64_inf_frac,C,A,extratrees,src_gss,4,164,36,0.4273966806374294,0.1587557247108014,0.1895240083571531,0.6334620334620336,,,,
DCT_8_16_PC1,D,A,dummy,src_gss,4,164,36,-0.01985176945082845,24.716764028343007,50.62769478884297,,8_16,1.0,15.046543606048727,stable
DCT_8_16_PC1,D,A,ridge,src_gss,4,164,36,-0.01769167674144989,26.040099214624387,50.57405048153592,-0.07464607464607464,8_16,1.0,15.046543606048727,stable
DCT_8_16_PC1,D,A,extratrees,src_gss,4,164,36,0.16508933047611307,24.42162635692104,45.80782082176427,-0.25045045045045045,8_16,1.0,15.046543606048727,stable
DCT_8_16_PC2,D,A,dummy,src_gss,4,164,36,-0.34236164299304983,6.585955526514379,9.357177806186343,,8_16,2.0,23.823845013666947,stable
DCT_8_16_PC2,D,A,ridge,src_gss,4,164,36,-0.42222592945848314,6.775380263743074,9.631510694398955,-0.005405405405405406,8_16,2.0,23.823845013666947,stable
DCT_8_16_PC2,D,A,extratrees,src_gss,4,164,36,-3.888174674232043,8.421561833728687,17.85597105960842,0.1451737451737452,8_16,2.0,23.823845013666947,stable
DCT_8_16_PC3,D,A,dummy,src_gss,4,164,36,-0.10925369602723412,6.766561607169027,9.23553995305814,,8_16,3.0,68.90109181458648,unstable_pc
DCT_8_16_PC3,D,A,ridge,src_gss,4,164,36,-0.4664526644789848,7.168349148801399,10.618932829859363,0.1451737451737452,8_16,3.0,68.90109181458648,unstable_pc
DCT_8_16_PC3,D,A,extratrees,src_gss,4,164,36,-3.8802244416212917,11.796437857276453,19.371655943758583,-0.24504504504504507,8_16,3.0,68.90109181458648,unstable_pc
DCT_16_32_PC1,D,A,dummy,src_gss,4,164,36,-0.0050974477596561485,11.66120639083014,19.62967134426578,,16_32,1.0,27.465092252671475,stable
DCT_16_32_PC1,D,A,ridge,src_gss,4,164,36,-0.10834882998557704,12.995453655276522,20.61328352700391,-0.23861003861003863,16_32,1.0,27.465092252671475,stable
DCT_16_32_PC1,D,A,extratrees,src_gss,4,164,36,-3.6803327918496738,24.032447924359502,42.3591571883842,0.05302445302445303,16_32,1.0,27.465092252671475,stable
DCT_16_32_PC2,D,A,dummy,src_gss,4,164,36,-0.2752666595750388,15.831424636285764,23.293487908030823,,16_32,2.0,71.53617977796458,unstable_pc
DCT_16_32_PC2,D,A,ridge,src_gss,4,164,36,-0.5558504798536668,17.804564684208696,25.728706322572492,-0.1626769626769627,16_32,2.0,71.53617977796458,unstable_pc
DCT_16_32_PC2,D,A,extratrees,src_gss,4,164,36,-1.0613794793051872,18.5407195619419,29.61508578044588,0.05534105534105534,16_32,2.0,71.53617977796458,unstable_pc
DCT_16_32_PC3,D,A,dummy,src_gss,4,164,36,-0.030909357210707755,13.475643134944745,35.937764923457586,,16_32,3.0,73.74491482436117,unstable_pc
DCT_16_32_PC3,D,A,ridge,src_gss,4,164,36,-0.028926824859839773,13.253724982579786,35.90319250055462,0.3052767052767053,16_32,3.0,73.74491482436117,unstable_pc
DCT_16_32_PC3,D,A,extratrees,src_gss,4,164,36,-0.27242930952213884,20.227860724030464,39.92617030010053,-0.07464607464607464,16_32,3.0,73.74491482436117,unstable_pc
DCT_32_64_PC1,D,A,dummy,src_gss,4,164,36,-0.024503860527921972,31.27732526881386,60.562742029601836,,32_64,1.0,12.072373701079204,stable
DCT_32_64_PC1,D,A,ridge,src_gss,4,164,36,-0.07990817700996478,33.428287640053114,62.17877264371694,-0.30373230373230375,32_64,1.0,12.072373701079204,stable
DCT_32_64_PC1,D,A,extratrees,src_gss,4,164,36,-0.6017249416147992,37.5705832056162,75.72559589446149,-0.22419562419562422,32_64,1.0,12.072373701079204,stable
DCT_32_64_PC2,D,A,dummy,src_gss,4,164,36,-0.0004025373564577883,23.041577281544964,60.04945955271935,,32_64,2.0,58.12622292056783,unstable_pc
DCT_32_64_PC2,D,A,ridge,src_gss,4,164,36,-0.030800461876501872,23.279626623465717,60.95495472688056,0.026769626769626777,32_64,2.0,58.12622292056783,unstable_pc
DCT_32_64_PC2,D,A,extratrees,src_gss,4,164,36,-0.3963898995886317,31.256770904123787,70.9455337150846,-0.08597168597168597,32_64,2.0,58.12622292056783,unstable_pc
DCT_32_64_PC3,D,A,dummy,src_gss,4,164,36,-0.019631261224178242,18.388218884225726,31.95164375885181,,32_64,3.0,66.46572475621991,unstable_pc
DCT_32_64_PC3,D,A,ridge,src_gss,4,164,36,-0.041824584719575286,20.273303379334834,32.29750209976896,-0.14054054054054055,32_64,3.0,66.46572475621991,unstable_pc
DCT_32_64_PC3,D,A,extratrees,src_gss,4,164,36,-1.3992871858833014,29.925652002110244,49.01316543474832,-0.2756756756756757,32_64,3.0,66.46572475621991,unstable_pc
DCT_64_inf_PC1,D,A,dummy,src_gss,4,164,36,-0.034666901356087854,46.01407873355024,84.35038974028024,,64_inf,1.0,20.34203712628972,stable
DCT_64_inf_PC1,D,A,ridge,src_gss,4,164,36,-0.22465982037903864,50.9524000965396,91.76869378401494,0.0362934362934363,64_inf,1.0,20.34203712628972,stable
DCT_64_inf_PC1,D,A,extratrees,src_gss,4,164,36,-1.279207369844808,78.86523268235123,125.19262211233577,-0.2908622908622909,64_inf,1.0,20.34203712628972,stable
DCT_64_inf_PC2,D,A,dummy,src_gss,4,164,36,-0.005447624363368764,43.625882471768286,91.78233846153158,,64_inf,2.0,38.071024774150985,stable
DCT_64_inf_PC2,D,A,ridge,src_gss,4,164,36,0.14062292471528326,42.566687356441506,84.85379580379407,0.4193050193050194,64_inf,2.0,38.071024774150985,stable
DCT_64_inf_PC2,D,A,extratrees,src_gss,4,164,36,-0.3885002427244435,63.42354775883695,107.85800235907978,0.40360360360360364,64_inf,2.0,38.071024774150985,stable
DCT_64_inf_PC3,D,A,dummy,src_gss,4,164,36,-0.12027299302549133,24.632960818240456,34.98488691586879,,64_inf,3.0,47.04570077938345,unstable_pc
DCT_64_inf_PC3,D,A,ridge,src_gss,4,164,36,-1.1914628921444366,34.40715849508675,48.93117016975454,-0.28314028314028317,64_inf,3.0,47.04570077938345,unstable_pc
DCT_64_inf_PC3,D,A,extratrees,src_gss,4,164,36,-4.187146534180337,48.42172170980453,75.28055281984348,-0.26949806949806954,64_inf,3.0,47.04570077938345,unstable_pc
median_depth_um,A,R,dummy,src_gss,4,164,36,-0.024295236374673124,19.609786720867206,21.13862543768401,,,,,
median_depth_um,A,R,ridge,src_gss,4,164,36,0.6075208214417329,10.451220662125117,13.0849623655875,0.8785070785070785,,,,
median_depth_um,A,R,extratrees,src_gss,4,164,36,0.8600746933570687,4.943386624638672,7.812900628365568,0.9214929214929215,,,,
Sq_um,B,R,dummy,src_gss,4,164,36,-0.0033064720730227037,0.9247410320994565,1.3546233601061963,,,,,
Sq_um,B,R,ridge,src_gss,4,164,36,-0.18346035005273809,0.9978436473177238,1.4712233526493663,0.6509652509652509,,,,
Sq_um,B,R,extratrees,src_gss,4,164,36,-0.1609984932559807,0.9909680380692684,1.4571946959771729,0.6543114543114543,,,,
Sa_um,B,R,dummy,src_gss,4,164,36,-0.0004980829533720588,0.5532902472205459,0.8620257472951753,,,,,
Sa_um,B,R,ridge,src_gss,4,164,36,0.15100441794037056,0.5463992907499842,0.7940810322754455,0.5976833976833977,,,,
Sa_um,B,R,extratrees,src_gss,4,164,36,0.12217419356373416,0.5495694394145578,0.8074511907759887,0.6308880308880309,,,,
Ssk_skewness,B,R,dummy,src_gss,4,164,36,-0.0027206232091816496,1.5565253323017996,1.9633663268764772,,,,,
Ssk_skewness,B,R,ridge,src_gss,4,164,36,0.1584380110422937,1.3036100039964618,1.7986821315178214,0.46409266409266414,,,,
Ssk_skewness,B,R,extratrees,src_gss,4,164,36,0.028028065428067905,1.3993694101367626,1.933028366141231,0.42805662805662803,,,,
kurtosis_excess_fisher,B,R,dummy,src_gss,4,164,36,-0.007503058151748121,10.261354879038008,12.927156729330962,,,,,
kurtosis_excess_fisher,B,R,ridge,src_gss,4,164,36,0.17476141521342792,8.456791491922731,11.69956165731164,0.6782496782496783,,,,
kurtosis_excess_fisher,B,R,extratrees,src_gss,4,164,36,-0.5311301633134415,10.09182829305639,15.936240814504174,0.39047619047619053,,,,
grad_rms_um_per_um,B,R,dummy,src_gss,4,164,36,-0.001946812601913761,0.30302735567392386,0.3937634382889892,,,,,
grad_rms_um_per_um,B,R,ridge,src_gss,4,164,36,0.10727546210141758,0.30091188659740076,0.37168222360788444,0.47927927927927927,,,,
grad_rms_um_per_um,B,R,extratrees,src_gss,4,164,36,0.28358048542367353,0.2532006179688013,0.33296359971535117,0.566023166023166,,,,
lap_rms_um_per_px2,B,R,dummy,src_gss,4,164,36,-0.00016123160953229743,0.15912003637699215,0.19699762011868255,,,,,
lap_rms_um_per_px2,B,R,ridge,src_gss,4,164,36,-0.01330218233548952,0.1665639687704267,0.19828755623209582,0.15855855855855858,,,,
lap_rms_um_per_px2,B,R,extratrees,src_gss,4,164,36,0.23071428759132573,0.13741801671149834,0.17277058536518405,0.4571428571428572,,,,
acf_e_fold_lag_um,B,R,dummy,src_gss,4,164,36,-0.0018397068412783213,7.571138211382114,8.134368264439527,,,,,
acf_e_fold_lag_um,B,R,ridge,src_gss,4,164,36,0.2568898001674059,6.289918625421129,7.005696535612978,0.5776663239641319,,,,
acf_e_fold_lag_um,B,R,extratrees,src_gss,4,164,36,0.24197158539557062,5.857082617151367,7.075668091455297,0.6003350581932707,,,,
aniso_gradx_over_y,B,R,dummy,src_gss,4,164,36,-0.008613656476686549,0.5308275035262568,0.7506261594379228,,,,,
aniso_gradx_over_y,B,R,ridge,src_gss,4,164,36,0.04636938029423321,0.5171049506077128,0.7298798381828898,0.5150579150579151,,,,
aniso_gradx_over_y,B,R,extratrees,src_gss,4,164,36,0.16445813456499292,0.40359816824024153,0.6831961042047879,0.5984555984555985,,,,
pit_density_per_Mpx,B,R,dummy,src_gss,4,164,36,-0.02640995429677595,7121.271066226287,10792.638379299226,,,,,
pit_density_per_Mpx,B,R,ridge,src_gss,4,164,36,-0.12029049336720954,7033.703343756739,11275.414689593374,0.29618904151034275,,,,
pit_density_per_Mpx,B,R,extratrees,src_gss,4,164,36,0.19447920630375637,5380.049790159243,9561.04970556729,0.2660471269700244,,,,
pit_depth_um,B,R,dummy,src_gss,4,164,36,-0.008744920023530334,1.5819644179866528,2.2295272015368863,,,,,
pit_depth_um,B,R,ridge,src_gss,4,164,36,0.2745173656072829,1.353664138732202,1.8907565158256743,0.6872586872586873,,,,
pit_depth_um,B,R,extratrees,src_gss,4,164,36,0.19153858828407722,1.3453606762916939,1.9959595830939774,0.6108108108108109,,,,
peak_to_valley_p98p2_um,B,R,dummy,src_gss,4,164,36,-0.0005521122697200731,3.8812473068368667,6.584215264839491,,,,,
peak_to_valley_p98p2_um,B,R,ridge,src_gss,4,164,36,0.1604595432632967,3.7707118597887836,6.031217345970239,0.6638352638352639,,,,
peak_to_valley_p98p2_um,B,R,extratrees,src_gss,4,164,36,-0.1613306526148055,3.955422660570323,7.093525091629724,0.6733590733590734,,,,
deepest_negative_residual_um,B,R,dummy,src_gss,4,164,36,-0.008744920023530334,1.5819644179866528,2.2295272015368863,,,,,
deepest_negative_residual_um,B,R,ridge,src_gss,4,164,36,0.2745173656072829,1.353664138732202,1.8907565158256743,0.6872586872586873,,,,
deepest_negative_residual_um,B,R,extratrees,src_gss,4,164,36,0.19153858828407744,1.3453606762916939,1.9959595830939771,0.6108108108108109,,,,
rms_DCT_8_16_um,C,R,dummy,src_gss,4,164,36,-0.006118541389839249,0.3197079447597874,0.3911427272809923,,,,,
rms_DCT_8_16_um,C,R,ridge,src_gss,4,164,36,0.19298915061171196,0.29438107265762864,0.35030825375102187,0.5768339768339769,,,,
rms_DCT_8_16_um,C,R,extratrees,src_gss,4,164,36,0.32404965244808126,0.2338226018819341,0.32060336857788874,0.6548262548262549,,,,
E_DCT_8_16_frac,C,R,dummy,src_gss,4,164,36,-0.010967534276865365,0.15164174434216798,0.19909367023158522,,,,,
