target_id,family,input_set,model,cv_variant,R2_median,R2_q10,R2_q25,R2_q75,R2_q90,MAE_median,RMSE_median,n_folds
Sa_um,B,C,dummy,src_gkf,-0.0023935004141069083,-0.02120616466235816,-0.019099147106472536,-0.0022193878807594825,-0.0010469768064214956,0.6151779524034483,1.0185603394117988,5
Sa_um,B,C,dummy,src_gss,-0.013112949477057212,-0.02361023755321847,-0.022675945658118923,-0.0029772488104209405,-0.0014897492961916112,0.5946792566451372,0.9264638299227932,5
Sa_um,B,C,extratrees,proc_gkf,0.13221842142420548,-0.4130977654295075,-0.0011669233528182055,0.1811481544292518,0.18965908055020372,0.5823977756942379,0.9648088130350534,5
Sa_um,B,C,extratrees,proc_gss,0.02192011114390191,-0.1255840773431231,0.013736891758587944,0.026540544185391424,0.05612748828116876,0.45545095398559826,0.8787116925759211,5
Sa_um,B,C,extratrees,src_gkf,0.039260065404637445,-0.30792309163121623,-0.03243697874398754,0.12740737692742687,0.20365281002437688,0.5470092966779923,0.976245838124623,5
Sa_um,B,C,extratrees,src_gss,0.14835044720054313,-0.05334150171552521,0.08201545400568988,0.17799960604920606,0.3187971792927437,0.4953612097628748,0.8709983161075273,5
Sa_um,B,C,ridge,proc_gkf,0.1154469657232059,-0.012493563348594083,0.06560103300923059,0.16646077207430698,0.19038226355049517,0.6116594478997024,0.9288082681730386,5
Sa_um,B,C,ridge,proc_gss,0.06728964618328181,-0.13021033506777768,0.014802675333253856,0.1878322759081672,0.19746736554804256,0.5033726518750421,0.8839935236323626,5
Sa_um,B,C,ridge,src_gkf,0.11601360650343928,0.01767337312236701,0.04926440976710711,0.20412727797088037,0.2347212221883056,0.558499069024268,0.9435262934451275,5
Sa_um,B,C,ridge,src_gss,0.1633065950450464,0.053690518048548366,0.11430723188386571,0.21858166237360155,0.2396624183068185,0.5666290839979017,0.9189249234546142,5
Sa_um,B,R,dummy,proc_gkf,-0.00941671868116889,-0.03193484426415845,-0.01673629096709983,-0.007641872003362193,-0.005047543771792195,0.5618592433536859,0.9830978498163468,5
Sa_um,B,R,dummy,proc_gss,-0.038045961516955495,-0.2291872208850537,-0.12008303929633724,-0.010555468437211779,-0.006660828933352779,0.5996451359982363,0.9425677621593289,5
Sa_um,B,R,dummy,src_gkf,-0.0023935004141069083,-0.02120616466235816,-0.019099147106472536,-0.0022193878807594825,-0.0010469768064214956,0.6151779524034483,1.0185603394117988,5
Sa_um,B,R,dummy,src_gss,-0.013112949477057212,-0.02361023755321847,-0.022675945658118923,-0.0029772488104209405,-0.0014897492961916112,0.5946792566451372,0.9264638299227932,5
Sa_um,B,R,extratrees,proc_gkf,0.16603264817846397,-0.27884490502218096,0.014299610061137447,0.2067815055573864,0.21641989365563752,0.5569130575979729,0.9573273788651054,5
Sa_um,B,R,extratrees,proc_gss,0.08186647474603392,0.018358567459069608,0.04189681265929013,0.12065819521098342,0.14638190843250146,0.4173775088528921,0.8145399383977944,5
Sa_um,B,R,extratrees,src_gkf,-0.007343993633840418,-0.18678829742399547,-0.04883427314891198,0.14579327234390027,0.27934369473543785,0.5448147167776376,1.0091856025947918,5
Sa_um,B,R,extratrees,src_gss,0.12217419356373416,-0.03419509688433631,0.04428266748695975,0.1580914400933473,0.2782041472767915,0.5495694394145578,0.8887187880418966,5
Sa_um,B,R,ridge,proc_gkf,0.15580413404374416,0.0018076289579123106,0.13236379052767133,0.19415836954561783,0.20325186138100246,0.6123003011861112,0.9142106586003017,5
Sa_um,B,R,ridge,proc_gss,0.11277568924703352,-0.14841793112890883,0.08179155712491148,0.16561581603787612,0.21635135637606975,0.5241558647406882,0.791898356870212,5
Sa_um,B,R,ridge,src_gkf,0.1103597428645956,0.048730825658476265,0.08139839704627039,0.24328627838834238,0.252851215187209,0.5540809405678846,0.9409192548183499,5
Sa_um,B,R,ridge,src_gss,0.15100441794037056,0.0866508917744043,0.13653193502944616,0.1579012906049806,0.1881660504926883,0.5463992907499842,0.9000505414833793,5
Sq_um,B,A,dummy,proc_gkf,-0.015155326981033168,-0.03719200109231795,-0.03527790734691383,-0.001293578373268378,-0.0006897628265789101,1.075948678800372,1.974220446397464,5
Sq_um,B,A,dummy,proc_gss,-0.11117921420175003,-0.22350626177604022,-0.14628101643272196,-0.02327976188017944,-0.011316840544760252,0.9886910138897282,1.333857425072458,5
Sq_um,B,A,dummy,src_gkf,-0.014183565903596485,-0.03355889554293241,-0.018690561550714913,-0.0057710792569347635,-0.0025033472339796243,1.0597952497756764,1.7072199579940204,5
Sq_um,B,A,dummy,src_gss,-0.0033064720730227037,-0.01653519291891823,-0.010827195870103168,-0.000430273680446458,-0.0002482852877086827,1.0186368930352077,1.8559627075250127,5
Sq_um,B,A,extratrees,proc_gkf,0.057376914046698535,-0.9248811217839171,-0.014188565865894232,0.09876534497363298,0.1212496079101866,0.9769455948323081,1.894898608546572,5
Sq_um,B,A,extratrees,proc_gss,-0.12767314392252538,-0.7118381100305937,-0.38904261618983993,-0.04096845090820089,-0.012857704473737547,0.8761312845555868,1.5312354618503785,5
Sq_um,B,A,extratrees,src_gkf,0.03381032400265582,-0.6247354694201885,-0.1910016924853999,0.12486090439065323,0.17739577003333462,1.0016422225244734,1.7610142940812068,5
Sq_um,B,A,extratrees,src_gss,0.08713150189621566,-0.14761692991206676,0.029055248252717214,0.09705915837214918,0.30440427769547734,0.9735048260611452,1.7731512745079963,5
Sq_um,B,A,ridge,proc_gkf,0.10953588865338504,0.06938572696398308,0.07281911132241548,0.16040817936701013,0.16507132907461422,0.9287853828698953,1.8003126774526546,5
Sq_um,B,A,ridge,proc_gss,0.08324568191401183,-0.10868001465795504,0.04533512880255708,0.17157598479723557,0.3024659047513891,0.8898565907045244,1.217855241393871,5
Sq_um,B,A,ridge,src_gkf,0.07789260638234718,-0.13815938754090112,-0.08431749048850534,0.14761011066079643,0.19648559996582832,0.9982504923283994,1.4946778171528483,5
Sq_um,B,A,ridge,src_gss,0.1268157139053362,0.04452441678610746,0.11705317432822848,0.27103298001244525,0.3281130134393407,0.942676453910856,1.584512313567571,5
Sq_um,B,C,dummy,proc_gkf,-0.015155326981033168,-0.03719200109231795,-0.03527790734691383,-0.001293578373268378,-0.0006897628265789101,1.075948678800372,1.974220446397464,5
Sq_um,B,C,dummy,proc_gss,-0.11117921420175003,-0.22350626177604022,-0.14628101643272196,-0.02327976188017944,-0.011316840544760252,0.9886910138897282,1.333857425072458,5
Sq_um,B,C,dummy,src_gkf,-0.014183565903596485,-0.03355889554293241,-0.018690561550714913,-0.0057710792569347635,-0.0025033472339796243,1.0597952497756764,1.7072199579940204,5
Sq_um,B,C,dummy,src_gss,-0.0033064720730227037,-0.01653519291891823,-0.010827195870103168,-0.000430273680446458,-0.0002482852877086827,1.0186368930352077,1.8559627075250127,5
Sq_um,B,C,extratrees,proc_gkf,0.10414086973175007,-1.1487441889380303,0.0723892960779502,0.13962865735796703,0.15219079895225857,0.9180591717501244,1.8911770058582933,5
Sq_um,B,C,extratrees,proc_gss,-0.11066023545949033,-0.30663692030440787,-0.20686502831746356,0.031312012992899096,0.04980884803597712,0.818831198842474,1.403381093904554,5
Sq_um,B,C,extratrees,src_gkf,-0.01612641550465166,-0.7019865369558442,-0.02066357452565959,0.14535931510610234,0.2531070424579854,1.0160280904703853,1.8691706426228418,5
Sq_um,B,C,extratrees,src_gss,0.09127817269247251,0.021167261554781526,0.025511859954034488,0.11501484253452232,0.35032607799991194,0.8749919671593951,1.745861033235584,5
Sq_um,B,C,ridge,proc_gkf,0.1512661561704982,-0.20746427293491176,0.13519974784427125,0.18449240838751013,0.20716149359216468,0.9341446872386452,1.7825728586662828,5
Sq_um,B,C,ridge,proc_gss,0.0795238800058532,-0.14508229587858024,-0.11851365505181799,0.16966095033521078,0.21785344408176333,0.7962781948305929,1.19319426977132,5
Sq_um,B,C,ridge,src_gkf,0.13352573661264977,-0.045572264502588,-0.021765080203590248,0.14591461236786463,0.22520412134689427,1.0282718631008871,1.4464030164303543,5
Sq_um,B,C,ridge,src_gss,0.1684748207724478,0.09771591930118004,0.138178203637773,0.1715114394240852,0.21610114865380659,0.9078213405606491,1.611673219709614,5
Sq_um,B,R,dummy,proc_gkf,-0.015155326981033168,-0.03719200109231795,-0.03527790734691383,-0.001293578373268378,-0.0006897628265789101,1.075948678800372,1.974220446397464,5
Sq_um,B,R,dummy,proc_gss,-0.11117921420175003,-0.22350626177604022,-0.14628101643272196,-0.02327976188017944,-0.011316840544760252,0.9886910138897282,1.333857425072458,5
Sq_um,B,R,dummy,src_gkf,-0.014183565903596485,-0.03355889554293241,-0.018690561550714913,-0.0057710792569347635,-0.0025033472339796243,1.0597952497756764,1.7072199579940204,5
Sq_um,B,R,dummy,src_gss,-0.0033064720730227037,-0.01653519291891823,-0.010827195870103168,-0.000430273680446458,-0.0002482852877086827,1.0186368930352077,1.8559627075250127,5
Sq_um,B,R,extratrees,proc_gkf,0.11018952105024327,-0.8248319891681744,-0.11163485688166608,0.15373583012604486,0.1582459984841271,1.0253582304146402,1.8077935523119752,5
Sq_um,B,R,extratrees,proc_gss,0.012265415749986297,-0.07464601059042457,-0.009805510800477757,0.08878167228585288,0.11953063284680779,0.6620483405136378,1.3917616343497863,5
Sq_um,B,R,extratrees,src_gkf,0.0511181356604431,-0.33271386362914646,-0.037770111446747245,0.14478060426741834,0.24578727261131716,1.0069543821087774,1.5741883679302127,5
Sq_um,B,R,extratrees,src_gss,0.03353542895843664,-0.0869143520422055,0.0242118597784573,0.08774444443008078,0.29052975109566576,0.9758272326286893,1.7725558862689406,5
Sq_um,B,R,ridge,proc_gkf,0.14496729997678437,-0.24423519924515502,0.1260165844865745,0.1549871667924394,0.22347367618135755,1.0189779292058294,1.8453760564532684,5
Sq_um,B,R,ridge,proc_gss,0.07603487458090685,-0.10788011353360266,0.062382188089123436,0.19581289317763106,0.2769038654397877,0.8083198044639965,1.2228875209949228,5
Sq_um,B,R,ridge,src_gkf,0.12677136503197617,-0.09541685409515929,0.09728178315759461,0.15307941365923694,0.2188262978334602,0.9615658262985459,1.461754788245713,5
Sq_um,B,R,ridge,src_gss,0.11757941157591156,-0.06979832929427596,0.10069470184341722,0.166054472167094,0.23183731064415983,0.9978436473177238,1.579440094802968,5
Ssk_skewness,B,A,dummy,proc_gkf,-0.002192492805450863,-0.0343390630962908,-0.006907201414463993,-0.0013554690052721696,-0.0007209638333625089,1.569812526947106,1.9714374112832693,5
Ssk_skewness,B,A,dummy,proc_gss,-0.04140389260267252,-0.18268756255495822,-0.07602238704588427,-0.02548711566679751,-0.011400658372064007,1.6704817193723485,2.1461748987835834,5
Ssk_skewness,B,A,dummy,src_gkf,-0.06514239605746264,-0.11391085067991917,-0.10910586317775284,-0.036825570011215,-0.015662719574179057,1.4651913873855622,2.0818105739282595,5
Ssk_skewness,B,A,dummy,src_gss,-0.027841462015435914,-0.030941881613883428,-0.030727863481150308,-0.024161898207659016,-0.011297133208572594,1.5565253323017996,1.9633663268764772,5
Ssk_skewness,B,A,extratrees,proc_gkf,0.11466491198760886,-0.19012965668028575,-0.13964378727157878,0.24193084083561733,0.30384532286571564,1.3681888287930013,1.8546934596157103,5
Ssk_skewness,B,A,extratrees,proc_gss,0.10915876724311568,-0.2819360023407773,-0.05807359522456568,0.18412322314948348,0.21168953039218083,1.429993144354042,1.9091786184388349,5
Ssk_skewness,B,A,extratrees,src_gkf,0.05634113121940343,-0.04244578032707702,-0.017824657746473127,0.1569220872424536,0.2013337396925009,1.3147053571699274,1.9513076289004196,5
Ssk_skewness,B,A,extratrees,src_gss,0.09227295227605203,-0.024535906111849706,0.07459468404740843,0.13393476256412007,0.24430686813265673,1.3485822968246723,1.824679816330749,5
Ssk_skewness,B,A,ridge,proc_gkf,0.14854985289751754,-0.051749794004145935,0.11469552851520604,0.15365259097941053,0.1726628426220361,1.3815472168381855,1.8546613899704458,5
Ssk_skewness,B,A,ridge,proc_gss,0.02903800451883365,-0.04475865414630089,0.016320424576715342,0.0657276885613608,0.12155804380087692,1.4332090768810277,1.995608534884011,5
Ssk_skewness,B,A,ridge,src_gkf,0.05215987779454989,-0.05372083886364316,0.0014207679199162992,0.0850306938885923,0.13844096237386116,1.2866790066169762,2.0157127330021254,5
Ssk_skewness,B,A,ridge,src_gss,0.11779477180500553,-0.03175571405570765,-0.002034391975508143,0.13311327766325787,0.1789759601496429,1.3879858421729347,1.8416036974136094,5
Ssk_skewness,B,C,dummy,proc_gkf,-0.002192492805450863,-0.0343390630962908,-0.006907201414463993,-0.0013554690052721696,-0.0007209638333625089,1.569812526947106,1.9714374112832693,5
Ssk_skewness,B,C,dummy,proc_gss,-0.04140389260267252,-0.18268756255495822,-0.07602238704588427,-0.02548711566679751,-0.011400658372064007,1.6704817193723485,2.1461748987835834,5
Ssk_skewness,B,C,dummy,src_gkf,-0.06514239605746264,-0.11391085067991917,-0.10910586317775284,-0.036825570011215,-0.015662719574179057,1.4651913873855622,2.0818105739282595,5
Ssk_skewness,B,C,dummy,src_gss,-0.027841462015435914,-0.030941881613883428,-0.030727863481150308,-0.024161898207659016,-0.011297133208572594,1.5565253323017996,1.9633663268764772,5
Ssk_skewness,B,C,extratrees,proc_gkf,-0.010854317147273695,-0.26756786308827285,-0.05849907338019089,0.3456307848531778,0.35153679357176987,1.4135069299177456,1.9818126089976884,5
Ssk_skewness,B,C,extratrees,proc_gss,0.05421867487339882,-0.23260223364561397,-0.01742300340360492,0.08004113714392225,0.10599542613971025,1.4576378798375895,2.008675605613779,5
Ssk_skewness,B,C,extratrees,src_gkf,0.10309713493980843,-0.27333960389304934,-0.04812932221213728,0.13749426777717444,0.23705495923195757,1.3189549856701872,1.9103374079978592,5
Ssk_skewness,B,C,extratrees,src_gss,0.027148358703769304,-0.08037394880220554,0.011530661711607992,0.1036401447595855,0.20934919883210712,1.3881464305296292,1.9339029353526853,5
Ssk_skewness,B,C,ridge,proc_gkf,0.11101206522703844,-0.04929209866024089,0.013079068132007987,0.23861300109152217,0.2847592768666384,1.4094628593764094,1.8585157056973771,5
Ssk_skewness,B,C,ridge,proc_gss,0.10567020616828993,-0.015852693394292974,0.078262832596669,0.16567061629656488,0.1734117569734796,1.4232847299586642,1.8898321244237475,5
Ssk_skewness,B,C,ridge,src_gkf,0.08841579298693081,-0.0949486630269202,-0.030281006378166442,0.1954711729905233,0.2198028422421199,1.324263992572795,1.9061746587120734,5
Ssk_skewness,B,C,ridge,src_gss,0.19825590325323383,0.08814615289719985,0.10032165046781205,0.2895316529816414,0.3171554073507922,1.2695189992085278,1.7556148676750378,5
Ssk_skewness,B,R,dummy,proc_gkf,-0.002192492805450863,-0.0343390630962908,-0.006907201414463993,-0.0013554690052721696,-0.0007209638333625089,1.569812526947106,1.9714374112832693,5
Ssk_skewness,B,R,dummy,proc_gss,-0.04140389260267252,-0.18268756255495822,-0.07602238704588427,-0.02548711566679751,-0.011400658372064007,1.6704817193723485,2.1461748987835834,5
Ssk_skewness,B,R,dummy,src_gkf,-0.06514239605746264,-0.11391085067991917,-0.10910586317775284,-0.036825570011215,-0.015662719574179057,1.4651913873855622,2.0818105739282595,5
Ssk_skewness,B,R,dummy,src_gss,-0.027841462015435914,-0.030941881613883428,-0.030727863481150308,-0.024161898207659016,-0.011297133208572594,1.5565253323017996,1.9633663268764772,5
Ssk_skewness,B,R,extratrees,proc_gkf,0.14165984006231225,-0.13178420846761382,-0.12851470180598734,0.3293027069820905,0.33977208024418865,1.2194764002139877,1.8275685840460434,5
Ssk_skewness,B,R,extratrees,proc_gss,-0.03699616902177105,-0.25647339917674405,-0.227552954425027,0.040212178686126254,0.22044136738916387,1.4207820949321295,2.106895684540935,5
Ssk_skewness,B,R,extratrees,src_gkf,0.09609300530193177,-0.3876611571420837,-0.18774401280735864,0.2010470784652958,0.24203704451898372,1.3480973919119492,1.9498265412116227,5
Ssk_skewness,B,R,extratrees,src_gss,0.09029429379401444,-0.1270102478416556,0.028028065428067905,0.19958573089486897,0.2548515248752432,1.3993694101367626,1.933028366141231,5
Ssk_skewness,B,R,ridge,proc_gkf,0.07698447793487306,-0.01320957162194722,0.06895212477209156,0.13774827221602015,0.23858767114633295,1.3286266976769685,1.883963447483659,5
Ssk_skewness,B,R,ridge,proc_gss,0.10457438276131337,-0.18813324837803475,-0.07113131050779975,0.15757771627565975,0.1623269859521705,1.420199458072192,1.9578040162322983,5
Ssk_skewness,B,R,ridge,src_gkf,0.0680456598314616,-0.22893229565222617,0.000521911672626385,0.22932344470984556,0.24761343873842773,1.459146822421529,1.8656404975264822,5
Ssk_skewness,B,R,ridge,src_gss,0.1584380110422937,0.06146498782006984,0.07798635661009534,0.21679987306875448,0.2459716842603305,1.3036100039964618,1.7986821315178214,5
acf_e_fold_lag_um,B,A,dummy,proc_gkf,-0.02140851576648206,-0.06135324199860874,-0.03478184548354668,-0.015619455343654609,-0.015135160455454377,7.252812499999999,7.9124728475047545,5
acf_e_fold_lag_um,B,A,dummy,proc_gss,-0.011317333144044373,-0.03924065863120685,-0.019145314181180595,-0.0021625259195319213,-0.001877431272429364,7.376512307050479,8.153891402201383,5
acf_e_fold_lag_um,B,A,dummy,src_gkf,-0.013968246350625213,-0.015717174681966962,-0.01498986623429266,-0.012333307629616153,-0.00530793090037962,7.145390625,7.82829419103589,5
acf_e_fold_lag_um,B,A,dummy,src_gss,-0.003975868624768619,-0.020676878974095335,-0.0057617795221580614,-0.0018397068412783213,-0.0009600044259642448,7.151397011046135,7.756374735349495,5
acf_e_fold_lag_um,B,A,extratrees,proc_gkf,0.19344295853506333,-0.1769669941353976,-0.07858177533056243,0.2852894620030527,0.3108446000726847,5.992828693632754,7.321062241293248,5
acf_e_fold_lag_um,B,A,extratrees,proc_gss,0.05911867323010478,-0.03895952726818801,0.03373091431797015,0.11932150322920898,0.3757175040331715,6.0244494427558255,7.391873352128788,5
acf_e_fold_lag_um,B,A,extratrees,src_gkf,0.3007429746967092,0.05999737059712107,0.2794222430717028,0.31280244196618623,0.31516808780597416,5.354031656746029,6.902391132626295,5
acf_e_fold_lag_um,B,A,extratrees,src_gss,0.23463144472582897,0.1446672077733515,0.20316208099050848,0.2707767533461277,0.3397256545249153,5.263119279907085,6.604523224019696,5
acf_e_fold_lag_um,B,A,ridge,proc_gkf,0.2105647167757393,-0.044341309558668884,0.18313016563197282,0.2518505792588692,0.2896576852127618,5.942372012584362,6.791112092153909,5
acf_e_fold_lag_um,B,A,ridge,proc_gss,0.18718205194769633,0.020943094851828062,0.0778314013782826,0.2191374688734321,0.27780251690526286,6.014767154260823,6.960382608362429,5
acf_e_fold_lag_um,B,A,ridge,src_gkf,0.1733028826389036,0.08728640472475008,0.1675704742878127,0.18050043093510137,0.21967485281673332,6.341993810831734,7.108501933887246,5
acf_e_fold_lag_um,B,A,ridge,src_gss,0.19475436309979577,0.16625224744256623,0.18522538865167448,0.21475072189468358,0.27917007500804836,5.8572061110653495,6.553569120372009,5
acf_e_fold_lag_um,B,C,dummy,proc_gkf,-0.02140851576648206,-0.06135324199860874,-0.03478184548354668,-0.015619455343654609,-0.015135160455454377,7.252812499999999,7.9124728475047545,5
acf_e_fold_lag_um,B,C,dummy,proc_gss,-0.011317333144044373,-0.03924065863120685,-0.019145314181180595,-0.0021625259195319213,-0.001877431272429364,7.376512307050479,8.153891402201383,5
acf_e_fold_lag_um,B,C,dummy,src_gkf,-0.013968246350625213,-0.015717174681966962,-0.01498986623429266,-0.012333307629616153,-0.00530793090037962,7.145390625,7.82829419103589,5
acf_e_fold_lag_um,B,C,dummy,src_gss,-0.003975868624768619,-0.020676878974095335,-0.0057617795221580614,-0.0018397068412783213,-0.0009600044259642448,7.151397011046135,7.756374735349495,5
acf_e_fold_lag_um,B,C,extratrees,proc_gkf,0.30733579719106396,-0.044320737544115515,0.05226760325594326,0.3606649407668876,0.3653949921912789,5.663293749999999,6.7845012593063,5
acf_e_fold_lag_um,B,C,extratrees,proc_gss,0.1006289560196556,0.029937258000797808,0.056924972540064234,0.21131175680864633,0.47071292262376785,5.629455217831815,6.995173723789186,5
acf_e_fold_lag_um,B,C,extratrees,src_gkf,0.3357153840594467,0.1507363273535422,0.2597758398000778,0.3668049992087533,0.4078898057302581,5.049187946428572,6.624096580291425,5
acf_e_fold_lag_um,B,C,extratrees,src_gss,0.2577859006973048,0.14752408441940948,0.23401083528845945,0.2912896676706678,0.37212782309346043,5.242279193722942,6.663092144910091,5
acf_e_fold_lag_um,B,C,ridge,proc_gkf,0.18609790602399423,-0.038844448339230064,0.1797646607746637,0.24933075860324727,0.26982865643007103,6.239615036607051,6.894270727235387,5
acf_e_fold_lag_um,B,C,ridge,proc_gss,0.16368321123439755,0.015699345353246352,0.13014642712740876,0.17420933134718364,0.3032335601120075,5.977851313472594,7.203295459296611,5
acf_e_fold_lag_um,B,C,ridge,src_gkf,0.15259033512180387,0.04119446569562371,0.14050484394211482,0.18516625857738267,0.22170448892049321,6.313603014253571,7.167184524640998,5
acf_e_fold_lag_um,B,C,ridge,src_gss,0.22021472615672733,0.14171984504308172,0.2013371393513882,0.24756153193267993,0.274125567132608,5.890246177825191,6.920825703876374,5
acf_e_fold_lag_um,B,R,dummy,proc_gkf,-0.02140851576648206,-0.06135324199860874,-0.03478184548354668,-0.015619455343654609,-0.015135160455454377,7.252812499999999,7.9124728475047545,5
acf_e_fold_lag_um,B,R,dummy,proc_gss,-0.011317333144044373,-0.03924065863120685,-0.019145314181180595,-0.0021625259195319213,-0.001877431272429364,7.376512307050479,8.153891402201383,5
acf_e_fold_lag_um,B,R,dummy,src_gkf,-0.013968246350625213,-0.015717174681966962,-0.01498986623429266,-0.012333307629616153,-0.00530793090037962,7.145390625,7.82829419103589,5
acf_e_fold_lag_um,B,R,dummy,src_gss,-0.003975868624768619,-0.020676878974095335,-0.0057617795221580614,-0.0018397068412783213,-0.0009600044259642448,7.151397011046135,7.756374735349495,5
acf_e_fold_lag_um,B,R,extratrees,proc_gkf,0.10901643543673312,-0.07753999064880594,-0.018798140441583122,0.20115014221573502,0.20777242645412553,6.15774921243687,7.411081228321191,5
acf_e_fold_lag_um,B,R,extratrees,proc_gss,0.08579776711907239,-0.06306462951664896,-0.011667589677486268,0.10689041599957672,0.1877176952373896,6.6176439265226525,7.531248191348412,5
acf_e_fold_lag_um,B,R,extratrees,src_gkf,0.12687812187121128,0.05919686642456314,0.07115146668373229,0.26425062878620387,0.30961384852988216,5.675082518981019,6.757310024214978,5
acf_e_fold_lag_um,B,R,extratrees,src_gss,0.24197158539557062,-0.22057903531000864,0.027581126195701744,0.2885198262262719,0.30316355845218484,5.670780954840614,6.719248825362612,5
acf_e_fold_lag_um,B,R,ridge,proc_gkf,0.09508674153685281,-0.01441178824154385,0.04699721705984483,0.11921836477292291,0.21705121371556763,6.7396624308588375,7.569505321586534,5
acf_e_fold_lag_um,B,R,ridge,proc_gss,0.19397159985095458,-0.06378877743511197,0.11078542228954336,0.2421412891165774,0.34893237947182143,6.13877212127593,7.071653833616118,5
acf_e_fold_lag_um,B,R,ridge,src_gkf,0.15577471941602727,0.09425972681227521,0.11745333546048264,0.17871923836704529,0.22144820963729347,6.256446567626132,7.1487618752551985,5
acf_e_fold_lag_um,B,R,ridge,src_gss,0.23884922644126605,0.1318385367592269,0.21809883067784785,0.2461259904114257,0.25258427626501384,6.041166468597635,7.005696535612978,5
aniso_gradx_over_y,B,A,dummy,proc_gkf,-0.13137016940585977,-0.2431290939716459,-0.20107113911830976,-0.0427560168265555,-0.035474523967058545,0.5467782132767185,0.7047050868949498,5
aniso_gradx_over_y,B,A,dummy,proc_gss,-0.0053712043011096,-0.06050158773094161,-0.013047677255598966,-0.0015407427992817357,-0.0010282576983505541,0.5277057468352582,0.7151073750621832,5
aniso_gradx_over_y,B,A,dummy,src_gkf,-0.02050578223069266,-0.17936143803108787,-0.10505208062637683,-0.00840342160391705,-0.005574753476068661,0.5685722203251863,0.7946103140546431,5
aniso_gradx_over_y,B,A,dummy,src_gss,-0.023718781289756574,-0.06657121067561449,-0.06239492218352316,-0.008613656476686549,-0.007594513320924223,0.5076498906862967,0.6637309611566409,5
aniso_gradx_over_y,B,A,extratrees,proc_gkf,0.3424531887398973,0.18070566178465747,0.2932641953763794,0.4851389841463414,0.5141180176662876,0.344700170449806,0.5596021729925218,5
aniso_gradx_over_y,B,A,extratrees,proc_gss,0.2656131350144877,0.07458476910672629,0.23800246859054652,0.30577989102686165,0.5581739179223049,0.403287915148367,0.5973231874676701,5
aniso_gradx_over_y,B,A,extratrees,src_gkf,0.570914051453076,0.20412552027686381,0.2729492838967891,0.5894921493802099,0.6349056036686165,0.3412291601415151,0.4839448967657869,5
aniso_gradx_over_y,B,A,extratrees,src_gss,0.5257393881662851,0.03295364680594745,0.2656078391649337,0.5973547897732117,0.6537750501070881,0.35810875317650176,0.4864198050839099,5
aniso_gradx_over_y,B,A,ridge,proc_gkf,0.3160905805586709,-0.027041121798800416,0.18097061436911888,0.4500010501380519,0.48160560431872096,0.39930448146014325,0.5141540593025958,5
aniso_gradx_over_y,B,A,ridge,proc_gss,0.3434117517214881,0.19267648632364467,0.23459693158010808,0.47815731968014563,0.47976967346573796,0.39487245439333024,0.5295129921372257,5
aniso_gradx_over_y,B,A,ridge,src_gkf,0.3758949129399214,0.1374489659977886,0.2770226277296288,0.4832408351304077,0.4865015106292412,0.42554926966990225,0.5956146132290263,5
aniso_gradx_over_y,B,A,ridge,src_gss,0.41701656467514814,0.10205309627503012,0.3781163510997435,0.41910931400732077,0.4577227011332633,0.36678431247518617,0.477636376374361,5
aniso_gradx_over_y,B,C,dummy,proc_gkf,-0.13137016940585977,-0.2431290939716459,-0.20107113911830976,-0.0427560168265555,-0.035474523967058545,0.5467782132767185,0.7047050868949498,5
aniso_gradx_over_y,B,C,dummy,proc_gss,-0.0053712043011096,-0.06050158773094161,-0.013047677255598966,-0.0015407427992817357,-0.0010282576983505541,0.5277057468352582,0.7151073750621832,5
aniso_gradx_over_y,B,C,dummy,src_gkf,-0.02050578223069266,-0.17936143803108787,-0.10505208062637683,-0.00840342160391705,-0.005574753476068661,0.5685722203251863,0.7946103140546431,5
aniso_gradx_over_y,B,C,dummy,src_gss,-0.023718781289756574,-0.06657121067561449,-0.06239492218352316,-0.008613656476686549,-0.007594513320924223,0.5076498906862967,0.6637309611566409,5
aniso_gradx_over_y,B,C,extratrees,proc_gkf,0.2715209837578533,0.1762882196949372,0.20680833222980044,0.4924592831949005,0.5074694556560448,0.34365528475941254,0.5890125895115552,5
aniso_gradx_over_y,B,C,extratrees,proc_gss,0.26229830918187913,0.011672612196517523,0.23933528190465925,0.38922552754290896,0.5858066424815778,0.39331427179870626,0.5968005685001273,5
aniso_gradx_over_y,B,C,extratrees,src_gkf,0.53794885428325,0.2796702012597982,0.2834083248307492,0.5740989270830972,0.585772658658861,0.3480551932725923,0.5282287866935852,5
aniso_gradx_over_y,B,C,extratrees,src_gss,0.5754904809873291,0.037752328182556916,0.3687165175415862,0.6147115745585223,0.6652125974789561,0.3390134039748913,0.4743966706212736,5
aniso_gradx_over_y,B,C,ridge,proc_gkf,0.31542113641152936,-0.09464694635959517,0.10929299050828967,0.4560280231383924,0.46090770299181255,0.40204449094312444,0.5361804341450019,5
aniso_gradx_over_y,B,C,ridge,proc_gss,0.3007388828314974,0.17703680637357383,0.2235665613299691,0.4555993108507522,0.4625011535246735,0.3871173118092281,0.5350923127479598,5
aniso_gradx_over_y,B,C,ridge,src_gkf,0.38891709857889456,0.10551242870035638,0.19067512878750292,0.4690974990542798,0.48495306920103565,0.4158863674393145,0.6037103705596286,5
aniso_gradx_over_y,B,C,ridge,src_gss,0.3892940679536574,0.04167481029651321,0.3846015923184186,0.4117212951511534,0.4614421964850497,0.38241251128827036,0.5002658959237762,5
