session_id,measurement_id,sample_id,status,roi_width_um,roi_height_um,pixels_x,pixels_y,valid_fraction,manual_boundary_clearance_x_um,manual_boundary_clearance_y_um,z_median_um,z_p05_um,z_p95_um,Sa_um,Sq_um,core_gradient_median,edge_ring_gradient_median,edge_to_core_gradient_ratio,repair_status,repair_noise_mad_um,repair_seed_threshold_um,repair_grow_threshold_um,repair_candidate_components,repair_accepted_components,repair_repaired_pixels,repair_repaired_fraction,raw_path,repaired_path,mask_path
zro2_60_pass,16,31,PASS,80.0,80.0,160,160,1.0,62.86797726828971,64.9212303075769,-6.387043380934612,-6.78631844108784,-5.978271045736717,0.19622844932018643,0.2484152949834204,0.14480046835237487,0.13953085003419868,0.9636077260098879,PASS,0.16240359788424785,1.2992287830739828,0.6496143915369914,5,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_031.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_031.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_031.npz
zro2_60_pass,16,32,PASS,80.0,80.0,160,160,1.0,64.71590500364817,65.74253152329179,-25.578704158529007,-25.850099389781366,-25.249026878417386,0.13933917270458637,0.1821291430979065,0.0789012447844881,0.08462542400581868,1.072548655435864,PASS,0.08528343764976902,0.8,0.35,4,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_032.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_032.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_032.npz
zro2_60_pass,17,33,PASS,80.0,80.0,160,160,1.0,66.54696673189827,63.94031311154602,-3.1857241965352125,-4.033795789473645,-2.271950353312854,0.4586391127785008,0.5516713379120577,0.3367590517688841,0.33419033368982987,0.9923722374630716,PASS,0.43468563872531496,3.4774851098025197,1.7387425549012598,5,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_033.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_033.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_033.npz
zro2_60_pass,17,34,PASS,80.0,80.0,160,160,1.0,66.54696673189827,65.24363992172213,-5.091886258311705,-5.841912734607567,-4.291701470782393,0.43574038544457294,0.5272852476626821,0.2713589835764259,0.2834706368003011,1.0446333232246356,PASS,0.4148152088132897,3.3185216705063176,1.6592608352531588,0,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_034.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_034.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_034.npz
zro2_60_pass,18,35,PASS,80.0,80.0,160,160,1.0,62.25200135650354,65.53720621936309,-1.2931949087598795,-1.9248353970832186,-0.6608858788881996,0.3261447163342261,0.4298765812924726,0.24430631983839976,0.27004304255113565,1.1053461192889313,PASS,0.3046301590785698,2.437041272628558,1.218520636314279,2,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_035.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_035.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_035.npz
zro2_60_pass,18,36,PASS,80.0,80.0,160,160,1.0,61.63602544471732,65.53720621936307,-7.143700526687737,-8.06441570918842,-6.376447978820052,0.4742088468671073,0.7598801990620992,0.24882331562305826,0.2209631086201634,0.8880321687976371,PASS,0.3153703104571439,2.5229624836571514,1.2614812418285757,0,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_036.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_036.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_036.npz
zro2_60_pass,19,37,PASS,80.0,80.0,160,160,1.0,66.15318213114921,64.30525439579074,-11.469114037344461,-12.13110053699318,-10.809229136483264,0.41290158491282447,1.0405234850379976,0.16600530061539515,0.1512714457233465,0.9112446720831862,PASS,0.20249296638708061,1.619943731096645,0.8099718655483225,0,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_037.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_037.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_037.npz
zro2_60_pass,19,38,PASS,80.0,80.0,160,160,1.0,66.22113502935424,65.24363992172213,-21.245291201631012,-22.26141324433439,-20.63168348796816,0.37989983463495264,0.4938034449534956,0.17994579596635113,0.2101186784286308,1.1676776181418644,PASS,0.2384961836034902,1.9079694688279216,0.9539847344139608,3,1,37,0.0014453125,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_038.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_038.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_038.npz
zro2_60_pass,20,39,PASS,80.0,80.0,160,160,1.0,63.483953180075844,65.7425315232918,-29.068297484986097,-30.35382809589518,-28.5317155058254,0.4230597188440527,0.6114627293416254,0.1087174411352967,0.11771260437259631,1.0827389160687226,PASS,0.1369222347473736,1.095377877978989,0.5476889389894944,2,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_039.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_039.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_039.npz
zro2_60_pass,20,40,PASS,80.0,80.0,160,160,1.0,65.24363992172212,66.22113502935422,-35.57953172432791,-37.12315433890705,-35.00171191362019,0.515634418904689,0.7399273945191895,0.1453887835697713,0.15025898134287313,1.033497754458924,PASS,0.16641427903981623,1.3313142323185299,0.6656571161592649,9,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_040.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_040.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_040.npz
